canonical_unit_id,horizon,split,decomposition_axis,decomposition_value,complete_event_count,mean_net_return,median_net_return,p10_net_return,loss_rate,relative_comparable_event_share,mean_matched_delta_return,median_matched_delta_return,p10_matched_delta_return,matched_loss_rate_delta,event_share,net_return_contribution_share,matched_delta_contribution_share
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,market_state,mixed,215,-0.0023077518767634694,-0.014180343187623179,-0.07244417176425386,0.5581395348837209,1.0,0.0049203567686966435,0.0009209525417559483,-0.06510714974228075,-0.013953488372092981,0.18376068376068377,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,market_state,risk_off,352,0.0026265575421168166,-0.009877633547330789,-0.08302762893314676,0.5710227272727273,1.0,-0.0012909693555430584,-0.006187472994937715,-0.0702856184090043,0.0,0.30085470085470084,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,market_state,risk_on,603,-0.008188224006334621,-0.018144364750113384,-0.09651689257399995,0.6169154228855721,1.0,0.0007059869382886098,-0.007219065028010618,-0.08023205920243615,-0.02487562189054726,0.5153846153846153,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,train,market_state,mixed,346,0.000918101936150717,-0.004053359697299086,-0.08705348412419178,0.5375722543352601,1.0,0.0065185211223355785,0.0024072281243080473,-0.08564611656911297,-0.08670520231213874,0.17448310640443773,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,train,market_state,risk_off,648,-0.002788320995553541,-0.007796229205710159,-0.1006947517719542,0.5447530864197531,1.0,-0.0008782656618198127,-0.006123894551527398,-0.09092670661266293,0.006172839506172867,0.3267776096822995,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,train,market_state,risk_on,904,-0.002613528014650343,-0.012166768978998266,-0.1159353605498793,0.5508849557522124,1.0,0.004220484049571565,-0.005746467420748302,-0.09433274371856108,-0.02433628318584069,0.4558749369641957,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,train,market_state,unknown,85,0.0009452884283380157,-0.010967098703888345,-0.06651517284439971,0.5647058823529412,1.0,-0.0034104027532673373,-0.012352686192829476,-0.06888306198922715,0.07058823529411762,0.04286434694906707,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,market_state,mixed,229,0.00093299611222439,-0.017322151849632594,-0.10296316039605691,0.6026200873362445,1.0,0.005723829163028597,-0.007128503666210428,-0.08571468663405227,0.03493449781659386,0.19341216216216217,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,market_state,risk_off,716,-0.01966420333462194,-0.02397463026166663,-0.10273741185916874,0.659217877094972,1.0,-0.004609904958182038,-0.006122242446736703,-0.08710490538242616,-0.05307262569832405,0.6047297297297297,1.0,1.0
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,market_state,risk_on,239,-0.018433147308472408,-0.02919443226947993,-0.09038925664712956,0.702928870292887,1.0,-0.0014243134665833587,-0.008103940163590284,-0.0744277930987124,-0.008368200836820106,0.20185810810810811,1.0,1.0
