canonical_unit_id,horizon,split,signal_event_count,complete_event_count,blocked_event_count,complete_event_share
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,1264,1170,94,0.9256329113924051
r02_simple_rs20_continuation_natural_exit_v0,H10,train,2193,1983,210,0.9042407660738714
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,1277,1184,93,0.9271730618637432
r02_simple_rs20_continuation_natural_exit_v0,H20,robustness,1264,1123,141,0.8884493670886076
r02_simple_rs20_continuation_natural_exit_v0,H20,train,2193,1921,272,0.875968992248062
r02_simple_rs20_continuation_natural_exit_v0,H20,validation,1277,1148,129,0.898981989036805
r02_simple_rs20_continuation_natural_exit_v0,H5,robustness,1264,1196,68,0.9462025316455697
r02_simple_rs20_continuation_natural_exit_v0,H5,train,2193,2041,152,0.9306885544915641
r02_simple_rs20_continuation_natural_exit_v0,H5,validation,1277,1205,72,0.9436178543461238
