canonical_unit_id,horizon,split,fallback_comparator_share,weak_comparator_quality
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,0.0,False
r02_simple_rs20_continuation_natural_exit_v0,H10,train,0.394856278366112,True
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,0.0,False
r02_simple_rs20_continuation_natural_exit_v0,H20,robustness,0.0,False
r02_simple_rs20_continuation_natural_exit_v0,H20,train,0.40760020822488285,True
r02_simple_rs20_continuation_natural_exit_v0,H20,validation,0.0,False
r02_simple_rs20_continuation_natural_exit_v0,H5,robustness,0.0,False
r02_simple_rs20_continuation_natural_exit_v0,H5,train,0.3699167074963253,True
r02_simple_rs20_continuation_natural_exit_v0,H5,validation,0.0,False
