canonical_unit_id,horizon,split,mean_matched_delta_return,same_day_universe_delta_mean,industry_only_delta_mean,liquidity_only_delta_mean,SH000300_delta_mean,relative_positive,multi_comparator_relative_stable
r02_simple_rs20_continuation_natural_exit_v0,H5,train,0.0005638866175635339,0.0004327768686949843,-0.00016106923821957833,0.0006158975983865296,0.002668656500205837,False,False
r02_simple_rs20_continuation_natural_exit_v0,H5,validation,-0.004018204153871548,-0.004539934253173814,-0.002599805389394182,-0.004018204153871548,-0.002041826714927591,False,False
r02_simple_rs20_continuation_natural_exit_v0,H5,robustness,-0.00039897470571417803,-0.000383249514423903,0.0007669493888098486,-0.00039897470571417803,0.0011684872736628796,False,False
r02_simple_rs20_continuation_natural_exit_v0,H10,train,0.002628202474157258,0.002805585255078011,0.002303397217348061,0.0025942972250162116,0.006663267599868471,False,False
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,-0.0019681976268903826,-0.0024210613275089136,-0.0024859977594355966,-0.0019681976268903826,0.002565853348187694,False,False
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,0.0008796287315441487,0.0007403996546457037,0.0021017334208039114,0.0008796287315441487,0.002849746125106296,False,False
r02_simple_rs20_continuation_natural_exit_v0,H20,train,0.0012976323171539617,0.001848074418066842,-0.0009443199571157192,0.001039439845796986,0.008309784785017137,False,False
r02_simple_rs20_continuation_natural_exit_v0,H20,validation,0.0006733491433627023,-0.00032761973573364303,0.001712693698164575,0.0006733491433627023,0.008943635574479858,False,False
r02_simple_rs20_continuation_natural_exit_v0,H20,robustness,0.005235703690712382,0.005208411437635342,0.0015776180020507131,0.005235703690712382,0.007826965670291171,False,False
