canonical_unit_id,horizon,split,relative_comparable_event_share,blocked_insufficient_comparator_count,fallback_comparator_share,mean_matched_delta_return,median_matched_delta_return,p10_matched_delta_return,matched_loss_rate_delta,weak_comparator_quality,relative_positive
r02_simple_rs20_continuation_natural_exit_v0,H5,train,1.0,0,0.3699167074963253,0.0005638866175635339,-0.005004978414754557,-0.06945437446275171,-0.0083292503674669,True,False
r02_simple_rs20_continuation_natural_exit_v0,H5,validation,1.0,0,0.0,-0.004018204153871548,-0.006590379728413032,-0.05718833381707522,-0.05477178423236517,False,False
r02_simple_rs20_continuation_natural_exit_v0,H5,robustness,1.0,0,0.0,-0.00039897470571417803,-0.0040710037058869775,-0.05864057753388219,-0.04347826086956519,False,False
r02_simple_rs20_continuation_natural_exit_v0,H10,train,1.0,0,0.394856278366112,0.002628202474157258,-0.0046263623685411925,-0.09065411960082478,-0.021180030257186067,True,False
r02_simple_rs20_continuation_natural_exit_v0,H10,validation,1.0,0,0.0,-0.0019681976268903826,-0.007063977747576444,-0.08403269168324906,-0.027027027027026973,False,False
r02_simple_rs20_continuation_natural_exit_v0,H10,robustness,1.0,0,0.0,0.0008796287315441487,-0.005713818597330778,-0.07666911337842161,-0.01538461538461533,False,False
r02_simple_rs20_continuation_natural_exit_v0,H20,train,1.0,0,0.40760020822488285,0.0012976323171539617,-0.011578479545895637,-0.12421136410456968,0.06402915148360228,True,False
r02_simple_rs20_continuation_natural_exit_v0,H20,validation,1.0,0,0.0,0.0006733491433627023,-0.004854082037332008,-0.11366037971357608,-0.04442508710801396,False,False
r02_simple_rs20_continuation_natural_exit_v0,H20,robustness,1.0,0,0.0,0.005235703690712382,-0.008404394252048975,-0.09873071375622282,0.024042742653606397,False,False
