fit_id,model_family_id,feature_set_id,feature_id,feature_order,importance_type,importance_value,feature_present,artifact_sha256,status,blocking_reason
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,__INTERCEPT__,0,signed_coefficient,0.515842680884,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_t,1,signed_coefficient,0.000498971232524,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_t,1,absolute_coefficient,0.000498971232524,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_lag1,2,signed_coefficient,0.00722044990262,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_lag1,2,absolute_coefficient,0.00722044990262,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_lag3,3,signed_coefficient,0.00529824615818,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_lag3,3,absolute_coefficient,0.00529824615818,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_mean3,4,signed_coefficient,0.00787256143381,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_mean3,4,absolute_coefficient,0.00787256143381,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_std3,5,signed_coefficient,0.000717325369778,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_std3,5,absolute_coefficient,0.000717325369778,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_delta1,6,signed_coefficient,-0.00302918208899,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_delta1,6,absolute_coefficient,0.00302918208899,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_delta3,7,signed_coefficient,-0.00155710937702,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_rank_delta3,7,absolute_coefficient,0.00155710937702,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p0_rank_t,8,signed_coefficient,-0.00609441076848,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p0_rank_t,8,absolute_coefficient,0.00609441076848,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p1_rank_t,9,signed_coefficient,-0.0180990866941,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p1_rank_t,9,absolute_coefficient,0.0180990866941,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p6_rank_t,10,signed_coefficient,-0.0272745767775,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p6_rank_t,10,absolute_coefficient,0.0272745767775,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_lag1_missing,11,signed_coefficient,0.000698365742005,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_lag1_missing,11,absolute_coefficient,0.000698365742005,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_lag3_missing,12,signed_coefficient,-0.00227396049464,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_lag3_missing,12,absolute_coefficient,0.00227396049464,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_mean3_missing,13,signed_coefficient,-0.00326045581598,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p4_mean3_missing,13,absolute_coefficient,0.00326045581598,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p0_missing,14,signed_coefficient,0,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
selected_full_refit,M1_RIDGE_RANK_REGRESSION,full16,p0_missing,14,absolute_coefficient,0,True,55ed37984b15db7513549218c8ac8e42b7dcfd590e14baa84fc07d34987b2570,pass,
