source_pool,model_id,threshold_id,threshold_value,keep_fraction,threshold_selection_policy,selected_model_threshold_flag,before_train_horizon_complete_event_n,after_train_horizon_complete_event_n,train_reject_rate,train_fast_fail_rate_before,train_fast_fail_rate_after,train_false_repair_rate_before,train_false_repair_rate_after,train_cost_bad_rate_before,train_cost_bad_rate_after,train_cost_reduction_relative,train_any_recall_retention,train_bridge_recall_retention,train_e1_missed_capture_retention,train_post_filter_e1_missed_captured_episode_n,before_validation_horizon_complete_event_n,after_validation_horizon_complete_event_n,validation_reject_rate,validation_fast_fail_rate_before,validation_fast_fail_rate_after,validation_false_repair_rate_before,validation_false_repair_rate_after,validation_cost_bad_rate_before,validation_cost_bad_rate_after,validation_cost_reduction_relative,validation_any_recall_retention,validation_bridge_recall_retention,validation_e1_missed_capture_retention,validation_post_filter_e1_missed_captured_episode_n,before_robustness_horizon_complete_event_n,after_robustness_horizon_complete_event_n,robustness_reject_rate,robustness_fast_fail_rate_before,robustness_fast_fail_rate_after,robustness_false_repair_rate_before,robustness_false_repair_rate_after,robustness_cost_bad_rate_before,robustness_cost_bad_rate_after,robustness_cost_reduction_relative,robustness_any_recall_retention,robustness_bridge_recall_retention,robustness_e1_missed_capture_retention,robustness_post_filter_e1_missed_captured_episode_n,selected_keep_fraction,selection_status,failure_reason
transition_previous_regime_primary,transition_cost_rejector_no_context,transition_cost_rejector_no_context__keep_0700,0.5624878066021258,0.7,train_constrained_lowest_keep_fraction_then_cost_reduction,True,12413,8689,0.3001690412943734,0.19664867477644404,0.12141788468178157,0.2507049061467816,0.17389803199447576,0.28413759767985175,0.2002531936931753,0.29522458369339805,0.828505214368482,0.8221153846153846,0.7258687258687259,188,8808,6655,0.24460839954597047,0.19970481380563124,0.14079639368895566,0.3022252497729337,0.24297520661157024,0.3212988192552225,0.25755071374906086,0.19840753120080282,0.8245614035087719,0.8674698795180723,0.84,42,5603,4051,0.27733190654538964,0.14849187935034802,0.1088620093803999,0.22273781902552203,0.17921500863984202,0.24219168302694985,0.19526042952357442,0.1937773127335391,0.8328840970350404,0.8579234972677595,0.7792207792207793,60,0.7,train_selected,
transition_previous_regime_primary,transition_cost_rejector_prev_context,transition_cost_rejector_prev_context__keep_0700,0.5689052862522771,0.7,train_constrained_lowest_keep_fraction_then_cost_reduction,True,12413,8689,0.30024953714883684,0.19664867477644404,0.11738980319944757,0.2507049061467816,0.16446081252157901,0.28413759767985175,0.1904707100932213,0.32965326782331833,0.8088064889918888,0.8173076923076923,0.7181467181467182,186,8808,6657,0.24438138479001137,0.19970481380563124,0.14541084572630314,0.3022252497729337,0.24500525762355416,0.3212988192552225,0.26107856391768064,0.18742756502228583,0.8280701754385965,0.9036144578313253,0.86,43,5603,3884,0.30711610486891383,0.14849187935034802,0.11688980432543769,0.22273781902552203,0.1907826982492276,0.24219168302694985,0.20545829042224512,0.15167074337815817,0.7897574123989218,0.8415300546448088,0.6753246753246753,52,0.7,train_selected,
transition_previous_regime_primary,transition_cost_rejector_context_only,transition_cost_rejector_context_only__keep_0700,0.5346209966407593,0.7,train_constrained_lowest_keep_fraction_then_cost_reduction,True,12413,8714,0.29791515736939544,0.19664867477644404,0.16387422538443883,0.2507049061467816,0.21023640119348175,0.28413759767985175,0.24110626577920588,0.15144539917287134,0.8389339513325609,0.8509615384615384,0.7722007722007722,200,8808,5697,0.35323496027241774,0.19970481380563124,0.1988766017202036,0.3022252497729337,0.3022643496577146,0.3212988192552225,0.32367912936633314,-0.0074083998087146,0.8736842105263158,0.8433734939759037,0.82,41,5603,3703,0.33904048510790086,0.14849187935034802,0.16878206859303269,0.22273781902552203,0.2546583850931677,0.24219168302694985,0.2741020793950851,-0.13175678028788626,0.8059299191374663,0.819672131147541,0.5974025974025974,46,0.7,train_selected,
