source_pool,model_id,threshold_id,split,selected_transition_segment_n,effective_selected_transition_segment_n,top1_segment_selected_event_share,top1_segment_target_episode_share,top3_segment_target_episode_share,multi_segment_episode_overlap_n,cross_split_segment_n,segment_concentration_status
transition_previous_regime_primary,transition_cost_rejector_no_context,transition_cost_rejector_no_context__keep_0700,train,52,20.11197806144102,0.08546123763515068,0.15664335664335666,0.43216783216783217,290,0,pass
transition_previous_regime_primary,transition_cost_rejector_no_context,transition_cost_rejector_no_context__keep_0700,validation,25,10.818030050083474,0.1951915852742299,0.28085106382978725,0.6340425531914894,91,0,pass
transition_previous_regime_primary,transition_cost_rejector_no_context,transition_cost_rejector_no_context__keep_0700,robustness,27,8.079200380771063,0.24407699901283317,0.343042071197411,0.6634304207119741,88,0,pass
transition_previous_regime_primary,transition_cost_rejector_prev_context,transition_cost_rejector_prev_context__keep_0700,train,52,17.62779167897052,0.10445185781663407,0.16189111747851004,0.4670487106017192,273,0,pass
transition_previous_regime_primary,transition_cost_rejector_prev_context,transition_cost_rejector_prev_context__keep_0700,validation,25,9.478131893207577,0.18882379450202794,0.3093220338983051,0.6822033898305084,86,0,pass
transition_previous_regime_primary,transition_cost_rejector_prev_context,transition_cost_rejector_prev_context__keep_0700,robustness,27,6.984014549631474,0.26872586872586873,0.3651877133105802,0.7303754266211604,78,0,pass
transition_previous_regime_primary,transition_cost_rejector_context_only,transition_cost_rejector_context_only__keep_0700,train,29,14.310453902227296,0.1499656042192158,0.18093922651933703,0.5207182320441989,298,0,pass
transition_previous_regime_primary,transition_cost_rejector_context_only,transition_cost_rejector_context_only__keep_0700,validation,16,7.624982495448816,0.16163566163566165,0.2931726907630522,0.7188755020080321,69,0,pass
transition_previous_regime_primary,transition_cost_rejector_context_only,transition_cost_rejector_context_only__keep_0700,robustness,13,6.591806606384942,0.2541824069077172,0.3377926421404682,0.7090301003344481,70,0,pass
