primary_family,horizon,split,valid_date_count,decile_monotonicity_score,top_decile_minus_bottom_decile_matched_delta_net,top_quintile_minus_bottom_quintile_matched_delta_net,top_decile_minus_bottom_decile_net_return,top_quintile_minus_bottom_quintile_net_return,top_decile_minus_bottom_decile_gross_return,top_quintile_minus_bottom_quintile_gross_return,matched_delta_spread_positive_date_share,gross_return_spread,net_return_spread,cost_drag,cost_survival_ratio,positive_year_count,negative_year_count
close_location,H3,validation,98,-0.026221397649969086,0.00010838968012581357,-0.0007143550617651259,0.00019238395915773709,-0.0006606723207236095,0.00019451724902743486,-0.0006679983242800159,0.47959183673469385,0.00019451724902743486,0.00019238395915773709,2.133289869697772e-06,0.9890329012960856,1,1
close_location,H5,robustness,102,-0.019845513963161036,0.0005058548409052566,0.000746154996825687,0.0004276772988457852,0.0006669307708137055,0.0004324196882483115,0.0006743261725061982,0.5,0.0004324196882483115,0.0004276772988457852,4.7423894025263e-06,0.989032901296106,1,1
close_location,H5,train,225,0.024484848484848488,0.0013046992113226448,0.0005327697967225973,0.0013124597535354833,0.0004279915969637381,0.0013270132387057337,0.0004327374715268432,0.5022222222222222,0.0013270132387057337,0.0013124597535354833,1.4553485170250378e-05,0.9890329012961131,4,1
close_location,H5,validation,97,-0.060043736332396125,-0.0018791543451263442,-0.0008853957911556841,-0.0016276382017524561,-0.0009688214656475354,-0.0016456866092315612,-0.0009795644456093518,0.41237113402061853,-0.0016456866092315612,-0.0016276382017524561,-1.8048407479105038e-05,,1,1
composite_price_volume,H1,robustness,103,0.14139452780229478,0.0025828826149997936,0.002450221722353283,0.002535839574459622,0.0023623137904690878,0.002563958763289316,0.0023885088022585635,0.6504854368932039,0.002563958763289316,0.002535839574459622,2.811918882969413e-05,0.9890329012961114,2,0
composite_price_volume,H1,train,226,0.09369804237060873,0.0021801195824718857,0.0016335409438000752,0.002249535428382152,0.0015662886630781689,0.00227447987365655,0.0015836567833340752,0.5973451327433629,0.00227447987365655,0.002249535428382152,2.494444527439835e-05,0.9890329012961119,5,0
composite_price_volume,H1,validation,98,0.07829313543599259,0.0010865731551781106,0.000750466447458123,0.0010895828725846603,0.0007629992245591892,0.0011016649407282408,0.0007714599014444276,0.5510204081632653,0.0011016649407282408,0.0010895828725846603,1.208206814358047e-05,0.9890329012961112,2,0
composite_price_volume,H10,robustness,101,0.030423042304230426,0.0007841528784210133,0.0004727724958302433,0.00042200966447469975,0.00028304147547995087,0.0004266892071251194,0.0002861800402282152,0.5544554455445545,0.0004266892071251194,0.00042200966447469975,4.679542650419663e-06,0.9890329012961243,1,1
composite_price_volume,H10,train,224,0.1397186147186147,0.004791142467096177,0.004771294965062238,0.0043976586559035915,0.004669045664796536,0.004446423015999292,0.0047208193566440765,0.59375,0.004446423015999292,0.0043976586559035915,4.8764360095700406e-05,0.9890329012961128,4,1
composite_price_volume,H10,validation,96,-0.016414141414141412,0.00017339828249399178,0.0004652592342779839,0.00023507382104450908,0.00031586950133578786,0.00023768048639883884,0.00031937208653205155,0.4375,0.00023768048639883884,0.00023507382104450908,2.6066653543297595e-06,0.9890329012960885,1,1
composite_price_volume,H20,robustness,99,0.05687174778083869,-0.001077758870223365,0.00027574966418493,-0.0014365721645345163,-0.0005572232290454558,-0.0014525018961977,-0.0005634021156578556,0.5252525252525253,-0.0014525018961977,-0.0014365721645345163,-1.592973166318363e-05,,1,1
composite_price_volume,H20,train,222,0.16500136500136497,0.014680791149903945,0.011561404922726512,0.014330275642282396,0.01111740791704897,0.014489179908477066,0.011240685625806572,0.6576576576576577,0.014489179908477066,0.014330275642282396,0.00015890426619467012,0.9890329012961112,4,1
composite_price_volume,H20,validation,94,-0.051579626047711165,-0.0020795664213054325,-0.003454633867809502,-0.0027147047264004485,-0.0037933330676827204,-0.002744807298971417,-0.003835396236780008,0.44680851063829785,-0.002744807298971417,-0.0027147047264004485,-3.0102572570968236e-05,,1,1
composite_price_volume,H3,robustness,102,0.08116458704693999,0.0013796055755297102,0.0007758509569029464,0.0012506974610512957,0.0006949727927025828,0.0012645660820911793,0.0007026791442345658,0.5980392156862745,0.0012645660820911793,0.0012506974610512957,1.3868621039883578e-05,0.9890329012961114,2,0
composite_price_volume,H3,train,226,0.12099758648431214,0.00446130110673614,0.0032724099620543446,0.0045324695339717305,0.0031673015795934136,0.004582728772755688,0.0032024228672703544,0.6371681415929203,0.004582728772755688,0.0045324695339717305,5.025923878395743e-05,0.9890329012961123,5,0
composite_price_volume,H3,validation,98,0.02869511440940011,0.0012133418813678098,0.0007889378096079003,0.001170407465181323,0.0007973368233732078,0.0011833857737670102,0.0008061782599227134,0.5408163265306123,0.0011833857737670102,0.001170407465181323,1.2978308585687246e-05,0.9890329012961055,1,1
composite_price_volume,H5,robustness,102,0.028045157456922164,0.0021987689346864006,0.0010883636321520763,0.0017816186274990107,0.0007592968202813351,0.0018013744792152301,0.0007677164422804233,0.5588235294117647,0.0018013744792152301,0.0017816186274990107,1.975585171621946e-05,0.9890329012961113,2,0
composite_price_volume,H5,train,225,0.061171717171717155,0.0027062569851827394,0.002408405883472979,0.002599242572288539,0.002300174661795046,0.0026280648185538335,0.0023256806308270452,0.5511111111111111,0.0026280648185538335,0.002599242572288539,2.8822246265294577e-05,0.9890329012961123,4,1
composite_price_volume,H5,validation,97,0.016682286785379568,0.0006549100099551133,-1.679045140058031e-05,0.0004738732064826233,-0.0002441859727552158,0.00047912784889322046,-0.00024689368011439556,0.4845360824742268,0.00047912784889322046,0.0004738732064826233,5.254642410597158e-06,0.9890329012961043,1,1
other_gtja191,H1,robustness,103,0.05007355104442481,0.0013786109884025013,0.001109116057995843,0.001298353055980631,0.0010950966514295328,0.0013127501160771916,0.0011072398602659504,0.5728155339805825,0.0013127501160771916,0.001298353055980631,1.4397060096560518e-05,0.9890329012961109,2,0
other_gtja191,H1,train,226,0.026709573612228484,0.0009611209070089345,0.0005750654954648883,0.0010224198630196084,0.000561318508596481,0.0010337571800490626,0.0005675428065748713,0.5,0.0010337571800490626,0.0010224198630196084,1.1337317029454274e-05,0.9890329012961088,5,0
other_gtja191,H1,validation,98,0.04700061842918987,0.0007314898047283827,0.00022178365584439312,0.0007572863244939057,0.0002975932657825626,0.0007656836526889064,0.00030089319110878385,0.5102040816326531,0.0007656836526889064,0.0007572863244939057,8.39732819500063e-06,0.9890329012961017,1,1
other_gtja191,H10,robustness,101,-0.041704170417041705,-0.002722364043979537,-0.0009953202527900845,-0.002488699497119899,-0.0013208299697952384,-0.0025162959633178066,-0.0013354762698635297,0.42574257425742573,-0.0025162959633178066,-0.002488699497119899,-2.7596466197907493e-05,,1,1
other_gtja191,H10,train,224,0.08971861471861471,0.004929970496255542,0.0048654139004047515,0.005120729823295508,0.0047448488218625445,0.0051775121096425385,0.004797463072911422,0.5714285714285714,0.0051775121096425385,0.005120729823295508,5.67822863470303e-05,0.989032901296111,5,0
other_gtja191,H10,validation,96,-0.08446969696969696,-0.0024073173089955726,-0.002016790782764391,-0.0022245831012032416,-0.0020121108560583792,-0.0022492508573657755,-0.0020344225691799923,0.3854166666666667,-0.0022492508573657755,-0.0022245831012032416,-2.4667756162533982e-05,,1,1
other_gtja191,H20,robustness,99,-0.04230180593816956,-0.001885505510379572,-0.002786448323612802,-0.002541172586807999,-0.0026006061932264397,-0.0025693509118633285,-0.0026294435602884263,0.5050505050505051,-0.0025693509118633285,-0.002541172586807999,-2.8178325055329672e-05,,1,1
other_gtja191,H20,train,222,0.14507234507234507,0.010022286809299287,0.010027871170003203,0.010288680046491874,0.009892438109861665,0.010402768232491286,0.010002132484063762,0.5945945945945946,0.010402768232491286,0.010288680046491874,0.00011408818599941209,0.9890329012961111,4,1
other_gtja191,H20,validation,94,-0.1718891038039974,-0.009252306484938123,-0.010384499161784261,-0.009398601883571155,-0.010582033643278857,-0.00950282025123172,-0.010699374742145858,0.39361702127659576,-0.00950282025123172,-0.009398601883571155,-0.00010421836766056486,,1,1
other_gtja191,H3,robustness,102,0.030303030303030293,-0.0009259899291625774,0.00017676644962449795,-0.0011497976177859619,8.7686573281834e-05,-0.0011625473897573782,8.865890423556636e-05,0.4803921568627451,-0.0011625473897573782,-0.0011497976177859619,-1.2749771971416312e-05,,0,2
other_gtja191,H3,train,226,0.08881737731295253,0.0033889042825416445,0.0020550967412907573,0.003360141278658598,0.0018796622696162582,0.003397400909772756,0.0019005052988156313,0.5619469026548672,0.003397400909772756,0.003360141278658598,3.7259631114157886e-05,0.9890329012961117,5,0
other_gtja191,H3,validation,98,-0.013110698824984529,0.0004167264760240602,-0.00010197890038926521,0.00045102320816981867,-2.507487270497893e-05,0.00045602447358299923,-2.535292068860121e-05,0.5306122448979592,0.00045602447358299923,0.00045102320816981867,5.0012654131805574e-06,0.9890329012960961,1,1
other_gtja191,H5,robustness,102,0.015567439096850863,-0.00021485203824447,0.0006117270621762156,-0.00035065406729565645,0.0004664995395892115,-0.00035454236844510186,0.00047167241754836645,0.5294117647058824,-0.00035454236844510186,-0.00035065406729565645,-3.888301149445402e-06,,0,2
other_gtja191,H5,train,225,0.06364983164983165,0.0032129634320023064,0.0016357340612151421,0.0032334527173305872,0.0014799309435216618,0.0032693075357687314,0.0014963414680970036,0.5511111111111111,0.0032693075357687314,0.0032334527173305872,3.5854818438144174e-05,0.9890329012961109,5,0
other_gtja191,H5,validation,97,-0.04242424242424241,-0.0014109696257193583,-0.0007485237586976994,-0.0012845360596529267,-0.000774247377047028,-0.0012987799070885882,-0.0007828327814296,0.4020618556701031,-0.0012987799070885882,-0.0012845360596529267,-1.4243847435661513e-05,,1,1
range_volatility,H1,robustness,103,-0.01806413651073846,-0.0008548303208331236,-9.471562436600247e-05,-0.0007468456305241595,-0.0001992916592891505,-0.0007551271848948906,-0.00020150154664013928,0.4174757281553398,-0.0007551271848948906,-0.0007468456305241595,-8.281554370731135e-06,,0,2
range_volatility,H1,train,226,0.031214802896218818,-0.00010506675289116793,0.00018227949007405678,-0.00018110140448129365,0.0001788713181665435,-0.00018310958537775808,0.00018085477028331227,0.5132743362831859,-0.00018310958537775808,-0.00018110140448129365,-2.0081808964644322e-06,,2,3
range_volatility,H1,validation,98,0.00828695114409399,-6.129458169137962e-05,0.0005694939196710897,3.926250526641592e-05,0.0006144192473062563,3.9697875788521846e-05,0.0006212323639598542,0.5,3.9697875788521846e-05,3.926250526641592e-05,4.353705221059288e-07,,1,1
range_volatility,H10,robustness,101,0.038463846384638456,-0.0002838101778971093,0.001972804817427555,-0.00030696887826621243,0.0018421843552720119,-0.00031037276703730883,0.0018626118027599069,0.48514851485148514,-0.00031037276703730883,-0.00030696887826621243,-3.4038887710963997e-06,,1,1
range_volatility,H10,train,224,0.016017316017316017,-0.0004483233317245902,0.0006616755545432489,-0.0010126808321629791,0.0006695564748425287,-0.0010239101559067192,0.000676980992204695,0.48214285714285715,-0.0010239101559067192,-0.0010126808321629791,-1.122932374374012e-05,,2,3
range_volatility,H10,validation,96,-0.038762626262626255,-0.0026375018912594464,-0.0005530593206437255,-0.0026945018738908557,-0.0004648054521255595,-0.0027243804228956905,-0.00046995954484065923,0.4270833333333333,-0.0027243804228956905,-0.0026945018738908557,-2.987854900483476e-05,,0,2
range_volatility,H20,robustness,99,-0.008509335782063065,-0.001044285065730488,-0.00032804275329711583,-0.00023184088147665534,-0.00013397620287585366,-0.00023441169770271205,-0.00013546182609322892,0.47474747474747475,-0.00023441169770271205,-0.00023184088147665534,-2.5708162260567116e-06,,1,1
range_volatility,H20,train,222,0.02244062244062245,0.00031927878222420017,0.0010755152663533402,0.0005950689158092084,0.0008600566547798467,0.0006016674622546689,0.0008695935733308333,0.49099099099099097,0.0006016674622546689,0.0005950689158092084,6.5985464454604075e-06,0.9890329012961192,3,2
range_volatility,H20,validation,94,-0.0012894906511927823,-0.0009108012481510234,-0.0023136400140711384,-0.0008856355411313198,-0.0023067663896090703,-0.0008954560965269261,-0.002332345452397069,0.5425531914893617,-0.0008954560965269261,-0.0008856355411313198,-9.820555395606253e-06,,1,1
range_volatility,H3,robustness,102,0.031847890671420076,0.00027609452899488636,0.00073707300748689,0.00041594492514015325,0.0006251368506315716,0.0004205572176568273,0.0006320688116768828,0.49019607843137253,0.0004205572176568273,0.00041594492514015325,4.612292516674053e-06,0.9890329012961141,1,1
range_volatility,H3,train,226,-0.012067578439259844,-0.0018949517225518072,-0.0008031946043445797,-0.0018893996512773994,-0.0008045558725703133,-0.0019103506554750335,-0.0008134773590605084,0.4557522123893805,-0.0019103506554750335,-0.0018893996512773994,-2.0951004197634166e-05,,1,4
range_volatility,H3,validation,98,-0.007173778602350023,0.00017340634803284682,-1.4726645575849104e-05,0.00013885846420725744,6.390921153047402e-05,0.00014039822540310275,6.46178822228486e-05,0.5510204081632653,0.00014039822540310275,0.00013885846420725744,1.5397611958453152e-06,0.9890329012961208,1,1
range_volatility,H5,robustness,102,-0.028639334521687463,0.0007449063754314159,-0.00035575836035001943,0.0005450442408696256,-0.00020627412085390753,0.0005510880782179752,-0.00020856143469402102,0.5196078431372549,0.0005510880782179752,0.0005450442408696256,6.0438373483495764e-06,0.9890329012961173,1,1
range_volatility,H5,train,225,-0.012309764309764307,0.0004547164592960163,-0.00035543600909976905,0.0003394212362225676,-0.0003884115469216427,0.0003431849797693883,-0.00039271852980081733,0.5066666666666667,0.0003431849797693883,0.0003394212362225676,3.763743546820683e-06,0.9890329012961179,3,2
range_volatility,H5,validation,97,-0.030802874101843177,-7.417751590229309e-05,-1.3162351010602868e-05,-1.1859681342502696e-05,-0.00011534390314657857,-1.1991189905778422e-05,-0.00011662291820163199,0.4639175257731959,-1.1991189905778422e-05,-1.1859681342502696e-05,-1.3150856327572634e-07,,1,1
volume_price_correlation,H1,robustness,103,0.08820241247425709,0.000949395828138488,0.0009219976331571288,0.0009414704533240044,0.0008867454107572779,0.0009519101458507857,0.0008965782731749498,0.5728155339805825,0.0009519101458507857,0.0009414704533240044,1.0439692526781254e-05,0.9890329012961085,1,1
volume_price_correlation,H1,train,226,0.04483775811209439,0.001512737989424784,0.0006821142996864712,0.0015650467699607467,0.0006706498162479624,0.0015824011192244233,0.0006780864573555487,0.5752212389380531,0.0015824011192244233,0.0015650467699607467,1.7354349263676598e-05,0.9890329012961123,5,0
volume_price_correlation,H1,validation,98,0.07161410018552875,0.002467979117535721,0.001190063098542624,0.0024845596564955835,0.0011373946828769365,0.002512110217202695,0.0011500069223039997,0.6122448979591837,0.002512110217202695,0.0024845596564955835,2.75505607071117e-05,0.9890329012961103,2,0
volume_price_correlation,H10,robustness,101,-0.013741374137413739,2.3022853308441834e-05,-0.0006626075986095158,0.00016642766178370092,-0.0007694790741813809,0.00016827312980751148,-0.0007780116042378289,0.5346534653465347,0.00016827312980751148,0.00016642766178370092,1.845468023810564e-06,0.9890329012961154,1,1
volume_price_correlation,H10,train,224,0.016071428571428566,0.0002535902313699667,0.00034974925380705545,-6.622561554844517e-05,0.00018712325112426884,-6.695997217247408e-05,0.00018919820652988015,0.5267857142857143,-6.695997217247408e-05,-6.622561554844517e-05,-7.343566240289155e-07,,3,2
volume_price_correlation,H10,validation,96,0.04785353535353534,0.0016003623660546726,0.0022670528596695385,0.0016806026833982059,0.0020319762430546355,0.0016992383986374996,0.0020545082376852764,0.4895833333333333,0.0016992383986374996,0.0016806026833982059,1.863571523929371e-05,0.9890329012961122,2,0
volume_price_correlation,H20,robustness,99,-0.009488827670645848,0.00193753117968718,0.00047589978292091793,0.0020745846615819238,0.00012800877694893836,0.0020975891285954307,0.0001294282291126848,0.5252525252525253,0.0020975891285954307,0.0020745846615819238,2.300446701350694e-05,0.9890329012961128,2,0
volume_price_correlation,H20,train,222,0.004968604968604956,-0.0022331128468229926,-0.0008979343387712462,-0.0020589416297126448,-0.0009017095435092792,-0.0020817726356872814,-0.0009117083388506111,0.481981981981982,-0.0020817726356872814,-0.0020589416297126448,-2.283100597463665e-05,,2,3
volume_price_correlation,H20,validation,94,0.03868471953578337,0.0021366788659567355,0.0028406386208686264,0.0022341182906565776,0.002471042902431783,0.0022588917797666777,0.0024984435797772964,0.5531914893617021,0.0022588917797666777,0.0022341182906565776,2.4773489110100147e-05,0.989032901296113,1,1
volume_price_correlation,H3,robustness,102,0.054545454545454536,0.0016958666892862647,0.001084384800474245,0.0016899342932872466,0.0009402110723968887,0.0017086734840394244,0.0009506368000141903,0.5294117647058824,0.0017086734840394244,0.0016899342932872466,1.8739190752177764e-05,0.9890329012961113,2,0
volume_price_correlation,H3,train,226,0.06114239742558326,0.0035837137820559192,0.0021418737787767235,0.0036685791681771484,0.0021246505664365076,0.0037092589775016937,0.0021482101997336864,0.588495575221239,0.0037092589775016937,0.0036685791681771484,4.067980932454538e-05,0.9890329012961115,5,0
volume_price_correlation,H3,validation,98,0.03129251700680272,0.00333524964436549,0.0015394383689320437,0.003310658863191939,0.0015005682329716022,0.0033473697981668527,0.0015172075984581852,0.6122448979591837,0.0033473697981668527,0.003310658863191939,3.671093497491359e-05,0.9890329012961108,2,0
volume_price_correlation,H5,robustness,102,0.006654783125371366,0.0011802772416158883,0.0007101023355609316,0.0012152981583774334,0.0005976986300650002,0.0012287742468271806,0.000604326336648381,0.5098039215686274,0.0012287742468271806,0.0012152981583774334,1.3476088449747205e-05,0.9890329012961138,1,1
volume_price_correlation,H5,train,225,0.039569023569023566,-0.0003955552537911984,0.0007461196167170328,-0.0006398358120048989,0.0006444208235792939,-0.0006469307655654419,0.0006515666190020456,0.4666666666666667,-0.0006469307655654419,-0.0006398358120048989,-7.094953560542942e-06,,3,2
volume_price_correlation,H5,validation,97,0.009059668853483286,0.00023026670837505753,0.0008435752655652173,0.00014210231127798973,0.000731188227427155,0.00014367804255224206,0.000739296161400641,0.5154639175257731,0.00014367804255224206,0.00014210231127798973,1.5757312742523317e-06,0.9890329012961087,1,1
volume_surge_money_flow,H1,robustness,103,0.11444542512503679,0.002066316404221549,0.0016384744895018297,0.0021372150316572,0.0016972220138495118,0.0021609139886614617,0.0017160420160192114,0.6213592233009708,0.0021609139886614617,0.0021372150316572,2.369895700426181e-05,0.9890329012961123,2,0
volume_surge_money_flow,H1,train,226,0.10388844194153928,0.0013616347569154678,0.001138698297190351,0.0012950773720087217,0.0010547371975793698,0.0013094381089967212,0.0010664328721493018,0.5619469026548672,0.0013094381089967212,0.0012950773720087217,1.4360736987999428e-05,0.9890329012961121,4,1
volume_surge_money_flow,H1,validation,98,0.06468769325912184,0.0019402985931358519,0.0009492114299691044,0.0019889007133192644,0.0009351905753446124,0.0020109550559064765,0.0009455606321276686,0.6122448979591837,0.0020109550559064765,0.0019889007133192644,2.2054342587212155e-05,0.9890329012961104,1,1
volume_surge_money_flow,H10,robustness,101,0.018901890189018895,0.0012460495407772124,1.8240808228179233e-05,0.0013050807726425816,-5.6429792681664006e-05,0.0013195524344359942,-5.705552626986936e-05,0.5445544554455446,0.0013195524344359942,0.0013050807726425816,1.4471661793412664e-05,0.989032901296114,1,1
volume_surge_money_flow,H10,train,224,0.08771645021645022,0.004148497586334077,0.003831085725811404,0.004190578880923318,0.003605701339145013,0.0042370469935142045,0.0036456839144782755,0.5758928571428571,0.0042370469935142045,0.004190578880923318,4.64681125908863e-05,0.989032901296111,4,1
volume_surge_money_flow,H10,validation,96,-0.016035353535353538,0.0010932723492684349,5.9677873867473485e-05,0.0013152706892111796,0.00029643147384370434,0.001329855344031062,0.00029971851639640527,0.5104166666666666,0.001329855344031062,0.0013152706892111796,1.458465481988234e-05,0.9890329012961114,1,1
volume_surge_money_flow,H20,robustness,99,0.018304254667891037,0.0032502290859339512,0.0018527394048111882,0.0029235749614113333,0.0014974418697604438,0.002955993635378595,0.0015140465679130282,0.5454545454545454,0.002955993635378595,0.0029235749614113333,3.2418673967261544e-05,0.9890329012961121,1,1
volume_surge_money_flow,H20,train,222,0.05230685230685231,0.001621971933711617,0.0036255398893166105,0.0016966681188338027,0.0034860925098827915,0.001715481979022488,0.0035247487776335087,0.5495495495495496,0.001715481979022488,0.0016966681188338027,1.8813860188685158e-05,0.9890329012961094,3,2
volume_surge_money_flow,H20,validation,94,-0.04152159896840748,-0.003570986165264113,-0.0026658586171734514,-0.0027837794642060617,-0.0024021318994052747,-0.00281464798649061,-0.002428768442644648,0.43617021276595747,-0.00281464798649061,-0.0027837794642060617,-3.086852228454838e-05,,1,1
volume_surge_money_flow,H3,robustness,102,0.018300653594771232,0.0010083559285075617,0.0004670901860925345,0.0009986409510174049,0.00027004863348878893,0.001009714590595216,0.00027304312438432895,0.5392156862745098,0.001009714590595216,0.0009986409510174049,1.1073639577811184e-05,0.9890329012961144,1,1
volume_surge_money_flow,H3,train,226,0.1088763743631,0.004307332514216979,0.0036471083332619654,0.0040902775646019405,0.003511564439869104,0.004135633465015873,0.003550503158456363,0.6017699115044248,0.004135633465015873,0.0040902775646019405,4.535590041393218e-05,0.9890329012961118,5,0
volume_surge_money_flow,H3,validation,98,0.08559059987631415,0.002375527361413331,0.0024645772434320526,0.002563702205078182,0.0024801101822385986,0.0025921303545296567,0.0025076114040174556,0.5714285714285714,0.0025921303545296567,0.002563702205078182,2.842814945147468e-05,0.9890329012961105,1,1
volume_surge_money_flow,H5,robustness,102,0.004872251931075463,0.0003796450603436094,0.0007084081212062582,0.00047504233143271163,0.0007363174328279407,0.0004803099379304556,0.0007444822430709938,0.5,0.0004803099379304556,0.00047504233143271163,5.267606497743943e-06,0.9890329012961072,2,0
volume_surge_money_flow,H5,train,225,0.08228956228956229,0.003170532185079583,0.0027350251117316056,0.0027498501742258237,0.002542349822688836,0.0027803424644642157,0.002570541201771071,0.5955555555555555,0.0027803424644642157,0.0027498501742258237,3.0492290238391933e-05,0.9890329012961114,5,0
volume_surge_money_flow,H5,validation,97,0.016557325835676352,0.002740536618850118,0.001272642231052627,0.002714345990054468,0.0012383144459452951,0.00274444458470225,0.0012520457553257382,0.5463917525773195,0.00274444458470225,0.002714345990054468,3.0098594647782074e-05,0.9890329012961114,1,1
vwap_deviation,H1,robustness,103,0.06913798175934098,0.0008903436609175604,0.0006866612226968582,0.0007596832749194347,0.000702952308906682,0.0007681071822018078,0.0007107471429772211,0.5631067961165048,0.0007681071822018078,0.0007596832749194347,8.423907282373061e-06,0.9890329012961113,1,1
vwap_deviation,H1,train,226,0.06972378653794581,0.0012210097190644904,0.0014443262220542946,0.001118195015595082,0.001395167677154094,0.0011305943554857482,0.001410638286477373,0.5796460176991151,0.0011305943554857482,0.001118195015595082,1.2399339890666137e-05,0.9890329012961162,5,0
vwap_deviation,H1,validation,98,0.0800247371675943,0.0023022082192879116,0.0016350110658000924,0.0021650082251245166,0.0015098746776944162,0.0021890153727821475,0.0015266172396446566,0.5816326530612245,0.0021890153727821475,0.0021650082251245166,2.400714765763085e-05,0.9890329012961117,2,0
vwap_deviation,H10,robustness,101,0.02622262226222622,-0.0022690431447186083,-0.00014595564985755215,-0.002561952633183569,-0.00021870301559667803,-0.0025903613821402424,-0.00022112814984220599,0.48514851485148514,-0.0025903613821402424,-0.002561952633183569,-2.840874895667332e-05,,0,2
vwap_deviation,H10,train,224,0.07997835497835497,0.0028484385094268657,0.003987674811464412,0.0030388461650740395,0.0039926635652693734,0.0030725430479528856,0.004036937052384256,0.5892857142857143,0.0030725430479528856,0.0030388461650740395,3.3696882878846146e-05,0.9890329012961113,5,0
vwap_deviation,H10,validation,96,0.014520202020202017,0.002441161559617841,0.0007303563612111628,0.002480040864892848,0.000913129919645075,0.0025075413180317796,0.0009232553522217866,0.5625,0.0025075413180317796,0.002480040864892848,2.7500453138931506e-05,0.9890329012961122,1,1
vwap_deviation,H20,robustness,99,0.07168656259565348,-0.0019192292663076159,0.001704266923181759,-0.002296559750698718,0.0013456079313767292,-0.002322025635031062,0.001360528987067399,0.5353535353535354,-0.002322025635031062,-0.002296559750698718,-2.546588433234402e-05,,0,2
vwap_deviation,H20,train,222,0.0911274911274911,0.004698698066434571,0.006769208895422376,0.004625951736063332,0.007008440254942638,0.004677247571846297,0.007086154814221238,0.527027027027027,0.004677247571846297,0.004625951736063332,5.129583578296435e-05,0.9890329012961108,3,2
vwap_deviation,H20,validation,94,-0.03520309477756285,-0.0018201081409592256,-0.00020934693005174648,-0.0017425888158958858,0.00015999215332979143,-0.001761911877362475,0.00016176625986872963,0.48936170212765956,-0.001761911877362475,-0.0017425888158958858,-1.9323061466589107e-05,,1,1
