replication_id,seed,rng,primary_strata,fallback_strata,candidate_n,assignment_hash,date_gross_invariance_gate,date_weight_multiset_invariance_gate,forward_candidate_manifest_hash
31,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
32,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
33,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
34,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
35,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
36,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
37,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
38,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
39,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
40,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
41,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
42,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
43,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
44,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
45,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
46,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
47,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
48,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
49,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
50,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
51,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
52,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
53,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
54,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
55,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
56,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
57,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
58,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
59,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
60,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
61,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
62,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
63,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
64,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
65,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
66,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
67,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
68,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
69,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
70,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
71,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
72,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
73,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
74,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
75,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
76,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
77,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
78,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
79,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
80,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
81,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
82,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
83,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
84,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
85,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
86,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
87,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
88,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
89,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
90,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
91,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
92,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
93,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
94,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
95,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
96,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
97,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
98,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
99,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
100,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
101,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
102,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
103,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
104,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
105,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
106,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
107,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
108,20260711,numpy_default_rng_PCG64,decision_date|board_bucket,decision_date,0,b6434f57876fe91164d63ac3f17a5929060868fcb230c3d7365cdf7844982b14,pass,pass,a46fd46fb9ed11852860ba46c357a1e7676b24e6b49484c7368ed753bf09428f
