lane,seed,topk,day_n,gross_arr,net_arr,net_ir,net_mdd,mean_one_way_turnover,total_cost_return,mean_cash_weight,blocked_order_n
EXECUTABLE_BRIDGE,20260723,50,578,0.4047147441439032,0.3345550207215797,1.3381335966129997,-0.1429230176104267,0.10095329491464512,0.1573965105,0.0010721395464151889,26
EXECUTABLE_BRIDGE,20260724,50,578,0.35740337019006985,0.28925626937631677,1.1759842775812648,-0.1699625852212674,0.10147329151603851,0.152140157982,0.0009577628670139873,28
EXECUTABLE_BRIDGE,20260725,50,578,0.1482683948638015,0.09100507102688193,0.548508391407745,-0.1581748305696581,0.10072896148601322,0.139595410512,0.0009949738895336493,46
EXECUTABLE_BRIDGE,20260725,30,578,0.1088544931296902,0.018392828505309433,0.18751156168376448,-0.19479650469246945,0.16738347521878064,0.21548278032400003,0.0011308675511107575,14
EXECUTABLE_BRIDGE,20260726,50,578,0.17262588680335766,0.11421273244422259,0.6882419462605056,-0.11781586753660078,0.10062433053107046,0.14343613986800002,0.0008695586389970842,12
EXECUTABLE_BRIDGE,20260727,50,578,0.3801777756002147,0.31131040525635134,1.2418663951574478,-0.16391008082699288,0.10084996665346993,0.146208134246,0.0011334638566088977,30
