decision_date,gross_return,net_return,universe_equal_weight_return,buy_fraction,sell_fraction,one_way_turnover,cost,holding_n,lane,seed,topk
2024-01-23,0.02022586576640606,0.01994586576640606,0.023682134225964546,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-01-24,-0.005377521738409996,-0.005577521738409996,-0.003718519350513816,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-01-25,-0.002068346831947565,-0.002268346831947565,-0.010858196765184402,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-01-26,-0.017325561493635178,-0.017525561493635176,-0.018284713849425316,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-01-29,-0.012343215756118298,-0.012583215756118298,-0.014910140074789524,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-01-30,0.004119975492358208,0.003919975492358208,0.0015786336734890938,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-01-31,-0.015566677786409855,-0.015846677786409854,-0.013462062925100327,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-02-01,-0.004950144328176975,-0.005190144328176975,-0.0013926181709393859,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-02-02,0.05334939435124397,0.053149394351243974,0.04486796259880066,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-05,0.01309677492827177,0.01289677492827177,0.009054849855601788,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-06,0.01104219164699316,0.01084219164699316,0.0076632993295788765,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-07,0.020223181694746017,0.02002318169474602,0.018522072583436966,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-08,0.00396566279232502,0.0037656627923250197,0.003509190399199724,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-19,0.009456041269004345,0.009256041269004344,0.008195414207875729,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-20,0.010016370564699173,0.009736370564699172,0.010553508065640926,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-02-21,0.002826423617079854,0.002626423617079854,0.003373263170942664,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-22,-0.014510111883282661,-0.014710111883282662,-0.008290567435324192,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-23,0.008756148628890514,0.008556148628890514,0.015507879666984081,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-26,-0.005745444446802139,-0.005945444446802139,-0.01714136451482773,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-27,0.008613895624876022,0.008413895624876022,0.023073485121130943,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-28,0.002165380632504821,0.0019653806325048207,0.007945225574076176,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-02-29,0.012886444106698036,0.012646444106698036,0.00311417318880558,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-03-01,0.006554984953254461,0.006354984953254462,0.0011657201685011387,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-04,-0.001397199579514563,-0.0015971995795145632,-0.0010248878970742226,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-05,0.0016282082069665194,0.0014282082069665193,-0.009114340879023075,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-06,0.007040138356387615,0.0068401383563876155,0.009650293737649918,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-07,0.007336548529565334,0.007136548529565335,0.010685345157980919,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-08,-0.005554654635488987,-0.005754654635488987,-0.002307340269908309,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-11,-0.0015052342787384987,-0.0017052342787384988,-0.004462754353880882,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-12,0.0020735703874379396,0.0018735703874379396,-0.0015710924053564668,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-13,0.006203726399689913,0.006003726399689913,0.006134793162345886,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-14,0.008450201712548733,0.008210201712548732,0.011883391998708248,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-03-15,-0.005742468871176243,-0.0059424688711762425,-0.0066886646673083305,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-18,0.003347241785377264,0.003147241785377264,0.002699274802580476,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-19,0.00015240073844324797,-8.7599261556752e-05,-0.0019637795630842447,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-03-20,-0.005801298655569553,-0.006001298655569553,-0.010876028798520565,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-21,-0.004215217661112547,-0.004415217661112547,-0.010348386131227016,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-22,0.004193488508462906,0.003993488508462906,0.001912128645926714,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-25,-0.016126299276947975,-0.016326299276947974,-0.017921479418873787,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-26,0.011826390400528908,0.011546390400528907,0.009435256011784077,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-03-27,0.009251108393073082,0.009051108393073081,0.006740111391991377,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-03-28,0.022820942103862762,0.022540942103862763,0.016623113304376602,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-03-29,-0.004324508830904961,-0.00452450883090496,-0.005570043344050646,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-01,-0.00491372449323535,-0.005113724493235349,-0.0037551759742200375,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-02,-0.0038859748747199774,-0.004085974874719977,-0.00794451404362917,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-03,-0.0048125325702130795,-0.005012532570213079,0.002819645684212446,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-08,-0.005465494468808174,-0.005665494468808174,-0.009200341999530792,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-09,0.007576746866106987,0.007376746866106987,0.0012818356044590473,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-10,-0.00608180882409215,-0.0063218088240921495,-0.006370974238961935,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-04-11,0.016318706795573235,0.016118706795573236,0.017435558140277863,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-12,-0.018276438117027283,-0.018516438117027283,-0.016495661810040474,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-04-15,0.018042679876089096,0.017842679876089097,0.023424245417118073,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-16,-0.006426517851650715,-0.0066265178516507145,-0.001152366166934371,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-17,-0.009401576593518257,-0.009681576593518258,-0.006966836284846067,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-04-18,-0.005709842313081026,-0.005909842313081026,-0.0075819361954927444,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-19,-0.013744371011853218,-0.013944371011853219,-0.009364696219563484,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-22,0.008324313908815384,0.008124313908815383,0.007784823887050152,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-23,6.555676372954622e-05,-0.0002144432362704538,-0.000263526919297874,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-04-24,0.007199972867965698,0.006919972867965698,0.01615130715072155,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-04-25,-0.004109277855604887,-0.004309277855604887,0.012750878930091858,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-26,-0.0007582485559396446,-0.0009582485559396446,-0.004631786607205868,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-29,0.01630072109401226,0.01610072109401226,0.01538096647709608,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-04-30,0.0016365742776542902,0.0013965742776542902,0.0009166711242869496,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-05-06,-0.004299743101000786,-0.004539743101000786,-0.008339213207364082,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-05-07,0.01303311437368393,0.012833114373683929,0.012138301506638527,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-08,-0.002468386897817254,-0.002668386897817254,0.0004839190805796534,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-09,0.0020823513623327017,0.0018423513623327017,0.0009008581400848925,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-05-10,-0.0003854739770758897,-0.0005854739770758897,-1.941605660249479e-05,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-13,-0.007882263511419296,-0.008082263511419297,-0.010096156038343906,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-14,0.002176187001168728,0.001976187001168728,0.0003778559621423483,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-15,0.006667477078735828,0.006467477078735829,0.008459610864520073,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-16,0.00536775216460228,0.00516775216460228,0.006684411317110062,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-17,-0.004351241514086723,-0.004551241514086723,-0.005292424000799656,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-20,-0.0012614262523129582,-0.0014614262523129583,0.0013953509042039514,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-21,-0.012875277549028397,-0.013075277549028397,-0.014582361094653606,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-22,-0.003204895183444023,-0.0034048951834440232,-0.008848984725773335,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-23,0.017038846388459206,0.016798846388459205,0.012187600135803223,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-05-24,-0.008661788888275623,-0.008901788888275624,-0.008297556079924107,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-05-27,0.00030261874780990183,0.00010261874780990182,0.0017822111258283257,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-28,-0.006681056227535009,-0.006881056227535009,-0.004398643504828215,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-29,-0.002202529925853014,-0.002402529925853014,-0.0013015451841056347,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-30,0.006770131643861532,0.0065701316438615326,-8.237361907958984e-05,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-05-31,0.006870553363114595,0.006670553363114596,0.009423390030860901,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-03,-0.01172496099025011,-0.011964960990250111,-0.007566903717815876,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-06-04,0.011831425130367279,0.011631425130367279,-0.001607780926860869,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-05,-0.00046511171967722476,-0.0006651117196772247,-0.001685223774984479,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-06,-0.00893197301775217,-0.00929197301775217,-0.003931256942451,0.18,0.18,0.18,0.00035999999999999997,50,PAPER_PROXY,20260723,50
2024-06-07,0.007613554131239653,0.007413554131239653,0.003773808479309082,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-11,-0.0036385750863701105,-0.0038785750863701103,-0.0032403396908193827,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-06-12,-0.0013427233789116144,-0.0016227233789116145,0.0014650997472926974,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-06-13,-0.0006663787644356489,-0.0008663787644356489,-0.0027595912106335163,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-14,0.004729970823973417,0.0044899708239734175,0.004451676271855831,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-06-17,-0.0025725900195538998,-0.0028125900195538995,-0.0066390386782586575,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-06-18,-0.00043231845484115183,-0.0006723184548411518,-0.009697840549051762,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-06-19,-0.001457339501939714,-0.001657339501939714,0.0001068066485458985,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-20,-0.007630659267306328,-0.007830659267306328,-0.012647184543311596,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-21,-0.008905722759664059,-0.00910572275966406,-0.007265323307365179,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-24,0.00967477634549141,0.009474776345491409,0.011581278406083584,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-25,-0.010250295512378216,-0.010490295512378216,-0.012082370929419994,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-06-26,0.011981134302914143,0.011781134302914142,0.005142092704772949,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-27,0.009954072535037994,0.009754072535037994,0.009224462322890759,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-06-28,-0.00711674802005291,-0.00735674802005291,-0.007211550138890743,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-01,-0.0063980878330767155,-0.006598087833076715,-0.005496368743479252,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-02,-0.0022165714763104916,-0.0024565714763104913,-0.007113236002624035,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-03,0.0001856791932368651,-5.4320806763134876e-05,0.0001367100194329396,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-04,-0.011483211070299149,-0.011683211070299149,-0.011829731985926628,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-05,0.011979140341281891,0.01177914034128189,0.01474024634808302,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-08,-0.006515748333185911,-0.006755748333185911,-0.0037916547153145075,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-09,0.010411905124783516,0.010131905124783515,0.01459467876702547,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-07-10,-0.0008628285140730441,-0.0010628285140730442,-0.001464874716475606,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-11,0.007886715233325958,0.0076467152333259585,-0.0001633763313293457,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-12,0.0016577064525336027,0.0014577064525336026,0.00880590919405222,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-15,-0.012202905490994453,-0.012442905490994454,-0.002955786418169737,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-16,0.0065290676429867744,0.006329067642986775,0.0055959178134799,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-17,-0.005892162211239338,-0.006132162211239338,0.0037286316510289907,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-18,-0.006775710731744766,-0.007015710731744766,-0.0050108423456549644,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-19,-0.021049082279205322,-0.021289082279205323,-0.02355789579451084,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-22,-0.006157023832201958,-0.006357023832201957,-0.0055119311437010765,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-23,-0.018330544233322144,-0.018530544233322142,-0.005845234263688326,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-24,0.0025616073980927467,0.0022416073980927468,0.0048247636295855045,0.16,0.16,0.16,0.00032,50,PAPER_PROXY,20260723,50
2024-07-25,-0.0013616728829219937,-0.0015616728829219938,-0.003067687386646867,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-26,-0.0072316573932766914,-0.007431657393276691,-0.005376221612095833,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-29,0.02805759757757187,0.02785759757757187,0.024410812184214592,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-07-30,-0.003439229680225253,-0.003679229680225253,-0.004786782432347536,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-07-31,-0.00824986957013607,-0.00844986957013607,-0.010894843377172947,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-01,-0.013286581262946129,-0.01348658126294613,-0.018155571073293686,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-02,0.004411438480019569,0.00417143848001957,0.0059013827703893185,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-08-05,0.005660035647451878,0.005420035647451878,-0.0003118099120911211,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-08-06,-0.004085545428097248,-0.004365545428097248,-0.001967144198715687,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-08-07,0.00038280844455584884,0.00018280844455584883,-0.004449766129255295,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-08,0.0012182020582258701,0.00101820205822587,-0.0020550796762108803,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-09,0.0069341957569122314,0.006694195756912232,0.003377174958586693,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-08-12,-0.00981494877487421,-0.010014948774874211,-0.008723841980099678,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-13,0.007781539112329483,0.007581539112329483,0.008932995609939098,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-14,0.005805166903883219,0.005605166903883219,0.0004725854378193617,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-15,0.00707682128995657,0.00687682128995657,0.0040751732885837555,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-16,-0.009393508546054363,-0.009593508546054364,-0.0107150012627244,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-19,-0.0018807483138516545,-0.0020807483138516546,-0.003671215148642659,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-20,-6.935596320545301e-05,-0.000269355963205453,-0.0053830514661967754,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-21,0.0021350299939513206,0.0018950299939513207,0.0018227442633360624,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-08-22,0.0017169690690934658,0.0014369690690934657,-0.0014769162517040968,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-08-23,-0.007087309379130602,-0.0072873093791306015,-0.007348584942519665,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-26,0.0017079567769542336,0.0015079567769542336,-0.0022218655794858932,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-27,-0.007370241917669773,-0.007610241917669773,-0.002745232079178095,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-08-28,0.012046885676681995,0.011766885676681995,0.013695118948817253,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-08-29,-0.00944574922323227,-0.00964574922323227,-0.01593312807381153,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-08-30,-0.0067008137702941895,-0.006900813770294189,0.002846428658813238,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-02,-0.006591595243662596,-0.006791595243662595,-0.00717060687020421,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-03,0.0022001289762556553,0.002000128976255655,0.002992350608110428,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-04,-0.008118454366922379,-0.00835845436692238,-0.01018852274864912,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-09-05,-0.009048981592059135,-0.009248981592059136,-0.010431588627398014,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-06,0.003227721434086561,0.003027721434086561,0.0007775585982017219,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-09,-0.008612271398305893,-0.008852271398305894,-0.004425384104251862,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-09-10,0.00047893880400806665,0.00027893880400806667,-0.00426064245402813,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-11,0.001020998926833272,0.000780998926833272,-0.00411484157666564,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-09-12,0.00990306120365858,0.00966306120365858,0.005432493984699249,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-09-13,0.0016631984617561102,0.0014231984617561102,0.008011946454644203,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-09-18,0.0028085242956876755,0.0025285242956876756,0.001359807443805039,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-09-19,0.0027879606932401657,0.0025879606932401656,0.0030162266921252012,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-20,0.035997070372104645,0.03575707037210465,0.03980013355612755,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-09-23,0.005262733902782202,0.005062733902782202,0.012752010487020016,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-24,0.028881065547466278,0.02860106554746628,0.03925789147615433,0.14,0.14,0.14,0.00028000000000000003,50,PAPER_PROXY,20260723,50
2024-09-25,0.037389419972896576,0.03718941997289658,0.04676147550344467,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-26,0.09767379611730576,0.09747379611730575,0.09401542693376541,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-27,0.0667237639427185,0.0665237639427185,0.06562435626983643,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-09-30,-0.07152622193098068,-0.07172622193098069,-0.07865000516176224,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-08,0.002486226614564657,0.002286226614564657,0.0020583393052220345,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-09,-0.02684447541832924,-0.027044475418329238,-0.03247971832752228,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-10,0.026836683973670006,0.026596683973670005,0.02524571493268013,0.12,0.12,0.12,0.00023999999999999998,50,PAPER_PROXY,20260723,50
2024-10-11,-0.024058019742369652,-0.02425801974236965,-0.025034066289663315,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-14,0.0025482713244855404,0.0023482713244855403,-0.006248323246836662,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-15,-0.008547740988433361,-0.008747740988433362,-0.006889335811138153,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-16,0.018790507689118385,0.018590507689118387,0.03924401476979256,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-17,0.00041303635225631297,0.00021303635225631296,0.007917508482933044,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
2024-10-18,0.005373262334614992,0.0051732623346149925,0.007185088936239481,0.1,0.1,0.1,0.0002,50,PAPER_PROXY,20260723,50
