variant,seed,validation_paper_proxy_ic,validation_paper_proxy_rank_ic,historical_test_paper_proxy_ic,historical_test_paper_proxy_net_arr,selected_primary_seed,selection_uses_historical_test
last_state_gru,20260723,0.0230384842577255,0.0183047764099008,0.0184262693273697,0.3128497783663728,False,False
last_state_gru,20260724,0.0228150832426918,0.0194488415368687,0.0159571249330781,0.2809452393590721,False,False
last_state_gru,20260725,0.0270559990662505,0.0415199929520361,0.0126856177967284,0.1060326677907825,True,False
last_state_gru,20260726,0.0262617884844524,0.0446842539863317,0.0059356916560998,0.1289440464430551,False,False
last_state_gru,20260727,0.0211842004196815,0.009882448799608,0.0192635651744539,0.2917047319027981,False,False
