offset_bucket,row_count,event_count,pct_before_or_at_peak,pct_above_ma20,pct_above_ma60,pct_ma_bull_stack,pct_above_ema20,pct_above_ema60,pct_ema_bull_stack,median_rsi14,pct_rsi14_gt_70,median_volume_ratio,pct_volume_gt_1_5,median_rps120,pct_rps120_gt_90,median_boll_pct_b,pct_above_boll_upper,pct_below_boll_lower,median_ret_from_entry
D30-D35,5070,845,0.9573964497041421,0.6234714003944773,0.6785009861932939,0.457396449704142,0.6343195266272189,0.6891518737672584,0.5863905325443787,54.583992026020496,0.09743589743589744,0.9028227775527287,0.11577909270216963,0.6565464895635673,0.20512820512820512,0.6266624446092031,0.1009861932938856,0.032938856015779096,0.09562526186046771
D36-D40,4225,845,0.9405917159763314,0.592189349112426,0.6844970414201184,0.5076923076923077,0.6092307692307692,0.6828402366863905,0.6066272189349112,54.05121362413398,0.08923076923076922,0.9034788333179357,0.12047337278106508,0.6584440227703985,0.2080473372781065,0.6023676236720443,0.09585798816568047,0.029349112426035502,0.10909091106131052
D41-D45,4225,845,0.9235502958579882,0.5876923076923077,0.6975147928994083,0.5384615384615384,0.6054437869822485,0.6930177514792899,0.6279289940828402,54.16724244939424,0.08994082840236686,0.8960644349691669,0.11905325443786982,0.6663522012578615,0.19715976331360946,0.6118969510653889,0.09538461538461539,0.022248520710059172,0.1304285826689281
D46-D50,4225,845,0.9110059171597633,0.5900591715976331,0.7074556213017752,0.528284023668639,0.6125443786982249,0.6970414201183432,0.6378698224852071,54.18221907871808,0.10011834319526627,0.8899323276312571,0.1136094674556213,0.6732456140350878,0.1978698224852071,0.5994498938936295,0.10177514792899409,0.026272189349112424,0.13969335537107097
