reference_event_id,instrument,split,reference_date,obs_day_count,day30_ret_from_entry,day50_ret_from_entry,max_ret_day30_50,min_ret_day30_50,pct_days_before_or_at_peak,pct_days_above_ma20,pct_days_above_ma60,pct_days_ma_bull_stack,median_rsi14_day30_50,max_rsi14_day30_50,pct_days_rsi14_gt_70,max_volume_ratio_ma20_day30_50,median_volume_ratio_ma20_day30_50,pct_days_volume_ratio_gt_1_5,median_rps120_pct_day30_50,pct_days_rps120_gt_90,pct_days_above_boll_mid,pct_days_above_boll_upper,pct_days_below_boll_lower
big_winner_50h120_close_confirmed_SH600011_20220414_000011,SH600011,validation,2022-04-14,21,0.233628260627202,0.1911504257480583,0.233628260627202,0.017699097866309854,1.0,0.6190476190476191,0.47619047619047616,0.0,51.52922370839722,59.71812722689699,0.0,2.2862218217449986,1.1558436773686058,0.2857142857142857,0.3218390804597701,0.09523809523809523,0.6190476190476191,0.0,0.23809523809523808
big_winner_50h120_close_confirmed_SH600011_20221212_000012,SH600011,validation,2022-12-12,21,0.09302331770736694,0.195348878471578,0.195348878471578,0.09302331770736694,1.0,0.9523809523809523,1.0,0.5714285714285714,58.762531859562614,66.45582837668647,0.0,1.725908846588669,0.7746280984247242,0.09523809523809523,0.779467680608365,0.047619047619047616,0.9523809523809523,0.0,0.0
big_winner_50h120_close_confirmed_SH600018_20181008_000013,SH600018,train,2018-10-08,21,0.1288782707586047,0.028639590434441864,0.1288782707586047,0.021479749727639552,1.0,0.3333333333333333,0.9047619047619048,0.8571428571428571,50.361818498648326,67.58022401301817,0.0,1.7973946815553656,0.49724186626412725,0.047619047619047616,0.5956043956043956,0.0,0.3333333333333333,0.047619047619047616,0.047619047619047616
big_winner_50h120_close_confirmed_SH600019_20170926_000014,SH600019,train,2017-09-26,21,0.19999995898175071,0.13548389280003592,0.27956982521201046,0.12258057701806968,1.0,0.7619047619047619,1.0,0.8571428571428571,66.13777716336995,79.90911748590503,0.38095238095238093,2.1459644160364655,1.1417380972949724,0.14285714285714285,,0.0,0.7619047619047619,0.047619047619047616,0.047619047619047616
big_winner_50h120_close_confirmed_SH600019_20200820_000015,SH600019,train,2020-08-20,21,0.00523559719267741,0.23036646371752867,0.23036646371752867,-0.005235597192677299,1.0,0.9047619047619048,1.0,0.9523809523809523,64.94783952029591,80.63019916965959,0.19047619047619047,3.5796067805726453,1.4942974805496583,0.47619047619047616,0.44861660079051385,0.0,0.9047619047619048,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH600019_20210324_000016,SH600019,train,2021-03-24,21,0.10981694214259674,-0.003327863061894254,0.11148079433292146,-0.023294565389526012,1.0,0.09523809523809523,0.09523809523809523,0.47619047619047616,41.70083863185908,54.82588761815418,0.0,1.5090936796399974,0.7385958727463794,0.047619047619047616,0.7674418604651163,0.0,0.09523809523809523,0.0,0.0
big_winner_50h120_close_confirmed_SH600021_20250902_000017,SH600021,robustness,2025-09-02,21,0.19265593990892116,0.27364188952248636,0.5186117609923202,0.18511068714923806,0.3333333333333333,0.8095238095238095,1.0,1.0,65.49494041842274,73.86088857162808,0.14285714285714285,1.3236434546584117,0.834789796424672,0.0,0.9904580152671756,1.0,0.8095238095238095,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH600023_20230925_000018,SH600023,validation,2023-09-25,21,0.04822336407642025,0.10152286537011346,0.11675127702193167,0.04060909773818233,1.0,1.0,1.0,0.7619047619047619,60.239107263349865,71.1706442215831,0.047619047619047616,2.6422760677941617,0.8580288025698666,0.09523809523809523,0.48484848484848486,0.0,1.0,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600025_20180927_000019,SH600025,train,2018-09-27,21,0.10434783239671108,0.07391307818191106,0.12173912051945401,0.03043475421480002,1.0,0.3333333333333333,1.0,0.6190476190476191,52.281296139963146,68.8372181387819,0.0,1.2091094620713825,0.5724021216824593,0.0,0.6644736842105263,0.0,0.3333333333333333,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600025_20201015_000020,SH600025,train,2020-10-15,21,0.0790190615325208,0.0790190615325208,0.11989102127343321,0.059945510636716604,1.0,0.7142857142857143,1.0,1.0,62.16538425918615,76.27335378245311,0.14285714285714285,1.7875454843948932,0.8062576027912286,0.09523809523809523,0.6141732283464567,0.0,0.7142857142857143,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600025_20210420_000021,SH600025,train,2021-04-20,21,-0.07677544960435334,-0.01343573342588189,0.0671784840825167,-0.07677544960435334,1.0,0.8095238095238095,0.6666666666666666,0.0,56.06373083874666,67.09247119457828,0.0,1.9976147720742683,0.8875258415299216,0.09523809523809523,0.7864077669902912,0.0,0.8095238095238095,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600026_20220601_000022,SH600026,validation,2022-06-01,21,-0.17485271446804462,0.1591355439091129,0.23772102197910083,-0.1915521320709609,1.0,0.9047619047619048,0.9047619047619048,0.6666666666666666,61.95882945222699,75.31281933309671,0.23809523809523808,1.7286606430833147,0.9953906981953845,0.047619047619047616,0.9961832061068703,1.0,0.9047619047619048,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600026_20231212_000023,SH600026,validation,2023-12-12,21,0.08668999689179002,0.13309978055469762,0.1628721229641934,0.0,1.0,0.6190476190476191,0.7619047619047619,0.5238095238095238,54.004020228133115,61.09933374157304,0.0,1.4099488558638382,0.8872495447446478,0.0,0.7566037735849057,0.0,0.6190476190476191,0.0,0.0
big_winner_50h120_close_confirmed_SH600026_20250822_000024,SH600026,robustness,2025-08-22,21,0.18350329035317325,0.15013900753349674,0.25393881193745704,0.11955514053880378,1.0,0.5714285714285714,1.0,0.8095238095238095,53.999099902761266,67.38360080799562,0.0,2.800053065236148,0.9348778839367836,0.09523809523809523,0.6019047619047619,0.0,0.5714285714285714,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600027_20231016_000025,SH600027,validation,2023-10-16,21,0.028697490415626303,0.052980079470750674,0.07505511258356368,0.017660026490250225,1.0,0.6666666666666666,0.8571428571428571,0.38095238095238093,56.297794845259894,65.16198176600018,0.0,1.7816788006648216,0.833634733623857,0.09523809523809523,0.21212121212121213,0.0,0.6666666666666666,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600028_20221028_000026,SH600028,validation,2022-10-28,21,0.07458569830959916,0.04419892013504234,0.07458569830959916,0.027624349782459534,1.0,0.14285714285714285,0.8095238095238095,0.7619047619047619,48.95772783527776,57.70685332775967,0.0,1.2552632743874765,0.7526105777909124,0.0,0.8476190476190476,0.047619047619047616,0.14285714285714285,0.0,0.0
big_winner_50h120_close_confirmed_SH600029_20170926_000027,SH600029,train,2017-09-26,21,0.15291265338358806,0.2439320733875554,0.37621364897793663,0.15291265338358806,1.0,0.9523809523809523,1.0,1.0,71.20344369500381,88.57026251371106,0.5238095238095238,1.7879462127920343,0.9873835217421495,0.09523809523809523,,0.0,0.9523809523809523,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600029_20181009_000028,SH600029,train,2018-10-09,21,0.124800033569336,0.13919998168945313,0.2176000213623046,0.10080001831054686,1.0,0.8571428571428571,1.0,0.8095238095238095,59.40177663589875,71.19858756324413,0.09523809523809523,1.4622816278000672,0.7129294547297783,0.0,0.2687224669603524,0.0,0.8571428571428571,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600030_20180822_000029,SH600030,train,2018-08-22,21,-0.039688732586909414,0.07392994405160325,0.12607002626203756,-0.060700440738531314,1.0,0.6666666666666666,0.6666666666666666,0.47619047619047616,59.09390761989662,65.55076951719312,0.0,3.332598754085163,1.2470183930829428,0.38095238095238093,0.7158836689038032,0.0,0.6666666666666666,0.0,0.0
big_winner_50h120_close_confirmed_SH600030_20200203_000030,SH600030,train,2020-02-03,21,0.08963905592683608,0.11583234783288332,0.11583234783288332,0.05238647279063979,1.0,0.09523809523809523,0.0,0.0,41.54744487378411,53.36708976171099,0.0,1.8057929081376698,0.5372687691407697,0.047619047619047616,0.5642570281124498,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523
big_winner_50h120_close_confirmed_SH600030_20240408_000031,SH600030,robustness,2024-04-08,21,-0.0016722790274478205,-0.0245262274782162,-0.0016722790274478205,-0.03400226266401307,1.0,0.09523809523809523,0.0,0.0,43.549952222491775,51.45262776819173,0.0,1.8939913803660609,0.7574503183026031,0.047619047619047616,0.2998102466793169,0.0,0.09523809523809523,0.0,0.0
big_winner_50h120_close_confirmed_SH600031_20180913_000032,SH600031,train,2018-09-13,21,-0.013986000461365,-0.02657343422184877,-0.0013986333913919013,-0.05594406853597056,1.0,0.5714285714285714,0.0,0.0,47.3204834620459,52.90824689614744,0.0,1.0669035070664366,0.727028641402839,0.0,0.8392070484581498,0.0,0.5714285714285714,0.0,0.0
big_winner_50h120_close_confirmed_SH600031_20200123_000033,SH600031,train,2020-01-23,21,0.1607843286850874,0.3733333512848498,0.3733333512848498,0.040784349628523175,1.0,0.5238095238095238,0.5714285714285714,0.47619047619047616,53.78529570236368,70.71436906894189,0.047619047619047616,1.6076526826611652,0.8778206315273419,0.047619047619047616,0.7927565392354124,0.0,0.5238095238095238,0.047619047619047616,0.09523809523809523
big_winner_50h120_close_confirmed_SH600031_20200728_000034,SH600031,train,2020-07-28,21,0.11322758413703515,0.31005294860462307,0.31640209856794455,0.06613756747245936,1.0,1.0,1.0,1.0,62.97832802291332,76.20984108783273,0.14285714285714285,1.556844215458035,0.9122925905214455,0.047619047619047616,0.6944444444444444,0.0,1.0,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600036_20181221_000035,SH600036,train,2018-12-21,21,0.16370495236866622,0.21701673413428968,0.3058697037436622,0.15724287152830696,1.0,0.8571428571428571,1.0,0.7142857142857143,68.46575527515431,80.71002987902102,0.2857142857142857,2.3597031363189687,1.1957331590191769,0.19047619047619047,0.6425531914893617,0.0,0.8571428571428571,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600036_20200728_000036,SH600036,train,2020-07-28,21,0.08952451116574789,0.10289749071000065,0.13038633799903976,0.043462112666346586,1.0,0.47619047619047616,0.8095238095238095,0.38095238095238093,52.60904846833393,63.595949382688865,0.0,1.689244059575836,0.8345156135084683,0.09523809523809523,0.4722222222222222,0.0,0.47619047619047616,0.047619047619047616,0.047619047619047616
big_winner_50h120_close_confirmed_SH600036_20221025_000037,SH600036,validation,2022-10-25,21,0.2811296302477897,0.38125792127082136,0.38125792127082136,0.26187414258071207,1.0,1.0,1.0,0.8571428571428571,62.65579182808461,69.2446853117243,0.0,1.5753260912869718,0.7719025125764903,0.047619047619047616,0.4895238095238095,0.0,1.0,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600036_20240911_000038,SH600036,robustness,2024-09-11,21,0.2628021785827681,0.20732573789869746,0.314722621527169,0.20341390976681173,1.0,0.14285714285714285,1.0,0.47619047619047616,50.23812064030187,61.332071541999944,0.0,1.2793929814285452,0.8246985007737883,0.0,0.6086956521739131,0.0,0.14285714285714285,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600039_20240820_000039,SH600039,robustness,2024-08-20,21,0.2114695916325504,0.38172045583582026,0.5340502753862808,0.15232973409577144,0.2857142857142857,0.8571428571428571,1.0,0.7142857142857143,58.73877938954754,79.45271234758934,0.09523809523809523,5.264160335295283,1.0863185557751613,0.38095238095238093,0.5437262357414449,0.0,0.8571428571428571,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600048_20170926_000040,SH600048,train,2017-09-26,21,-0.023225784301757812,0.17290324549521174,0.20516131001134075,-0.023225784301757812,1.0,0.9523809523809523,0.9523809523809523,0.7142857142857143,69.65879166214373,75.11653637912484,0.42857142857142855,2.4809138667093094,1.0817235429458696,0.2857142857142857,,0.0,0.9523809523809523,0.2857142857142857,0.0
big_winner_50h120_close_confirmed_SH600048_20210719_000041,SH600048,train,2021-07-19,21,0.017204284315123886,0.29462362526055563,0.29462362526055563,0.017204284315123886,1.0,0.9523809523809523,0.9523809523809523,0.6666666666666666,60.88459522708328,68.10589488263778,0.0,1.855554982439901,1.0127881715060478,0.14285714285714285,0.25387596899224807,0.0,0.9523809523809523,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600048_20240416_000042,SH600048,robustness,2024-04-16,21,0.2895805013733104,0.17456027902523652,0.3328823490431285,0.1055480681868115,1.0,0.14285714285714285,0.6190476190476191,0.6190476190476191,44.90232644797496,60.085709396109024,0.0,2.1980797405381813,0.6599293627202483,0.09523809523809523,0.4659090909090909,0.0,0.14285714285714285,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600050_20181018_000043,SH600050,train,2018-10-18,21,0.05952381222696812,0.035714310042713304,0.1000000227065323,0.035714310042713304,1.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,43.81982392299041,53.227928321096755,0.0,1.2759792202000142,0.7621180993159694,0.0,0.843956043956044,0.0,0.09523809523809523,0.0,0.0
big_winner_50h120_close_confirmed_SH600050_20220610_000044,SH600050,validation,2022-06-10,21,-0.0064516069489635175,0.03870971860300254,0.04193552207748419,-0.04193544516826275,1.0,0.5714285714285714,0.47619047619047616,0.09523809523809523,51.60701882084025,69.22093469369312,0.0,3.500498200580929,1.043099327660042,0.14285714285714285,0.4618320610687023,0.0,0.5714285714285714,0.19047619047619047,0.09523809523809523
big_winner_50h120_close_confirmed_SH600050_20240902_000045,SH600050,robustness,2024-09-02,21,0.11136358193129658,0.20681814265645326,0.27954545282135324,0.09090911061310525,1.0,0.6666666666666666,1.0,0.8571428571428571,58.9664697285644,74.07595803074163,0.09523809523809523,4.275240403073954,1.0939078075826554,0.23809523809523808,0.6159695817490495,0.0,0.6666666666666666,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600061_20200203_000046,SH600061,train,2020-02-03,21,0.08695650671590571,0.08115941087530087,0.13043479462727547,0.04782607523840654,1.0,0.047619047619047616,0.0,0.14285714285714285,42.56348604433475,46.0557417067879,0.0,0.9397452030949698,0.5861045136688994,0.0,0.5470941883767535,0.0,0.047619047619047616,0.0,0.14285714285714285
big_winner_50h120_close_confirmed_SH600085_20220429_000047,SH600085,validation,2022-04-29,21,0.394669633917774,0.3521405729443763,0.4729231666767433,0.3252055875201536,1.0,0.6190476190476191,1.0,1.0,67.5525283178319,76.30384380274684,0.3333333333333333,2.422326673659265,0.8898985349954845,0.14285714285714285,0.9276190476190476,0.6190476190476191,0.6190476190476191,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600085_20230106_000048,SH600085,validation,2023-01-06,21,0.14623231042016704,0.18776422305306717,0.24098489584766258,0.14623231042016704,1.0,0.8571428571428571,1.0,0.9523809523809523,60.448155029231415,72.38832974217271,0.047619047619047616,2.28376933199375,1.0430497746392737,0.14285714285714285,0.6931818181818182,0.0,0.8571428571428571,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600089_20210713_000049,SH600089,train,2021-07-13,21,0.1497583748726823,0.7623187535117788,0.9246376175944888,0.1497583748726823,0.5238095238095238,1.0,1.0,1.0,77.45359375416885,91.2799285054087,0.6190476190476191,2.353929676050096,1.3641363298955897,0.38095238095238093,0.9205426356589147,0.7619047619047619,1.0,0.38095238095238093,0.0
big_winner_50h120_close_confirmed_SH600089_20220110_000050,SH600089,validation,2022-01-10,21,0.048120254170693766,0.0390977065136886,0.09999999282951655,0.005263134873710884,1.0,0.6190476190476191,0.47619047619047616,0.19047619047619047,53.392014094721304,62.17576351017975,0.0,2.098036329617632,0.9374916564009641,0.19047619047619047,0.3403441682600382,0.0,0.6190476190476191,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600089_20250407_000051,SH600089,robustness,2025-04-07,21,0.06330280350511197,0.030275223417902453,0.06330280350511197,0.030275223417902453,1.0,0.047619047619047616,0.0,0.0,45.76780932761241,50.594362249229945,0.0,1.409517585217591,0.8868588078521493,0.0,0.32887189292543023,0.0,0.047619047619047616,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600089_20250929_000052,SH600089,robustness,2025-09-29,21,0.3429582697503599,0.29758405119292464,0.4030642562964144,0.25987036098119765,1.0,0.2857142857142857,1.0,0.6666666666666666,50.691012894846274,62.08852431181946,0.0,1.9772926138036595,0.5929800522975066,0.047619047619047616,0.9329501915708812,1.0,0.2857142857142857,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600096_20251009_000053,SH600096,robustness,2025-10-09,21,0.14690270888066914,0.05380532593853715,0.14690270888066914,0.01840709585004152,1.0,0.047619047619047616,0.8571428571428571,0.6666666666666666,47.55835744331573,55.336782259565,0.0,1.4530855820132955,0.7249436133268968,0.0,0.7743785850860421,0.0,0.047619047619047616,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600104_20200513_000054,SH600104,train,2020-05-13,21,-0.06629839267540694,-0.03069373392101682,0.08839770078443654,-0.08287300548014365,1.0,0.8095238095238095,0.7619047619047619,0.38095238095238093,56.44362533598395,75.1636272674593,0.09523809523809523,2.470746312398542,1.0201915098169798,0.23809523809523808,0.07738095238095238,0.0,0.8095238095238095,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600104_20240704_000055,SH600104,robustness,2024-07-04,21,-0.015117144080515232,-0.1224489751785166,-0.015117144080515232,-0.1224489751785166,1.0,0.0,0.0,0.09523809523809523,29.868196409882614,37.960907753930236,0.0,1.7711517513795392,1.0222735539646308,0.047619047619047616,0.41366223908918404,0.0,0.0,0.0,0.047619047619047616
big_winner_50h120_close_confirmed_SH600111_20201125_000056,SH600111,train,2020-11-25,21,-0.02795694587676001,0.2580644786392332,0.34767021463141523,-0.03799281291883483,1.0,1.0,1.0,0.8571428571428571,64.45404667264546,73.44972426605737,0.2857142857142857,2.519350492119559,1.3216480254400325,0.42857142857142855,0.7111984282907662,0.0,1.0,0.38095238095238093,0.0
big_winner_50h120_close_confirmed_SH600111_20210527_000057,SH600111,train,2021-05-27,21,0.44705287966764495,1.3371628294535016,1.37712283039098,0.44705287966764495,1.0,1.0,1.0,0.9523809523809523,80.23726578395525,87.37358505325577,1.0,2.0672377409638725,1.0373382838881602,0.23809523809523808,0.9671179883945842,1.0,1.0,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600111_20220426_000058,SH600111,validation,2022-04-26,21,0.5025983199614792,0.21195251962236195,0.5048255423854418,0.21195251962236195,0.09523809523809523,0.2857142857142857,0.5714285714285714,0.7142857142857143,45.33124070582794,70.83393420619501,0.09523809523809523,2.0860509324932366,0.8747752769768595,0.19047619047619047,0.24282982791587,0.0,0.2857142857142857,0.09523809523809523,0.0
big_winner_50h120_close_confirmed_SH600111_20240619_000059,SH600111,robustness,2024-06-19,21,-0.016347182182654074,-0.0834272582486647,-0.016347182182654074,-0.08624581208487081,1.0,0.23809523809523808,0.0,0.0,44.39818594577767,52.21037682992869,0.0,1.375344913104584,0.7892386275459616,0.0,0.4478178368121442,0.0,0.23809523809523808,0.0,0.09523809523809523
big_winner_50h120_close_confirmed_SH600111_20250116_000060,SH600111,robustness,2025-01-16,21,0.0600366399754404,0.0421631571567882,0.10082496763101712,0.031622389720806776,1.0,0.5714285714285714,1.0,1.0,53.80174331354436,65.81512007762436,0.0,3.5941353634280984,0.7566850187499203,0.09523809523809523,0.7323135755258127,0.0,0.5714285714285714,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600111_20250721_000061,SH600111,robustness,2025-07-21,21,0.6381807209490418,0.3513905245440736,0.6381807209490418,0.3334298426680513,1.0,0.5238095238095238,1.0,0.9523809523809523,56.68123412082381,78.69118674467555,0.047619047619047616,1.0710131087424235,0.6933685864020045,0.0,0.9751908396946565,0.9523809523809523,0.5238095238095238,0.0,0.0
big_winner_50h120_close_confirmed_SH600115_20181009_000062,SH600115,train,2018-10-09,21,0.01754379605126788,-0.019493158362914875,0.07407409472978754,-0.019493158362914875,1.0,0.2857142857142857,0.47619047619047616,0.2857142857142857,49.056821672433955,61.127093976592825,0.0,1.6044588632132142,0.7438283987668552,0.047619047619047616,0.22857142857142856,0.0,0.2857142857142857,0.0,0.0
big_winner_50h120_close_confirmed_SH600115_20250704_000063,SH600115,robustness,2025-07-04,21,0.05249351420104942,0.05774285310574312,0.09448822543859947,0.039370104362259184,1.0,0.7619047619047619,1.0,0.5238095238095238,61.55101147389216,76.65008399599023,0.23809523809523808,2.6911848524641666,1.1955431804518497,0.23809523809523808,0.4675572519083969,0.0,0.7619047619047619,0.23809523809523808,0.0
big_winner_50h120_close_confirmed_SH600118_20251029_000064,SH600118,robustness,2025-10-29,21,0.19404765537806923,1.5250000726609003,1.5478571937197732,0.19404765537806923,1.0,1.0,1.0,0.9523809523809523,78.75593467184868,89.4109139263051,0.9523809523809523,2.034283312612356,1.4871804532113972,0.47619047619047616,0.9810246679316889,1.0,1.0,0.5714285714285714,0.0
big_winner_50h120_close_confirmed_SH600132_20200925_000065,SH600132,train,2020-09-25,21,-0.0191693612620627,0.18104366052981158,0.18104366052981158,-0.04270502738091342,1.0,0.6190476190476191,1.0,0.8571428571428571,57.62090039369021,70.5141184159613,0.047619047619047616,1.5137232709487045,0.9766905438741215,0.047619047619047616,0.9232283464566929,0.9047619047619048,0.6190476190476191,0.19047619047619047,0.0
big_winner_50h120_close_confirmed_SH600132_20210331_000066,SH600132,train,2021-03-31,21,0.6542664210796805,0.5891908167888902,0.673518382418473,0.5767571914863212,1.0,0.8095238095238095,1.0,1.0,68.03576422527772,78.83596864576833,0.3333333333333333,1.9206016433156432,0.9232835076662698,0.09523809523809523,0.9108527131782945,0.6190476190476191,0.8095238095238095,0.0,0.0
big_winner_50h120_close_confirmed_SH600150_20210309_000067,SH600150,train,2021-03-09,21,0.11111108256867075,0.1521885636920206,0.18181810008301147,0.03232320066707106,1.0,0.7142857142857143,1.0,0.9047619047619048,57.4106842597121,66.29438122586922,0.0,2.7445272016452185,1.030838388729951,0.19047619047619047,0.37937743190661477,0.0,0.7142857142857143,0.047619047619047616,0.0
big_winner_50h120_close_confirmed_SH600150_20220315_000068,SH600150,validation,2022-03-15,21,-0.15228425713340876,0.034404998652054264,0.034404998652054264,-0.15228425713340876,1.0,0.5714285714285714,0.19047619047619047,0.0,46.88958408720595,67.04770114118912,0.0,1.7971709278197896,1.003547978243353,0.09523809523809523,0.3441682600382409,0.0,0.5714285714285714,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH600150_20221222_000069,SH600150,validation,2022-12-22,21,0.12844903885782677,0.19124644958220727,0.24690763623613887,0.08039955232659324,1.0,0.7142857142857143,0.7142857142857143,0.5238095238095238,57.45922906956024,72.76407351958463,0.09523809523809523,2.7638493583776014,1.1127177145488614,0.23809523809523808,0.2813688212927757,0.0,0.7142857142857143,0.14285714285714285,0.0
big_winner_50h120_close_confirmed_SH600150_20231018_000070,SH600150,validation,2023-10-18,21,0.014780283222364465,0.12368729748793794,0.1380786180794995,0.014780283222364465,1.0,1.0,0.9523809523809523,0.42857142857142855,64.38835863606067,72.26649270357574,0.047619047619047616,2.3770657443383216,1.0746839865158146,0.09523809523809523,0.5946969696969697,0.0,1.0,0.19047619047619047,0.0
