split,event_count,median_day50_ret,median_max_ret_day30_50,median_pct_before_or_at_peak,median_pct_days_above_ma20,median_pct_days_above_ma60,median_pct_days_ma_bull_stack,median_rsi14,median_max_volume_ratio,median_rps120,median_pct_days_rps120_gt_90,median_pct_days_above_boll_upper
robustness,241,0.13081405636741572,0.21022220187717022,1.0,0.5714285714285714,0.9523809523809523,0.5714285714285714,53.47027665761713,1.9007670115138784,0.6342857142857142,0.0,0.047619047619047616
train,446,0.13919998168945313,0.22343346527862695,1.0,0.6666666666666666,0.8571428571428571,0.5238095238095238,54.12098888475048,1.8780588925044217,0.6838159750299819,0.0,0.09523809523809523
validation,158,0.17761190768367063,0.23407079290394284,1.0,0.6666666666666666,0.9047619047619048,0.5714285714285714,56.18189169951351,1.9191813882453035,0.5926315037164094,0.0,0.09523809523809523
