offset,event_count,pct_before_or_at_peak,pct_close_above_ma20,pct_ma20_slope_up,median_close_ma20_ratio,pct_close_above_ema20,pct_ema20_slope_up,median_close_ema20_ratio,pct_close_above_ma30,pct_ma30_slope_up,median_close_ma30_ratio,pct_close_above_ema30,pct_ema30_slope_up,median_close_ema30_ratio,pct_close_above_ma60,pct_ma60_slope_up,median_close_ma60_ratio,pct_close_above_ema60,pct_ema60_slope_up,median_close_ema60_ratio,pct_ma_bull_stack_20_30_60,pct_ema_bull_stack_20_30_60,median_rsi14,pct_rsi14_gt_50,pct_rsi14_gt_70,median_volume_ratio_ma20,pct_volume_ratio_gt_1_5,median_money_ratio_ma20,median_rps120_pct,pct_rps120_gt_90,median_rps60_pct,median_boll_pct_b20,pct_close_above_boll_mid20,pct_close_above_boll_upper20,pct_close_below_boll_lower20,median_ret_from_entry
30,845,0.9621301775147929,0.6497041420118344,0.6816568047337278,0.020155458402901782,0.6390532544378699,0.6390532544378699,0.017803935586260256,0.6733727810650888,0.727810650887574,0.03312985340475394,0.6627218934911243,0.6627218934911243,0.02435479477817326,0.6733727810650888,0.6130177514792899,0.047280838808485104,0.6923076923076923,0.6923076923076923,0.04032282617531302,0.4236686390532544,0.5680473372781065,54.81701281684037,0.6544378698224852,0.08402366863905325,0.9087085273748534,0.11715976331360947,0.9137448232513753,0.6565464895635673,0.19763313609467456,0.6412825651302605,0.6510531717608736,0.6497041420118344,0.10295857988165681,0.033136094674556214,0.09280298326653846
31,845,0.9609467455621302,0.6390532544378699,0.6745562130177515,0.018377598823217545,0.6461538461538462,0.6461538461538462,0.017202820715290335,0.6828402366863905,0.7207100591715976,0.03462227857367017,0.6757396449704142,0.6757396449704142,0.026171312340275366,0.6757396449704142,0.6011834319526628,0.04871194194554718,0.6887573964497041,0.6887573964497041,0.04172492975257103,0.44260355029585796,0.5727810650887574,54.91128814204316,0.6710059171597633,0.10177514792899409,0.8958353731345695,0.10059171597633136,0.9094731248841459,0.6613545816733067,0.20118343195266272,0.6282306163021869,0.6373979239190574,0.6390532544378699,0.09349112426035502,0.036686390532544376,0.09374999231898928
32,845,0.9585798816568047,0.6142011834319526,0.6579881656804734,0.015524237387959272,0.6142011834319526,0.6142011834319526,0.014246787628461988,0.6568047337278107,0.727810650887574,0.02931143421768201,0.6449704142011834,0.6449704142011834,0.02407727496674328,0.676923076923077,0.6130177514792899,0.050116970777634884,0.6863905325443787,0.6863905325443787,0.042582898619724974,0.44733727810650886,0.5810650887573965,54.28849887671112,0.6461538461538462,0.1076923076923077,0.8945088741555671,0.09940828402366864,0.9044381642475261,0.6633663366336634,0.20236686390532543,0.6389413988657845,0.6098210764225254,0.6142011834319526,0.10414201183431952,0.029585798816568046,0.09652510099322065
33,845,0.9573964497041421,0.6142011834319526,0.6544378698224852,0.016568109927231567,0.6260355029585799,0.6260355029585799,0.014848135251702699,0.6532544378698225,0.7195266272189349,0.03141981470817934,0.6485207100591716,0.6485207100591716,0.02420856676737526,0.6757396449704142,0.6094674556213018,0.0513469240514014,0.685207100591716,0.685207100591716,0.045151159962249166,0.4662721893491124,0.5964497041420118,54.68537571137514,0.6437869822485207,0.09940828402366864,0.9051116976182147,0.13609467455621302,0.9219933591186646,0.6565464895635673,0.20591715976331362,0.6283018867924528,0.6346896976873752,0.6142011834319526,0.10532544378698225,0.03550295857988166,0.09898985020827356
34,845,0.9538461538461539,0.6071005917159763,0.6556213017751479,0.01660429017051368,0.6414201183431952,0.6414201183431952,0.014753028975953653,0.6627218934911243,0.714792899408284,0.0298913969118495,0.659171597633136,0.659171597633136,0.025793024402579023,0.6804733727810651,0.6071005917159763,0.047074583983290896,0.6899408284023668,0.6899408284023668,0.039419447213230985,0.4804733727810651,0.5988165680473373,54.324886418607235,0.6556213017751479,0.09112426035502959,0.8952277857506921,0.1136094674556213,0.9149971907005441,0.6501417769376181,0.21301775147928995,0.6223908918406073,0.618857324491155,0.6071005917159763,0.09349112426035502,0.036686390532544376,0.09697385495951649
35,845,0.9514792899408284,0.6165680473372781,0.6650887573964497,0.01697086805906678,0.6390532544378699,0.6390532544378699,0.01581173461291252,0.6698224852071006,0.727810650887574,0.028475106215074764,0.6627218934911243,0.6627218934911243,0.024091448556309958,0.6887573964497041,0.6236686390532544,0.0501465628238309,0.6923076923076923,0.6923076923076923,0.04152484975367621,0.4840236686390533,0.6011834319526628,54.267553858132196,0.659171597633136,0.10059171597633136,0.9204615544092024,0.12781065088757396,0.9262125615829321,0.6525687134729564,0.2106508875739645,0.6401515151515151,0.6198852226513879,0.6165680473372781,0.10650887573964497,0.02603550295857988,0.09535448702583271
36,845,0.9467455621301775,0.6189349112426036,0.6650887573964497,0.016872335697335483,0.6224852071005917,0.6224852071005917,0.014419533584610011,0.6473372781065089,0.7112426035502959,0.028037416387727943,0.6461538461538462,0.6461538461538462,0.022898840408742682,0.6828402366863905,0.6248520710059171,0.05266542468866775,0.6792899408284023,0.6792899408284023,0.04516882688471191,0.49467455621301776,0.5988165680473373,54.55822591099375,0.6402366863905326,0.10532544378698225,0.9070530974226468,0.11834319526627218,0.9177090173348974,0.6584463047979116,0.21301775147928995,0.6587301587301587,0.6169051213294113,0.6189349112426036,0.11597633136094675,0.028402366863905324,0.10354226336274386
37,845,0.9431952662721893,0.591715976331361,0.6698224852071006,0.014672673004106906,0.6082840236686391,0.6082840236686391,0.01365173756788085,0.6437869822485207,0.7076923076923077,0.0265357935072712,0.6603550295857988,0.6603550295857988,0.023671415270414053,0.6816568047337278,0.6378698224852071,0.054881617132139904,0.6757396449704142,0.6757396449704142,0.044805903786191204,0.5029585798816568,0.6071005917159763,54.062642644637464,0.642603550295858,0.09112426035502959,0.910779144571132,0.11242603550295859,0.9199485053435232,0.6527472527472528,0.20473372781065088,0.6504854368932039,0.5994276390416149,0.591715976331361,0.09230769230769231,0.022485207100591716,0.10709676434916826
38,845,0.9420118343195266,0.5822485207100592,0.6520710059171597,0.014546371666523505,0.6,0.6,0.013559858067776487,0.6248520710059171,0.6994082840236686,0.026250900002093402,0.642603550295858,0.642603550295858,0.022161248938803224,0.6781065088757396,0.6414201183431952,0.05150008643251536,0.6840236686390533,0.6840236686390533,0.044703876417857336,0.5005917159763313,0.6023668639053255,54.019559206522004,0.6355029585798817,0.09112426035502959,0.9040150256140297,0.12781065088757396,0.9109824875819884,0.6638154334571954,0.2106508875739645,0.6653386454183267,0.5969569632224251,0.5822485207100592,0.08994082840236686,0.03195266272189349,0.10932065619149989
39,845,0.9372781065088758,0.58698224852071,0.6343195266272189,0.014261627636977137,0.6118343195266273,0.6118343195266273,0.01233952157877094,0.6331360946745562,0.7065088757396449,0.024806803626619134,0.6485207100591716,0.6485207100591716,0.020034343463714244,0.6911242603550296,0.6461538461538462,0.05220865285595888,0.6887573964497041,0.6887573964497041,0.04440221321293225,0.5124260355029586,0.6106508875739645,53.618234789744925,0.6449704142011834,0.08047337278106509,0.9009813927281379,0.11597633136094675,0.9024524469368683,0.6615377786983474,0.20946745562130178,0.6647058823529411,0.6019816293812629,0.58698224852071,0.08757396449704143,0.036686390532544376,0.10824374548585602
40,845,0.9337278106508876,0.5810650887573965,0.6402366863905326,0.013559913271834034,0.6035502958579881,0.6035502958579881,0.013217748790613326,0.6319526627218935,0.6970414201183432,0.021875821915644744,0.6520710059171597,0.6520710059171597,0.021137504977604138,0.6887573964497041,0.6437869822485207,0.05265679354882702,0.6863905325443787,0.6863905325443787,0.0420623222854859,0.527810650887574,0.6142011834319526,54.04105268214911,0.6331360946745562,0.07810650887573964,0.8968478570449415,0.12781065088757396,0.9040732625028828,0.6581764240809966,0.20236686390532543,0.6609848484848485,0.5979109278633556,0.5810650887573965,0.09349112426035502,0.027218934911242602,0.11636638335188176
41,845,0.9289940828402367,0.5775147928994083,0.6449704142011834,0.01427315795002082,0.6,0.6,0.013532827640134415,0.6201183431952663,0.7076923076923077,0.02240347846047619,0.6544378698224852,0.6544378698224852,0.02197842600258848,0.7005917159763314,0.6520710059171597,0.05706882941250502,0.6946745562130178,0.6946745562130178,0.04848569859049845,0.5325443786982249,0.6260355029585799,53.98122506833358,0.6449704142011834,0.07810650887573964,0.8929967841333547,0.12189349112426036,0.895705318528016,0.6635160680529301,0.19881656804733727,0.670464138065382,0.6140228479259366,0.5775147928994083,0.08875739644970414,0.014201183431952662,0.1220252997322584
42,845,0.9242603550295858,0.5881656804733728,0.6532544378698225,0.014761109660613947,0.6035502958579881,0.6035502958579881,0.016408674999722983,0.6272189349112426,0.6899408284023668,0.024169624076985974,0.6520710059171597,0.6520710059171597,0.023814037404018884,0.6958579881656805,0.6650887573964497,0.05728505158617625,0.6923076923076923,0.6923076923076923,0.0471600946229056,0.5325443786982249,0.6284023668639053,54.29759484231375,0.6378698224852071,0.09112426035502959,0.8800316801457653,0.11005917159763313,0.8896312432388095,0.6628571428571428,0.19644970414201182,0.6833433404495048,0.605991250510842,0.5881656804733728,0.08994082840236686,0.02603550295857988,0.12387092429318125
43,845,0.9242603550295858,0.5964497041420118,0.6355029585798817,0.017767629090819304,0.6118343195266273,0.6118343195266273,0.016232239478784938,0.6224852071005917,0.6899408284023668,0.024791016878041194,0.6473372781065089,0.6473372781065089,0.022628711860321782,0.7065088757396449,0.6733727810650888,0.056914311133674955,0.7041420118343196,0.7041420118343196,0.04619992670419071,0.5372781065088758,0.6236686390532544,54.3074157578974,0.6437869822485207,0.09230769230769231,0.9152012359166136,0.13609467455621302,0.9276461229194559,0.6704761904761904,0.1952662721893491,0.6727412418885904,0.6253310574856631,0.5964497041420118,0.10414201183431952,0.02603550295857988,0.1324387039359719
