source,candidate_row_count,instrument_count,signal_date_count,min_signal_date,max_signal_date,primary_families,primary_horizon,diagnostic_horizons,shared_daily_panel_across_families,status
r06_cache/r05_daily_feature_panel,416393,506,2064,2017-07-04,2025-12-31,volume_surge_money_flow;volume_price_correlation;rank_ts_rank_structure,H3,H5;H10,True,passed
