family,horizon,split,anchor_offset,anchor_mean_spread,anchor_median_spread,anchor_valid_signal_date_count,anchor_positive_date_share,anchor_contribution_denominator
volume_surge_money_flow,H3,train_oof_unseen,0,0.0013602773741466262,0.0012677470093890924,251,0.5338645418326693,3.369371305967116
volume_surge_money_flow,H3,train_oof_unseen,1,-6.57265363380106e-05,-0.0006651721357981352,253,0.48221343873517786,3.2367145839877978
volume_surge_money_flow,H3,train_oof_unseen,2,-3.0662004298200127e-06,-0.0004669095400919058,256,0.48046875,3.0531238832205005
volume_surge_money_flow,H3,validation_oof_unseen,0,0.000686586465836224,0.0008383775900572283,147,0.5170068027210885,1.8452017522788884
volume_surge_money_flow,H3,validation_oof_unseen,1,0.0014014221382292035,0.003139285960295732,154,0.538961038961039,1.8674737350842932
volume_surge_money_flow,H3,validation_oof_unseen,2,-0.00042391924142085036,0.0005934144527427769,154,0.5194805194805194,1.7832321607120538
volume_surge_money_flow,H3,robustness_oof_unseen,0,0.00027849022113913164,0.0010607713415650716,133,0.518796992481203,1.912467337703967
volume_surge_money_flow,H3,robustness_oof_unseen,1,0.0005605117589687627,-0.0005832940641417456,133,0.47368421052631576,1.6460214650441667
volume_surge_money_flow,H3,robustness_oof_unseen,2,0.00017367102915275055,-0.0007587607197330759,129,0.4883720930232558,1.7578127519896989
volume_surge_money_flow,H5,train_oof_unseen,0,0.0006913500906234769,0.00019232004672650112,147,0.5102040816326531,3.062260604088568
volume_surge_money_flow,H5,train_oof_unseen,1,0.00160210323589168,-0.0021825021601705567,155,0.47096774193548385,3.2703307401741277
volume_surge_money_flow,H5,train_oof_unseen,2,-0.00030599024565126643,-0.0030937251549598595,152,0.45394736842105265,3.3662196870050125
volume_surge_money_flow,H5,train_oof_unseen,3,0.000929237825842865,0.0006259917622346133,150,0.5266666666666666,3.411986314793991
volume_surge_money_flow,H5,train_oof_unseen,4,0.0010007027725776095,0.0017921748407195345,152,0.5197368421052632,3.0407824654676054
volume_surge_money_flow,H5,validation_oof_unseen,0,0.0023204561341130304,0.005141252178301451,89,0.6067415730337079,1.8646419897959858
volume_surge_money_flow,H5,validation_oof_unseen,1,2.4136257275626437e-06,-0.0018394253669100791,91,0.4725274725274725,1.7707102690531307
volume_surge_money_flow,H5,validation_oof_unseen,2,-0.0022003881781670924,-0.00093347706333749,91,0.45054945054945056,1.8960073664541162
volume_surge_money_flow,H5,validation_oof_unseen,3,0.0027751211843051794,0.003619100563054178,91,0.5494505494505495,1.6998400401152487
volume_surge_money_flow,H5,validation_oof_unseen,4,0.0037076279612268314,0.006017617557923395,89,0.5617977528089888,1.8283708424023153
volume_surge_money_flow,H5,robustness_oof_unseen,0,-0.0005123684533936438,-0.003947511118211433,76,0.4473684210526316,1.8406539614950437
volume_surge_money_flow,H5,robustness_oof_unseen,1,0.002738641703891236,0.0025791080562645174,77,0.6103896103896104,1.9082514165194768
volume_surge_money_flow,H5,robustness_oof_unseen,2,0.0007171639346039407,0.002412273898123509,80,0.55,1.5980040171021521
volume_surge_money_flow,H5,robustness_oof_unseen,3,0.0021964671359235646,-0.0004219229749733086,80,0.4875,1.9831253442531134
volume_surge_money_flow,H5,robustness_oof_unseen,4,0.0005224660391806149,0.00202988493118237,80,0.5375,1.4087653911959563
volume_surge_money_flow,H10,train_oof_unseen,0,-0.0006141658753310711,0.0004301300757451182,70,0.5142857142857142,3.2204368139602124
volume_surge_money_flow,H10,train_oof_unseen,1,-2.1322565617997585e-06,0.0006110896395518095,76,0.5131578947368421,3.028464335620275
volume_surge_money_flow,H10,train_oof_unseen,2,-0.0009348828066058061,0.00024331135234458706,77,0.5064935064935064,3.1869606560030386
volume_surge_money_flow,H10,train_oof_unseen,3,-0.0031356046889674727,0.0007838317558167141,74,0.527027027027027,3.317801367899864
volume_surge_money_flow,H10,train_oof_unseen,4,0.0035346004675745383,0.0054187516244603275,73,0.5753424657534246,3.1592546610926435
volume_surge_money_flow,H10,train_oof_unseen,5,0.0062905221597281385,0.005890522779858295,76,0.5789473684210527,3.1457190011610963
volume_surge_money_flow,H10,train_oof_unseen,6,0.0045728832902511025,0.0007743821951011847,78,0.5,3.3050690471354764
volume_surge_money_flow,H10,train_oof_unseen,7,0.004968071131864771,0.0008638356379946895,74,0.527027027027027,3.3521746982718033
volume_surge_money_flow,H10,train_oof_unseen,8,0.004477377531031911,0.0026057805332435173,75,0.52,2.873396713912184
volume_surge_money_flow,H10,train_oof_unseen,9,0.002036980183826086,0.003655294410403385,77,0.5454545454545454,3.087296101705369
volume_surge_money_flow,H10,validation_oof_unseen,0,0.00013984409863483055,0.00014835594235651853,45,0.5111111111111111,1.8726559172813042
volume_surge_money_flow,H10,validation_oof_unseen,1,-0.000317454873954572,0.0021388856554033497,47,0.5531914893617021,1.8463404530781378
volume_surge_money_flow,H10,validation_oof_unseen,2,-0.002301629419336722,0.0038841283308012325,46,0.5434782608695652,1.738525697558142
volume_surge_money_flow,H10,validation_oof_unseen,3,0.007739896456291458,0.006669021621821836,44,0.5227272727272727,1.754414174733991
volume_surge_money_flow,H10,validation_oof_unseen,4,0.0072320954820666,0.0031029691174024876,43,0.5581395348837209,1.5995089407746346
volume_surge_money_flow,H10,validation_oof_unseen,5,0.006464968777871101,0.0031946638051335713,43,0.5348837209302325,1.509051272127626
volume_surge_money_flow,H10,validation_oof_unseen,6,0.004012731588893139,0.0005736163393202513,43,0.5348837209302325,1.8080762819108762
volume_surge_money_flow,H10,validation_oof_unseen,7,0.001281326173246614,-0.0013438464650667756,44,0.4772727272727273,1.751389296884576
volume_surge_money_flow,H10,validation_oof_unseen,8,0.0013742257256092382,0.002205755727196796,46,0.5434782608695652,1.6247167953150456
