candidate_scope_id,split,event_n,unique_instrument_n,unique_event_day_n,density_basis_id,denominator_source_id,denominator_instrument_years,events_per_instrument_year_mean,events_per_instrument_year_p95,density_vs_08_r_core,density_vs_07_E1_only,r_core_reference_event_n,r_core_reference_events_per_instrument_year_mean,e1_reference_event_n,e1_reference_events_per_instrument_year_mean,rolling_10d_duplicate_rate,rolling_20d_duplicate_rate,adjacent_gap_median,top_instrument_event_share,top_board_event_share,non_executable_event_rate,first_trigger_supported_rate,density_status
12A2_primary_canonical_union,all,28691,1435,1907,08_full_evaluated_universe_years_252,12A1_r_core_density_badside_tradeoff,3622.4246031746034,7.920385692736273,22.184036606193125,0.5988020202863464,4.320210377856149,47914,13.227052388615446,6820,1.8333333333333333,0.07249660172179428,0.4026001185040605,25.0,0.002509497751908264,0.794569725697954,0.012926188000371977,0.9174296414652497,ok
12A2_primary_canonical_union,train,14560,1091,965,08_full_evaluated_universe_years_252,12A1_r_core_density_badside_tradeoff,3622.4246031746034,4.019407329345095,9.637743728165932,0.5993742795982216,4.365817091454272,24292,6.706005689866144,3335,0.9206540826487565,0.07348901098901099,0.4024725274725275,25.0,0.0028846153846153848,0.7919642857142857,0.014420364408748465,0.9156848428528758,ok
12A2_primary_canonical_union,validation,6860,762,483,08_full_evaluated_universe_years_252,12A1_r_core_density_badside_tradeoff,3622.4246031746034,1.8937592224799007,3.5760578670560688,0.6431049029717821,3.811111111111111,10667,2.9447127734975367,1800,0.4969047522542014,0.06924198250728864,0.3806122448979592,25.0,0.003061224489795918,0.8074344023323615,0.009611619379872557,0.9404791570253818,ok
12A2_primary_canonical_union,robustness,7271,769,459,08_full_evaluated_universe_years_252,12A1_r_core_density_badside_tradeoff,3622.4246031746034,2.007219140911277,3.821197544834808,0.5612504824392127,4.3151335311572705,12955,3.576333925251766,1685,0.4651580597490718,0.07151698528400495,0.40338330353458945,24.0,0.0028881859441617385,0.7876495667721084,0.013028663058729205,0.8993118193358722,ok
