family_id,grid_cell_id,split,row_scope,row_key,instrument_id,decision_date,decision_month,MFE_120,MAE_20,right_tail_event_50,left_tail_event_10,left_tail_event_20,outcome_group,match_vol60,atr_20_pct_asof_decision_date,return_60d_asof_decision_date,close_to_ema60_asof_decision_date,q_vol60,q_atr20,q_ret60,q_ema60_dist,vol_block,extension_block,tail_risk_score,basis_risk_score,vol_expansion_rank_spread,atr20_over_vol60,candidate_vol_block_rank_pct,candidate_extension_block_rank_pct,candidate_q_atr20_rank_pct,candidate_q_ema60_dist_rank_pct,candidate_q_vol60_rank_pct,candidate_q_ret60_rank_pct,rank_cross_section_n,rank_source_gate,feature_pit_gate,pre_outcome_rank_panel_hash
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600021_2025-08-22,SH600021,2025-08-22,2025-08,1.3230994152046789,-0.0380116959064327,True,False,False,right_clean,0.024224381886075372,0.042732558139534874,0.5565610859728507,0.36372244386636265,0.7550200803212851,0.86,0.9016064257028112,0.9698795180722891,0.86,0.9698795180722891,0.8340963855421686,0.8340963855421686,0.1049799196787149,1.764030898311521,0.36920103092783507,0.4184922680412371,0.47519329896907214,0.4681056701030928,0.29059278350515466,0.011275773195876288,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600021_2025-09-08,SH600021,2025-09-08,2025-09,0.4438891412994092,-0.1667423898228078,False,True,False,left_bad,0.03479303674805719,0.055735492577597835,1.5005624296962878,0.7993273299578196,0.8697394789579158,0.84,0.9899799599198397,0.9979959919839679,0.8697394789579158,0.9979959919839679,0.8679965140702246,0.8679965140702246,-0.029739478957915844,1.6019151470217685,0.39368556701030927,0.9304123711340206,0.4365335051546392,0.9442654639175257,0.4809922680412371,0.8753221649484536,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600021_2025-09-23,SH600021,2025-09-23,2025-09,0.7104413347685685,-0.0129171151776102,True,False,False,right_clean,0.04027887221207043,0.09297872340425531,1.1123595505617976,0.259807226409114,0.8937875751503006,0.988,0.9639278557114228,0.8797595190380761,0.988,0.9639278557114228,0.9523607214428857,0.8692024048096192,0.09421242484969938,2.3083745471997656,0.8759664948453608,0.3547036082474227,0.9204252577319587,0.02577319587628866,0.540270618556701,0.6427190721649485,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600021_2025-10-24,SH600021,2025-10-24,2025-10,0.2083650190114068,-0.0874524714828897,False,False,False,neither,0.04982500311006184,0.06801697530864198,1.7545164718384698,0.41263105263931865,0.9477911646586346,0.9317269076305221,0.9979919678714859,0.9919678714859438,0.9477911646586346,0.9979919678714859,0.9458879695488782,0.9401783842196094,-0.016064257028112428,1.3651173319225822,0.6336984536082474,0.9133376288659794,0.6646262886597938,0.8228092783505154,0.7055412371134021,0.9529639175257731,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600021_2025-11-10,SH600021,2025-11-10,2025-11,0.0837455830388693,-0.3159010600706714,False,True,True,left_bad,0.05167182617635027,0.06986496090973704,1.607970342910102,0.30533286723296627,0.9519038076152304,0.978,0.9899799599198397,0.9639278557114228,0.978,0.9899799599198397,0.9682004008016032,0.9427214428857715,0.026096192384769568,1.3520900281576191,0.8025128865979382,0.7702963917525774,0.865979381443299,0.4027061855670103,0.726159793814433,0.8753221649484536,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600023_2024-01-26,SH600023,2024-01-26,2024-01,0.52,-0.0210526315789473,True,False,False,right_clean,0.015166398701716271,0.03172268907563028,0.16666666666666652,0.09358934197409607,0.35671342685370744,0.54,0.9398797595190381,0.9599198396793587,0.54,0.9599198396793587,0.5183567134268537,0.5183567134268537,0.1832865731462926,2.0916428283030997,0.08730670103092783,0.3115335051546392,0.1253221649484536,0.3592139175257732,0.0586340206185567,0.42364690721649484,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600023_2024-03-26,SH600023,2024-03-26,2024-03,0.2491349480968856,-0.0242214532871973,False,False,False,neither,0.02118688335412849,0.03388214904679376,0.43176178660049613,0.16077960048008788,0.41164658634538154,0.592,0.9738955823293173,0.9578313253012049,0.592,0.9738955823293173,0.5765461847389558,0.5670361445783132,0.18035341365461843,1.5992040207363232,0.11243556701030928,0.47841494845360827,0.1565721649484536,0.33408505154639173,0.07152061855670103,0.7193943298969072,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600023_2024-04-12,SH600023,2024-04-12,2024-04,0.193388429752066,-0.1024793388429752,False,True,False,left_bad,0.01995438806619429,0.03396694214876034,0.32675438596491246,0.14241503057066685,0.3393574297188755,0.6132264529058116,0.9236947791164659,0.9056224899598394,0.6132264529058116,0.9236947791164659,0.5664340729652075,0.5553516671898012,0.27386902318693607,1.7022292057307138,0.12371134020618557,0.06282216494845361,0.17042525773195877,0.059278350515463915,0.055412371134020616,0.2815721649484536,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600025_2024-07-08,SH600025,2024-07-08,2024-07,0.0698689956331879,-0.0471615720524016,False,False,False,neither,0.01187091250811708,0.021153846153846148,0.24483133841131677,0.15133906166358457,0.064,0.122,0.954,0.978,0.122,0.978,0.11931599999999999,0.11931599999999999,0.057999999999999996,1.781989896680781,0.0035438144329896907,0.5692654639175257,0.012564432989690722,0.6121134020618557,0.004510309278350515,0.5586340206185567,500,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600025_2024-07-24,SH600025,2024-07-24,2024-07,0.0294117647058822,-0.0831932773109244,False,False,False,neither,0.012569288067280188,0.024705882352941164,0.27956989247311825,0.1374773398931668,0.09,0.234,0.968,0.986,0.234,0.986,0.230724,0.230724,0.14400000000000002,1.9655753150613533,0.01095360824742268,0.708118556701031,0.025128865979381444,0.7480670103092784,0.007087628865979381,0.6820231958762887,500,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600026_2024-03-25,SH600026,2024-03-25,2024-03,0.137191157347204,-0.0552665799739923,False,False,False,neither,0.0282005983276894,0.035537459283387626,0.28883291351805207,0.17005304762437046,0.6686746987951807,0.644,0.9337349397590361,0.9558232931726908,0.6686746987951807,0.9558232931726908,0.6391348526636667,0.6391348526636667,-0.024674698795180694,1.2601668542789166,0.16043814432989692,0.25934278350515466,0.19104381443298968,0.31572164948453607,0.21295103092783504,0.3698453608247423,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600026_2024-04-12,SH600026,2024-04-12,2024-04,0.1491458607095925,-0.0440210249671484,False,False,False,neither,0.028655110675333724,0.044762845849802384,0.2919148936170213,0.09266351511569981,0.6827309236947792,0.8476953907815631,0.9036144578313253,0.8092369477911646,0.8476953907815631,0.9036144578313253,0.7659898109471955,0.6859864306927107,0.16496446708678392,1.5621243399465972,0.34568298969072164,0.006121134020618557,0.45006443298969073,0.004510309278350515,0.2264819587628866,0.04349226804123711,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600026_2024-05-30,SH600026,2024-05-30,2024-05,0.0180442374854481,-0.169383003492433,False,True,False,left_bad,0.026530158021767395,0.035311398354876615,0.31530139103554866,0.11300383494210409,0.7454909819639278,0.764,0.9559118236472945,0.9559118236472945,0.764,0.9559118236472945,0.7303166332665331,0.7303166332665331,0.01850901803607219,1.3309908793571608,0.23711340206185566,0.26707474226804123,0.3163659793814433,0.3231314432989691,0.27899484536082475,0.5689432989690721,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600027_2024-01-29,SH600027,2024-01-29,2024-01,0.2919708029197079,-0.0437956204379562,False,False,False,neither,0.016350086769402965,0.03457350272232304,0.20833333333333348,0.11222688291283367,0.43687374749499,0.592,0.9659318637274549,0.9719438877755511,0.592,0.9719438877755511,0.5753907815631262,0.5753907815631262,0.15512625250501,2.114576100416959,0.11243556701030928,0.46295103092783507,0.1565721649484536,0.5112757731958762,0.0818298969072165,0.6601159793814433,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600027_2024-04-11,SH600027,2024-04-11,2024-04,0.0290697674418605,-0.125,False,True,False,left_bad,0.02254686250036428,0.03241678726483359,0.33655705996131524,0.18397908084462267,0.46987951807228917,0.5831663326653307,0.9397590361445783,0.9678714859437751,0.5831663326653307,0.9678714859437751,0.5644300649491755,0.5644300649491755,0.11328681459304152,1.437751583587732,0.10824742268041238,0.3962628865979381,0.15045103092783504,0.4429768041237113,0.09407216494845361,0.4172036082474227,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600030_2024-09-27,SH600030,2024-09-27,2024-09,0.3418964865885909,-0.0415564790328673,False,False,False,neither,0.023201972012839512,0.024221022019110933,0.38016055045871555,0.2909914811337875,0.5863453815261044,0.12424849699398798,0.9738955823293173,0.9738955823293173,0.5863453815261044,0.9738955823293173,0.5710391767874712,0.5710391767874712,-0.4620968845321164,1.0439208359404752,0.11082474226804123,0.47841494845360827,0.013530927835051547,0.5270618556701031,0.15463917525773196,0.7193943298969072,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600030_2024-10-21,SH600030,2024-10-21,2024-10,0.3278504672897198,-0.0134579439252335,False,False,False,neither,0.03262609591446488,0.055836139169472505,0.4850000000000001,0.2609057886104307,0.6297786720321932,0.6506024096385542,0.9336016096579477,0.8712273641851107,0.6506024096385542,0.9336016096579477,0.6074034568858937,0.5668226224818792,0.020823737606361026,1.711395053697411,0.14239690721649484,0.09922680412371133,0.194909793814433,0.01804123711340206,0.18363402061855671,0.36662371134020616,497,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600030_2024-11-07,SH600030,2024-11-07,2024-11,0.0,-0.2015765765765766,False,True,True,left_bad,0.033513230421932945,0.039468149038461554,0.8346196251378171,0.4080126681978098,0.6056338028169014,0.5070140280561122,0.9154929577464789,0.9175050301810865,0.6056338028169014,0.9175050301810865,0.5556720605322073,0.5556720605322073,-0.0986197747607892,1.1776885887023107,0.11920103092783506,0.036404639175257734,0.11018041237113402,0.08505154639175258,0.16945876288659795,0.19039948453608246,497,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600039_2025-04-03,SH600039,2025-04-03,2025-04,0.2232030264817148,-0.0340479192938208,False,False,False,neither,0.014567587932519676,0.02484662576687116,0.17266187050359716,0.12276741303008953,0.2905811623246493,0.46292585170340683,0.905811623246493,0.9739478957915831,0.46292585170340683,0.9739478957915831,0.4508656591740596,0.4508656591740596,0.17234468937875752,1.7056101450676864,0.05670103092783505,0.49420103092783507,0.0895618556701031,0.5438144329896907,0.045103092783505154,0.08311855670103092,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600039_2025-04-29,SH600039,2025-04-29,2025-04,0.1533888228299642,-0.0344827586206897,False,False,False,neither,0.014496661245362669,0.03366627497062279,0.25887573964497035,0.10770710350537693,0.13627254509018036,0.548,0.9498997995991983,0.9679358717434869,0.548,0.9679358717434869,0.5304288577154309,0.5304288577154309,0.41172745490981966,2.3223468080550123,0.09278350515463918,0.40399484536082475,0.13208762886597938,0.45135309278350516,0.013208762886597938,0.5132087628865979,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600060_2024-04-26,SH600060,2024-04-26,2024-04,0.0647082175466453,-0.0313616514489878,False,False,False,neither,0.0252486921398981,0.03285033743549026,0.375750955761879,0.11985044029919312,0.5311871227364185,0.48697394789579157,0.9014084507042254,0.8993963782696177,0.5311871227364185,0.9014084507042254,0.4788165613398703,0.47774777437259375,-0.04421317484062698,1.301070853629682,0.08118556701030928,0.0006443298969072165,0.09954896907216494,0.04735824742268041,0.12822164948453607,0.004832474226804124,497,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600060_2025-04-02,SH600060,2025-04-02,2025-04,0.0271493212669682,-0.1328671328671329,False,True,False,left_bad,0.02440572954395265,0.02977642276422765,0.2713178294573644,0.13035316951685494,0.6753507014028056,0.6172344689378757,0.9418837675350702,0.969939879759519,0.6753507014028056,0.969939879759519,0.6550495781141441,0.6550495781141441,-0.05811623246492992,1.2200587042728157,0.16623711340206185,0.43009020618556704,0.17268041237113402,0.4800257731958763,0.22003865979381443,0.43943298969072164,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600061_2024-09-25,SH600061,2024-09-25,2024-09,0.3711180124223601,-0.0062111801242236,False,False,False,neither,0.018272099585386937,0.023695976154992554,0.228937728937729,0.16920806578478342,0.36472945891783565,0.156,0.9819639278557114,0.9919839679358717,0.36472945891783565,0.9919839679358717,0.3618057758804181,0.3618057758804181,-0.20872945891783565,1.2968392627382213,0.03157216494845361,0.8086340206185567,0.01675257731958763,0.8366623711340206,0.061855670103092786,0.8044458762886598,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2024-01-09,SH600066,2024-01-09,2024-01,1.0097008892481814,-0.025060630557801,True,False,False,right_clean,0.020637191648265513,0.025203915171288758,0.09758281110116385,0.11339094999211552,0.7334669338677354,0.48096192384769537,0.9098196392785571,0.9879759519038076,0.7334669338677354,0.9879759519038076,0.724647692177943,0.724647692177943,-0.25250501002004005,1.2212860936147318,0.20554123711340205,0.7329252577319587,0.09632731958762887,0.7735180412371134,0.26707474226804123,0.12918814432989692,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2024-01-24,SH600066,2024-01-24,2024-01,0.9636650868878356,-0.0473933649289098,True,False,False,right_clean,0.020467485285336786,0.03710691823899371,0.1276595744680853,0.09922248986573834,0.7194388777555111,0.712,0.9378757515030061,0.9879759519038076,0.7194388777555111,0.9879759519038076,0.7107883100871081,0.7107883100871081,-0.0074388777555111085,1.8129690932563007,0.19201030927835053,0.7329252577319587,0.2535438144329897,0.7735180412371134,0.24710051546391754,0.4104381443298969,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2024-03-06,SH600066,2024-03-06,2024-03,0.58343949044586,-0.0407643312101909,True,False,False,right_clean,0.027042737791427483,0.04542838874680308,0.42311191992720665,0.20326878414658323,0.676056338028169,0.6586345381526104,0.9859154929577465,0.9557344064386318,0.676056338028169,0.9859154929577465,0.6665344177742512,0.6461303029444272,-0.017421799875558586,1.6798738758323435,0.16688144329896906,0.6717139175257731,0.2029639175257732,0.3115335051546392,0.22100515463917525,0.8295747422680413,497,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2024-04-08,SH600066,2024-04-08,2024-04,0.4339943342776204,-0.008498583569405,False,False,False,neither,0.030218183491039177,0.03441160066926937,0.5741878841088672,0.22834714850831528,0.7570281124497992,0.6432865731462926,0.9919678714859438,0.9859437751004017,0.7570281124497992,0.9919678714859438,0.750947565361849,0.7463871550458864,-0.11374153930350661,1.1387713189137825,0.23131443298969073,0.7909149484536082,0.18975515463917525,0.7210051546391752,0.2925257731958763,0.8865979381443299,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2024-04-23,SH600066,2024-04-23,2024-04,0.2933060807358201,-0.0255493101686254,False,False,False,neither,0.028859745514926066,0.039267548321464917,0.4916540212443097,0.2226577046578564,0.6626506024096386,0.6713426853707415,0.9839357429718876,0.9919678714859438,0.6713426853707415,0.9919678714859438,0.6659503746448721,0.6659503746448721,0.00869208296110291,1.3606339079170329,0.16140463917525774,0.7909149484536082,0.21230670103092783,0.8228092783505154,0.20457474226804123,0.8150773195876289,498,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2024-05-13,SH600066,2024-05-13,2024-05,0.0733672603901611,-0.1136556403731976,False,True,False,left_bad,0.030972856165194143,0.04150546677880571,0.9024000000000001,0.33271865953746826,0.781563126252505,0.786,0.9939879759519038,0.9959919839679359,0.786,0.9959919839679359,0.7828496993987977,0.7828496993987977,0.004436873747495018,1.3400593912758885,0.25966494845360827,0.8917525773195877,0.34246134020618557,0.913659793814433,0.3231314432989691,0.9197809278350515,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,robustness,candidate_primary_denominator,SH600066_2025-01-24,SH600066,2025-01-24,2025-01,0.0015449980687523,-0.152954808806489,False,True,False,left_bad,0.021199530558054888,0.03476245654692933,0.22759601706970134,0.14048889483032023,0.501002004008016,0.6232464929859719,0.9098196392785571,0.9278557114228457,0.6232464929859719,0.9278557114228457,0.5782828181412926,0.5782828181412926,0.12224448897795592,1.639774826698751,0.12983247422680413,0.08054123711340207,0.17847938144329897,0.12145618556701031,0.10631443298969072,0.12918814432989692,499,pass,pass,63ffcd20c9a622afc95102102426833c07cb414635c378afeddbdec74dc6d2a4
