family,metric_id,J,K,holding_week_end,split,active_portfolio_count,active_vintage_count,signal_eligible_instrument_count,buy_turnover,sell_turnover,after_cost_return,AILLIQ_signal_t,market_state_26w,market_state_52w,liquidity_state,liquidity_extreme_state,portfolio_week_status,block_reason,assigned_long_leg_count,assigned_short_leg_count,label_evaluable_long_leg_count,label_evaluable_short_leg_count,label_evaluable_long_leg_share,label_evaluable_short_leg_share,long_leg_weekly_return,short_leg_weekly_return,gross_return
raw_mom_W_minus_L,,2,1,2018-07-06,train,1,1,135.0,0.9999999999999998,0.9999999999999997,-0.03737975676816402,8.834558445499691e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,14,13,14,1.0,1.0,-0.07028256563109386,-0.04390280886292984,-0.026379756768164023
raw_mom_W_minus_L,,2,1,2018-07-13,train,1,1,130.0,1.697802197802197,1.6978021978021973,0.004944243300335091,9.322530651003423e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,13,13,13,1.0,1.0,0.058014331811915044,0.034394264335755785,0.02362006747615926
raw_mom_W_minus_L,,2,1,2018-07-20,train,1,1,138.0,1.126373626373626,1.1263736263736261,0.04266506055329487,1.0206823099902621e-10,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,14,13,14,1.0,1.0,0.01872867690550822,-0.036326493537896534,0.05505517044340476
raw_mom_W_minus_L,,2,1,2018-07-27,train,1,1,139.0,1.28021978021978,1.28021978021978,-0.09082102146166346,9.133394792143744e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,14,13,14,1.0,1.0,-0.03317795074152608,0.04356065313771979,-0.07673860387924587
raw_mom_W_minus_L,,2,1,2018-08-03,train,1,1,141.0,0.9619047619047616,0.9619047619047618,-0.014807449690030387,8.466826116516098e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,14,15,14,15,1.0,1.0,-0.08847767902353103,-0.08425118171445302,-0.004226497309078009
raw_mom_W_minus_L,,2,1,2018-08-10,train,1,1,130.0,1.652380952380952,1.6523809523809518,0.023379277626344744,8.554873985282556e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,13,13,13,1.0,1.0,0.05103221228013127,0.009476744177596056,0.041555468102535215
raw_mom_W_minus_L,,2,1,2018-08-17,train,1,1,130.0,1.0769230769230766,1.0769230769230766,0.013772231354922644,8.399506671753405e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,13,13,13,1.0,1.0,-0.047403401683408,-0.07302178688448449,0.02561838520107649
raw_mom_W_minus_L,,2,1,2018-08-24,train,1,1,122.0,1.0769230769230766,1.0769230769230766,-0.006008790660933874,8.430850132967225e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.023752743456234737,0.017915380271014768,0.0058373631852199695
raw_mom_W_minus_L,,2,1,2018-08-31,train,1,1,127.0,1.044871794871795,1.044871794871795,-0.015288303942382571,9.530842299610099e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.004575530851969895,0.008370245050762722,-0.003794714198792827
raw_mom_W_minus_L,,2,1,2018-09-07,train,1,1,129.0,1.1217948717948716,1.1217948717948718,0.010222200492949628,9.037826399896493e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.007072989117134349,-0.029634933199827566,0.022561944082693217
raw_mom_W_minus_L,,2,1,2018-09-14,train,1,1,127.0,1.1987179487179487,1.1987179487179485,-0.02307029975847294,8.661412654902411e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.02181204509213207,-0.011927642769556568,-0.009884402322575503
raw_mom_W_minus_L,,2,1,2018-09-21,train,1,1,124.0,1.2948717948717947,1.294871794871795,-0.025423727516462668,8.641272175930608e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.048190761822289346,0.05937089959516227,-0.011180137772872925
raw_mom_W_minus_L,,2,1,2018-09-28,train,1,1,128.0,1.1089743589743588,1.1089743589743588,-0.018035982031227728,8.883233334191375e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.005822696887992658,0.01165996097050244,-0.005837264082509781
raw_mom_W_minus_L,,2,1,2018-10-12,train,1,1,131.0,1.4230769230769225,1.4230769230769227,0.021181689858794366,8.480737539302333e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,13,14,13,14,1.0,1.0,-0.07671275577769854,-0.11354829179033905,0.036835536012640516
raw_mom_W_minus_L,,2,1,2018-10-19,train,0,0,0.0,0.9999999999999997,0.9999999999999998,,8.82242685658083e-11,downside,downside,low_liquidity,extreme_low_liquidity,blocked_insufficient_portfolio_coverage,no_active_vintage,0,0,0,0,0.0,0.0,,,
raw_mom_W_minus_L,,2,1,2018-10-26,train,0,0,0.0,0.0,0.0,,9.83666059779236e-11,downside,downside,low_liquidity,extreme_low_liquidity,blocked_insufficient_portfolio_coverage,no_active_vintage,0,0,0,0,0.0,0.0,,,
raw_mom_W_minus_L,,2,1,2018-11-02,train,0,0,0.0,0.0,0.0,,1.0500204733706538e-10,downside,downside,low_liquidity,extreme_low_liquidity,blocked_insufficient_portfolio_coverage,no_active_vintage,0,0,0,0,0.0,0.0,,,
raw_mom_W_minus_L,,2,1,2018-11-09,train,1,1,123.0,1.0,0.9999999999999998,0.004061684326475785,1.0766099715651183e-10,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.02648401405201501,-0.04154569837849079,0.015061684326475783
raw_mom_W_minus_L,,2,1,2018-11-16,train,0,0,0.0,0.9999999999999998,1.0,,8.935509276730441e-11,downside,downside,low_liquidity,extreme_low_liquidity,blocked_insufficient_portfolio_coverage,no_active_vintage,0,0,0,0,0.0,0.0,,,
raw_mom_W_minus_L,,2,1,2018-11-23,train,1,1,127.0,1.0,0.9999999999999998,-0.029556996560132283,7.063867064255599e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.046442755887344936,-0.027885759327212652,-0.018556996560132284
raw_mom_W_minus_L,,2,1,2018-11-30,train,1,1,121.0,1.2115384615384615,1.2115384615384615,-0.00815941404896532,6.438207185429557e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.011228714223204575,0.00606120519524682,0.005167509027957756
raw_mom_W_minus_L,,2,1,2018-12-07,train,1,1,121.0,1.4358974358974355,1.4358974358974355,-0.02197846409647357,6.238439095955732e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.0017985478252089866,0.004385044476392789,-0.006183592301601776
raw_mom_W_minus_L,,2,1,2018-12-14,train,1,1,124.0,1.4358974358974357,1.4358974358974357,-0.0060196292748283635,6.833030109559669e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.008533112245153452,-0.001242130274889978,0.00977524252004343
raw_mom_W_minus_L,,2,1,2018-12-21,train,1,1,124.0,1.2692307692307692,1.2692307692307692,0.0045990075260132785,9.840694066791862e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.038277356699291186,-0.056837902686842925,0.01856054598755174
raw_mom_W_minus_L,,2,1,2018-12-28,train,0,0,0.0,0.9999999999999998,1.0,,6.930266364775013e-11,downside,downside,low_liquidity,extreme_low_liquidity,blocked_insufficient_portfolio_coverage,no_active_vintage,0,0,0,0,0.0,0.0,,,
raw_mom_W_minus_L,,2,1,2019-01-04,train,1,1,120.0,1.0,1.0,-0.032747775573498734,6.999790090399799e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,12,12,12,1.0,1.0,-0.009679921631922004,0.012067853941576731,-0.021747775573498735
raw_mom_W_minus_L,,2,1,2019-01-11,train,1,1,121.0,0.9423076923076924,0.9423076923076923,-0.031496809277667286,7.2574814462479e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.012416102913757904,0.03354752757604058,-0.021131424662282672
raw_mom_W_minus_L,,2,1,2019-01-18,train,1,1,124.0,1.6923076923076918,1.6923076923076918,-0.024584294495386287,7.239588863338447e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.0181259960598954,0.024094905939897077,-0.005968909880001677
raw_mom_W_minus_L,,2,1,2019-01-25,train,1,1,124.0,1.2820512820512817,1.282051282051282,-0.01849272903436299,6.72461747398963e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,-0.005631933096557647,-0.0012417681647587558,-0.004390164931798891
raw_mom_W_minus_L,,2,1,2019-02-01,train,1,1,124.0,1.1217948717948718,1.1217948717948718,0.025127996716439685,6.834018195714461e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.04301660218519944,0.005548861879016162,0.03746774030618328
raw_mom_W_minus_L,,2,1,2019-02-15,train,1,1,126.0,1.1987179487179487,1.1987179487179485,-0.04189698041633187,6.341893096792652e-11,downside,downside,low_liquidity,extreme_low_liquidity,complete,,12,13,12,13,1.0,1.0,0.014165693410669986,0.04287677639110442,-0.028711082980434434
raw_mom_W_minus_L,,2,1,2019-02-22,train,1,1,130.0,0.9999999999999998,1.0000000000000002,0.014256508168461685,6.382823644909984e-11,upside,downside,low_liquidity,extreme_low_liquidity,complete,,13,13,13,13,1.0,1.0,0.07196277347225863,0.04670626530379694,0.025256508168461686
raw_mom_W_minus_L,,2,1,2019-03-01,train,1,1,137.0,1.5494505494505488,1.5494505494505488,0.019130103975742562,6.049752502999897e-11,upside,downside,low_liquidity,extreme_low_liquidity,complete,,13,14,13,14,1.0,1.0,0.08980062131400637,0.053626561294307776,0.0361740600196986
raw_mom_W_minus_L,,2,1,2019-03-08,train,1,1,146.0,1.3047619047619043,1.3047619047619043,0.03664288212177937,5.767417483346508e-11,upside,downside,low_liquidity,middle_liquidity,complete,,14,15,14,15,1.0,1.0,0.02736585094131629,-0.023629412132844026,0.050995263074160316
raw_mom_W_minus_L,,2,1,2019-03-15,train,1,1,149.0,1.0999999999999999,1.0999999999999999,-0.07552000427315463,4.830945100333784e-11,upside,downside,low_liquidity,middle_liquidity,complete,,14,15,14,15,1.0,1.0,-0.03510988149206031,0.028310122781094318,-0.06342000427315463
raw_mom_W_minus_L,,2,1,2019-03-22,train,1,1,149.0,1.3095238095238093,1.3095238095238093,-0.022805041833261243,4.220006928352724e-11,upside,downside,low_liquidity,middle_liquidity,complete,,14,15,14,15,1.0,1.0,0.013085758683703175,0.021486038612202513,-0.008400279928499338
raw_mom_W_minus_L,,2,1,2019-03-29,train,1,1,151.0,1.3541666666666665,1.3541666666666663,0.007219388903713573,3.712566293721805e-11,upside,downside,high_liquidity,middle_liquidity,complete,,15,16,15,16,1.0,1.0,0.018508693086311246,-0.0036065291507356573,0.022115222237046903
raw_mom_W_minus_L,,2,1,2019-04-04,train,1,1,154.0,1.3416666666666666,1.3416666666666666,0.0059145275700897264,4.0820997927631644e-11,upside,downside,high_liquidity,middle_liquidity,complete,,15,16,15,16,1.0,1.0,0.07662069405351549,0.05594783315009243,0.02067286090342306
raw_mom_W_minus_L,,2,1,2019-04-12,train,1,1,163.0,1.5073529411764706,1.5073529411764706,-0.004807549358539604,4.070279553658152e-11,upside,upside,high_liquidity,middle_liquidity,complete,,16,17,16,16,1.0,0.9411764705882353,-0.02417183559392983,-0.035945168588331404,0.011773332994401572
raw_mom_W_minus_L,,2,1,2019-04-19,train,1,1,153.0,1.5147058823529411,1.5147058823529411,0.0020614471913870756,3.6603330914501014e-11,upside,upside,high_liquidity,middle_liquidity,complete,,15,16,15,16,1.0,1.0,0.0340048267073483,0.015281614810078871,0.01872321189726943
raw_mom_W_minus_L,,2,1,2019-04-26,train,1,1,159.0,1.4708333333333332,1.4708333333333332,-0.07659907205658971,3.750140012752841e-11,upside,upside,high_liquidity,middle_liquidity,complete,,15,16,15,16,1.0,1.0,-0.08973318410097983,-0.029313278711056774,-0.060419905389923055
raw_mom_W_minus_L,,2,1,2019-05-10,train,1,1,152.0,1.4166666666666665,1.4166666666666665,0.015262049868503226,3.5537161098852307e-11,upside,upside,high_liquidity,middle_liquidity,complete,,15,16,15,16,1.0,1.0,-0.04858921642119184,-0.0794345996230284,0.03084538320183656
raw_mom_W_minus_L,,2,1,2019-05-17,train,1,1,146.0,1.5374999999999999,1.5374999999999999,-0.0011427930178305318,4.6625042623143123e-11,upside,downside,low_liquidity,middle_liquidity,complete,,14,15,14,15,1.0,1.0,-0.018383912453653693,-0.03415361943582316,0.015769706982169465
raw_mom_W_minus_L,,2,1,2019-05-24,train,1,1,146.0,1.3095238095238093,1.3095238095238093,-0.04298943698844814,5.475828323638864e-11,upside,downside,low_liquidity,middle_liquidity,complete,,14,15,14,15,1.0,1.0,-0.04682385536965898,-0.01823918028597274,-0.028584675083686242
