threshold_id,oracle_variant_id,train_quantile,train_absolute_payoff_cutoff,train_row_count,robustness_applied_cutoff,validation_applied_cutoff,split_local_recompute_used,y_payoff_lineage_hash,train_frozen_cutoff_gate,blocking_reason
high_upside_top30_stress,O4_high_upside_top30_stress,0.7,0.0596330275229357,20245,0.0596330275229357,0.0596330275229357,False,602ad3986a32d8634cb0948181be74c15a70cb50122d994d3ae7f253acbcc3d3,pass,
high_upside_top20_stress,O4_high_upside_top20_stress,0.8,0.1012285086722715,20245,0.1012285086722715,0.1012285086722715,False,602ad3986a32d8634cb0948181be74c15a70cb50122d994d3ae7f253acbcc3d3,pass,
high_upside_top10_stress,O4_high_upside_top10_stress,0.9,0.1721071844362347,20245,0.1721071844362347,0.1721071844362347,False,602ad3986a32d8634cb0948181be74c15a70cb50122d994d3ae7f253acbcc3d3,pass,
