oracle_reference_id,source_artifact,source_denominator_type,split_bucket,observed_step_n,mean_incremental_return,source_value,source_formula,allowed_bridge_denominator,direct_comparison_allowed,oracle_reference_denominator_gate,notes,blocking_reason
O5_perfect_utility_primary,oracle_value_source_attribution.csv; oracle_ladder_summary.csv,labelable_full,robustness,2496.0,0.0294674283651707,0.0294674283651707,,labelable_full,True,pass,native oracle reference denominator,
O2_dd_10pct_primary,oracle_value_source_attribution.csv; oracle_ladder_summary.csv,labelable_full,robustness,2496.0,0.0185108290944368,0.0185108290944368,,labelable_full,True,pass,native oracle reference denominator,
O4_label_positive_primary,oracle_value_source_attribution.csv; oracle_ladder_summary.csv,binary_primary,robustness,1872.0,0.0246811054592491,0.0246811054592491,,binary_primary,False,pass,native oracle reference denominator,
17D_mixed_o5_vs_best_label_path_gap,oracle_diagnosis_decision.csv,mixed_diagnostic_only,robustness,,,0.0047863229059216,O5_labelable_full_mean - O4_binary_primary_mean,none,False,pass,diagnostic-only upstream readout; deprecated for learned-score oracle-gap bridge,
