event_id,instrument,event_family,event_variant,union_family,canonical_event_scope,event_t0_date,event_t0_pos,trade_open_date,trade_open_pos,trade_open_price,non_executable_next_open,non_executable_reason,limit_threshold_status,source_seed_low_date,source_seed_low_pos,first_ema60_reclaim_date,first_ema60_reclaim_pos,days_seed_to_event,days_reclaim_to_event,seed_cluster_id,reclaim_cluster_id,union_cluster_id,union_density_kept,event_family_priority,event_split,market_regime_bucket,benchmark_alias,board_bucket,is_st,total_market_cap_cny,liquidity_money_20d,early_no_false_repair_5d,early_no_false_repair_10d,early_relative_strength_turn_flag,strict_rank_persistence_reference_flag,raw_source_event_ids,raw_cluster_event_count,close_to_ema20,close_to_ema60,ema20_slope_20d,ema60_slope_20d,return_5d,return_10d,return_20d,return_60d,stock_vs_market_5d,stock_vs_market_10d,stock_vs_market_20d,amount_ratio_20d,amount_ratio_60d,turnover_ratio_20d,turnover_ratio_60d,derived_daily_vwap_available,close_to_derived_daily_vwap,vwap_reclaim_flag,intraday_range_pct,close_position_in_range,upper_shadow_pct,gap_open_pct,gap_fade_flag,gap_fade_flag_status,atr_20_pct,market_return_20d,market_drawdown_60d,market_volatility_20d,quality_amount_flag,quality_vwap_flag,quality_range_flag,quality_gap_fade_flag,quality_amount_flag_status,quality_vwap_flag_status,quality_range_flag_status,quality_gap_fade_flag_status,setup_context_density_kept,channel_id,channel_family,is_setup_context,recommended_union_included,event_executable_date,symbol,reclaim_density_kept,rank_persistence_window,continuation_proxy_status,canonical_event_id,triggered_channels,primary_channel,channel_count,episode_link_status,asof_feature_snapshot_hash
SH600390_20201201_recommended_union,SH600390,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2020-12-01,944,2020-12-02,945,6.49,False,,main_board_10pct,2020-09-25,903,2020-12-01,944,41,0.0,SH600390_seed_00010,SH600390_reclaim_00006,,False,1,train,risk_on,csi300,main_board,False,32431051959.39,116030033.15,False,False,False,False,SH600390_20201201_E1_early_ema60_repair_00944;SH600390_20201201_E2_money_vwap_repair_confirmation_00944,2,0.058028810938390185,0.03472977633917895,-0.010788181305852906,-0.033068240123140025,0.04669887278582929,0.05348460291734192,0.07615894039735105,-0.034175334323922835,0.028040516591593567,0.018281429581469943,0.01555542324707293,2.5356862013445007,2.6140424455828697,2.470054308427198,2.6177592116294046,False,,0.0,0.043338683788122,1.0,0.0,-0.0015974440894568342,0.0,not_missing,0.020461538461538475,0.06060351715027812,0.0,0.009948292162547192,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2020-12-02,SH600390,True,,,SH600390_20201201_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,334dd5704707fc5b9932daca54d5240449656f7a57cc881ef87edde27a1d505a
SH600390_20210330_recommended_union,SH600390,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-03-30,1023,2021-03-31,1024,5.75,False,,main_board_10pct,2020-12-25,962,2021-03-30,1023,61,0.0,SH600390_seed_00011,SH600390_reclaim_00007,,False,1,train,transition,csi300,main_board,False,29282406138.09,84507354.4,False,False,False,False,SH600390_20210330_E1_early_ema60_repair_01023;SH600390_20210330_E1_early_ema60_repair_01023;SH600390_20210330_E2_money_vwap_repair_confirmation_01023,3,0.026327532351628546,0.012442774973588477,0.013018714401952902,-0.029063141098700673,0.024955436720142554,0.02313167259786475,0.024955436720142554,-0.012027491408934776,0.00789039339825326,0.020106292638728096,0.07260377875501223,2.1198414773708736,1.8002178630849153,2.074264963636476,1.7922240773120441,False,,0.0,0.028318584070796238,0.6250000000000007,0.010434782608695584,0.0,0.0,not_missing,0.020173913043478264,-0.04764834203486967,-0.12276592583077794,0.017725193586820967,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-03-31,SH600390,True,,,SH600390_20210330_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,ef9be3533815f3ef189ecd800c893a05baa40df2aff349707d88ff00c84af339
SH600390_20210825_recommended_union,SH600390,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-08-25,1124,2021-08-26,1125,5.18,False,,main_board_10pct,2021-07-02,1086,2021-08-25,1124,38,0.0,SH600390_seed_00013,SH600390_reclaim_00008,,False,1,train,risk_on,csi300,main_board,False,25908857043.84,149423903.95,False,False,False,False,SH600390_20210825_E1_early_ema60_repair_01124;SH600390_20210825_E2_money_vwap_repair_confirmation_01124,2,0.054139801453280345,0.0066130240740136514,-0.04477466027959742,-0.03279979834898206,0.009803921568627638,0.06404958677685957,0.07740585774058584,-0.0533088235294118,0.009003184048302693,0.08741469794278034,0.048485683044026784,1.3016020386208094,1.5507700552146169,1.2505642515120992,1.5541054014380429,False,,0.0,0.023762376237623783,0.833333333333337,0.003883495145630985,-0.003929273084479323,0.0,not_missing,0.02242718446601942,0.028920174696559053,-0.07406784986088777,0.012375308296730097,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-08-26,SH600390,True,,,SH600390_20210825_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,5df65577b3c89b600f9cde05db4d1eed4716a834c01c74f920dbfc9eee7d0e87
SH600390_20210901_recommended_union,SH600390,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-09-01,1129,2021-09-02,1130,5.41,False,,main_board_10pct,2021-07-02,1086,2021-08-25,1124,43,5.0,SH600390_seed_00013,SH600390_reclaim_00008,,False,4,train,risk_on,csi300,main_board,False,27123334717.77,197035442.95,False,False,False,False,SH600390_20210901_E6_continuation_discriminator_01129,1,0.08172837042211367,0.06173887492245922,0.0006990213700819314,-0.026785714285714524,0.05242718446601935,0.06274509803921569,0.13389121338912124,0.009310986964618184,0.05828612283814594,0.06780799036280116,0.15586195842893769,2.5769534932293765,3.6582244182183734,2.414563208266685,3.46291630350891,False,,0.0,0.05513307984790883,0.5517241379310349,0.023985239852398504,0.0,0.0,not_missing,0.02389298892988929,-0.02197074503981644,-0.07626094904150016,0.011205662229976581,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-09-02,SH600390,,,not_missing,SH600390_20210901_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,6cd688fc955a18104b4e11f1b4e63261398fb6c7ececbb31fc526a5e8e08bbd7
SH600390_20210924_recommended_union,SH600390,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-09-24,1144,2021-09-27,1145,5.44,False,,main_board_10pct,2021-07-02,1086,2021-08-25,1124,58,20.0,SH600390_seed_00013,SH600390_reclaim_00008,,False,3,train,risk_on,csi300,main_board,False,28427773700.88,309179381.65,False,False,False,False,SH600390_20210924_E3_rank_persistence_01144,1,0.0007399186089529497,0.053485654939633864,0.10653976051581227,0.003746294426165253,-0.0018450184501844769,-0.01814882032667875,0.05048543689320373,0.024621212121212155,0.0018307217262865105,0.006529526909476613,0.06043387260075661,0.9940141686029536,1.6393961862221123,0.9829236262249617,1.5604548006637793,False,,0.0,0.031481481481481444,0.05882352941176348,0.0,-0.0017921146953404632,0.0,not_missing,0.02994454713493528,-0.009948435707552883,-0.07270753914591832,0.01001258093989663,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-09-27,SH600390,,20.0,,SH600390_20210924_recommended_union,E3_rank_persistence,E3_rank_persistence,1,not_linked_yet,e13bde6001f65f6637287d9884ab7077df22375c6cf92baa6993e1240da26ec8
SH600392_20180305_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-03-05,283,2018-03-06,284,12.79,False,,main_board_10pct,2018-02-06,269,2018-03-05,283,14,0.0,SH600392_seed_00000,SH600392_reclaim_00000,,False,1,train,transition,csi300,main_board,False,22695660303.53,585666654.85,False,False,False,False,SH600392_20180305_E1_early_ema60_repair_00283;SH600392_20180305_E2_money_vwap_repair_confirmation_00283,2,0.11467627796580371,0.012914392224737004,-0.20037255728947012,-0.034153743281125526,0.08654670094258776,0.2087702573879886,0.002371541501976271,0.009554140127388422,0.11090604854660757,0.17586831772312084,0.06836870841294684,1.2228459245019283,0.9096561925619455,1.0293192322266023,0.8281702233055556,False,,0.0,0.05207485760781139,0.6093750000000003,0.01971608832807571,0.00801924619085792,0.0,not_missing,0.05583596214511039,-0.06599716691097057,-0.08469196801282952,0.01576030608313326,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-03-06,SH600392,True,,,SH600392_20180305_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,95995bfa2beccaa58462f234f6b5aa1b8cac92930b2849c002daed3c0f6b73f6
SH600392_20180312_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-03-12,288,2018-03-13,289,13.15,False,,main_board_10pct,2018-02-06,269,2018-03-05,283,19,5.0,SH600392_seed_00000,SH600392_reclaim_00000,,False,4,train,risk_on,csi300,main_board,False,23478734841.07,678271038.1,False,False,False,False,SH600392_20180312_E6_continuation_discriminator_00288,1,0.1342365058335826,0.04910861344260997,-0.1393946081135753,-0.01372337522254996,0.04652996845425861,0.13710368466152523,0.15091066782307028,0.1459412780656304,0.019261089679057264,0.13485840558720086,0.18518184152654216,1.3143719308689734,1.0861512282917756,1.1351399341842323,0.9649021581472483,False,,0.0,0.05007824726134591,0.7656249999999997,0.01130369253956295,0.0015503875968991832,0.0,not_missing,0.05097965335342879,-0.03427117370347188,-0.059732544246603236,0.016294811563663907,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-03-13,SH600392,,,not_missing,SH600392_20180312_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,10a726ae511e086809780ce63b876e5689e0b13ad73d3d46f9cfad1cd7de4d68
SH600392_20180615_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-06-15,353,2018-06-19,354,11.87,False,,main_board_10pct,2018-06-12,350,2018-06-15,353,3,0.0,SH600392_seed_00001,SH600392_reclaim_00001,,False,1,train,risk_off,csi300,main_board,False,21696565203.91,330334088.7,False,False,False,False,SH600392_20180615_E1_early_ema60_repair_00353;SH600392_20180615_E2_money_vwap_repair_confirmation_00353,2,0.06971629645920396,0.020048653636439928,-0.05294509705906858,-0.027822706699468513,0.11050228310502286,0.08668453976764967,0.019279128248113953,-0.04552590266875978,0.11742944184284165,0.09123422683245563,0.05761567614996743,3.151071114387233,2.094196723083931,3.0142430272252843,2.111414513488649,False,,0.0,0.052855924978687074,0.6935483870967746,0.015624999999999958,-0.010067114093959662,0.0,not_missing,0.03215460526315791,-0.03833654790185348,-0.07952269218167873,0.010034898397708486,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-06-19,SH600392,True,,,SH600392_20180615_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,1b1300035f7cc4f045ad08eb9c2109764f769756a9ead149f3258081fcb17389
SH600392_20180626_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-06-26,359,2018-06-27,360,11.94,False,,main_board_10pct,2018-06-12,350,2018-06-15,353,9,6.0,SH600392_seed_00001,SH600392_reclaim_00001,,False,4,train,risk_off,csi300,main_board,False,21413038216.18,465479842.05,False,False,False,False,SH600392_20180626_E6_continuation_discriminator_00359,1,0.056458324208313426,0.013360221830098329,-0.04031105506515342,-0.03425796940721393,0.03608247422680422,0.10237659963436929,0.07582515611061558,-0.015510204081632617,0.0609383405244136,0.1682158020432697,0.15464814228948165,1.1054138966231093,1.0252440269056022,1.0878054521420484,1.0520311174242907,False,,0.0,0.06343612334801763,0.9861111111111114,0.0008291873963515577,-0.03146258503401356,0.0,not_missing,0.0447346600331675,-0.07882298617886607,-0.10340186215370273,0.012642204644521544,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-06-27,SH600392,,,not_missing,SH600392_20180626_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,92bf06a8fc93cfa36e90c3b0f008ed3047d6f5ed2db9e6f8ec6a25fe03ab5f19
SH600392_20181031_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-10-31,444,2018-11-01,445,9.85,False,,main_board_10pct,2018-08-06,388,2018-10-31,444,56,0.0,SH600392_seed_00002,SH600392_reclaim_00002,,False,1,train,risk_off,csi300,main_board,False,15954468639.03,295904882.3,False,False,False,False,SH600392_20181031_E1_early_ema60_repair_00444;SH600392_20181031_E1_early_ema60_repair_00444;SH600392_20181031_E1_early_ema60_repair_00444;SH600392_20181031_E2_money_vwap_repair_confirmation_00444,4,0.12312521799790721,0.06403289763548248,-0.04961325966850827,-0.058603943798282154,0.17804878048780504,0.1694915254237288,0.06153846153846154,-0.07559808612440189,0.18883197427540077,0.15808222673465822,0.13862345495859207,2.7136387266023827,3.2272927171934915,2.5328044034026895,3.123835871969121,False,,0.0,0.09152542372881367,1.0,0.0,0.007972665148063829,0.0,not_missing,0.04968944099378883,-0.07708499342013053,-0.08515577590918111,0.02273535002095021,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-11-01,SH600392,True,,,SH600392_20181031_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,7c8c0d4c01a40901c6778b64fc472d55bdaf95456c9a39afcc541f60c59fd725
SH600392_20181107_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-11-07,449,2018-11-08,450,9.84,False,,main_board_10pct,2018-08-06,388,2018-10-31,444,61,5.0,SH600392_seed_00002,SH600392_reclaim_00002,,False,4,train,risk_off,csi300,main_board,False,18165979143.45,411143122.95,False,False,False,False,SH600392_20181107_E6_continuation_discriminator_00449;SH600392_20181107_E6_continuation_discriminator_00449;SH600392_20181107_E6_continuation_discriminator_00449,3,0.11668185961713773,0.07731769879076578,-0.019824649578377374,-0.04821693260092419,0.01449275362318847,0.19512195121951237,0.05037513397642024,0.006160164271047375,-0.007095965845215435,0.184549220884358,0.06856383350634443,1.9386261000331297,2.6628209700418277,1.7806906537141944,2.4545647278557476,False,,0.0,0.05112474437627812,0.0400000000000027,0.031632653061224356,-0.0029999999999998916,0.0,not_missing,0.04959183673469388,-0.01818869952992419,-0.06308912969831615,0.0224626045782843,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-11-08,SH600392,,,not_missing,SH600392_20181107_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,d32345214c3e0fece53f2020ed21110fde0fe8f5694ec5a714d15d8c6f515d63
SH600392_20181128_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2018-11-28,464,2018-11-29,465,9.21,False,,main_board_10pct,2018-08-06,388,2018-10-31,444,76,20.0,SH600392_seed_00002,SH600392_reclaim_00002,,False,3,train,risk_off,csi300,main_board,False,16077330333.72,576821170.35,False,False,False,False,SH600392_20181128_E3_rank_persistence_00464;SH600392_20181128_E3_rank_persistence_00464;SH600392_20181128_E3_rank_persistence_00464,3,-0.07239238622954192,-0.010092530067709493,0.1330659225671431,0.005892935820237977,-0.08686868686868698,-0.07660878447395303,-0.06418219461697727,-0.08130081300813019,-0.07212852944694215,-0.06849319552276101,-0.07214396038506254,0.41802359447676257,0.6577552521778393,0.4598518251123981,0.6885255311590581,False,,0.0,0.044520547945205546,0.7179487179487153,0.012168141592920489,-0.005649717514124131,0.0,not_missing,0.04767699115044251,0.007961765768085272,-0.07558656707954503,0.013623909357983417,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2018-11-29,SH600392,,20.0,,SH600392_20181128_recommended_union,E3_rank_persistence,E3_rank_persistence,1,not_linked_yet,b620b7f51e220e24eb3c5a099392f16478732c204087fd119bd7c9bb7947d5ab
SH600392_20190213_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2019-02-13,512,2019-02-14,513,8.89,False,,main_board_10pct,2019-01-29,506,2019-02-13,512,6,0.0,SH600392_seed_00005,SH600392_reclaim_00003,,False,1,train,risk_on,csi300,main_board,False,15691193578.98,179081345.75,False,False,False,False,SH600392_20190213_E1_early_ema60_repair_00512;SH600392_20190213_E2_money_vwap_repair_confirmation_00512,2,0.03680482990827816,0.001027557216254138,-0.005771672630728419,-0.01367313468590492,0.08902439024390252,0.04079254079254069,0.020571428571428463,-0.10699999999999998,0.016893657650418614,-0.04070083101621269,-0.08290574649831384,2.3031846073783484,1.6364864626058822,2.2624947443070136,1.7005998146545283,False,,0.0,0.047729918509895164,0.8292682926829262,0.007838745800671924,0.0023148148148146586,0.0,not_missing,0.028107502799552073,0.1034771750697423,0.0,0.009895253492657526,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2019-02-14,SH600392,True,,,SH600392_20190213_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,45834de8c3e0741c8202707e6b8ddddd223ace2b4743b6ebf72b8b282bd1cb64
SH600392_20190305_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2019-03-05,526,2019-03-06,527,10.8,False,,main_board_10pct,2019-01-29,506,2019-02-13,512,20,14.0,SH600392_seed_00005,SH600392_reclaim_00003,,False,4,train,risk_on,csi300,main_board,False,18218634155.460003,445948729.15,False,False,False,False,SH600392_20190305_E6_continuation_discriminator_00526,1,0.13689473398184893,0.17372033438686407,0.06167782137087463,-0.016552941825605627,0.02952755905511828,0.1674107142857142,0.2541966426858515,0.14567360350492886,-0.006111492654467421,0.05797818592783166,0.05944121292289184,1.717724603588547,2.8022031542577786,1.5854522103382254,2.479549707144548,False,,0.0,0.06085192697768771,1.0,0.0,-0.006979062811565129,0.0,not_missing,0.0358508604206501,0.19475542976295968,0.0,0.017416625917678407,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2019-03-06,SH600392,,,not_missing,SH600392_20190305_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,1d8719537a88075940fa1942f81640e2cc68bc625ebffc6bb7f149ef2a0b76f4
SH600392_20191217_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2019-12-17,720,2019-12-18,721,8.63,False,,main_board_10pct,2019-08-14,637,2019-12-17,720,83,0.0,SH600392_seed_00006,SH600392_reclaim_00004,,False,1,train,risk_on,csi300,main_board,False,14866265057.490002,145451834.7,False,False,False,False,SH600392_20191217_E1_early_ema60_repair_00720;SH600392_20191217_E1_early_ema60_repair_00720;SH600392_20191217_E1_early_ema60_repair_00720;SH600392_20191217_E2_money_vwap_repair_confirmation_00720,4,0.0634500584651363,0.03205255823213227,0.00581863200247601,-0.05016735056634458,0.04854368932038833,0.10204081632653073,0.085427135678392,-0.08182784272051002,0.01228674641425398,0.05251895405751417,0.061419012120454086,3.0180738242691967,3.795200986123872,2.9070314138409543,3.7718017166195414,False,,0.0,0.06829268292682933,0.7857142857142873,0.013888888888888798,0.0012195121951221743,0.0,not_missing,0.024942129629629623,0.02400812355793791,0.0,0.0075907271479268195,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2019-12-18,SH600392,True,,,SH600392_20191217_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,0e3f751262ed5648afefb87a0ab0f96a4728599cf7326fa2e0e0e2930180742d
SH600392_20191224_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2019-12-24,725,2019-12-25,726,8.59,False,,main_board_10pct,2019-08-14,637,2019-12-17,720,88,5.0,SH600392_seed_00006,SH600392_reclaim_00004,,False,4,train,risk_on,csi300,main_board,False,14954023410.84,176172876.0,False,False,False,False,SH600392_20191224_E6_continuation_discriminator_00725;SH600392_20191224_E6_continuation_discriminator_00725;SH600392_20191224_E6_continuation_discriminator_00725,3,0.04400606980273136,0.036019756655824464,0.030460345258944255,-0.04655614686626586,-0.004629629629629761,0.043689320388349495,0.07769423558897226,-0.0662323561346364,0.007454590272394146,0.019954734255291706,0.05166288078935355,1.4880030453723194,2.135452396327551,1.4596232462534975,2.1033993814600183,False,,0.0,0.048484848484848575,0.8749999999999983,0.005813953488372176,0.0,0.0,not_missing,0.02703488372093023,0.02603135479961871,-0.012084219902023907,0.0072963221541275936,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2019-12-25,SH600392,,,not_missing,SH600392_20191224_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,e9493990372debb3195bafaf00838bf9b6e02f2e3974964899cfe7e8c5c321bc
SH600392_20211126_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-11-26,1191,2021-11-29,1192,21.86,False,,main_board_10pct,2021-10-11,1157,2021-11-26,1191,34,0.0,SH600392_seed_00009,SH600392_reclaim_00005,,False,1,train,risk_on,csi300,main_board,False,37262196832.41,1266913306.1,False,False,False,False,SH600392_20211126_E1_early_ema60_repair_01191;SH600392_20211126_E2_money_vwap_repair_confirmation_01191,2,0.13947314682458645,0.05051772827110135,0.004512820512820648,-0.06761748034375581,0.15647668393782377,0.16068642745709827,0.13761467889908263,-0.09452332657200802,0.16259747023524596,0.16646503486753617,0.14752408593995026,3.1747708099945737,1.9915538176400542,2.8657687043676656,2.0307822810914344,False,,0.0,0.10590531966813099,0.8433179723502306,0.015232974910394258,-0.004854368932038944,0.0,not_missing,0.04124103942652331,-0.009909407040867624,-0.030596255486661783,0.006730030787015216,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-11-29,SH600392,True,,,SH600392_20211126_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,00c907e7635b273fd5d39139a0037a7e6c1142dcdd41fc9c485ce0aa1f243dab
SH600392_20211208_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2021-12-08,1199,2021-12-09,1200,20.86,False,,main_board_10pct,2021-10-11,1157,2021-11-26,1191,42,8.0,SH600392_seed_00009,SH600392_reclaim_00005,,False,4,train,risk_on,csi300,main_board,False,37385058527.1,1471287379.25,False,False,False,False,SH600392_20211208_E6_continuation_discriminator_01199,1,0.02760998752781796,0.00767386091127098,0.049267403967052203,-0.05408572962428071,-0.018682858477346964,0.006226053639846851,0.0768836494105587,-0.0732245258050287,-0.050079158652558964,-0.00989709342468359,0.040640130430920296,0.6477896027938758,0.555850227806912,0.650020499737337,0.5862987728655664,False,,0.0,0.02587890625,1.0,0.0,0.004837929366231064,0.0,not_missing,0.04236078058067589,0.0362435189796384,-0.003508910502437179,0.006837501268423517,False,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2021-12-09,SH600392,,,not_missing,SH600392_20211208_recommended_union,E6_continuation_discriminator,E6_continuation_discriminator,1,not_linked_yet,e20dfef9717a668ce8503291f5f2473c58535a6cc56cc8ce753235441f965050
SH600392_20220225_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-02-25,1250,2022-02-28,1251,18.84,False,,main_board_10pct,2022-01-07,1220,2022-02-25,1250,30,0.0,SH600392_seed_00010,SH600392_reclaim_00006,,False,1,validation,transition,csi300,main_board,False,33786966039.75,617148320.55,False,False,False,False,SH600392_20220225_E1_early_ema60_repair_01250;SH600392_20220225_E2_money_vwap_repair_confirmation_01250,2,0.08309883420432995,0.004741356347557346,-0.04142467864908761,-0.03495964217778025,0.04141358365543901,0.09842748980780414,0.13751507840772015,-0.08446601941747578,0.0581426853393785,0.10450608119150417,0.1805942734553776,1.9740281248991889,1.5687788271455139,1.843894328662624,1.6085331949674277,False,,0.0,0.039079229122055636,0.24657534246575288,0.02173913043478262,0.017130620985010614,0.0,not_missing,0.03353658536585368,-0.04307919504765745,-0.10039259994637872,0.011502976658943242,True,False,False,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-02-28,SH600392,True,,,SH600392_20220225_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,72a62fd9c16434606474d95d1466690c79c0f9fd8faeb658e2dfab3bae568946
SH600392_20220509_recommended_union,SH600392,E_union_topn_multichannel_recommended,,recommended_union,canonical_event,2022-05-09,1296,2022-05-10,1297,16.32,False,,main_board_10pct,2022-03-09,1258,2022-05-09,1296,38,0.0,SH600392_seed_00011,SH600392_reclaim_00007,,False,1,validation,risk_off,csi300,main_board,False,28132866448.5,535567831.85,False,False,False,False,SH600392_20220509_E1_early_ema60_repair_01296;SH600392_20220509_E1_early_ema60_repair_01296;SH600392_20220509_E2_money_vwap_repair_confirmation_01296,3,0.11029948867786721,0.019636541041590405,-0.06660055164719392,-0.04607329842931951,0.22490842490842478,0.1029023746701847,0.013333333333333197,-0.0011947431302269385,0.22955476882618087,0.15040004649743988,0.10395702216225533,1.97424177689622,1.7993492036565966,1.78583508251689,1.7969515541176164,False,,0.0,0.10594315245478048,0.7560975609756085,0.023923444976076683,-0.0025673940949936247,0.0,not_missing,0.05325956937799044,-0.09062368882892213,-0.1665122189928291,0.018854261435644445,True,False,True,True,not_missing,not_missing,not_missing,not_missing,,E_union_topn_multichannel_recommended,E_union_topn_multichannel_recommended,False,True,2022-05-10,SH600392,True,,,SH600392_20220509_recommended_union,E1_early_ema60_repair;E2_money_vwap_repair_confirmation,E1_early_ema60_repair,2,not_linked_yet,57026fc7579d24647d8302a3255c1bcad68fa50290e1ac82f0479aaaf404b109
