channel_id,target_episode_count,captured_episode_count,recall,unique_captured_episode_count,unique_recall,incremental_captured_episode_count,incremental_recall
E1_early_ema60_repair,2493,1773,0.7111913357400722,1,0.00040112314480545525,1773,0.7111913357400722
E2_money_vwap_repair_confirmation,2493,1765,0.7079823505816285,0,0.0,0,0.0
E3_rank_persistence,2493,868,0.3481748896911352,5,0.0020056157240272766,13,0.005214600882470918
E6_continuation_discriminator,2493,1402,0.5623746490172483,10,0.004011231448054553,10,0.004011231448054553
