target_episode_id,instrument,symbol,episode_low_date,episode_high_date,first_50pct_touch_date,episode_split,board_bucket,market_regime_bucket,window,window_start_pos,window_end_pos,any_event_denominator_included,any_event_exclusion_reason,bridge_positive_denominator_included,bridge_positive_exclusion_reason,any_event_captured,bridge_positive_captured,any_event_count,bridge_label_complete_event_count,bridge_label_incomplete_event_count,first_event_id,first_event_t0_date,first_positive_event_id,lead_time_to_first_50pct_sessions,lead_time_to_episode_high_sessions
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,low_to_high,2003,2064,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,low_to_first_50pct,2003,2060,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,low_plus_20,2003,2023,True,,True,,True,False,2,2,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,low_plus_30,2003,2033,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,low_plus_60,2003,2063,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,low_plus_120,2003,2123,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,before_first_50pct,2003,2059,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,
SH600000_20250407_0000,SH600000,SH600000,2025-04-07,2025-07-07,2025-07-01,robustness,main_board,risk_off,before_episode_high,2003,2063,True,,True,,True,False,3,3,0,SH600000_20250415_recommended_union,2025-04-15,,51.0,54.0
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,low_to_high,443,548,True,,True,,True,True,1,1,0,SH600004_20181213_recommended_union,2018-12-13,SH600004_20181213_recommended_union,60.0,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,low_to_first_50pct,443,535,True,,True,,True,True,1,1,0,SH600004_20181213_recommended_union,2018-12-13,SH600004_20181213_recommended_union,60.0,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,low_plus_20,443,463,True,,True,,False,False,0,0,0,,,,,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,low_plus_30,443,473,True,,True,,False,False,0,0,0,,,,,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,low_plus_60,443,503,True,,True,,True,True,1,1,0,SH600004_20181213_recommended_union,2018-12-13,SH600004_20181213_recommended_union,60.0,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,low_plus_120,443,563,True,,True,,True,True,1,1,0,SH600004_20181213_recommended_union,2018-12-13,SH600004_20181213_recommended_union,60.0,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,before_first_50pct,443,534,True,,True,,True,True,1,1,0,SH600004_20181213_recommended_union,2018-12-13,SH600004_20181213_recommended_union,60.0,
SH600004_20181030_0000,SH600004,SH600004,2018-10-30,2019-04-04,2019-03-18,train,main_board,risk_off,before_episode_high,443,547,True,,True,,True,True,1,1,0,SH600004_20181213_recommended_union,2018-12-13,SH600004_20181213_recommended_union,60.0,72.0
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,low_to_high,272,378,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,low_to_first_50pct,272,372,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,low_plus_20,272,292,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,low_plus_30,272,302,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,low_plus_60,272,332,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,low_plus_120,272,392,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,before_first_50pct,272,371,True,,True,,False,False,0,0,0,,,,,
SH600009_20180209_0000,SH600009,SH600009,2018-02-09,2018-07-23,2018-07-13,train,main_board,risk_off,before_episode_high,272,377,True,,True,,False,False,0,0,0,,,,,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,low_to_high,442,560,True,,True,,True,True,2,2,0,SH600009_20181227_recommended_union,2018-12-27,SH600009_20181227_recommended_union,63.0,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,low_to_first_50pct,442,548,True,,True,,True,True,2,2,0,SH600009_20181227_recommended_union,2018-12-27,SH600009_20181227_recommended_union,63.0,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,low_plus_20,442,462,True,,True,,False,False,0,0,0,,,,,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,low_plus_30,442,472,True,,True,,False,False,0,0,0,,,,,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,low_plus_60,442,502,True,,True,,True,True,2,2,0,SH600009_20181227_recommended_union,2018-12-27,SH600009_20181227_recommended_union,63.0,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,low_plus_120,442,562,True,,True,,True,True,2,2,0,SH600009_20181227_recommended_union,2018-12-27,SH600009_20181227_recommended_union,63.0,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,before_first_50pct,442,547,True,,True,,True,True,2,2,0,SH600009_20181227_recommended_union,2018-12-27,SH600009_20181227_recommended_union,63.0,
SH600009_20181029_0001,SH600009,SH600009,2018-10-29,2019-04-23,2019-04-04,train,main_board,risk_off,before_episode_high,442,559,True,,True,,True,True,2,2,0,SH600009_20181227_recommended_union,2018-12-27,SH600009_20181227_recommended_union,63.0,74.0
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,low_to_high,1104,1220,True,,True,,True,False,3,3,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,low_to_first_50pct,1104,1220,True,,True,,True,False,3,3,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,low_plus_20,1104,1124,True,,True,,False,False,0,0,0,,,,,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,low_plus_30,1104,1134,True,,True,,True,False,1,1,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,low_plus_60,1104,1164,True,,True,,True,False,3,3,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,low_plus_120,1104,1224,True,,True,,True,False,3,3,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,before_first_50pct,1104,1219,True,,True,,True,False,3,3,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,
SH600009_20210802_0002,SH600009,SH600009,2021-08-02,2022-01-21,2022-01-21,train,main_board,risk_on,before_episode_high,1104,1219,True,,True,,True,False,3,3,0,SH600009_20210903_recommended_union,2021-09-03,,92.0,91.0
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,low_to_high,921,1005,True,,True,,True,True,3,3,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,low_to_first_50pct,921,1001,True,,True,,True,True,3,3,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,low_plus_20,921,941,True,,True,,True,True,1,1,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,low_plus_30,921,951,True,,True,,True,True,1,1,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,low_plus_60,921,981,True,,True,,True,True,1,1,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,low_plus_120,921,1041,True,,True,,True,True,4,4,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,before_first_50pct,921,1000,True,,True,,True,True,3,3,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,
SH600010_20201102_0000,SH600010,SH600010,2020-11-02,2021-03-08,2021-03-02,train,main_board,transition,before_episode_high,921,1004,True,,True,,True,True,3,3,0,SH600010_20201109_recommended_union,2020-11-09,SH600010_20201109_recommended_union,75.0,78.0
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,low_to_high,1041,1127,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,low_to_first_50pct,1041,1092,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,low_plus_20,1041,1061,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,low_plus_30,1041,1071,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,low_plus_60,1041,1101,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,low_plus_120,1041,1161,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,before_first_50pct,1041,1091,True,,True,,False,False,0,0,0,,,,,
SH600010_20210428_0001,SH600010,SH600010,2021-04-28,2021-09-01,2021-07-14,train,main_board,transition,before_episode_high,1041,1126,True,,True,,False,False,0,0,0,,,,,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,low_to_high,1282,1321,True,,True,,True,False,2,2,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,low_to_first_50pct,1282,1320,True,,True,,True,False,2,2,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,low_plus_20,1282,1302,True,,True,,False,False,0,0,0,,,,,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,low_plus_30,1282,1312,True,,True,,True,False,2,2,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,low_plus_60,1282,1342,True,,True,,True,False,3,3,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,low_plus_120,1282,1402,True,,True,,True,False,3,3,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,before_first_50pct,1282,1319,True,,True,,True,False,2,2,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,
SH600010_20220427_0002,SH600010,SH600010,2022-04-27,2022-06-27,2022-06-24,validation,main_board,risk_off,before_episode_high,1282,1320,True,,True,,True,False,2,2,0,SH600010_20220606_recommended_union,2022-06-06,,14.0,14.0
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,low_to_high,1804,1896,True,,True,,True,True,2,2,0,SH600010_20240820_recommended_union,2024-08-20,SH600010_20240820_recommended_union,49.0,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,low_to_first_50pct,1804,1894,True,,True,,True,True,2,2,0,SH600010_20240820_recommended_union,2024-08-20,SH600010_20240820_recommended_union,49.0,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,low_plus_20,1804,1824,True,,True,,False,False,0,0,0,,,,,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,low_plus_30,1804,1834,True,,True,,False,False,0,0,0,,,,,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,low_plus_60,1804,1864,True,,True,,True,True,1,1,0,SH600010_20240820_recommended_union,2024-08-20,SH600010_20240820_recommended_union,49.0,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,low_plus_120,1804,1924,True,,True,,True,True,2,2,0,SH600010_20240820_recommended_union,2024-08-20,SH600010_20240820_recommended_union,49.0,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,before_first_50pct,1804,1893,True,,True,,True,True,2,2,0,SH600010_20240820_recommended_union,2024-08-20,SH600010_20240820_recommended_union,49.0,
SH600010_20240624_0003,SH600010,SH600010,2024-06-24,2024-11-08,2024-11-06,robustness,main_board,transition,before_episode_high,1804,1895,True,,True,,True,True,2,2,0,SH600010_20240820_recommended_union,2024-08-20,SH600010_20240820_recommended_union,49.0,50.0
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,low_to_high,1994,2090,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,low_to_first_50pct,1994,2068,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,low_plus_20,1994,2014,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,low_plus_30,1994,2024,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,low_plus_60,1994,2054,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,low_plus_120,1994,2114,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,before_first_50pct,1994,2067,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,
SH600010_20250407_0004,SH600010,SH600010,2025-04-07,2025-08-25,2025-07-24,robustness,main_board,risk_off,before_episode_high,1994,2089,True,,True,,True,True,1,1,0,SH600010_20250506_recommended_union,2025-05-06,SH600010_20250506_recommended_union,56.0,77.0
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,low_to_high,2115,2211,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,low_to_first_50pct,2115,2211,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,low_plus_20,2115,2135,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,low_plus_30,2115,2145,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,low_plus_60,2115,2175,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,low_plus_120,2115,2235,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,before_first_50pct,2115,2210,True,,True,,False,False,0,0,0,,,,,
SH600010_20250929_0005,SH600010,SH600010,2025-09-29,2026-03-02,2026-03-02,robustness,main_board,risk_on,before_episode_high,2115,2210,True,,True,,False,False,0,0,0,,,,,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,low_to_high,807,885,True,,True,,True,False,2,2,0,SH600011_20200702_recommended_union,2020-07-02,,35.0,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,low_to_first_50pct,807,884,True,,True,,True,False,2,2,0,SH600011_20200702_recommended_union,2020-07-02,,35.0,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,low_plus_20,807,827,True,,True,,False,False,0,0,0,,,,,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,low_plus_30,807,837,True,,True,,False,False,0,0,0,,,,,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,low_plus_60,807,867,True,,True,,True,False,2,2,0,SH600011_20200702_recommended_union,2020-07-02,,35.0,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,low_plus_120,807,927,True,,True,,True,False,2,2,0,SH600011_20200702_recommended_union,2020-07-02,,35.0,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,before_first_50pct,807,883,True,,True,,True,False,2,2,0,SH600011_20200702_recommended_union,2020-07-02,,35.0,
SH600011_20200428_0000,SH600011,SH600011,2020-04-28,2020-08-21,2020-08-20,train,main_board,transition,before_episode_high,807,884,True,,True,,True,False,2,2,0,SH600011_20200702_recommended_union,2020-07-02,,35.0,35.0
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,low_to_high,1049,1152,True,,True,,True,True,3,3,0,SH600011_20210803_recommended_union,2021-08-03,SH600011_20210803_recommended_union,21.0,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,low_to_first_50pct,1049,1136,True,,True,,True,True,3,3,0,SH600011_20210803_recommended_union,2021-08-03,SH600011_20210803_recommended_union,21.0,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,low_plus_20,1049,1069,True,,True,,False,False,0,0,0,,,,,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,low_plus_30,1049,1079,True,,True,,False,False,0,0,0,,,,,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,low_plus_60,1049,1109,True,,True,,False,False,0,0,0,,,,,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,low_plus_120,1049,1169,True,,True,,True,True,3,3,0,SH600011_20210803_recommended_union,2021-08-03,SH600011_20210803_recommended_union,21.0,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,before_first_50pct,1049,1135,True,,True,,True,True,3,3,0,SH600011_20210803_recommended_union,2021-08-03,SH600011_20210803_recommended_union,21.0,
SH600011_20210427_0001,SH600011,SH600011,2021-04-27,2021-09-27,2021-09-01,train,main_board,transition,before_episode_high,1049,1151,True,,True,,True,True,3,3,0,SH600011_20210803_recommended_union,2021-08-03,SH600011_20210803_recommended_union,21.0,36.0
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,low_to_high,1192,1211,True,,True,,False,False,0,0,0,,,,,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,low_to_first_50pct,1192,1200,True,,True,,False,False,0,0,0,,,,,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,low_plus_20,1192,1212,True,,True,,False,False,0,0,0,,,,,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,low_plus_30,1192,1222,True,,True,,False,False,0,0,0,,,,,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,low_plus_60,1192,1252,True,,True,,False,False,0,0,0,,,,,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,low_plus_120,1192,1312,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,-112.0,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,before_first_50pct,1192,1199,True,,True,,False,False,0,0,0,,,,,
SH600011_20211129_0002,SH600011,SH600011,2021-11-29,2021-12-24,2021-12-09,train,main_board,risk_on,before_episode_high,1192,1210,True,,True,,False,False,0,0,0,,,,,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,low_to_high,1283,1383,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,low_to_first_50pct,1283,1374,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,low_plus_20,1283,1303,True,,True,,False,False,0,0,0,,,,,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,low_plus_30,1283,1313,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,low_plus_60,1283,1343,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,low_plus_120,1283,1403,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,before_first_50pct,1283,1373,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,
SH600011_20220415_0003,SH600011,SH600011,2022-04-15,2022-09-08,2022-08-26,validation,main_board,risk_off,before_episode_high,1283,1382,True,,True,,True,False,1,1,0,SH600011_20220531_recommended_union,2022-05-31,,62.0,70.0
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,low_to_high,1416,1534,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,low_to_first_50pct,1416,1534,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,low_plus_20,1416,1436,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,low_plus_30,1416,1446,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,low_plus_60,1416,1476,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,low_plus_120,1416,1536,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,before_first_50pct,1416,1533,True,,True,,False,False,0,0,0,,,,,
SH600011_20221102_0004,SH600011,SH600011,2022-11-02,2023-04-26,2023-04-26,validation,main_board,risk_off,before_episode_high,1416,1533,True,,True,,False,False,0,0,0,,,,,
SH600016_20250407_0000,SH600016,SH600016,2025-04-07,2025-07-10,2025-07-10,robustness,main_board,risk_off,low_to_high,2003,2067,True,,True,,True,False,3,3,0,SH600016_20250508_recommended_union,2025-05-08,,44.0,
