reporting_view,split,path_regime_state,metric,winner_n,non_null_metric_n,missing_rate,mean,std,min,max,power_flag,p01,p05,p10,p25,p50,p75,p90,p95,p99
split_regime,robustness,all,max_gap_open_return_to_target,1761,1761,0.0,0.06987852993588106,0.046621462566951696,0.004341328019358048,0.35586541376174585,ok,0.016258423360787422,0.024976807250410404,0.029918032786885318,0.04091653027823239,0.05629397967161842,0.08601286173633449,0.11069847164690749,0.1767714201008006,0.24024397432987088
split_regime,robustness,all,max_single_day_close_return_to_target,1761,1761,0.0,0.1303548305416913,0.05001292411476449,0.04761904761904767,0.374927113702624,ok,0.06291919514532096,0.07441296439201861,0.08314087759815236,0.09999999999999987,0.10029498525073732,0.1719269102990033,0.19999999999999996,0.20010476689366152,0.30892207483939527
split_regime,robustness,all,mfe_120_recomputed,1761,1761,0.0,1.0543447888469395,0.6438844401274851,0.5003591438011781,4.72345890410959,ok,0.5042162550086717,0.5236285097192226,0.5470355731225296,0.6272545090180359,0.8296994696523279,1.1982111944604732,1.8856267139861265,2.4230415593968373,3.4819786545760256
split_regime,robustness,all,mfe_20_recomputed,1761,1761,0.0,0.23301142224351987,0.22615436315119572,-0.0979857640466455,1.7247421223682355,ok,-0.04001565424083577,0.004103967168262557,0.02801684673136795,0.07464631422189116,0.16358915175995392,0.3334009740259738,0.5348934391976596,0.6333737496210972,1.1265072765072763
split_regime,robustness,all,mfe_60_recomputed,1761,1761,0.0,0.5953103367872266,0.4915861854157761,-0.05345155161494619,3.511627906976745,ok,0.002590375476767593,0.0693926026467595,0.12159773771650761,0.2790982602303358,0.510216718266254,0.7282072368421053,1.1409958120055839,1.586575459598119,2.5908181049183034
split_regime,robustness,risk_off,day_to_confirm,811,811,0.0,18.657213316892726,17.58207228414945,1.0,92.0,ok,1.0,1.0,2.0,5.0,13.0,27.5,43.0,55.5,78.0
split_regime,robustness,risk_off,day_to_deepest_low_20,811,811,0.0,6.202219482120839,5.429325493533354,1.0,20.0,ok,1.0,1.0,1.0,1.0,4.0,9.0,15.0,17.0,20.0
split_regime,robustness,risk_off,day_to_deepest_pre_target_low,811,811,0.0,10.831072749691739,14.717414601467581,1.0,101.0,ok,1.0,1.0,1.0,2.0,6.0,13.0,31.0,41.0,72.49999999999989
split_regime,robustness,risk_off,day_to_target,811,811,0.0,54.97780517879161,29.721123562108083,2.0,120.0,ok,3.0,13.0,19.0,29.5,52.0,77.5,96.0,107.5,117.0
split_regime,robustness,risk_off,deepest_pre_target_ret_low,811,811,0.0,-0.05127471703916798,0.06948569747227305,-0.3789231212208465,0.2594254937163374,ok,-0.25776827273870917,-0.1693051890941072,-0.13793103448275856,-0.07947689872583213,-0.042287882895093554,-0.01620707047421055,0.007478632478632452,0.03039288361749448,0.14570124033005347
split_regime,robustness,risk_off,deepest_ret_low_20,811,811,0.0,-0.043105069783213365,0.060197606994054305,-0.36296515062020085,0.2594254937163374,ok,-0.22207070552446048,-0.1433559412154875,-0.11070356785595192,-0.0704695012080247,-0.03715958259099006,-0.013505954342541593,0.009244154431756302,0.03072810250169833,0.14570124033005347
split_regime,robustness,risk_off,limit_like_up_day_count_to_target,811,811,0.0,1.1800246609124538,1.2037576965418268,0.0,5.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0
split_regime,robustness,risk_off,mae_120_recomputed,811,811,0.0,-0.05639290810995557,0.0650259437153645,-0.3789231212208465,0.14900106756138487,ok,-0.25776827273870917,-0.18306033062760924,-0.14242115971515767,-0.08330744374020799,-0.0440771349862259,-0.016985138004246392,0.005985463873450225,0.021739130434782705,0.07882589494263327
split_regime,robustness,risk_off,mae_20_recomputed,811,811,0.0,-0.04428060077323926,0.05648731681556618,-0.36296515062020085,0.20583090379008762,ok,-0.22207070552446048,-0.1433559412154875,-0.11070356785595192,-0.0704695012080247,-0.03715958259099006,-0.013505954342541593,0.008819714656290722,0.02944318324554629,0.10579345088161207
split_regime,robustness,risk_off,mae_60_recomputed,811,811,0.0,-0.05293029928066712,0.06351460732819146,-0.3789231212208465,0.14900106756138487,ok,-0.25776827273870917,-0.16160432999615965,-0.1372811793282519,-0.08055400064821233,-0.042287882895093554,-0.016266505732377867,0.006427688504326179,0.02534386865804139,0.08523383394411235
split_regime,robustness,risk_off,max_drawdown_to_target,811,811,0.0,-0.17048926602359415,0.0644467621199464,-0.4249533457744601,0.0,ok,-0.37418632046066463,-0.2853479180477129,-0.2585428755641521,-0.20930880713489408,-0.1623620434634201,-0.12080409633984446,-0.09930448222565691,-0.08598163841807904,-0.0694159163683349
split_regime,robustness,risk_off,max_gap_open_return_to_target,811,811,0.0,0.07103987551827658,0.048574093169216334,0.009222779369627343,0.35586541376174585,ok,0.015167700678210471,0.028056112224448926,0.031872509960159334,0.04212676056338027,0.054872280037842946,0.08532807659814146,0.11069847164690749,0.1995708154506437,0.2582269594282078
split_regime,robustness,risk_off,max_single_day_close_return_to_target,811,811,0.0,0.1293742237629451,0.04817173402650244,0.04761904761904767,0.374927113702624,ok,0.0636339019767127,0.07512195121951226,0.08874912648497557,0.09999999999999987,0.10023640661938549,0.16669572798605037,0.19999999999999996,0.20010476689366152,0.2610502022138586
split_regime,robustness,risk_off,mfe_120_recomputed,811,811,0.0,1.0481409678024,0.6321767690899674,0.5003591438011781,4.137452711223204,ok,0.5023978481992035,0.5242018537590112,0.5485306012402265,0.6311324160695987,0.8319397993311037,1.1857750205417403,1.8408007626310767,2.5098435646357404,3.370213038841616
split_regime,robustness,risk_off,mfe_20_recomputed,811,811,0.0,0.2423085215492214,0.21190225889847727,-0.04562500000000003,1.3755102040816332,ok,-0.017061671167822368,0.01626898047722336,0.04141858659073239,0.09010792890206232,0.17223335560008923,0.3515376930761547,0.5452261306532664,0.6113577775955291,0.9300336874838042
split_regime,robustness,risk_off,mfe_60_recomputed,811,811,0.0,0.6340388339972362,0.4525776001786138,-0.01397949673811738,3.511627906976745,ok,0.03795894742261027,0.1416228582068353,0.21640664318067437,0.3665151554845302,0.5452261306532664,0.7468653064720606,1.152245345016429,1.4818294737831839,2.4149927222907643
split_regime,robustness,risk_on,day_to_confirm,827,827,0.0,27.667472793228537,28.155215650085644,1.0,118.0,ok,1.0,1.0,2.0,5.0,16.0,46.0,72.39999999999998,84.69999999999993,109.0
split_regime,robustness,risk_on,day_to_deepest_low_20,827,827,0.0,8.2273276904474,6.632087090028945,1.0,20.0,ok,1.0,1.0,1.0,2.0,6.0,14.0,19.0,20.0,20.0
split_regime,robustness,risk_on,day_to_deepest_pre_target_low,827,827,0.0,16.083434099153568,18.213000008414006,1.0,96.0,ok,1.0,1.0,1.0,2.0,9.0,22.0,44.0,57.69999999999993,71.48000000000002
split_regime,robustness,risk_on,day_to_target,827,827,0.0,64.18379685610641,33.374680905111354,2.0,120.0,ok,3.0,9.0,18.0,35.5,64.0,93.0,110.0,115.0,119.74000000000001
split_regime,robustness,risk_on,deepest_pre_target_ret_low,827,827,0.0,-0.09362830745008266,0.09450133856548466,-0.41097760786455484,0.2604386334879798,ok,-0.35078390831355033,-0.24900928525013874,-0.22449769954878523,-0.15256257449344446,-0.07631318136769083,-0.02909661940090308,0.003607517086230986,0.02846381093057595,0.13632781717888087
split_regime,robustness,risk_on,deepest_ret_low_20,827,827,0.0,-0.08031141939763418,0.08668313378971439,-0.41097760786455484,0.24312788116783346,ok,-0.3320026613439787,-0.23548733265374244,-0.19394073418841218,-0.12906920668109595,-0.06615598885793872,-0.023808703865870362,0.006092212221229015,0.02957280143628914,0.13632781717888087
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,827,827,0.0,1.1124546553808947,1.3567791037525658,0.0,9.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0
split_regime,robustness,risk_on,mae_120_recomputed,827,827,0.0,-0.09973379358901813,0.09111578939833341,-0.41926729986431477,0.15322112594312243,ok,-0.37233145295209036,-0.25243163345758707,-0.22641826998823245,-0.15822418692482515,-0.08196010407632248,-0.032236010884191646,-0.000705639049827594,0.0175101331050798,0.059760862862027454
split_regime,robustness,risk_on,mae_20_recomputed,827,827,0.0,-0.08133661663285462,0.08409996341732477,-0.41097760786455484,0.15465782333433808,ok,-0.3320026613439787,-0.23548733265374244,-0.19394073418841218,-0.12906920668109595,-0.06615598885793872,-0.023808703865870362,0.006092212221229015,0.028542471042470957,0.07723038700265449
split_regime,robustness,risk_on,mae_60_recomputed,827,827,0.0,-0.0948652708721384,0.08930175348804484,-0.41097760786455484,0.15322112594312243,ok,-0.33950643534547637,-0.24717303179005767,-0.22390200652925119,-0.1504257332071901,-0.07631318136769083,-0.029957097286367196,0.0014000292256052015,0.02006537244628827,0.07031160448488422
split_regime,robustness,risk_on,max_drawdown_to_target,827,827,0.0,-0.19535325971649845,0.07640421645672378,-0.43395401149712565,-0.04855141674625907,ok,-0.39911916170346157,-0.33737846668927635,-0.2955112219451371,-0.24648985959438374,-0.1805985552115582,-0.13530669084785274,-0.10680674108119925,-0.09772423025435073,-0.0790385017219363
split_regime,robustness,risk_on,max_gap_open_return_to_target,827,827,0.0,0.06786228027571911,0.04413726081338442,0.004341328019358048,0.33052731893265563,ok,0.016976127320954992,0.023916399698128712,0.02822732404967998,0.03820567376982398,0.05650459921156359,0.08772096503809457,0.10421060200404153,0.1573630403242771,0.22878623200933118
split_regime,robustness,risk_on,max_single_day_close_return_to_target,827,827,0.0,0.1310405396147554,0.05170786167543574,0.050064850843061004,0.3502873709373888,ok,0.054898244570887406,0.07181190902121126,0.08070926322225613,0.09995446265938068,0.10030395136778125,0.17749092375958053,0.2000218603126025,0.20013033248076303,0.310453206873933
split_regime,robustness,risk_on,mfe_120_recomputed,827,827,0.0,1.0585738975903958,0.604189580870497,0.5017508754377189,4.72345890410959,ok,0.5074626865671641,0.5257936192057665,0.5498753464289301,0.6290462522402372,0.8498705780845557,1.2599310009695268,1.9063069078784112,2.2614445574771107,3.3046547351033553
split_regime,robustness,risk_on,mfe_20_recomputed,827,827,0.0,0.2207019929051047,0.2418683410354357,-0.0979857640466455,1.7247421223682355,ok,-0.04367008824059071,-0.0004386995691344459,0.01607554279007988,0.06046593128770783,0.1445536445536444,0.30732528339751575,0.5218930777294485,0.6749568878833585,1.1513550000086077
split_regime,robustness,risk_on,mfe_60_recomputed,827,827,0.0,0.5495602302283057,0.49895756977357864,-0.05345155161494619,3.043346774193549,ok,-0.01258540093491567,0.03127641589180041,0.08289855236628085,0.18759936406995226,0.4654520917678815,0.7104633107034521,1.108853935656207,1.5644684417222723,2.3155179938947734
split_regime,robustness,transition,day_to_confirm,123,123,0.0,19.211382113821138,23.05312895533881,1.0,95.0,ok,1.0,1.0,1.0,4.0,9.0,26.0,57.0,72.79999999999998,93.34
split_regime,robustness,transition,day_to_deepest_low_20,123,123,0.0,5.853658536585366,4.941764015750355,1.0,20.0,ok,1.0,1.0,1.0,2.0,4.0,9.0,13.0,15.899999999999991,19.0
split_regime,robustness,transition,day_to_deepest_pre_target_low,123,123,0.0,11.065040650406504,13.544546926079146,1.0,65.0,ok,1.0,1.0,1.0,2.0,5.0,13.5,36.0,38.79999999999998,41.0
split_regime,robustness,transition,day_to_target,123,123,0.0,61.300813008130085,35.863341473274374,2.0,120.0,ok,2.44,10.0,15.0,24.0,66.0,93.0,106.0,112.0,119.34
split_regime,robustness,transition,deepest_pre_target_ret_low,123,123,0.0,-0.056496598054920015,0.07415654172708826,-0.3134667234284092,0.17150170648464158,ok,-0.22781532135066707,-0.1939373265249911,-0.17095957838567793,-0.07997976862718986,-0.048052604957005474,-0.01724424151798759,0.013283437755328888,0.04612450147390312,0.15161164148474454
split_regime,robustness,transition,deepest_ret_low_20,123,123,0.0,-0.045192315455417596,0.060637873778610324,-0.19185468993898103,0.17150170648464158,ok,-0.18111707957154707,-0.1467093235831809,-0.13520903494602723,-0.07193883528285777,-0.04353680430879725,-0.014195414009704255,0.013283437755328888,0.04612450147390312,0.15161164148474454
split_regime,robustness,transition,limit_like_up_day_count_to_target,123,123,0.0,1.0,1.0864289525102224,0.0,5.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0
split_regime,robustness,transition,mae_120_recomputed,123,123,0.0,-0.07074422975885791,0.08219450330213983,-0.40218078381795197,0.08931337119256577,ok,-0.3826636905322526,-0.2053690585009141,-0.18110702520755448,-0.10067727889914319,-0.05386313465783665,-0.019429069635943763,0.00984063370591571,0.0326337491565186,0.07603638636205834
split_regime,robustness,transition,mae_20_recomputed,123,123,0.0,-0.04599680212830704,0.05802804979736191,-0.19185468993898103,0.12627986348122855,ok,-0.18111707957154707,-0.1467093235831809,-0.13520903494602723,-0.07193883528285777,-0.04353680430879725,-0.014195414009704255,0.013283437755328888,0.04612450147390312,0.10970222763039303
split_regime,robustness,transition,mae_60_recomputed,123,123,0.0,-0.05773231220666813,0.07091813421333251,-0.3134667234284092,0.12627986348122855,ok,-0.22781532135066707,-0.1939373265249911,-0.16940411430373448,-0.07997976862718986,-0.048052604957005474,-0.017789072426937835,0.013283437755328888,0.04117453689428136,0.10970222763039303
split_regime,robustness,transition,max_drawdown_to_target,123,123,0.0,-0.175445911529167,0.06159259653645938,-0.39733548647557526,-0.09571428571428575,ok,-0.3437847916775507,-0.2932555940750079,-0.2652212001752081,-0.18484524840129918,-0.1689713322091062,-0.12314213138328217,-0.11078838174273864,-0.10655861786286576,-0.09571428571428575
split_regime,robustness,transition,max_gap_open_return_to_target,123,123,0.0,0.07577761287597187,0.04929450215834906,0.011148272017837302,0.29030015065476866,ok,0.020184207411401797,0.02477902593697685,0.028242961857376115,0.041918465227817725,0.06957287538529267,0.07603638636205834,0.14384963659351435,0.19997530101883293,0.21288314065919406
split_regime,robustness,transition,max_single_day_close_return_to_target,123,123,0.0,0.1322100394371316,0.05061801043738236,0.06785114717403462,0.33658969804618133,ok,0.06906939575299013,0.07528674451045347,0.08623374378258238,0.10004340277777768,0.10191082802547768,0.16676700782661036,0.19986135181975734,0.19999999999999996,0.3220912891167452
split_regime,robustness,transition,mfe_120_recomputed,123,123,0.0,1.066814918410218,0.9249130756156682,0.5008112493239589,4.40397284887203,ok,0.5013947139550067,0.5092947612980591,0.5251890941072999,0.596912309126133,0.7485265225933204,0.9430731772296055,1.8771343565265335,3.569266023192834,4.195103788513451
split_regime,robustness,transition,mfe_20_recomputed,123,123,0.0,0.25447443464958047,0.20390066166132456,-0.00814513143280271,1.1217391304347828,ok,0.000914076782449813,0.010361257000261116,0.03691543067350224,0.10110575334943528,0.20729772607086194,0.363275928378758,0.5789707846542167,0.6052631578947367,0.7088683810044094
split_regime,robustness,transition,mfe_60_recomputed,123,123,0.0,0.6475585228596645,0.643274264940759,0.00906842539159114,2.928031634446397,ok,0.017018091893162984,0.08048923098818715,0.1285229687864058,0.2800101267873779,0.46741908006814303,0.63003663003663,1.5400414301807739,2.1649804216549717,2.918578775876626
split_regime,train,all,day_to_confirm,1080,1080,0.0,19.42685185185185,22.073183132939665,1.0,112.0,ok,1.0,1.0,2.0,4.75,11.0,25.0,50.0,72.0,96.21000000000004
split_regime,train,all,day_to_deepest_low_20,1080,1080,0.0,6.608333333333333,6.010904903355429,1.0,20.0,ok,1.0,1.0,1.0,1.0,4.0,10.25,17.0,19.0,20.0
split_regime,train,all,day_to_deepest_pre_target_low,1080,1080,0.0,12.297222222222222,15.467254168025475,1.0,85.0,ok,1.0,1.0,1.0,1.75,6.0,17.0,34.10000000000002,46.049999999999955,68.05000000000018
split_regime,train,all,day_to_target,1080,1080,0.0,62.382407407407406,34.17716836679883,4.0,120.0,ok,6.0,12.0,18.0,32.0,60.0,95.0,110.0,115.0,119.0
split_regime,train,all,deepest_pre_target_ret_low,1080,1080,0.0,-0.07106240409997981,0.07739515118016929,-0.43099850968703424,0.1887550200803212,ok,-0.3034288398309065,-0.22168589675734793,-0.17712447147492347,-0.10990859769623426,-0.05911234114081476,-0.019742267279471537,0.005788285463439123,0.02439265521043784,0.09217484085848537
split_regime,train,all,deepest_ret_low_20,1080,1080,0.0,-0.058631446256658205,0.0671217093246422,-0.4157973174366616,0.1887550200803212,ok,-0.25524699524161126,-0.18334560105311196,-0.14403911328451244,-0.09131140370533455,-0.05118615014232408,-0.015917084725653702,0.011713816587156247,0.02809858178450004,0.09217484085848537
split_regime,train,all,limit_like_up_day_count_to_target,1080,1080,0.0,1.2916666666666667,1.4501685690261317,0.0,7.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0
split_regime,train,all,mae_120_recomputed,1080,1080,0.0,-0.08529979671335268,0.08318460720628115,-0.5753299954483386,0.13300492610837455,ok,-0.3384623600318991,-0.2341597796143251,-0.19213235631167774,-0.13000441142157146,-0.07051072534821529,-0.028844388237306173,0.0,0.01894889739865313,0.06911126607779344
split_regime,train,all,mae_20_recomputed,1080,1080,0.0,-0.05868350634887894,0.06694030360307002,-0.4157973174366616,0.1606425702811245,ok,-0.25524699524161126,-0.18334560105311196,-0.14403911328451244,-0.09131140370533455,-0.05118615014232408,-0.015917084725653702,0.011713816587156247,0.02809858178450004,0.09217484085848537
split_regime,train,all,mae_60_recomputed,1080,1080,0.0,-0.07579513300449783,0.07728150959853851,-0.4494765589440145,0.14370709382151015,ok,-0.3117665359535385,-0.22229093984564952,-0.18021861359243094,-0.11480945265252401,-0.06261859582542684,-0.024996519813970636,0.0029978925805813454,0.023714855272694423,0.0715538955426596
split_regime,train,all,max_drawdown_to_target,1080,1080,0.0,-0.18118662391021118,0.07161728785295857,-0.47887388418402377,-0.052094290736831694,ok,-0.4578806264992239,-0.3086655793392275,-0.2704714640198512,-0.21590629527610017,-0.16651725683549978,-0.13261747832180085,-0.10708401976935755,-0.09594528869948142,-0.07204828366654092
split_regime,train,all,max_gap_open_return_to_target,1080,1080,0.0,0.048672824948445194,0.027908377469562998,0.00039761431411533543,0.2000150613751035,ok,0.010929277779856604,0.016585760517799253,0.020158057496277637,0.029393753827311686,0.04132680804785194,0.062090035043579794,0.09291835814163285,0.09964834553662076,0.1381221583164848
split_regime,train,all,max_single_day_close_return_to_target,1080,1080,0.0,0.10246102168504255,0.029927366787885292,0.046794287450623084,0.24852071005917153,ok,0.05783556819720981,0.0653297012962617,0.07254561251086011,0.0895959276174974,0.10003865279483815,0.10039197784363657,0.1384927110361197,0.18448123836582742,0.2001361470388019
split_regime,train,all,mfe_120_recomputed,1080,1080,0.0,0.8384985808372627,0.3550415095927592,0.5,3.06115403583758,ok,0.5046925395606705,0.5173730949520644,0.5380444397630076,0.5862656999495077,0.7256860645426108,0.9601518026565468,1.3257505285412263,1.5108668924657,2.111560175822942
split_regime,train,all,mfe_20_recomputed,1080,1080,0.0,0.2441945894449198,0.21595063388455227,-0.06527570789865866,1.5325131810193322,ok,-0.015437338129496417,0.015571913929784742,0.040602964039162845,0.09470532214845623,0.1897609852271085,0.3311183338961157,0.5299743543865929,0.6133792516237803,0.9970962513686398
split_regime,train,all,mfe_60_recomputed,1080,1080,0.0,0.5303486964218213,0.35654205379658266,-0.033623910336239016,2.8200092778722743,ok,0.011547069825763813,0.09120403727505332,0.16629907366563734,0.3037296573536665,0.5025662300047828,0.6528127144603232,0.94069774632606,1.1609299398294792,1.7859021731936031
split_regime,train,risk_off,day_to_confirm,440,440,0.0,16.96590909090909,19.147460898321867,1.0,92.0,ok,1.0,1.0,2.0,4.0,11.0,22.0,37.10000000000002,61.049999999999955,87.83000000000004
split_regime,train,risk_off,day_to_deepest_low_20,440,440,0.0,5.552272727272728,5.567722985393493,1.0,20.0,ok,1.0,1.0,1.0,1.0,3.0,8.0,15.100000000000023,19.0,20.0
split_regime,train,risk_off,day_to_deepest_pre_target_low,440,440,0.0,9.786363636363637,13.747306067167116,1.0,85.0,ok,1.0,1.0,1.0,1.0,4.0,12.0,27.0,44.0,63.0
split_regime,train,risk_off,day_to_target,440,440,0.0,60.03409090909091,34.6629225159874,4.0,120.0,ok,5.0,8.950000000000003,15.900000000000006,29.0,58.0,90.0,110.0,113.0,118.61000000000001
split_regime,train,risk_off,deepest_pre_target_ret_low,440,440,0.0,-0.05152552946122468,0.06446885663614695,-0.260497000856898,0.1887550200803212,ok,-0.2303320720632102,-0.1666425186285802,-0.13262414439551817,-0.0865114498644459,-0.049153271750133176,-0.014478796779744701,0.01894889739865313,0.04072466980907979,0.11464670098268592
split_regime,train,risk_off,deepest_ret_low_20,440,440,0.0,-0.045461136747074526,0.06067358113600835,-0.260497000856898,0.1887550200803212,ok,-0.2003903708523097,-0.15732669157326684,-0.11254007642306457,-0.07832608115596978,-0.0432203014204911,-0.011314149720732247,0.020323517212774922,0.04989035087719307,0.11464670098268592
split_regime,train,risk_off,limit_like_up_day_count_to_target,440,440,0.0,1.2931818181818182,1.4532812182922006,0.0,5.0,ok,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0
split_regime,train,risk_off,mae_120_recomputed,440,440,0.0,-0.058235811165133114,0.063793723311706,-0.260497000856898,0.13300492610837455,ok,-0.23614620697071922,-0.18425474497535654,-0.13835405317480673,-0.09081992990271726,-0.05423401443529541,-0.016308151444230895,0.011713816587156247,0.032073595226255636,0.1045433878228762
split_regime,train,risk_off,mae_20_recomputed,440,440,0.0,-0.04558892060979814,0.06020691937702536,-0.260497000856898,0.1606425702811245,ok,-0.2003903708523097,-0.15732669157326684,-0.11254007642306457,-0.07832608115596978,-0.0432203014204911,-0.011314149720732247,0.020323517212774922,0.04989035087719307,0.11464670098268592
split_regime,train,risk_off,mae_60_recomputed,440,440,0.0,-0.053125909406947655,0.06269269862657001,-0.260497000856898,0.14370709382151015,ok,-0.2303320720632102,-0.1666425186285802,-0.13262414439551817,-0.08776896942242363,-0.050473707029276504,-0.014917695473250947,0.019737906487623302,0.03944455615110774,0.1045433878228762
split_regime,train,risk_off,max_drawdown_to_target,440,440,0.0,-0.16470320161167767,0.05586530578882945,-0.3747960848287113,-0.052094290736831694,ok,-0.3215280752761641,-0.25918762088974856,-0.2474272799486707,-0.19440353460972026,-0.1581308777429467,-0.12512414359768945,-0.10172785710097958,-0.08918918918918917,-0.07179978118161923
split_regime,train,risk_off,max_gap_open_return_to_target,440,440,0.0,0.04938565196814822,0.029272292073523835,0.00870682272337997,0.1887550200803212,ok,0.01321528713914625,0.016471094843363066,0.02002187061158549,0.028487530584816123,0.04132680804785194,0.062140992167101894,0.09559333913160309,0.10002425615157258,0.13926725055573466
split_regime,train,risk_off,max_single_day_close_return_to_target,440,440,0.0,0.09897677481330143,0.02331879688786172,0.0549966130699846,0.20163398692810452,ok,0.05783556819720981,0.06549710625565522,0.0732962734198066,0.0898989898989897,0.10003049710277523,0.10025706940874035,0.10569388821173598,0.14849891164368298,0.1887550200803212
split_regime,train,risk_off,mfe_120_recomputed,440,440,0.0,0.9199219207811816,0.4270177813081062,0.503531366846697,3.06115403583758,ok,0.5064101662719557,0.5253917990412758,0.5430914372845592,0.6241910555158293,0.8069482179374817,1.036352155849134,1.4634510193933368,1.8139048933239064,2.43561849023006
split_regime,train,risk_off,mfe_20_recomputed,440,440,0.0,0.27812591723327523,0.2519887518080083,-0.033623910336239016,1.5325131810193322,ok,-0.0014378599687435295,0.026143472766234657,0.04818537930124559,0.10749108204518443,0.2176386913229018,0.35825874174704525,0.5745216968406756,0.7691565920830682,1.2717615235920827
split_regime,train,risk_off,mfe_60_recomputed,440,440,0.0,0.5957677144078593,0.44268034792522953,-0.033623910336239016,2.8200092778722743,ok,0.04882017900732305,0.11933231851281566,0.19618432177881112,0.32709405708937744,0.5081715914522826,0.6765898621146625,1.142416329111854,1.4657585977258165,2.2970699224955093
split_regime,train,risk_on,day_to_confirm,388,388,0.0,23.912371134020617,26.135258423526007,1.0,112.0,ok,1.0,1.0,2.700000000000003,5.0,12.0,34.25,68.0,82.0,102.25999999999999
split_regime,train,risk_on,day_to_deepest_low_20,388,388,0.0,7.512886597938144,6.263989112752173,1.0,20.0,ok,1.0,1.0,1.0,2.0,6.0,12.0,18.0,19.0,20.0
split_regime,train,risk_on,day_to_deepest_pre_target_low,388,388,0.0,15.396907216494846,17.004397993857,1.0,74.0,ok,1.0,1.0,1.0,2.0,9.0,23.0,43.0,52.64999999999998,73.13
split_regime,train,risk_on,day_to_target,388,388,0.0,69.8221649484536,33.99219888393465,7.0,120.0,ok,9.74,17.0,19.700000000000003,39.0,72.0,101.0,113.0,116.64999999999998,119.0
split_regime,train,risk_on,deepest_pre_target_ret_low,388,388,0.0,-0.09387302042678561,0.09003049466686461,-0.43099850968703424,0.08719346049046339,ok,-0.33832631292194276,-0.2570453172147091,-0.22885539522152,-0.14478247616886475,-0.07051296702981935,-0.029721055786049305,0.0024420024420026554,0.016078555438532066,0.04617140886824134
split_regime,train,risk_on,deepest_ret_low_20,388,388,0.0,-0.07326818538171247,0.07549641733808847,-0.4157973174366616,0.08719346049046339,ok,-0.3034288398309065,-0.22582809224318667,-0.1700039978709013,-0.11184194371565809,-0.060330780447016896,-0.02264768018201027,0.0032801494513786944,0.020288890624134706,0.054615255823115195
split_regime,train,risk_on,limit_like_up_day_count_to_target,388,388,0.0,1.2061855670103092,1.4192340207964262,0.0,6.0,ok,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0
split_regime,train,risk_on,mae_120_recomputed,388,388,0.0,-0.1110259749654821,0.09896021039211036,-0.5753299954483386,0.045601901880268025,ok,-0.43617932114044616,-0.28804608737397974,-0.23732721352042588,-0.16939349554054556,-0.09256092347156897,-0.03419787850867187,-0.0032948929159802853,0.00972604054351585,0.028060591010677705
split_regime,train,risk_on,mae_20_recomputed,388,388,0.0,-0.07326818538171247,0.07549641733808847,-0.4157973174366616,0.08719346049046339,ok,-0.3034288398309065,-0.22582809224318667,-0.1700039978709013,-0.11184194371565809,-0.060330780447016896,-0.02264768018201027,0.0032801494513786944,0.020288890624134706,0.054615255823115195
split_regime,train,risk_on,mae_60_recomputed,388,388,0.0,-0.10114274738021548,0.09067777079274969,-0.4494765589440145,0.045601901880268025,ok,-0.34199044165286724,-0.27483012739727675,-0.23004291845493563,-0.15305959766901353,-0.07947635287536764,-0.032392255445067936,-0.0013973280868835197,0.010659210765593778,0.028060591010677705
split_regime,train,risk_on,max_drawdown_to_target,388,388,0.0,-0.2001680326947401,0.08316631064359921,-0.47887388418402377,-0.06971235194585457,ok,-0.4578806264992239,-0.3542652781393259,-0.3044129891756868,-0.24854142357059505,-0.17829457364341084,-0.14225494705701971,-0.11149195467961537,-0.09797218426976685,-0.0830828095107955
split_regime,train,risk_on,max_gap_open_return_to_target,388,388,0.0,0.047963715251991106,0.025752957033250996,0.008455400738359042,0.2000150613751035,ok,0.010114791117802113,0.01620501618122975,0.021255060728744946,0.02955032119914347,0.04224941724941722,0.06100724739948704,0.08129361116321752,0.09967732320561509,0.1281910872813571
split_regime,train,risk_on,max_single_day_close_return_to_target,388,388,0.0,0.10102260400336431,0.03101104783807285,0.046794287450623084,0.21902226524685386,ok,0.0614336182925139,0.0653297012962617,0.06987447698744775,0.08610220514452144,0.09997013841577707,0.10046728971962615,0.13656993266075518,0.1989174560216509,0.2001361470388019
split_regime,train,risk_on,mfe_120_recomputed,388,388,0.0,0.8065881359697811,0.2988607237829974,0.5,2.0207253886010363,ok,0.5024282560706403,0.5180012649382125,0.5398373015225445,0.5802571596668605,0.7133108888579958,0.9017093647720464,1.3027336300063572,1.4931506990853822,1.6313951924751242
split_regime,train,risk_on,mfe_20_recomputed,388,388,0.0,0.2084471797491777,0.18078856511630492,-0.06527570789865866,0.9954690831556503,ok,-0.02233494301543415,0.003551265356362732,0.01988160582959162,0.07307158712541617,0.15964872776401728,0.29900311503737703,0.5033215478678303,0.5669094219390076,0.789994126288862
