reporting_view,split,path_regime_state,metric_x,metric_y,winner_n,non_null_metric_n,spearman_corr,power_flag
regime_only,all,all,deepest_pre_target_ret_low,deepest_ret_low_20,3075,3075,0.9383919280576847,ok
regime_only,all,all,deepest_pre_target_ret_low,limit_like_up_day_count_to_target,3075,3075,-0.07612006943163659,ok
regime_only,all,all,deepest_pre_target_ret_low,mae_120_recomputed,3075,3075,0.9039123441559593,ok
regime_only,all,all,deepest_pre_target_ret_low,mae_20_recomputed,3075,3075,0.9382690908278695,ok
regime_only,all,all,deepest_pre_target_ret_low,mae_60_recomputed,3075,3075,0.96045618913866,ok
regime_only,all,all,deepest_pre_target_ret_low,max_drawdown_to_target,3075,3075,0.5070348482332988,ok
regime_only,all,all,deepest_pre_target_ret_low,max_gap_open_return_to_target,3075,3075,-0.056300057345370316,ok
regime_only,all,all,deepest_pre_target_ret_low,max_single_day_close_return_to_target,3075,3075,-0.11699025924975337,ok
regime_only,all,all,deepest_pre_target_ret_low,mfe_120_recomputed,3075,3075,0.09300974164162586,ok
regime_only,all,all,deepest_pre_target_ret_low,mfe_20_recomputed,3075,3075,0.5713832363679668,ok
regime_only,all,all,deepest_pre_target_ret_low,mfe_60_recomputed,3075,3075,0.4456481042622418,ok
regime_only,all,all,deepest_ret_low_20,day_to_deepest_low_20,3075,3075,-0.573389576025915,ok
regime_only,all,all,deepest_ret_low_20,limit_like_up_day_count_to_target,3075,3075,-0.048055210499791175,ok
regime_only,all,all,deepest_ret_low_20,mae_120_recomputed,3075,3075,0.846581367332952,ok
regime_only,all,all,deepest_ret_low_20,mae_20_recomputed,3075,3075,0.9999261218458805,ok
regime_only,all,all,deepest_ret_low_20,mae_60_recomputed,3075,3075,0.9102717879796176,ok
regime_only,all,all,deepest_ret_low_20,max_gap_open_return_to_target,3075,3075,0.0001623743376201359,ok
regime_only,all,all,deepest_ret_low_20,max_single_day_close_return_to_target,3075,3075,-0.08783489143557058,ok
regime_only,all,all,deepest_ret_low_20,mfe_120_recomputed,3075,3075,0.05440826458429841,ok
regime_only,all,all,deepest_ret_low_20,mfe_20_recomputed,3075,3075,0.559418235334428,ok
regime_only,all,all,deepest_ret_low_20,mfe_60_recomputed,3075,3075,0.34480207824272,ok
regime_only,all,all,limit_like_up_day_count_to_target,mae_120_recomputed,3075,3075,-0.0802502201259777,ok
regime_only,all,all,limit_like_up_day_count_to_target,mae_20_recomputed,3075,3075,-0.04819377146491134,ok
regime_only,all,all,limit_like_up_day_count_to_target,mae_60_recomputed,3075,3075,-0.0774188275495646,ok
regime_only,all,all,limit_like_up_day_count_to_target,mfe_120_recomputed,3075,3075,0.015480567212141097,ok
regime_only,all,all,limit_like_up_day_count_to_target,mfe_20_recomputed,3075,3075,0.07726195513762003,ok
regime_only,all,all,limit_like_up_day_count_to_target,mfe_60_recomputed,3075,3075,0.030817811711183113,ok
regime_only,all,all,mae_20_recomputed,mae_120_recomputed,3075,3075,0.8470054167080378,ok
regime_only,all,all,mae_20_recomputed,mae_60_recomputed,3075,3075,0.9105935093880629,ok
regime_only,all,all,mae_60_recomputed,mae_120_recomputed,3075,3075,0.9470969485484853,ok
regime_only,all,all,max_drawdown_to_target,day_to_deepest_low_20,3075,3075,-0.29611243053495984,ok
regime_only,all,all,max_drawdown_to_target,deepest_ret_low_20,3075,3075,0.3999882041070116,ok
regime_only,all,all,max_drawdown_to_target,limit_like_up_day_count_to_target,3075,3075,-0.10335910942623204,ok
regime_only,all,all,max_drawdown_to_target,mae_120_recomputed,3075,3075,0.4672008393555424,ok
regime_only,all,all,max_drawdown_to_target,mae_20_recomputed,3075,3075,0.39948171608437216,ok
regime_only,all,all,max_drawdown_to_target,mae_60_recomputed,3075,3075,0.48166167874387994,ok
regime_only,all,all,max_drawdown_to_target,max_gap_open_return_to_target,3075,3075,-0.25115822035834234,ok
regime_only,all,all,max_drawdown_to_target,max_single_day_close_return_to_target,3075,3075,-0.295979155735215,ok
regime_only,all,all,max_drawdown_to_target,mfe_120_recomputed,3075,3075,0.13033370683181114,ok
regime_only,all,all,max_drawdown_to_target,mfe_20_recomputed,3075,3075,0.13943405784219895,ok
regime_only,all,all,max_drawdown_to_target,mfe_60_recomputed,3075,3075,0.400283557003245,ok
regime_only,all,all,max_gap_open_return_to_target,limit_like_up_day_count_to_target,3075,3075,0.26832058669148195,ok
regime_only,all,all,max_gap_open_return_to_target,mae_120_recomputed,3075,3075,-0.06500514673666125,ok
regime_only,all,all,max_gap_open_return_to_target,mae_20_recomputed,3075,3075,-0.0002785163163010236,ok
regime_only,all,all,max_gap_open_return_to_target,mae_60_recomputed,3075,3075,-0.05539019308064728,ok
regime_only,all,all,max_gap_open_return_to_target,mfe_120_recomputed,3075,3075,0.05911786351970088,ok
regime_only,all,all,max_gap_open_return_to_target,mfe_20_recomputed,3075,3075,0.07270039165901233,ok
regime_only,all,all,max_gap_open_return_to_target,mfe_60_recomputed,3075,3075,-0.05532444393506432,ok
regime_only,all,all,max_single_day_close_return_to_target,limit_like_up_day_count_to_target,3075,3075,0.22367761241877132,ok
regime_only,all,all,max_single_day_close_return_to_target,mae_120_recomputed,3075,3075,-0.1512684885637848,ok
regime_only,all,all,max_single_day_close_return_to_target,mae_20_recomputed,3075,3075,-0.08842525821470978,ok
regime_only,all,all,max_single_day_close_return_to_target,mae_60_recomputed,3075,3075,-0.12467873444420567,ok
regime_only,all,all,max_single_day_close_return_to_target,max_gap_open_return_to_target,3075,3075,0.3683849428697509,ok
regime_only,all,all,max_single_day_close_return_to_target,mfe_120_recomputed,3075,3075,0.15426266715389078,ok
regime_only,all,all,max_single_day_close_return_to_target,mfe_20_recomputed,3075,3075,0.16605532455675914,ok
regime_only,all,all,max_single_day_close_return_to_target,mfe_60_recomputed,3075,3075,0.19424275591093113,ok
regime_only,all,all,mfe_120_recomputed,mae_120_recomputed,3075,3075,0.191043208582218,ok
regime_only,all,all,mfe_120_recomputed,mae_20_recomputed,3075,3075,0.05452969983336682,ok
regime_only,all,all,mfe_120_recomputed,mae_60_recomputed,3075,3075,0.12549018272439957,ok
regime_only,all,all,mfe_20_recomputed,mae_120_recomputed,3075,3075,0.4671372044782313,ok
regime_only,all,all,mfe_20_recomputed,mae_20_recomputed,3075,3075,0.5591958683170116,ok
regime_only,all,all,mfe_20_recomputed,mae_60_recomputed,3075,3075,0.5309178925142959,ok
regime_only,all,all,mfe_20_recomputed,mfe_120_recomputed,3075,3075,0.17728172185677207,ok
regime_only,all,all,mfe_20_recomputed,mfe_60_recomputed,3075,3075,0.5618969101653444,ok
regime_only,all,all,mfe_60_recomputed,mae_120_recomputed,3075,3075,0.40960040104576206,ok
regime_only,all,all,mfe_60_recomputed,mae_20_recomputed,3075,3075,0.3447608013681307,ok
regime_only,all,all,mfe_60_recomputed,mae_60_recomputed,3075,3075,0.42685219547986836,ok
regime_only,all,all,mfe_60_recomputed,mfe_120_recomputed,3075,3075,0.4502263415205138,ok
regime_only,all,risk_off,day_to_confirm,day_to_deepest_low_20,1393,1393,0.5354173471921596,ok
regime_only,all,risk_off,day_to_confirm,day_to_deepest_pre_target_low,1393,1393,0.45221360830972074,ok
regime_only,all,risk_off,day_to_confirm,deepest_pre_target_ret_low,1393,1393,-0.5334837593248183,ok
regime_only,all,risk_off,day_to_confirm,deepest_ret_low_20,1393,1393,-0.550884728378637,ok
regime_only,all,risk_off,day_to_confirm,limit_like_up_day_count_to_target,1393,1393,-0.15457344031292955,ok
regime_only,all,risk_off,day_to_confirm,mae_120_recomputed,1393,1393,-0.4626629792271193,ok
regime_only,all,risk_off,day_to_confirm,mae_20_recomputed,1393,1393,-0.5504940015892209,ok
regime_only,all,risk_off,day_to_confirm,mae_60_recomputed,1393,1393,-0.5155053936749184,ok
regime_only,all,risk_off,day_to_confirm,max_drawdown_to_target,1393,1393,0.06297198440654028,ok
regime_only,all,risk_off,day_to_confirm,max_gap_open_return_to_target,1393,1393,-0.1836882721951133,ok
regime_only,all,risk_off,day_to_confirm,max_single_day_close_return_to_target,1393,1393,-0.19122858768748932,ok
regime_only,all,risk_off,day_to_confirm,mfe_120_recomputed,1393,1393,-0.09205900995073904,ok
regime_only,all,risk_off,day_to_confirm,mfe_20_recomputed,1393,1393,-0.8174264479472602,ok
regime_only,all,risk_off,day_to_confirm,mfe_60_recomputed,1393,1393,-0.37476907832405565,ok
regime_only,all,risk_off,day_to_deepest_low_20,limit_like_up_day_count_to_target,1393,1393,0.022863014603728773,ok
regime_only,all,risk_off,day_to_deepest_low_20,mae_120_recomputed,1393,1393,-0.4919926068637883,ok
regime_only,all,risk_off,day_to_deepest_low_20,mae_20_recomputed,1393,1393,-0.5339638604103478,ok
regime_only,all,risk_off,day_to_deepest_low_20,mae_60_recomputed,1393,1393,-0.5238598576532961,ok
regime_only,all,risk_off,day_to_deepest_low_20,max_gap_open_return_to_target,1393,1393,0.034697835204478326,ok
regime_only,all,risk_off,day_to_deepest_low_20,max_single_day_close_return_to_target,1393,1393,0.02754370738043624,ok
regime_only,all,risk_off,day_to_deepest_low_20,mfe_120_recomputed,1393,1393,-0.058995495271510906,ok
regime_only,all,risk_off,day_to_deepest_low_20,mfe_20_recomputed,1393,1393,-0.5739066982192983,ok
regime_only,all,risk_off,day_to_deepest_low_20,mfe_60_recomputed,1393,1393,-0.2915196565361598,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,day_to_deepest_low_20,1393,1393,0.8066256918255238,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,deepest_ret_low_20,1393,1393,-0.42729620796947404,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,limit_like_up_day_count_to_target,1393,1393,-0.01356379875394104,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,mae_120_recomputed,1393,1393,-0.5221324161354493,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,mae_20_recomputed,1393,1393,-0.4266548400677004,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,mae_60_recomputed,1393,1393,-0.5278735394730832,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,max_drawdown_to_target,1393,1393,-0.33824371971263895,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,max_gap_open_return_to_target,1393,1393,0.07876008699141343,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,max_single_day_close_return_to_target,1393,1393,0.05654324491452773,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,mfe_120_recomputed,1393,1393,-0.14103746787461757,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,mfe_20_recomputed,1393,1393,-0.5414794215416705,ok
regime_only,all,risk_off,day_to_deepest_pre_target_low,mfe_60_recomputed,1393,1393,-0.4236101405078671,ok
regime_only,all,risk_off,day_to_target,day_to_confirm,1393,1393,0.4537805250908529,ok
regime_only,all,risk_off,day_to_target,day_to_deepest_low_20,1393,1393,0.3435383960061427,ok
regime_only,all,risk_off,day_to_target,day_to_deepest_pre_target_low,1393,1393,0.47267708310074213,ok
regime_only,all,risk_off,day_to_target,deepest_pre_target_ret_low,1393,1393,-0.357616658607989,ok
regime_only,all,risk_off,day_to_target,deepest_ret_low_20,1393,1393,-0.27764840248449457,ok
regime_only,all,risk_off,day_to_target,limit_like_up_day_count_to_target,1393,1393,-0.2161609635688268,ok
regime_only,all,risk_off,day_to_target,mae_120_recomputed,1393,1393,-0.29784561949040356,ok
regime_only,all,risk_off,day_to_target,mae_20_recomputed,1393,1393,-0.2766617688108021,ok
regime_only,all,risk_off,day_to_target,mae_60_recomputed,1393,1393,-0.32081848275599073,ok
regime_only,all,risk_off,day_to_target,max_drawdown_to_target,1393,1393,-0.4469652160296607,ok
regime_only,all,risk_off,day_to_target,max_gap_open_return_to_target,1393,1393,-0.07543171506593903,ok
regime_only,all,risk_off,day_to_target,max_single_day_close_return_to_target,1393,1393,-0.20660252881668126,ok
regime_only,all,risk_off,day_to_target,mfe_120_recomputed,1393,1393,-0.32950927571536176,ok
regime_only,all,risk_off,day_to_target,mfe_20_recomputed,1393,1393,-0.619415509017046,ok
regime_only,all,risk_off,day_to_target,mfe_60_recomputed,1393,1393,-0.8425742878961823,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,day_to_deepest_low_20,1393,1393,-0.5323364908961398,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,day_to_deepest_pre_target_low,1393,1393,-0.559173572429769,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,deepest_ret_low_20,1393,1393,0.946432556561463,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,limit_like_up_day_count_to_target,1393,1393,-0.05852709739193553,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,mae_120_recomputed,1393,1393,0.9446742358412472,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,mae_20_recomputed,1393,1393,0.9461808357356276,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,mae_60_recomputed,1393,1393,0.9797366178696104,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,max_drawdown_to_target,1393,1393,0.3496612440916417,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,max_gap_open_return_to_target,1393,1393,0.038261657561172904,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,max_single_day_close_return_to_target,1393,1393,-0.09313538621407814,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,mfe_120_recomputed,1393,1393,0.07719805487738848,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,mfe_20_recomputed,1393,1393,0.5110090524736699,ok
regime_only,all,risk_off,deepest_pre_target_ret_low,mfe_60_recomputed,1393,1393,0.34678631153460815,ok
regime_only,all,risk_off,deepest_ret_low_20,day_to_deepest_low_20,1393,1393,-0.5339694134015893,ok
regime_only,all,risk_off,deepest_ret_low_20,limit_like_up_day_count_to_target,1393,1393,-0.0722287631867976,ok
regime_only,all,risk_off,deepest_ret_low_20,mae_120_recomputed,1393,1393,0.8920024721035149,ok
regime_only,all,risk_off,deepest_ret_low_20,mae_20_recomputed,1393,1393,0.9998260981601305,ok
regime_only,all,risk_off,deepest_ret_low_20,mae_60_recomputed,1393,1393,0.936784715854713,ok
regime_only,all,risk_off,deepest_ret_low_20,max_gap_open_return_to_target,1393,1393,0.08620381205726363,ok
regime_only,all,risk_off,deepest_ret_low_20,max_single_day_close_return_to_target,1393,1393,-0.06754627581167609,ok
regime_only,all,risk_off,deepest_ret_low_20,mfe_120_recomputed,1393,1393,0.033655708403906505,ok
regime_only,all,risk_off,deepest_ret_low_20,mfe_20_recomputed,1393,1393,0.5001775138798585,ok
regime_only,all,risk_off,deepest_ret_low_20,mfe_60_recomputed,1393,1393,0.2605702026105156,ok
regime_only,all,risk_off,limit_like_up_day_count_to_target,mae_120_recomputed,1393,1393,-0.06465502309952946,ok
regime_only,all,risk_off,limit_like_up_day_count_to_target,mae_20_recomputed,1393,1393,-0.0727068611892921,ok
regime_only,all,risk_off,limit_like_up_day_count_to_target,mae_60_recomputed,1393,1393,-0.06321614512899924,ok
regime_only,all,risk_off,limit_like_up_day_count_to_target,mfe_120_recomputed,1393,1393,0.13033690378789442,ok
regime_only,all,risk_off,limit_like_up_day_count_to_target,mfe_20_recomputed,1393,1393,0.1836409497533653,ok
regime_only,all,risk_off,limit_like_up_day_count_to_target,mfe_60_recomputed,1393,1393,0.17233169476906549,ok
regime_only,all,risk_off,mae_20_recomputed,mae_120_recomputed,1393,1393,0.8929408725646398,ok
regime_only,all,risk_off,mae_20_recomputed,mae_60_recomputed,1393,1393,0.9377902140520125,ok
regime_only,all,risk_off,mae_60_recomputed,mae_120_recomputed,1393,1393,0.9593636937425214,ok
regime_only,all,risk_off,max_drawdown_to_target,day_to_deepest_low_20,1393,1393,-0.17035405748277202,ok
regime_only,all,risk_off,max_drawdown_to_target,deepest_ret_low_20,1393,1393,0.25547608191962135,ok
regime_only,all,risk_off,max_drawdown_to_target,limit_like_up_day_count_to_target,1393,1393,-0.07151419664714692,ok
regime_only,all,risk_off,max_drawdown_to_target,mae_120_recomputed,1393,1393,0.33002833468267745,ok
regime_only,all,risk_off,max_drawdown_to_target,mae_20_recomputed,1393,1393,0.2544730342497405,ok
regime_only,all,risk_off,max_drawdown_to_target,mae_60_recomputed,1393,1393,0.32786721630253673,ok
regime_only,all,risk_off,max_drawdown_to_target,max_gap_open_return_to_target,1393,1393,-0.20764175026907777,ok
regime_only,all,risk_off,max_drawdown_to_target,max_single_day_close_return_to_target,1393,1393,-0.29563468904438733,ok
regime_only,all,risk_off,max_drawdown_to_target,mfe_120_recomputed,1393,1393,0.17848077839998044,ok
regime_only,all,risk_off,max_drawdown_to_target,mfe_20_recomputed,1393,1393,0.06140434717149931,ok
regime_only,all,risk_off,max_drawdown_to_target,mfe_60_recomputed,1393,1393,0.382597029596592,ok
regime_only,all,risk_off,max_gap_open_return_to_target,limit_like_up_day_count_to_target,1393,1393,0.32445161000020184,ok
regime_only,all,risk_off,max_gap_open_return_to_target,mae_120_recomputed,1393,1393,0.0009827884923061558,ok
regime_only,all,risk_off,max_gap_open_return_to_target,mae_20_recomputed,1393,1393,0.08528147365257262,ok
regime_only,all,risk_off,max_gap_open_return_to_target,mae_60_recomputed,1393,1393,0.02830013556735855,ok
regime_only,all,risk_off,max_gap_open_return_to_target,mfe_120_recomputed,1393,1393,0.021911748441468037,ok
regime_only,all,risk_off,max_gap_open_return_to_target,mfe_20_recomputed,1393,1393,0.13420396932745493,ok
regime_only,all,risk_off,max_gap_open_return_to_target,mfe_60_recomputed,1393,1393,0.02595290598553717,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,limit_like_up_day_count_to_target,1393,1393,0.21029615321221393,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,mae_120_recomputed,1393,1393,-0.12247849064903191,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,mae_20_recomputed,1393,1393,-0.06876331290778762,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,mae_60_recomputed,1393,1393,-0.09825077638743038,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,max_gap_open_return_to_target,1393,1393,0.3403382701215911,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,mfe_120_recomputed,1393,1393,0.17289307155022587,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,mfe_20_recomputed,1393,1393,0.16333890615525734,ok
regime_only,all,risk_off,max_single_day_close_return_to_target,mfe_60_recomputed,1393,1393,0.18923812976724902,ok
regime_only,all,risk_off,mfe_120_recomputed,mae_120_recomputed,1393,1393,0.14434691191697416,ok
regime_only,all,risk_off,mfe_120_recomputed,mae_20_recomputed,1393,1393,0.033846675460151486,ok
regime_only,all,risk_off,mfe_120_recomputed,mae_60_recomputed,1393,1393,0.0878731137298837,ok
regime_only,all,risk_off,mfe_20_recomputed,mae_120_recomputed,1393,1393,0.45001998231865536,ok
regime_only,all,risk_off,mfe_20_recomputed,mae_20_recomputed,1393,1393,0.4996835726372041,ok
regime_only,all,risk_off,mfe_20_recomputed,mae_60_recomputed,1393,1393,0.49026326064387893,ok
regime_only,all,risk_off,mfe_20_recomputed,mfe_120_recomputed,1393,1393,0.1907141441666282,ok
regime_only,all,risk_off,mfe_20_recomputed,mfe_60_recomputed,1393,1393,0.5091586634979126,ok
regime_only,all,risk_off,mfe_60_recomputed,mae_120_recomputed,1393,1393,0.3346156522198516,ok
regime_only,all,risk_off,mfe_60_recomputed,mae_20_recomputed,1393,1393,0.2603330209578843,ok
regime_only,all,risk_off,mfe_60_recomputed,mae_60_recomputed,1393,1393,0.33485874166399104,ok
regime_only,all,risk_off,mfe_60_recomputed,mfe_120_recomputed,1393,1393,0.47990155083553493,ok
regime_only,all,risk_on,day_to_confirm,day_to_deepest_low_20,1268,1268,0.5354217941245174,ok
regime_only,all,risk_on,day_to_confirm,day_to_deepest_pre_target_low,1268,1268,0.5045080006144399,ok
regime_only,all,risk_on,day_to_confirm,deepest_pre_target_ret_low,1268,1268,-0.6167173585972513,ok
regime_only,all,risk_on,day_to_confirm,deepest_ret_low_20,1268,1268,-0.6004288521219668,ok
regime_only,all,risk_on,day_to_confirm,limit_like_up_day_count_to_target,1268,1268,0.028348997211935106,ok
regime_only,all,risk_on,day_to_confirm,mae_120_recomputed,1268,1268,-0.5325740023796658,ok
regime_only,all,risk_on,day_to_confirm,mae_20_recomputed,1268,1268,-0.6004142753984947,ok
regime_only,all,risk_on,day_to_confirm,mae_60_recomputed,1268,1268,-0.5816705169330244,ok
regime_only,all,risk_on,day_to_confirm,max_drawdown_to_target,1268,1268,-0.09911729165763343,ok
regime_only,all,risk_on,day_to_confirm,max_gap_open_return_to_target,1268,1268,-0.017721311467241936,ok
regime_only,all,risk_on,day_to_confirm,max_single_day_close_return_to_target,1268,1268,-0.15497055586145303,ok
regime_only,all,risk_on,day_to_confirm,mfe_120_recomputed,1268,1268,-0.207461553960671,ok
regime_only,all,risk_on,day_to_confirm,mfe_20_recomputed,1268,1268,-0.8183521383142212,ok
regime_only,all,risk_on,day_to_confirm,mfe_60_recomputed,1268,1268,-0.6100149441803203,ok
regime_only,all,risk_on,day_to_deepest_low_20,limit_like_up_day_count_to_target,1268,1268,0.038715660901948196,ok
regime_only,all,risk_on,day_to_deepest_low_20,mae_120_recomputed,1268,1268,-0.5451731751624102,ok
regime_only,all,risk_on,day_to_deepest_low_20,mae_20_recomputed,1268,1268,-0.5932543064800443,ok
regime_only,all,risk_on,day_to_deepest_low_20,mae_60_recomputed,1268,1268,-0.5926361699440508,ok
regime_only,all,risk_on,day_to_deepest_low_20,max_gap_open_return_to_target,1268,1268,0.14930811142276842,ok
regime_only,all,risk_on,day_to_deepest_low_20,max_single_day_close_return_to_target,1268,1268,0.005743019377774816,ok
regime_only,all,risk_on,day_to_deepest_low_20,mfe_120_recomputed,1268,1268,-0.11630921035689278,ok
regime_only,all,risk_on,day_to_deepest_low_20,mfe_20_recomputed,1268,1268,-0.6191722838968899,ok
regime_only,all,risk_on,day_to_deepest_low_20,mfe_60_recomputed,1268,1268,-0.44323639067738735,ok
regime_only,all,risk_on,day_to_deepest_pre_target_low,day_to_deepest_low_20,1268,1268,0.7506988158729765,ok
regime_only,all,risk_on,day_to_deepest_pre_target_low,deepest_ret_low_20,1268,1268,-0.4451066198073659,ok
regime_only,all,risk_on,day_to_deepest_pre_target_low,limit_like_up_day_count_to_target,1268,1268,0.1259010256693798,ok
regime_only,all,risk_on,day_to_deepest_pre_target_low,mae_120_recomputed,1268,1268,-0.5432162987587112,ok
regime_only,all,risk_on,day_to_deepest_pre_target_low,mae_20_recomputed,1268,1268,-0.444950794521688,ok
