split,calendar_month,grouping,J,K,skip_mode,active_vintage_count,complete_vintage_return_count,portfolio_month_status,loser_return,winner_return,contrarian_return,momentum_return,buy_turnover,sell_turnover,turnover,after_cost_return,loser_long_only_buy_turnover,loser_long_only_sell_turnover,loser_long_only_after_cost_return,terminal_settlement_turnover_included,combined_weight_policy,requires_short_exposure
robustness,2024-11,decile,1,1,no_skip,1,1,complete,0.02716652288468295,-0.10116288781891751,0.12832941070360046,-0.12832941070360046,1.8297101449275364,1.8297101449275368,3.659420289855073,0.10820259910939756,0.9166666666666663,0.9166666666666663,0.01708318955134962,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-12,decile,1,1,no_skip,1,1,complete,-0.019993498494029142,-0.05111230274466296,0.03111880425063382,-0.03111880425063382,1.871376811594202,1.8713768115942029,3.742753623188405,0.010533659323097588,0.9583333333333329,0.9583333333333329,-0.030535165160695807,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-01,decile,1,1,no_skip,1,1,complete,-0.03357568188952396,-0.01906565189461762,-0.014510029994906339,0.014510029994906339,1.822134387351778,1.822134387351778,3.644268774703556,-0.0345535082557759,0.9130434782608692,0.9130434782608692,-0.043619160150393514,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-02,decile,1,1,no_skip,1,1,complete,0.013934603627878234,-0.024762604187344717,0.03869720781522295,-0.03869720781522295,1.8201581027667977,1.8201581027667975,3.640316205533595,0.018675468684788178,0.9565217391304344,0.9565217391304344,0.003412864497443457,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-03,decile,1,1,no_skip,1,1,complete,0.044573993893246934,-0.052515386539907886,0.09708938043315482,-0.09708938043315482,1.9110671936758885,1.9110671936758883,3.8221343873517766,0.07606764130272005,0.9565217391304344,0.9565217391304344,0.03405225476281216,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-04,decile,1,1,no_skip,1,1,complete,-0.052966505773473796,-0.02083066881492175,-0.032135836958552044,0.032135836958552044,1.999999999999999,1.999999999999999,3.999999999999998,-0.054135836958552036,0.9999999999999996,0.9999999999999996,-0.06396650577347379,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-05,decile,1,1,no_skip,1,1,complete,0.0013343109925645106,0.023129490490541287,-0.021795179497976776,0.021795179497976776,1.4703557312252957,1.4703557312252968,2.940711462450593,-0.037969092541455036,0.6521739130434783,0.652173913043478,-0.005839602050913749,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-06,decile,1,1,no_skip,1,1,complete,0.0035601466079038246,0.06362754272445555,-0.06006739611655172,0.06006739611655172,1.5909090909090915,1.5909090909090902,3.1818181818181817,-0.07756739611655172,0.7272727272727272,0.7272727272727272,-0.004439853392096175,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-07,decile,1,1,no_skip,1,1,complete,0.019662854727600078,0.1589617420368241,-0.13929888730922402,0.13929888730922402,1.6857707509881414,1.6857707509881414,3.371541501976283,-0.1578423655700936,0.9130434782608692,0.9130434782608693,0.009619376466730514,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-08,decile,1,1,no_skip,1,1,complete,0.08823447840432115,0.13540800963369862,-0.047173531229377466,0.047173531229377466,1.5706521739130432,1.5706521739130426,3.141304347826086,-0.06445070514242093,0.8749999999999997,0.8749999999999997,0.07860947840432116,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,decile,1,1,no_skip,1,1,complete,-0.04965473456034215,0.07823575905935554,-0.12789049361969768,0.12789049361969768,1.6861538461538466,1.686153846153847,3.3723076923076936,-0.14643818592739,0.8461538461538458,0.8461538461538458,-0.05896242686803445,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,decile,1,1,no_skip,1,1,complete,0.013423846658577801,-0.0024299582090069327,0.015853804867584732,-0.015853804867584732,1.5470085470085464,1.5470085470085477,3.094017094017094,-0.0011632891495092883,0.7777777777777775,0.7777777777777776,0.004868291103022249,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-11,decile,1,1,no_skip,1,1,complete,-0.03973894092281287,-0.013543374811800925,-0.026195566111011943,0.026195566111011943,1.8531746031746044,1.8531746031746013,3.7063492063492056,-0.04658048674593257,0.964285714285714,0.9642857142857137,-0.05034608377995572,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-12,decile,1,1,no_skip,1,1,complete,0.04833691324146875,0.03170182258873312,0.016635090652735628,-0.016635090652735628,2.7791005291005275,2.77910052910053,5.558201058201058,-0.013935015167370198,0.9642857142857135,1.9642857142857133,0.0297297703843259,True,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-01,decile,1,1,skip1,1,1,complete,-0.11688310091275152,-0.07463663919981005,-0.04224646171294147,0.04224646171294147,0.9999999999999997,1.0000000000000004,2.0,-0.05324646171294148,0.9999999999999997,0.0,-0.11988310091275152,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-02,decile,1,1,skip1,1,1,complete,0.10561125297661748,0.1268317678084383,-0.021220514831820816,0.021220514831820816,1.8571428571428577,1.8571428571428572,3.714285714285715,-0.04164908626039225,1.0000000000000004,0.9999999999999997,0.09461125297661749,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-03,decile,1,1,skip1,1,1,complete,-0.022378013236961414,0.025989971660161166,-0.04836798489712258,0.04836798489712258,1.8071428571428572,1.807142857142858,3.614285714285715,-0.06824655632569401,0.857142857142857,0.8571428571428574,-0.03180658466553284,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-04,decile,1,1,skip1,1,1,complete,-0.0034933418383445306,0.00434454622498061,-0.007837888063325141,0.007837888063325141,1.9523809523809532,1.952380952380952,3.904761904761905,-0.02931407853951562,0.9523809523809528,0.9523809523809521,-0.013969532314535005,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-05,decile,1,1,skip1,1,1,complete,0.009649915128915358,-0.0028927123342254897,0.012542627463140847,-0.012542627463140847,1.7164502164502164,1.7164502164502171,3.432900432900434,-0.006338324917811539,0.9545454545454543,0.9545454545454548,-0.0008500848710846446,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-06,decile,1,1,skip1,1,1,complete,-0.06665238723127097,-0.04150529373509387,-0.025147093496177095,0.025147093496177095,1.780632411067194,1.7806324110671925,3.5612648221343868,-0.044734050017916215,0.8260869565217388,0.8260869565217389,-0.0757393437530101,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-07,decile,1,1,skip1,1,1,complete,-0.010539727677190185,-0.024510674274972524,0.013970946597782339,-0.013970946597782339,1.7786561264822127,1.7786561264822125,3.557312252964425,-0.005594270793521998,0.869565217391304,0.869565217391304,-0.02010494506849453,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-08,decile,1,1,skip1,1,1,complete,-0.04779379236475547,-0.03352659110177848,-0.014267201262976988,0.014267201262976988,1.7351778656126473,1.7351778656126484,3.470355731225296,-0.03335415778471612,0.8260869565217389,0.8260869565217388,-0.056880748886494595,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-09,decile,1,1,skip1,1,1,complete,0.18727178802758693,0.20390578540179363,-0.016633997374206705,0.016633997374206705,1.816017316017317,1.8160173160173163,3.6320346320346335,-0.036610187850397186,0.8636363636363638,0.8636363636363634,0.17777178802758692,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-10,decile,1,1,skip1,1,1,complete,-0.009591633665072518,-0.0368789273431889,0.02728729367811638,-0.02728729367811638,1.8095238095238104,1.8095238095238098,3.6190476190476204,0.00738253177335447,0.904761904761905,0.9047619047619051,-0.019544014617453476,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-11,decile,1,1,skip1,1,1,complete,0.0013013106862805556,0.012188323350799031,-0.010887012664518476,0.010887012664518476,1.9130434782608696,1.9130434782608694,3.8260869565217392,-0.031930490925388036,0.9999999999999996,1.0000000000000002,-0.009698689313719444,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-12,decile,1,1,skip1,1,1,complete,0.0065907291466281255,-0.06654122580176747,0.0731319549483956,-0.0731319549483956,1.8297101449275364,1.8297101449275368,3.659420289855073,0.053005143354192694,0.9166666666666663,0.9166666666666663,-0.003492604186705204,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-01,decile,1,1,skip1,1,1,complete,-0.013101592178660639,-0.019988769298000208,0.006887177119339569,-0.006887177119339569,1.871376811594202,1.8713768115942029,3.742753623188405,-0.01369796780819666,0.9583333333333329,0.9583333333333329,-0.0236432588453273,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-02,decile,1,1,skip1,1,1,complete,0.05540239938768128,-0.008145908372258452,0.06354830775993973,-0.06354830775993973,1.822134387351778,1.822134387351778,3.644268774703556,0.043504829499070176,0.9130434782608692,0.9130434782608692,0.045358921126811724,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-03,decile,1,1,skip1,1,1,complete,-0.007032393412618018,0.02309217521900031,-0.030124568631618328,0.030124568631618328,1.8201581027667977,1.8201581027667975,3.640316205533595,-0.0501463077620531,0.9565217391304344,0.9565217391304344,-0.017554132543052797,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-04,decile,1,1,skip1,1,1,complete,-0.024696625225370156,-0.05648498344725111,0.03178835822188095,-0.03178835822188095,1.9110671936758885,1.9110671936758883,3.8221343873517766,0.010766619091446177,0.9565217391304344,0.9565217391304344,-0.035218364355804936,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-05,decile,1,1,skip1,1,1,complete,-0.014884452031830687,0.020604345849148723,-0.03548879788097941,0.03548879788097941,1.999999999999999,1.999999999999999,3.999999999999998,-0.057488797880979395,0.9999999999999996,0.9999999999999996,-0.025884452031830683,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-06,decile,1,1,skip1,1,1,complete,0.08544064061896055,0.008125319545654864,0.07731532107330569,-0.07731532107330569,1.4703557312252957,1.4703557312252968,2.940711462450593,0.061141408029827427,0.6521739130434783,0.652173913043478,0.07826672757548228,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-07,decile,1,1,skip1,1,1,complete,0.030888226733016277,0.04755385378854459,-0.016665627055528313,0.016665627055528313,1.5909090909090915,1.5909090909090902,3.1818181818181817,-0.03416562705552831,0.7272727272727272,0.7272727272727272,0.022888226733016277,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-08,decile,1,1,skip1,1,1,complete,0.05401564489171988,0.2101966350861037,-0.1561809901943838,0.1561809901943838,1.6857707509881414,1.6857707509881414,3.371541501976283,-0.17472446845525338,0.9130434782608692,0.9130434782608693,0.04397216663085032,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,decile,1,1,skip1,1,1,complete,0.0265755219622484,0.02768789181186822,-0.0011123698496198209,0.0011123698496198209,1.5706521739130432,1.5706521739130426,3.141304347826086,-0.01838954376266329,0.8749999999999997,0.8749999999999997,0.016950521962248402,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,decile,1,1,skip1,1,1,complete,0.03556314604590919,-0.04152220679620208,0.07708535284211127,-0.07708535284211127,1.6861538461538466,1.686153846153847,3.3723076923076936,0.05853766053441895,0.8461538461538458,0.8461538461538458,0.026255453738216885,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-11,decile,1,1,skip1,1,1,complete,-0.03209922635234349,-0.0596634080967562,0.027564181744412712,-0.027564181744412712,1.5470085470085464,1.5470085470085477,3.094017094017094,0.010547087727318692,0.7777777777777775,0.7777777777777776,-0.04065478190789904,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-12,decile,1,1,skip1,1,1,complete,0.06088477259186488,0.1496375552486745,-0.08875278265680962,0.08875278265680962,2.8531746031746037,2.853174603174601,5.706349206349205,-0.12013770329173024,0.964285714285714,1.9642857142857135,0.04227762973472203,True,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-01,decile,1,6,no_skip,1,1,complete,-0.10118123397660586,-0.09508919033451364,-0.006092043642092218,0.006092043642092218,1.0000000000000004,1.0000000000000002,2.000000000000001,-0.01709204364209222,1.0000000000000004,0.0,-0.10418123397660586,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-02,decile,1,6,no_skip,2,2,complete,0.13626783380904114,0.07739435417576195,0.058873479633279206,-0.058873479633279206,0.9035714285714286,0.903571428571429,1.8071428571428576,0.048934193918993486,0.4285714285714285,0.4285714285714287,0.13155354809475545,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-03,decile,1,6,no_skip,3,3,complete,-0.0018250043901759372,0.024552507909404424,-0.026377512299580363,0.026377512299580363,0.6091269841269841,0.609126984126984,1.218253968253968,-0.033077909124977184,0.31746031746031744,0.31746031746031744,-0.005317067882239429,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-04,decile,1,6,no_skip,4,4,complete,-0.0026470921684631906,0.0033078801366968704,-0.0059549723051600615,0.0059549723051600615,0.3704311283258649,0.37043112832586517,0.74086225665173,-0.010029714716744577,0.21712425001898683,0.21712425001898672,-0.005035458918672045,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-05,decile,1,6,no_skip,5,5,complete,0.005795693818245557,-0.0007276750517644235,0.00652336887000998,-0.00652336887000998,0.30273861531298596,0.3027386153129858,0.6054772306259717,0.003193244101567135,0.15992476249913323,0.15992476249913304,0.0040365214307550926,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-06,decile,1,6,no_skip,6,6,complete,-0.0502150463425372,-0.014524034501430833,-0.03569101184110636,0.03569101184110636,0.2554290535297402,0.25542905352974005,0.5108581070594802,-0.0385007314299335,0.1494305592703762,0.1494305592703763,-0.05185878249451134,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-07,decile,1,6,no_skip,6,6,complete,-0.0006863973522239775,-0.028906635585934218,0.02822023823371024,-0.02822023823371024,0.24783549783549771,0.24783549783549785,0.4956709956709956,0.025494047757519765,0.12878787878787873,0.1287878787878788,-0.0021030640188906442,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-08,decile,1,6,no_skip,6,6,complete,-0.05120610737687784,-0.050132858976390283,-0.001073248400487561,0.001073248400487561,0.31746031746031733,0.31746031746031744,0.6349206349206348,-0.004565311892551053,0.15079365079365079,0.15079365079365079,-0.052864837535608,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-09,decile,1,6,no_skip,6,6,complete,0.22545412117969768,0.1799616701611367,0.04549245101856098,-0.04549245101856098,0.28571428571428575,0.28571428571428575,0.5714285714285715,0.04234959387570384,0.1349206349206349,0.1349206349206349,0.2239699941955707,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-10,decile,1,6,no_skip,6,6,complete,-0.01935340922282418,-0.03798415192368979,0.018630742700865607,-0.018630742700865607,0.3260869565217389,0.32608695652173897,0.6521739130434778,0.01504378617912648,0.1666666666666667,0.16666666666666657,-0.021186742556157514,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-11,decile,1,6,no_skip,6,6,complete,0.01856806991169443,-0.01975425348407978,0.03832232339577421,-0.03832232339577421,0.30555555555555536,0.30555555555555547,0.6111111111111108,0.034961212284663104,0.13888888888888892,0.13888888888888892,0.017040292133916654,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-12,decile,1,6,no_skip,6,6,complete,-0.0012019829878875856,-0.01701224770322368,0.015810264715336093,-0.015810264715336093,0.3040184453227931,0.3040184453227931,0.6080368906455862,0.012466061816785369,0.1449275362318841,0.1449275362318841,-0.0027961858864383104,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-01,decile,1,6,no_skip,6,6,complete,-0.02097125169739238,-0.028635961870723207,0.007664710173330831,-0.007664710173330831,0.2302371541501977,0.23023715415019755,0.46047430830039526,0.005132101477678659,0.10144927536231886,0.10144927536231887,-0.022087193726377886,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-02,decile,1,6,no_skip,6,6,complete,0.020984177179515826,0.017567803363631233,0.0034163738158845907,-0.0034163738158845907,0.310935441370224,0.3109354413702238,0.6218708827404478,-3.91603918787134e-06,0.1594202898550725,0.15942028985507245,0.01923055399111003,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-03,decile,1,6,no_skip,6,6,complete,0.0032533878142337615,-0.02492668164248656,0.02818006945672032,-0.02818006945672032,0.31093544137022383,0.31093544137022405,0.6218708827404479,0.02475977960164786,0.1594202898550725,0.15942028985507245,0.0014997646258279645,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-04,decile,1,6,no_skip,6,6,complete,-0.03951173445363517,-0.038293934510722036,-0.0012177999429131361,0.0012177999429131361,0.30525362318840576,0.30525362318840565,0.6105072463768114,-0.004575589797985599,0.14583333333333337,0.14583333333333337,-0.04111590112030184,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-05,decile,1,6,no_skip,6,6,complete,0.013036962996332613,0.008054735991467244,0.004982227004865371,-0.004982227004865371,0.27717391304347816,0.27717391304347827,0.5543478260869564,0.00193331396138711,0.125,0.12500000000000003,0.011661962996332612,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-06,decile,1,6,no_skip,6,6,complete,0.037240920115173326,0.04631698068638244,-0.009076060571209112,0.009076060571209112,0.296113306982872,0.296113306982872,0.592226613965744,-0.012333306948020704,0.15217391304347822,0.1521739130434783,0.035567007071695064,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-07,decile,1,6,no_skip,6,6,complete,0.0515188413088787,0.06075642272057947,-0.00923758141170078,0.00923758141170078,0.27404479578392615,0.27404479578392615,0.5480895915678523,-0.012252074165323966,0.13768115942028988,0.13768115942028988,0.05000434855525551,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-08,decile,1,6,no_skip,6,6,complete,0.1290983622921512,0.12544522752700363,0.003653134765147561,-0.003653134765147561,0.30434782608695643,0.30434782608695643,0.6086956521739129,0.00030530867819104,0.1666666666666667,0.1666666666666667,0.12726502895881786,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-09,decile,1,6,no_skip,6,6,complete,0.025252891639556543,0.04669245520913328,-0.02143956356957673,0.02143956356957673,0.3202564102564101,0.32025641025641,0.6405128205128201,-0.024962384082397242,0.16025641025641033,0.1602564102564103,0.02349007112673603,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-10,decile,1,6,no_skip,6,6,complete,0.0038165955745606897,-0.0010617786011062381,0.004878374175666927,-0.004878374175666927,0.295346628679962,0.295346628679962,0.590693257359924,0.0016295612601873455,0.15432098765432098,0.15432098765432103,0.0021190647103631584,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-11,decile,1,6,no_skip,6,6,complete,-0.020435976035582375,-0.04133329957735551,0.020897323541773132,-0.020897323541773132,0.31525573192239853,0.31525573192239864,0.6305114638447972,0.01742951049062675,0.15476190476190485,0.1547619047619047,-0.022138356987963327,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2025-12,decile,1,6,no_skip,5,5,complete,0.01836971662174629,0.09435238086355067,-0.07598266424180437,0.07598266424180437,0.2795526304077027,0.2795526304077028,0.5591052608154055,-0.0790577431762891,0.15375929759987736,0.15375929759987728,0.01667836434814764,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-01,decile,1,6,no_skip,4,4,complete,-0.0005299783070875329,0.07449808418556839,-0.07502806249265592,0.07502806249265592,0.3011626453256886,0.3011626453256887,0.6023252906513773,-0.0783408515912385,0.17692562067562054,0.17692562067562073,-0.0024761601345193603,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-02,decile,1,6,no_skip,3,3,complete,0.02926460251833472,0.04643967158876768,-0.017175069070432956,0.017175069070432956,0.4098697598697597,0.4098697598697598,0.8197395197395195,-0.021683636429000314,0.21601546601546606,0.21601546601546603,0.026888432392164593,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-03,decile,1,6,no_skip,2,2,complete,-0.08183529882764634,-0.08737195861954339,0.005536659791897044,-0.005536659791897044,0.5792633292633291,0.5792633292633294,1.1585266585266585,-0.0008352368299995787,0.2962962962962964,0.2962962962962964,-0.0850945580869056,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2026-04,decile,1,6,no_skip,1,1,complete,0.10195495333364882,0.054852673633098,0.047102279700550816,-0.047102279700550816,1.9265873015873016,1.9265873015873003,3.853174603174602,0.025909819383090508,0.482142857142857,1.4821428571428565,0.08865138190507739,True,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-01,decile,1,12,no_skip,1,1,complete,-0.10118123397660586,-0.09508919033451364,-0.006092043642092218,0.006092043642092218,1.0000000000000004,1.0000000000000002,2.000000000000001,-0.01709204364209222,1.0000000000000004,0.0,-0.10418123397660586,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-02,decile,1,12,no_skip,2,2,complete,0.13626783380904114,0.07739435417576195,0.058873479633279206,-0.058873479633279206,0.9035714285714286,0.903571428571429,1.8071428571428576,0.048934193918993486,0.4285714285714285,0.4285714285714287,0.13155354809475545,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-03,decile,1,12,no_skip,3,3,complete,-0.0018250043901759372,0.024552507909404424,-0.026377512299580363,0.026377512299580363,0.6091269841269841,0.609126984126984,1.218253968253968,-0.033077909124977184,0.31746031746031744,0.31746031746031744,-0.005317067882239429,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
robustness,2024-04,decile,1,12,no_skip,4,4,complete,-0.0026470921684631906,0.0033078801366968704,-0.0059549723051600615,0.0059549723051600615,0.3704311283258649,0.37043112832586517,0.74086225665173,-0.010029714716744577,0.21712425001898683,0.21712425001898672,-0.005035458918672045,False,combined_weight_i_h = active_vintage_count^-1 * sum_active signed_leg_weight_i,True
