split,calendar_month,grouping,J,K,skip_mode,contrarian_return,buy_turnover,sell_turnover,after_cost_return,loser_return,loser_long_only_buy_turnover,loser_long_only_sell_turnover,loser_long_only_after_cost_return,terminal_settlement_turnover_included
robustness,2024-01,decile,1,1,no_skip,-0.006092043642092218,1.0000000000000004,1.0000000000000002,-0.01709204364209222,-0.10118123397660586,1.0000000000000004,0.0,-0.10418123397660586,False
robustness,2024-02,decile,1,1,no_skip,0.13896747409837923,1.8071428571428572,1.807142857142858,0.11908890266980779,0.16692441464146482,0.857142857142857,0.8571428571428574,0.1574958432128934,False
robustness,2024-03,decile,1,1,no_skip,-0.010165192328637912,1.9523809523809532,1.952380952380952,-0.03164138280482839,0.029030146446416966,0.9523809523809528,0.9523809523809521,0.018553955970226493,False
robustness,2024-04,decile,1,1,no_skip,-0.0037067878480823192,1.7164502164502164,1.7164502164502171,-0.022587740229034706,0.005247576441625934,0.9545454545454543,0.9545454545454548,-0.005252423558374068,False
robustness,2024-05,decile,1,1,no_skip,0.01066436290692921,1.780632411067194,1.7806324110671925,-0.00892259361480991,0.018784797146421218,0.8260869565217388,0.8260869565217389,0.009697840624682088,False
robustness,2024-06,decile,1,1,no_skip,-0.029171086241135808,1.7786561264822127,1.7786561264822125,-0.04873630363244015,-0.050019415908374394,0.869565217391304,0.869565217391304,-0.05958463329967874,False
robustness,2024-07,decile,1,1,no_skip,-0.00605010868667448,1.7351778656126473,1.7351778656126484,-0.02513706520841361,-0.019922861115554788,0.8260869565217389,0.8260869565217388,-0.029009817637293916,False
robustness,2024-08,decile,1,1,no_skip,0.013726843077800921,1.816017316017317,1.8160173160173163,-0.0062493473983895615,-0.052545222461549995,0.8636363636363638,0.8636363636363634,-0.06204522246154999,False
robustness,2024-09,decile,1,1,no_skip,0.022263577393140027,1.8095238095238104,1.8095238095238098,0.0023588154883781177,0.19751341627030544,0.904761904761905,0.9047619047619051,0.18756103531792448,False
robustness,2024-10,decile,1,1,no_skip,-0.051671611996549655,1.9130434782608696,1.9130434782608694,-0.07271509025741922,-0.049619865002439555,0.9999999999999996,1.0000000000000002,-0.06061986500243955,False
robustness,2024-11,decile,1,1,no_skip,0.12832941070360046,1.8297101449275364,1.8297101449275368,0.10820259910939756,0.02716652288468295,0.9166666666666663,0.9166666666666663,0.01708318955134962,False
robustness,2024-12,decile,1,1,no_skip,0.03111880425063382,1.871376811594202,1.8713768115942029,0.010533659323097588,-0.019993498494029142,0.9583333333333329,0.9583333333333329,-0.030535165160695807,False
robustness,2025-01,decile,1,1,no_skip,-0.014510029994906339,1.822134387351778,1.822134387351778,-0.0345535082557759,-0.03357568188952396,0.9130434782608692,0.9130434782608692,-0.043619160150393514,False
robustness,2025-02,decile,1,1,no_skip,0.03869720781522295,1.8201581027667977,1.8201581027667975,0.018675468684788178,0.013934603627878234,0.9565217391304344,0.9565217391304344,0.003412864497443457,False
robustness,2025-03,decile,1,1,no_skip,0.09708938043315482,1.9110671936758885,1.9110671936758883,0.07606764130272005,0.044573993893246934,0.9565217391304344,0.9565217391304344,0.03405225476281216,False
robustness,2025-04,decile,1,1,no_skip,-0.032135836958552044,1.999999999999999,1.999999999999999,-0.054135836958552036,-0.052966505773473796,0.9999999999999996,0.9999999999999996,-0.06396650577347379,False
robustness,2025-05,decile,1,1,no_skip,-0.021795179497976776,1.4703557312252957,1.4703557312252968,-0.037969092541455036,0.0013343109925645106,0.6521739130434783,0.652173913043478,-0.005839602050913749,False
robustness,2025-06,decile,1,1,no_skip,-0.06006739611655172,1.5909090909090915,1.5909090909090902,-0.07756739611655172,0.0035601466079038246,0.7272727272727272,0.7272727272727272,-0.004439853392096175,False
