family,metric_id,J,K,split,week_count,active_portfolio_count,active_vintage_count_mean,signal_eligible_instrument_count_mean,signal_eligible_instrument_count_min,assigned_long_leg_count_mean,assigned_short_leg_count_mean,label_evaluable_long_leg_count_mean,label_evaluable_short_leg_count_mean,label_evaluable_long_leg_share_mean,label_evaluable_short_leg_share_mean,weekly_mean_return,annualized_mean_return,weekly_volatility,annualized_volatility,sharpe_ratio,t_stat_weekly_mean_newey_west,newey_west_lag_used,positive_week_share,max_drawdown,mean_buy_turnover,mean_sell_turnover,after_cost_weekly_mean_return,after_cost_annualized_mean_return,after_cost_weekly_volatility,after_cost_t_stat_newey_west,after_cost_sharpe_ratio,long_leg_weekly_mean_return,short_leg_weekly_mean_return,blocked_week_count
raw_mom_W_minus_L,,2,1,robustness,99,1.0,1.0,226.11111111111111,179.0,22.151515151515152,23.04040404040404,22.11111111111111,23.03030303030303,0.9981203981203982,0.9996258885147774,0.004805138085619995,0.24986718045223974,0.03404344143264254,0.24549074735729584,1.017827283276686,1.5553132060675041,1,0.6161616161616161,-0.13809201876831023,1.2903174816042624,1.2903174816042624,-0.009388354212026889,-0.48819441902539823,0.034422448293737716,-3.0241605649492445,-1.9667510117134488,0.005479183288850236,0.0006740452032302398,0
raw_mom_W_minus_L,,2,1,train,169,1.0,1.0,187.4378698224852,120.0,18.301775147928993,19.16568047337278,18.2603550295858,19.153846153846153,0.9980286870423757,0.9993232006806668,0.0019222818668599467,0.09995865707671724,0.035936656122757205,0.25914291263863604,0.38572792155078306,0.7063776327814816,1,0.5384615384615384,-0.2382712378707046,1.3081167635713469,1.3081167635713469,-0.01246700253242487,-0.6482841316860932,0.035845356113644436,-4.606291609457531,-2.508018987981934,0.002858236980682197,0.0009359551138222511,5
raw_mom_W_minus_L,,2,1,validation,97,1.0,1.0,227.71134020618555,205.0,22.350515463917525,23.278350515463917,22.350515463917525,23.278350515463917,1.0,1.0,-0.002615912859348081,-0.13602746868610022,0.03300146947151921,0.23797698069044398,-0.5715992710363957,-0.8029442216791008,1,0.4536082474226804,-0.440926085805306,1.2951045362990676,1.2951045362990676,-0.016862062758637827,-0.876827263449167,0.03317023597567857,-5.186535159093487,-3.6657581773574774,-0.0026353366709837276,-1.9423811635647736e-05,1
raw_mom_W_minus_L,,2,2,robustness,99,2.0,2.0,225.77272727272728,182.0,35.27272727272727,36.686868686868685,35.18181818181818,36.64646464646464,0.9974396876086749,0.9990802332265747,0.004630842283053656,0.2408037987187901,0.03003933438238839,0.21661672079301944,1.1116584067805262,1.7427266051099723,2,0.5656565656565656,-0.14543096968263214,0.8676314631634997,0.8676314631634997,-0.004913103811744842,-0.2554813982107318,0.03013010507153666,-1.8425920517523815,-1.1758636535030276,0.005885042896948674,0.0012542006138950186,0
raw_mom_W_minus_L,,2,2,train,172,1.9593023255813953,1.9593023255813953,185.99127906976744,120.0,28.703488372093023,30.906976744186046,28.6046511627907,30.86046511627907,0.9969690215613387,0.9983287065069528,0.002587822490474655,0.13456676950468205,0.03184101028738931,0.22960879050751704,0.5860697633014905,1.0962222857099615,2,0.5523255813953488,-0.22625813667861472,0.8788318718460025,0.8788318718460025,-0.0070793280998313725,-0.3681250611912314,0.03195102696143717,-2.9916658535418907,-1.5977502376109505,0.0037539116290882454,0.0011660891386135895,2
raw_mom_W_minus_L,,2,2,validation,98,1.9795918367346939,1.9795918367346939,227.82142857142858,207.0,35.755102040816325,37.01020408163265,35.755102040816325,37.01020408163265,1.0,1.0,-0.001987961398548427,-0.1033739927245182,0.029721172214010466,0.2143224207690206,-0.4823293445155993,-0.6668245338496311,2,0.42857142857142855,-0.3816096474060312,0.8832517589627172,0.8832517589627172,-0.011703730747138314,-0.6085939988511924,0.02957088029706584,-3.955664508546239,-2.8540510731578577,-0.0031996874428158297,-0.0012117260442674029,0
raw_mom_W_minus_L,,2,3,robustness,99,3.0,3.0,225.46127946127947,184.66666666666666,46.19191919191919,46.121212121212125,46.07070707070707,46.04040404040404,0.9974188265419717,0.9985120378616537,0.003744283757323633,0.1947027553808289,0.028354835380760276,0.2044696257453433,0.9522331479362192,1.5363385555371303,3,0.5454545454545454,-0.18248756573749358,0.5812915859677139,0.581291585967714,-0.0026499236883212205,-0.13779603179270347,0.02843086180705896,-1.0771458760116213,-0.6721172083455164,0.005542504126600503,0.0017982203692768687,0
raw_mom_W_minus_L,,2,3,train,173,2.913294797687861,2.913294797687861,185.28034682080929,120.5,37.17341040462428,39.12138728323699,37.02312138728324,39.02312138728324,0.9962693341646993,0.9970545417049933,0.0024763580195854085,0.12877061701844125,0.030611512221193796,0.22074275386601358,0.5833515019777384,1.09772409880907,3,0.5028901734104047,-0.21621035545225586,0.5944125761637019,0.5944125761637019,-0.004062180318215312,-0.21123337654719623,0.030744894805779223,-1.7895204287232507,-0.952769526129769,0.003940578087708907,0.0014642200681234986,1
raw_mom_W_minus_L,,2,3,validation,98,2.9693877551020407,2.9693877551020407,228.09693877551015,208.33333333333334,46.96938775510204,46.295918367346935,46.96938775510204,46.295918367346935,1.0,1.0,-0.0020684450075030484,-0.10755914039015851,0.027230386325299925,0.19636110829312461,-0.5477619337409524,-0.7488195943889686,3,0.41836734693877553,-0.361197055456577,0.5848434463703612,0.5848434463703612,-0.008501722917577025,-0.4420895917140053,0.027085392657316226,-3.0847235290545454,-2.263463431890197,-0.0038079616057826483,-0.0017395165982796,0
raw_mom_W_minus_L,,2,4,robustness,99,4.0,4.0,225.16919191919192,187.5,55.525252525252526,53.72727272727273,55.37373737373738,53.5959595959596,0.9972328157039723,0.9978220611131641,0.0024393604931136786,0.12684674564191128,0.027233785033602305,0.19638561672723379,0.6459064963911932,1.0123813171473037,4,0.5151515151515151,-0.22546843590666277,0.4405075652597784,0.4405075652597784,-0.002406222724743885,-0.12512358168668203,0.027258725679570783,-0.9903840617553108,-0.6365491561296902,0.0045505065985777075,0.0021111461054640294,0
raw_mom_W_minus_L,,2,4,train,174,3.8505747126436782,3.8505747126436782,184.56704980842912,121.66666666666667,44.1551724137931,45.48275862068966,43.98850574712644,45.327586206896555,0.9964747112584373,0.9959163388688007,0.0013355047587282883,0.06944624745387099,0.030322587463057004,0.2186592878055871,0.3176002636376305,0.607563083668734,4,0.5057471264367817,-0.21363680360778892,0.45753854496023577,0.45753854496023566,-0.003697419235834303,-0.19226580026338375,0.030444131797588047,-1.6688424004022073,-0.8757835322959437,0.003847889675307504,0.0025123849165792165,0
raw_mom_W_minus_L,,2,4,validation,98,3.9591836734693877,3.9591836734693877,228.3920068027211,209.75,56.01020408163265,54.04081632653061,56.0,54.03061224489796,0.9998270494638534,0.9998074701578744,-0.0026476272520057297,-0.13767661710429793,0.024860609751958997,0.1792724063999765,-0.7679743908670821,-1.0966045885779114,4,0.42857142857142855,-0.36767391253996895,0.43486557573846835,0.4348655757384684,-0.007431148585128882,-0.38641972642670186,0.024803556739811196,-3.081636643138944,-2.160447192339062,-0.004081135641529429,-0.0014335083895236995,0
raw_mom_W_minus_L,,2,8,robustness,99,8.0,8.0,224.12626262626262,193.625,80.43434343434343,74.96969696969697,80.21212121212122,74.74747474747475,0.9971833913475563,0.9972628790473345,0.0002676935189448429,0.01392006298513183,0.028067082941974242,0.2023946133999776,0.06877684515062973,0.10211956952971409,8,0.47474747474747475,-0.34263051346672,0.22425408425079038,0.22425408425079044,-0.0021991014078138523,-0.11435327320632033,0.028078336628119357,-0.8355618069485026,-0.5647751140555337,0.003946947655085647,0.0036792541361408047,0
