instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,score_final,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SH600019,2020-02-21,train,3.86,3.88,3.84,3.86,50137600.0,269964740.0,5.3844767,384347036.0,sw_801040,钢铁,q2,mid_beta,risk_on,True,3101,50,49,True,49,0.03283616704676224,0.03283616704676224,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600019_2020-02-21,nonselected_baseline
SH600362,2020-02-21,train,12.95,13.2,12.92,13.05,36932870.0,551751360.0,14.939302,457927291.2,sw_801050,有色金属,q2,mid_beta,risk_on,True,13466,50,49,True,49,0.032816327348047375,0.032816327348047375,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600362_2020-02-21,nonselected_baseline
SH600377,2020-02-21,train,7.97,8.0,7.87,7.97,10259312.0,107026110.0,10.432095,92820330.2,sw_801170,交通运输,q1,low_beta,risk_on,True,13925,50,49,True,49,0.030874870774545232,0.030874870774545232,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600377_2020-02-21,nonselected_baseline
SH601618,2020-02-21,train,2.24,2.27,2.24,2.24,60193984.0,155146340.0,2.5774393,132045697.2,sw_801720,建筑装饰,q1,mid_beta,risk_on,True,41184,50,49,True,49,0.029376493325000818,0.029376493325000818,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601618_2020-02-21,nonselected_baseline
SH601088,2020-02-21,train,10.47,10.49,10.41,10.46,29967696.0,501310850.0,16.728374,556802499.2,sw_801950,煤炭,q3,low_beta,risk_on,True,30789,50,49,True,49,0.026882268830525632,0.026882268830525632,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601088_2020-02-21,nonselected_baseline
SH601877,2020-02-21,train,26.93,26.96,25.68,26.04,31483628.0,921279300.0,29.26217,360571362.0,sw_801730,电力设备,q2,mid_beta,risk_on,True,48911,50,49,True,49,0.02619868850012367,0.02619868850012367,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601877_2020-02-21,nonselected_baseline
SZ002916,2020-02-21,train,112.59,123.07,112.18,121.16,5860500.0,1356206100.0,231.41473,987937665.6,sw_801080,电子,q4,high_beta,risk_on,True,84785,50,49,True,49,0.026067299654289167,0.026067299654289167,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002916_2020-02-21,nonselected_baseline
SZ000100,2020-02-21,train,5.67,5.77,5.44,5.49,939622100.0,6390564400.0,6.801207,3045471193.6,sw_801080,电子,q5,high_beta,risk_on,True,61868,50,49,True,49,0.025776331674079507,0.025776331674079507,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000100_2020-02-21,nonselected_baseline
SH601998,2020-02-21,train,4.09,4.1,4.05,4.07,24926888.0,141832580.0,5.6899433,120169022.4,sw_801780,银行,q1,low_beta,risk_on,True,54499,50,49,True,49,0.025675853144149392,0.025675853144149392,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601998_2020-02-21,nonselected_baseline
SH601600,2020-02-21,train,3.01,3.05,3.0,3.02,68130300.0,220456830.0,3.2358117,207488428.8,sw_801050,有色金属,q1,mid_beta,risk_on,True,39859,50,49,True,49,0.024959891668653915,0.024959891668653915,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601600_2020-02-21,nonselected_baseline
SH601390,2020-02-21,train,4.38,4.41,4.36,4.37,61521920.0,330448700.0,5.3712354,261968659.2,sw_801720,建筑装饰,q1,mid_beta,risk_on,True,38970,50,49,True,49,0.02430539224201775,0.02430539224201775,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601390_2020-02-21,nonselected_baseline
SZ000338,2020-02-21,train,12.12,12.53,12.09,12.34,91507460.0,1366600300.0,14.934306,1159354163.2,sw_801880,汽车,q4,high_beta,risk_on,True,63663,50,49,True,49,0.023862103456441238,0.023862103456441238,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000338_2020-02-21,nonselected_baseline
SZ002311,2020-02-21,train,33.16,33.55,32.82,33.02,6631849.0,232381360.0,35.040207,340983312.0,sw_801010,农林牧渔,q2,low_beta,risk_on,True,77833,50,49,True,49,0.02345547838402646,0.02345547838402646,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002311_2020-02-21,nonselected_baseline
SH600809,2020-02-21,train,58.99,59.65,58.71,59.16,3726487.0,335840860.0,90.12264,470824073.6,sw_801120,食品饮料,q2,mid_beta,risk_on,True,22711,50,49,True,49,0.01960288573588644,0.01960288573588644,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600809_2020-02-21,nonselected_baseline
SH600438,2020-02-21,train,16.43,16.65,16.02,16.11,99044504.0,1900689400.0,19.190256,1308148334.4,sw_801730,电力设备,q4,high_beta,risk_on,True,15497,50,49,True,49,0.019106543812976808,0.019106543812976808,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600438_2020-02-21,nonselected_baseline
SZ002600,2020-02-21,train,12.32,12.99,12.16,12.5,207821380.0,2729451800.0,13.133643,1813235222.0,sw_801080,电子,q5,high_beta,risk_on,True,82276,50,49,True,49,0.018018792098274037,0.018018792098274037,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002600_2020-02-21,nonselected_baseline
SH600741,2020-02-21,train,21.96,23.03,21.8,22.77,21294582.0,623335200.0,29.272007,536958967.2,sw_801880,汽车,q3,mid_beta,risk_on,True,21078,50,49,True,49,0.01797615151320185,0.01797615151320185,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600741_2020-02-21,nonselected_baseline
SH600016,2020-02-21,train,4.15,4.17,4.13,4.15,95581090.0,565365700.0,5.915037,475959794.4,sw_801780,银行,q2,low_beta,risk_on,True,2254,50,49,True,49,0.016357265954495083,0.016357265954495083,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600016_2020-02-21,nonselected_baseline
SH601066,2020-02-21,train,32.56,34.22,31.96,32.54,101953330.0,3606516200.0,35.374187,2516633374.4,sw_801790,非银金融,q5,high_beta,risk_on,True,30232,50,49,True,49,0.01281864887901715,0.01281864887901715,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601066_2020-02-21,nonselected_baseline
SZ002415,2020-02-21,train,33.43,34.55,33.23,33.96,82072450.0,3246530800.0,39.55689,2135263129.6,sw_801080,电子,q5,high_beta,risk_on,True,79378,50,49,True,49,0.012041684815051908,0.012041684815051908,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002415_2020-02-21,nonselected_baseline
SH601138,2020-02-21,train,15.85,16.71,15.81,16.64,130698060.0,2522345700.0,19.299028,1448065860.0,sw_801080,电子,q4,high_beta,risk_on,True,32329,50,49,True,49,0.011031744811607867,0.011031744811607867,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601138_2020-02-21,nonselected_baseline
SH600989,2020-02-21,train,7.64,7.67,7.58,7.6,14980590.0,134728720.0,8.993552,132689141.0,UNKNOWN,UNKNOWN,q1,mid_beta,risk_on,True,27600,50,49,True,49,0.0090652527762767,0.0090652527762767,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600989_2020-02-21,nonselected_baseline
SH601319,2020-02-21,train,6.35,6.49,6.29,6.35,134498600.0,1011627260.0,7.521471,529815690.4,sw_801790,非银金融,q3,high_beta,risk_on,True,37088,50,49,True,49,0.008392228060687075,0.008392228060687075,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601319_2020-02-21,nonselected_baseline
SZ000661,2020-02-21,train,233.0,236.49,231.47,234.37,2680400.0,1309335900.0,488.4853,1410928771.2,sw_801150,医药生物,q4,mid_beta,risk_on,True,66586,50,49,True,49,0.008363189151966753,0.008363189151966753,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000661_2020-02-21,nonselected_baseline
SH601888,2020-02-21,train,80.26,80.71,79.11,79.65,11552129.0,984310600.0,85.20599,1391471142.4,sw_801210,社会服务,q4,mid_beta,risk_on,True,49788,50,49,True,49,0.008039791626399574,0.008039791626399574,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601888_2020-02-21,nonselected_baseline
SH601229,2020-02-21,train,6.11,6.14,6.09,6.1,18777758.0,166796640.0,8.88267,260506820.0,sw_801780,银行,q1,low_beta,risk_on,True,35219,50,49,True,49,0.00695530974724311,0.00695530974724311,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601229_2020-02-21,nonselected_baseline
SH600585,2020-02-21,train,38.95,39.58,38.71,39.14,28589892.0,1491198600.0,52.158245,1788959888.0,sw_801710,建筑材料,q5,mid_beta,risk_on,True,17860,50,49,True,49,0.00684331246290584,0.00684331246290584,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600585_2020-02-21,nonselected_baseline
SZ002594,2020-02-21,train,21.67,22.08,21.25,21.83,45518916.0,3046191000.0,66.92143,1918485872.0,sw_801880,汽车,q5,high_beta,risk_on,True,81933,50,49,True,49,0.006371704291324227,0.006371704291324227,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002594_2020-02-21,nonselected_baseline
SH601933,2020-02-21,train,8.97,8.97,8.76,8.87,89626100.0,808278140.0,9.018334,1051917057.6,sw_801200,商贸零售,q4,low_beta,risk_on,True,52076,50,49,True,49,0.0028844306587564703,0.0028844306587564703,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601933_2020-02-21,nonselected_baseline
SZ000938,2020-02-21,train,29.98,31.11,29.81,30.55,29386680.0,1290279000.0,43.906933,984895348.8,sw_801750,计算机,q3,high_beta,risk_on,True,70426,50,49,True,49,0.0026497871054298417,0.0026497871054298417,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000938_2020-02-21,nonselected_baseline
SH601881,2020-02-21,train,9.94,10.3,9.86,9.94,91733900.0,1049383800.0,11.439432,562941276.0,sw_801790,非银金融,q3,high_beta,risk_on,True,49358,50,49,True,49,0.0024388722305623244,0.0024388722305623244,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601881_2020-02-21,nonselected_baseline
SZ002050,2020-02-21,train,15.65,15.87,15.47,15.63,44230544.0,966744100.0,21.856936,1014506499.2,sw_801110,家用电器,q4,low_beta,risk_on,True,73998,50,49,True,49,0.0013648574525604443,0.0013648574525604443,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002050_2020-02-21,nonselected_baseline
SH601818,2020-02-21,train,2.7,2.7,2.67,2.69,113342824.0,444624670.0,3.9228303,461695023.2,sw_801780,银行,q2,mid_beta,risk_on,True,47191,50,49,True,49,-0.0001273396928623623,-0.0001273396928623623,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601818_2020-02-21,nonselected_baseline
SZ002736,2020-02-21,train,10.51,10.81,10.36,10.5,44353360.0,566398500.0,12.770138,278484231.2,sw_801790,非银金融,q1,high_beta,risk_on,True,83891,50,49,True,49,-0.0003556139501077788,-0.0003556139501077788,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002736_2020-02-21,nonselected_baseline
SH603986,2020-02-21,train,186.71,198.96,185.01,197.26,8219045.0,3175535900.0,386.36313,2211643520.0,sw_801080,电子,q5,high_beta,risk_on,True,59073,50,49,True,49,-0.0005641950256362253,-0.0005641950256362253,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH603986_2020-02-21,nonselected_baseline
SH600015,2020-02-21,train,5.07,5.11,5.05,5.07,22146956.0,159417650.0,7.198174,149386121.2,sw_801780,银行,q1,low_beta,risk_on,True,1824,50,49,True,49,-0.0009297389223487402,-0.0009297389223487402,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600015_2020-02-21,nonselected_baseline
SZ002120,2020-02-21,train,24.68,24.92,24.28,24.52,12798800.0,421630200.0,32.942947,368750051.2,sw_801170,交通运输,q2,mid_beta,risk_on,True,74617,50,49,True,49,-0.0018758556368399639,-0.0018758556368399639,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002120_2020-02-21,nonselected_baseline
SH601766,2020-02-21,train,5.33,5.41,5.31,5.36,69828950.0,452873820.0,6.4854736,444732563.2,sw_801890,机械设备,q2,mid_beta,risk_on,True,45228,50,49,True,49,-0.00212616680608112,-0.00212616680608112,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601766_2020-02-21,nonselected_baseline
SZ000895,2020-02-21,train,24.66,24.97,24.47,24.64,14220554.0,499564540.0,35.129753,566471592.0,sw_801120,食品饮料,q3,low_beta,risk_on,True,69952,50,49,True,49,-0.002242732070842568,-0.002242732070842568,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000895_2020-02-21,nonselected_baseline
SZ000708,2020-02-21,train,11.45,11.55,11.24,11.47,2985819.0,73455870.0,24.601582,122137735.8,sw_801040,钢铁,q1,high_beta,risk_on,True,66828,50,49,True,49,-0.0024331894760229148,-0.0024331894760229148,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000708_2020-02-21,nonselected_baseline
SH600048,2020-02-21,train,12.1,12.13,11.79,11.89,84402344.0,1296802000.0,15.364527,1373514243.2,sw_801180,房地产,q4,mid_beta,risk_on,True,6871,50,49,True,49,-0.002944259277107764,-0.002944259277107764,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600048_2020-02-21,nonselected_baseline
SZ000977,2020-02-21,train,42.99,44.8,42.69,43.62,80987990.0,3931858200.0,48.548656,3244555987.2,sw_801750,计算机,q5,high_beta,risk_on,True,71086,50,49,True,49,-0.003397147836429732,-0.003397147836429732,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000977_2020-02-21,nonselected_baseline
SZ000776,2020-02-21,train,13.44,13.7,13.19,13.31,95680504.0,1505870700.0,15.738532,740948396.8,sw_801790,非银金融,q3,high_beta,risk_on,True,68110,50,49,True,49,-0.006387580252651658,-0.006387580252651658,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000776_2020-02-21,nonselected_baseline
SH601788,2020-02-21,train,12.05,12.46,11.89,12.05,56205436.0,734223940.0,13.063219,386731782.8,sw_801790,非银金融,q2,high_beta,risk_on,True,45620,50,49,True,49,-0.006507025366382939,-0.006507025366382939,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601788_2020-02-21,nonselected_baseline
SH600600,2020-02-21,train,41.85,42.03,41.48,41.6,8056730.0,372625860.0,46.25026,324441665.6,sw_801120,食品饮料,q2,mid_beta,risk_on,True,18539,50,49,True,49,-0.008649653028126578,-0.008649653028126578,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600600_2020-02-21,nonselected_baseline
SZ002812,2020-02-21,train,59.27,62.27,59.19,61.67,14172296.0,909063550.0,64.14371,866837964.8,sw_801030,基础化工,q3,mid_beta,risk_on,True,84266,50,49,True,49,-0.008817856979309296,-0.008817856979309296,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002812_2020-02-21,nonselected_baseline
SZ000876,2020-02-21,train,21.36,21.77,20.93,21.24,41618600.0,893046460.0,21.457869,824972086.4,sw_801010,农林牧渔,q3,high_beta,risk_on,True,69533,50,49,True,49,-0.009096924063502525,-0.009096924063502525,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ000876_2020-02-21,nonselected_baseline
SZ002007,2020-02-21,train,28.68,29.39,28.45,29.2,23277300.0,945763500.0,40.630295,1443301614.4,sw_801150,医药生物,q4,low_beta,risk_on,True,72603,50,49,True,49,-0.00929889974792545,-0.00929889974792545,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002007_2020-02-21,nonselected_baseline
SH601607,2020-02-21,train,17.25,17.64,17.09,17.35,38939150.0,782349600.0,20.091593,962307208.8,sw_801150,医药生物,q3,low_beta,risk_on,True,40692,50,49,True,49,-0.009987148779387377,-0.009987148779387377,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601607_2020-02-21,nonselected_baseline
SH601628,2020-02-21,train,28.27,29.23,28.24,28.81,27576360.0,885709400.0,32.11843,656953113.6,sw_801790,非银金融,q3,high_beta,risk_on,True,41614,50,49,True,49,-0.010624822709063182,-0.010624822709063182,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601628_2020-02-21,nonselected_baseline
SH600010,2020-02-21,train,1.2,1.23,1.2,1.21,281979970.0,345559700.0,1.2254761,278688732.4,sw_801040,钢铁,q1,mid_beta,risk_on,True,972,50,49,True,49,-0.011819605164381922,-0.011819605164381922,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600010_2020-02-21,nonselected_baseline
SH600886,2020-02-21,train,7.05,7.09,6.99,7.03,14800486.0,121564590.0,8.213554,137871939.0,sw_801160,公用事业,q1,low_beta,risk_on,True,24119,50,49,True,49,-0.013180509931883034,-0.013180509931883034,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600886_2020-02-21,nonselected_baseline
SH600030,2020-02-21,train,20.88,21.46,20.64,20.79,353526880.0,8966404000.0,25.362722,5089192556.8,sw_801790,非银金融,q5,high_beta,risk_on,True,5400,50,49,True,49,-0.013521093723117088,-0.013521093723117088,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600030_2020-02-21,nonselected_baseline
SZ002129,2020-02-21,train,15.0,15.48,14.6,14.8,178504000.0,3470290700.0,19.44097,2386873532.8,sw_801730,电力设备,q5,high_beta,risk_on,True,74727,50,49,True,49,-0.01375791962657656,-0.01375791962657656,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002129_2020-02-21,nonselected_baseline
SH601288,2020-02-21,train,2.44,2.46,2.43,2.44,143243520.0,500496600.0,3.4940262,652995651.2,sw_801780,银行,q3,low_beta,risk_on,True,36225,50,49,True,49,-0.014325984634877163,-0.014325984634877163,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH601288_2020-02-21,nonselected_baseline
SZ002602,2020-02-21,train,12.15,12.52,11.97,12.24,52027468.0,766920900.0,14.740692,832651508.8,sw_801760,传媒,q3,mid_beta,risk_on,True,82561,50,49,True,49,-0.01553033740848911,-0.01553033740848911,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002602_2020-02-21,nonselected_baseline
SH600406,2020-02-21,train,10.19,10.69,10.18,10.49,35617620.0,720963840.0,20.241776,617425355.2,sw_801730,电力设备,q3,mid_beta,risk_on,True,14408,50,49,True,49,-0.015699510595628192,-0.015699510595628192,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600406_2020-02-21,nonselected_baseline
SH600887,2020-02-21,train,25.08,25.1,24.78,24.9,54909230.0,1685910300.0,30.703585,1705296825.6,sw_801120,食品饮料,q4,mid_beta,risk_on,True,24549,50,49,True,49,-0.015711138647391786,-0.015711138647391786,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600887_2020-02-21,nonselected_baseline
SH600196,2020-02-21,train,24.66,24.91,24.48,24.81,25721358.0,675948300.0,26.27965,956189084.8,sw_801150,医药生物,q3,low_beta,risk_on,True,10941,50,49,True,49,-0.01580253205433184,-0.01580253205433184,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600196_2020-02-21,nonselected_baseline
SZ002493,2020-02-21,train,6.87,6.89,6.8,6.87,5329483.0,57961124.0,10.875563,78527432.8,sw_801030,基础化工,q1,low_beta,risk_on,True,81217,50,49,True,49,-0.015850846522620747,-0.015850846522620747,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002493_2020-02-21,nonselected_baseline
SH600340,2020-02-21,train,18.06,18.06,17.84,17.91,12507000.0,310112000.0,24.795074,332597344.0,sw_801180,房地产,q2,mid_beta,risk_on,True,12885,50,49,True,49,-0.017364247911134546,-0.017364247911134546,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600340_2020-02-21,nonselected_baseline
SZ002044,2020-02-21,train,13.97,14.13,13.75,13.95,27147900.0,379590530.0,13.982316,458095628.8,sw_801150,医药生物,q2,mid_beta,risk_on,True,73703,50,49,True,49,-0.02156095375420944,-0.02156095375420944,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SZ002044_2020-02-21,nonselected_baseline
SH600009,2020-02-21,train,71.56,71.6,69.98,70.36,12857516.0,934705900.0,72.69724,1306016867.2,sw_801170,交通运输,q4,mid_beta,risk_on,True,559,50,49,True,49,-0.021748254341738566,-0.021748254341738566,179,False,r05_gtja191_train_stable_cluster_neutralized_composite_v0,r05_nonselected_baseline_SH600009_2020-02-21,nonselected_baseline
