split,instrument_id,union_event_key,entry_execution_date,source_family_set,nearby_window_trading_days,same_instrument_nearby_source_event_count,same_instrument_nearby_union_event_count,nearest_prior_union_entry_execution_date,nearest_next_union_entry_execution_date,nearby_event_status
robustness,SH600010,SH600010|2024-01-02,2024-01-02,range_breakout,20,3,3,2023-11-07,2024-01-26,clustered_20d
robustness,SH600031,SH600031|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-22,2024-02-07,clustered_20d
robustness,SH600104,SH600104|2024-01-02,2024-01-02,range_breakout;volume_money,20,3,2,2023-11-28,2024-01-29,clustered_20d
robustness,SH600346,SH600346|2024-01-02,2024-01-02,range_breakout,20,2,2,2023-11-01,2024-01-29,clustered_20d
robustness,SH600406,SH600406|2024-01-02,2024-01-02,volume_money,20,2,2,2023-12-22,2024-02-07,clustered_20d
robustness,SH600584,SH600584|2024-01-02,2024-01-02,range_breakout,20,2,2,2023-11-01,2024-01-03,clustered_20d
robustness,SH600938,SH600938|2024-01-02,2024-01-02,pullback_drawdown,20,2,2,2023-12-11,2024-03-12,clustered_20d
robustness,SH600958,SH600958|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-04-29,clustered_20d
robustness,SH600989,SH600989|2024-01-02,2024-01-02,range_breakout,20,2,2,2023-12-22,2024-02-20,clustered_20d
robustness,SH601100,SH601100|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-02-27,clustered_20d
robustness,SH601166,SH601166|2024-01-02,2024-01-02,pullback_drawdown,20,3,3,2023-12-25,2024-01-03,clustered_20d
robustness,SH601319,SH601319|2024-01-02,2024-01-02,range_breakout,20,3,2,2023-11-16,2024-01-25,clustered_20d
robustness,SH601336,SH601336|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-04-23,clustered_20d
robustness,SH601669,SH601669|2024-01-02,2024-01-02,range_breakout,20,3,3,2023-10-09,2024-01-04,clustered_20d
robustness,SH601728,SH601728|2024-01-02,2024-01-02,pullback_drawdown,20,1,1,2023-12-01,2024-03-27,isolated
robustness,SH601800,SH601800|2024-01-02,2024-01-02,volume_money,20,3,3,2023-12-29,2024-01-26,clustered_20d
robustness,SH603369,SH603369|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-02-01,clustered_20d
robustness,SZ000538,SZ000538|2024-01-02,2024-01-02,range_breakout,20,1,1,2023-11-02,2024-02-07,isolated
robustness,SZ000725,SZ000725|2024-01-02,2024-01-02,pullback_drawdown;volume_money,20,3,2,2023-12-28,2024-02-07,clustered_20d
robustness,SZ000963,SZ000963|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-02-20,clustered_20d
robustness,SZ002027,SZ002027|2024-01-02,2024-01-02,pullback_drawdown,20,2,2,2023-12-29,2024-02-07,clustered_20d
robustness,SZ002049,SZ002049|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-02-26,clustered_20d
robustness,SZ002352,SZ002352|2024-01-02,2024-01-02,range_breakout,20,1,1,2023-12-01,2024-02-21,isolated
robustness,SZ002415,SZ002415|2024-01-02,2024-01-02,pullback_drawdown,20,3,2,2023-12-29,2024-02-08,clustered_20d
robustness,SZ002920,SZ002920|2024-01-02,2024-01-02,range_breakout,20,1,1,2023-11-16,2024-02-23,isolated
robustness,SZ002938,SZ002938|2024-01-02,2024-01-02,pullback_drawdown;range_breakout;volume_money,20,3,1,2023-11-21,2024-03-04,isolated
robustness,SH600085,SH600085|2024-01-03,2024-01-03,pullback_drawdown,20,2,2,2023-12-28,2024-03-13,clustered_20d
robustness,SH600362,SH600362|2024-01-03,2024-01-03,pullback_drawdown,20,3,3,2023-12-28,2024-03-08,clustered_20d
robustness,SH600584,SH600584|2024-01-03,2024-01-03,pullback_drawdown,20,2,2,2024-01-02,2024-03-06,clustered_20d
robustness,SH601166,SH601166|2024-01-03,2024-01-03,volume_money,20,3,3,2024-01-02,2024-02-23,clustered_20d
robustness,SH601607,SH601607|2024-01-03,2024-01-03,range_breakout,20,3,3,2023-11-01,2024-01-04,clustered_20d
robustness,SH601698,SH601698|2024-01-03,2024-01-03,pullback_drawdown,20,3,2,2023-09-01,2024-01-26,clustered_20d
robustness,SH601727,SH601727|2024-01-03,2024-01-03,range_breakout,20,2,2,2023-11-15,2024-01-29,clustered_20d
robustness,SZ000338,SZ000338|2024-01-03,2024-01-03,range_breakout;volume_money,20,3,2,2023-09-05,2024-01-17,clustered_20d
robustness,SZ000617,SZ000617|2024-01-03,2024-01-03,range_breakout,20,3,3,2023-11-22,2024-01-04,clustered_20d
robustness,SZ000983,SZ000983|2024-01-03,2024-01-03,volume_money,20,1,1,2023-11-13,2024-02-06,isolated
robustness,SZ000999,SZ000999|2024-01-03,2024-01-03,range_breakout;volume_money,20,3,2,2023-08-10,2024-01-04,clustered_20d
robustness,SH600011,SH600011|2024-01-04,2024-01-04,pullback_drawdown,20,1,1,2023-12-01,2024-04-09,isolated
robustness,SH600019,SH600019|2024-01-04,2024-01-04,range_breakout,20,2,2,2023-10-19,2024-01-29,clustered_20d
robustness,SH600023,SH600023|2024-01-04,2024-01-04,pullback_drawdown,20,1,1,2023-10-30,2024-03-28,isolated
robustness,SH600027,SH600027|2024-01-04,2024-01-04,pullback_drawdown,20,2,2,2023-11-14,2024-02-01,clustered_20d
robustness,SH600188,SH600188|2024-01-04,2024-01-04,pullback_drawdown,20,2,2,2023-11-27,2024-01-30,clustered_20d
robustness,SH600905,SH600905|2024-01-04,2024-01-04,range_breakout,20,2,2,2023-10-18,2024-01-29,clustered_20d
robustness,SH601088,SH601088|2024-01-04,2024-01-04,pullback_drawdown,20,2,2,2023-12-01,2024-01-19,clustered_20d
robustness,SH601328,SH601328|2024-01-04,2024-01-04,range_breakout,20,2,2,2023-12-01,2024-01-30,clustered_20d
robustness,SH601601,SH601601|2024-01-04,2024-01-04,pullback_drawdown,20,3,2,2023-12-29,2024-04-01,clustered_20d
robustness,SH601607,SH601607|2024-01-04,2024-01-04,pullback_drawdown,20,3,3,2024-01-03,2024-01-26,clustered_20d
robustness,SH601669,SH601669|2024-01-04,2024-01-04,pullback_drawdown,20,3,3,2024-01-02,2024-01-25,clustered_20d
robustness,SH601868,SH601868|2024-01-04,2024-01-04,range_breakout,20,3,3,2023-10-13,2024-01-25,clustered_20d
robustness,SH601872,SH601872|2024-01-04,2024-01-04,range_breakout;volume_money,20,3,2,2023-11-03,2024-01-05,clustered_20d
robustness,SH605499,SH605499|2024-01-04,2024-01-04,pullback_drawdown;range_breakout,20,2,1,2023-10-30,2024-02-06,isolated
robustness,SZ000617,SZ000617|2024-01-04,2024-01-04,pullback_drawdown,20,3,3,2024-01-03,2024-01-08,clustered_20d
robustness,SZ000999,SZ000999|2024-01-04,2024-01-04,pullback_drawdown,20,3,2,2024-01-03,2024-04-12,clustered_20d
robustness,SZ002648,SZ002648|2024-01-04,2024-01-04,range_breakout,20,1,1,2023-10-18,2024-02-08,isolated
robustness,SZ003816,SZ003816|2024-01-04,2024-01-04,pullback_drawdown,20,2,2,2023-11-30,2024-02-01,clustered_20d
robustness,SH600015,SH600015|2024-01-05,2024-01-05,range_breakout,20,3,3,2023-11-07,2024-01-08,clustered_20d
robustness,SH600256,SH600256|2024-01-05,2024-01-05,pullback_drawdown;range_breakout;volume_money,20,3,1,2023-10-17,2024-02-23,isolated
robustness,SH600377,SH600377|2024-01-05,2024-01-05,pullback_drawdown,20,2,2,2023-12-08,2024-02-05,clustered_20d
robustness,SH601872,SH601872|2024-01-05,2024-01-05,pullback_drawdown,20,3,2,2024-01-04,2024-03-01,clustered_20d
robustness,SH600015,SH600015|2024-01-08,2024-01-08,pullback_drawdown,20,3,3,2024-01-05,2024-01-17,clustered_20d
robustness,SH600016,SH600016|2024-01-08,2024-01-08,range_breakout;volume_money,20,3,2,2023-12-01,2024-01-29,clustered_20d
robustness,SH600690,SH600690|2024-01-08,2024-01-08,volume_money,20,3,3,2023-12-29,2024-01-30,clustered_20d
robustness,SH601169,SH601169|2024-01-08,2024-01-08,volume_money,20,2,2,2023-11-22,2024-01-30,clustered_20d
robustness,SH601818,SH601818|2024-01-08,2024-01-08,volume_money,20,2,2,2023-12-05,2024-01-29,clustered_20d
robustness,SH601998,SH601998|2024-01-08,2024-01-08,pullback_drawdown,20,3,2,2023-12-29,2024-04-09,clustered_20d
robustness,SZ000617,SZ000617|2024-01-08,2024-01-08,volume_money,20,3,3,2024-01-04,2024-04-16,clustered_20d
robustness,SZ000651,SZ000651|2024-01-08,2024-01-08,volume_money,20,3,3,2023-12-13,2024-01-10,clustered_20d
robustness,SH600039,SH600039|2024-01-09,2024-01-09,volume_money,20,3,3,2023-12-28,2024-01-29,clustered_20d
robustness,SH601021,SH601021|2024-01-10,2024-01-10,range_breakout;volume_money,20,3,2,2023-11-01,2024-01-15,clustered_20d
robustness,SZ000651,SZ000651|2024-01-10,2024-01-10,pullback_drawdown,20,3,3,2024-01-08,2024-04-02,clustered_20d
robustness,SH600741,SH600741|2024-01-12,2024-01-12,range_breakout,20,2,2,2023-11-29,2024-01-17,clustered_20d
robustness,SH601825,SH601825|2024-01-12,2024-01-12,pullback_drawdown,20,3,2,2023-12-21,2024-03-22,clustered_20d
robustness,SH603259,SH603259|2024-01-12,2024-01-12,volume_money,20,3,2,2023-07-14,2024-01-17,clustered_20d
robustness,SZ002594,SZ002594|2024-01-12,2024-01-12,volume_money,20,2,2,2023-12-29,2024-02-21,clustered_20d
robustness,SZ002812,SZ002812|2024-01-12,2024-01-12,volume_money,20,3,2,2023-12-29,2025-11-11,clustered_20d
robustness,SH600029,SH600029|2024-01-15,2024-01-15,range_breakout,20,3,3,2023-10-31,2024-01-16,clustered_20d
robustness,SH601021,SH601021|2024-01-15,2024-01-15,pullback_drawdown,20,3,2,2024-01-10,2024-04-03,clustered_20d
robustness,SH600026,SH600026|2024-01-16,2024-01-16,volume_money,20,3,3,2023-12-22,2024-03-05,clustered_20d
robustness,SH600029,SH600029|2024-01-16,2024-01-16,pullback_drawdown,20,3,3,2024-01-15,2024-01-29,clustered_20d
robustness,SH600009,SH600009|2024-01-17,2024-01-17,pullback_drawdown;range_breakout,20,3,2,2023-12-29,2024-03-13,clustered_20d
robustness,SH600015,SH600015|2024-01-17,2024-01-17,volume_money,20,3,3,2024-01-08,2024-03-26,clustered_20d
robustness,SH600115,SH600115|2024-01-17,2024-01-17,range_breakout,20,3,2,2023-10-31,2024-01-29,clustered_20d
robustness,SH600585,SH600585|2024-01-17,2024-01-17,volume_money,20,3,3,2023-12-28,2024-02-19,clustered_20d
robustness,SH600741,SH600741|2024-01-17,2024-01-17,pullback_drawdown,20,2,2,2024-01-12,2024-04-02,clustered_20d
robustness,SH600926,SH600926|2024-01-17,2024-01-17,pullback_drawdown,20,3,2,2023-12-29,2024-03-27,clustered_20d
robustness,SH601018,SH601018|2024-01-17,2024-01-17,range_breakout,20,2,2,2023-11-01,2024-01-30,clustered_20d
robustness,SH601111,SH601111|2024-01-17,2024-01-17,range_breakout,20,3,3,2023-11-17,2024-01-26,clustered_20d
robustness,SH603259,SH603259|2024-01-17,2024-01-17,pullback_drawdown;range_breakout,20,3,2,2024-01-12,2024-03-04,clustered_20d
robustness,SZ000333,SZ000333|2024-01-17,2024-01-17,volume_money,20,3,3,2023-12-25,2024-01-30,clustered_20d
robustness,SZ000338,SZ000338|2024-01-17,2024-01-17,pullback_drawdown,20,3,2,2024-01-03,2024-04-01,clustered_20d
robustness,SZ002142,SZ002142|2024-01-17,2024-01-17,range_breakout,20,3,3,2023-11-06,2024-01-26,clustered_20d
robustness,SZ000157,SZ000157|2024-01-18,2024-01-18,pullback_drawdown,20,3,3,2023-12-22,2024-04-01,clustered_20d
robustness,SH600018,SH600018|2024-01-19,2024-01-19,volume_money,20,2,2,2023-11-02,2024-01-26,clustered_20d
robustness,SH601088,SH601088|2024-01-19,2024-01-19,volume_money,20,2,2,2024-01-04,2024-03-28,clustered_20d
robustness,SH601138,SH601138|2024-01-19,2024-01-19,range_breakout;volume_money,20,3,2,2023-11-14,2024-01-22,clustered_20d
robustness,SH601816,SH601816|2024-01-19,2024-01-19,volume_money,20,2,2,2023-11-22,2024-01-29,clustered_20d
robustness,SH601138,SH601138|2024-01-22,2024-01-22,pullback_drawdown,20,3,2,2024-01-19,2024-04-19,clustered_20d
robustness,SZ002236,SZ002236|2024-01-22,2024-01-22,range_breakout,20,3,2,2023-12-12,2024-02-20,clustered_20d
robustness,SH600036,SH600036|2024-01-23,2024-01-23,pullback_drawdown,20,3,2,2023-12-29,2024-03-27,clustered_20d
robustness,SH601059,SH601059|2024-01-23,2024-01-23,pullback_drawdown;volume_money,20,3,2,2023-11-07,2024-01-24,clustered_20d
robustness,SH600030,SH600030|2024-01-24,2024-01-24,range_breakout,20,3,2,2023-11-07,2024-01-25,clustered_20d
robustness,SH601059,SH601059|2024-01-24,2024-01-24,range_breakout,20,3,2,2024-01-23,2024-04-29,clustered_20d
robustness,SH601066,SH601066|2024-01-24,2024-01-24,range_breakout;volume_money,20,3,2,2023-11-08,2024-01-25,clustered_20d
robustness,SH603195,SH603195|2024-01-24,2024-01-24,volume_money,20,3,3,2023-12-29,2024-01-25,clustered_20d
robustness,SZ002230,SZ002230|2024-01-24,2024-01-24,range_breakout;volume_money,20,3,2,2023-11-14,2024-01-25,clustered_20d
robustness,SH600030,SH600030|2024-01-25,2024-01-25,pullback_drawdown;volume_money,20,3,2,2024-01-24,2024-04-29,clustered_20d
robustness,SH600050,SH600050|2024-01-25,2024-01-25,volume_money,20,2,2,2023-11-14,2024-01-26,clustered_20d
robustness,SH600436,SH600436|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2023-12-29,2024-03-06,clustered_20d
robustness,SH600837,SH600837|2024-01-25,2024-01-25,range_breakout,20,2,2,2023-11-07,2024-01-26,clustered_20d
robustness,SH600999,SH600999|2024-01-25,2024-01-25,range_breakout;volume_money,20,3,2,2023-12-12,2024-01-29,clustered_20d
robustness,SH601066,SH601066|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2024-01-24,2024-03-19,clustered_20d
robustness,SH601136,SH601136|2024-01-25,2024-01-25,pullback_drawdown;range_breakout;volume_money,20,3,1,2023-12-08,2024-04-17,isolated
robustness,SH601186,SH601186|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2023-12-29,2024-03-27,clustered_20d
robustness,SH601318,SH601318|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2023-12-29,2024-04-25,clustered_20d
robustness,SH601319,SH601319|2024-01-25,2024-01-25,pullback_drawdown;volume_money,20,3,2,2024-01-02,2024-03-28,clustered_20d
robustness,SH601628,SH601628|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2023-12-29,2024-04-02,clustered_20d
robustness,SH601668,SH601668|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2023-12-29,2024-04-01,clustered_20d
robustness,SH601669,SH601669|2024-01-25,2024-01-25,volume_money,20,3,3,2024-01-04,2024-03-07,clustered_20d
robustness,SH601688,SH601688|2024-01-25,2024-01-25,pullback_drawdown;range_breakout;volume_money,20,3,1,2023-11-07,2024-04-29,isolated
robustness,SH601788,SH601788|2024-01-25,2024-01-25,pullback_drawdown;range_breakout;volume_money,20,3,1,2023-11-08,2024-04-29,isolated
robustness,SH601868,SH601868|2024-01-25,2024-01-25,volume_money,20,3,3,2024-01-04,2024-01-26,clustered_20d
robustness,SH601881,SH601881|2024-01-25,2024-01-25,volume_money,20,3,3,2023-10-19,2024-01-26,clustered_20d
robustness,SH603195,SH603195|2024-01-25,2024-01-25,pullback_drawdown,20,3,3,2024-01-24,2024-03-18,clustered_20d
robustness,SZ000166,SZ000166|2024-01-25,2024-01-25,range_breakout,20,3,2,2023-11-08,2024-01-26,clustered_20d
robustness,SZ002230,SZ002230|2024-01-25,2024-01-25,pullback_drawdown,20,3,2,2024-01-24,2024-06-13,clustered_20d
robustness,SH600010,SH600010|2024-01-26,2024-01-26,volume_money,20,3,3,2024-01-02,2024-01-29,clustered_20d
robustness,SH600018,SH600018|2024-01-26,2024-01-26,pullback_drawdown,20,2,2,2024-01-19,2024-03-27,clustered_20d
robustness,SH600028,SH600028|2024-01-26,2024-01-26,volume_money,20,3,2,2023-12-28,2024-04-01,clustered_20d
robustness,SH600048,SH600048|2024-01-26,2024-01-26,range_breakout,20,3,3,2023-12-29,2024-01-29,clustered_20d
robustness,SH600050,SH600050|2024-01-26,2024-01-26,pullback_drawdown,20,2,2,2024-01-25,2024-04-02,clustered_20d
robustness,SH600837,SH600837|2024-01-26,2024-01-26,pullback_drawdown,20,2,2,2024-01-25,2024-03-19,clustered_20d
robustness,SH601111,SH601111|2024-01-26,2024-01-26,volume_money,20,3,3,2024-01-17,2024-01-30,clustered_20d
robustness,SH601211,SH601211|2024-01-26,2024-01-26,range_breakout;volume_money,20,3,2,2023-12-20,2024-01-29,clustered_20d
robustness,SH601390,SH601390|2024-01-26,2024-01-26,pullback_drawdown,20,3,3,2023-12-29,2024-03-06,clustered_20d
robustness,SH601600,SH601600|2024-01-26,2024-01-26,volume_money,20,1,1,2023-12-26,2024-03-08,isolated
robustness,SH601607,SH601607|2024-01-26,2024-01-26,volume_money,20,3,3,2024-01-04,2024-04-02,clustered_20d
robustness,SH601618,SH601618|2024-01-26,2024-01-26,pullback_drawdown,20,3,2,2023-12-29,2024-03-08,clustered_20d
robustness,SH601658,SH601658|2024-01-26,2024-01-26,pullback_drawdown,20,3,2,2023-12-29,2024-03-28,clustered_20d
robustness,SH601698,SH601698|2024-01-26,2024-01-26,range_breakout;volume_money,20,3,2,2024-01-03,2024-04-23,clustered_20d
robustness,SH601766,SH601766|2024-01-26,2024-01-26,pullback_drawdown,20,3,2,2023-12-29,2024-04-16,clustered_20d
robustness,SH601800,SH601800|2024-01-26,2024-01-26,pullback_drawdown,20,3,3,2024-01-02,2024-03-27,clustered_20d
robustness,SH601857,SH601857|2024-01-26,2024-01-26,volume_money,20,2,2,2023-12-28,2024-04-01,clustered_20d
robustness,SH601868,SH601868|2024-01-26,2024-01-26,pullback_drawdown,20,3,3,2024-01-25,2024-04-02,clustered_20d
robustness,SH601881,SH601881|2024-01-26,2024-01-26,range_breakout,20,3,3,2024-01-25,2024-01-29,clustered_20d
robustness,SH601898,SH601898|2024-01-26,2024-01-26,volume_money,20,1,1,2023-12-27,2024-04-12,isolated
robustness,SH601919,SH601919|2024-01-26,2024-01-26,range_breakout;volume_money,20,3,2,2023-12-19,2024-01-29,clustered_20d
robustness,SH601995,SH601995|2024-01-26,2024-01-26,range_breakout;volume_money,20,3,2,2023-11-08,2024-01-29,clustered_20d
robustness,SZ000002,SZ000002|2024-01-26,2024-01-26,range_breakout,20,3,3,2023-12-29,2024-01-29,clustered_20d
robustness,SZ000063,SZ000063|2024-01-26,2024-01-26,range_breakout,20,3,3,2023-12-12,2024-01-29,clustered_20d
robustness,SZ000166,SZ000166|2024-01-26,2024-01-26,pullback_drawdown;volume_money,20,3,2,2024-01-25,2024-04-19,clustered_20d
robustness,SZ000768,SZ000768|2024-01-26,2024-01-26,range_breakout;volume_money,20,2,1,2023-12-27,2024-03-06,isolated
robustness,SZ000938,SZ000938|2024-01-26,2024-01-26,range_breakout,20,3,3,2023-11-10,2024-02-23,clustered_20d
robustness,SZ001979,SZ001979|2024-01-26,2024-01-26,range_breakout;volume_money,20,3,2,2023-11-24,2024-01-29,clustered_20d
robustness,SZ002142,SZ002142|2024-01-26,2024-01-26,volume_money,20,3,3,2024-01-17,2024-01-29,clustered_20d
robustness,SZ002736,SZ002736|2024-01-26,2024-01-26,range_breakout,20,3,3,2023-10-18,2024-01-29,clustered_20d
robustness,SH600010,SH600010|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-07-02,clustered_20d
robustness,SH600016,SH600016|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-08,2024-03-27,clustered_20d
robustness,SH600019,SH600019|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2024-01-04,2024-03-08,clustered_20d
robustness,SH600025,SH600025|2024-01-29,2024-01-29,range_breakout,20,2,2,2023-11-02,2024-02-21,clustered_20d
robustness,SH600029,SH600029|2024-01-29,2024-01-29,volume_money,20,3,3,2024-01-16,2024-04-26,clustered_20d
robustness,SH600039,SH600039|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2024-01-09,2024-04-02,clustered_20d
robustness,SH600048,SH600048|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-03-13,clustered_20d
robustness,SH600104,SH600104|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-02,2024-03-06,clustered_20d
robustness,SH600115,SH600115|2024-01-29,2024-01-29,pullback_drawdown;volume_money,20,3,2,2024-01-17,2024-04-23,clustered_20d
robustness,SH600309,SH600309|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2023-12-29,2024-03-13,clustered_20d
robustness,SH600346,SH600346|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2024-01-02,2024-04-01,clustered_20d
robustness,SH600674,SH600674|2024-01-29,2024-01-29,pullback_drawdown,20,1,1,2023-12-11,2024-03-21,isolated
robustness,SH600886,SH600886|2024-01-29,2024-01-29,range_breakout,20,2,2,2023-12-28,2024-01-30,clustered_20d
robustness,SH600905,SH600905|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2024-01-04,2024-03-07,clustered_20d
robustness,SH600999,SH600999|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-25,2024-03-19,clustered_20d
robustness,SH601211,SH601211|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-26,2024-03-19,clustered_20d
robustness,SH601360,SH601360|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2023-12-11,2024-02-20,clustered_20d
robustness,SH601727,SH601727|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-03,2024-02-27,clustered_20d
robustness,SH601816,SH601816|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2024-01-19,2024-04-02,clustered_20d
robustness,SH601818,SH601818|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2024-01-08,2024-03-18,clustered_20d
robustness,SH601881,SH601881|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-03-19,clustered_20d
robustness,SH601901,SH601901|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2023-12-19,2024-02-23,clustered_20d
robustness,SH601919,SH601919|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-26,2024-04-16,clustered_20d
robustness,SH601939,SH601939|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2023-12-28,2024-02-06,clustered_20d
robustness,SH601988,SH601988|2024-01-29,2024-01-29,pullback_drawdown,20,2,2,2023-12-04,2024-02-06,clustered_20d
robustness,SH601989,SH601989|2024-01-29,2024-01-29,pullback_drawdown,20,1,1,2023-12-15,2024-04-08,isolated
robustness,SH601995,SH601995|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-26,2024-03-19,clustered_20d
robustness,SZ000001,SZ000001|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2023-12-29,2024-04-19,clustered_20d
robustness,SZ000002,SZ000002|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-04-30,clustered_20d
robustness,SZ000063,SZ000063|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-02-28,clustered_20d
robustness,SZ000877,SZ000877|2024-01-29,2024-01-29,pullback_drawdown,20,4,3,2023-12-29,2024-01-30,clustered_20d
robustness,SZ001289,SZ001289|2024-01-29,2024-01-29,pullback_drawdown,20,1,1,2023-12-27,2024-03-07,isolated
robustness,SZ001979,SZ001979|2024-01-29,2024-01-29,pullback_drawdown,20,3,2,2024-01-26,2024-03-27,clustered_20d
robustness,SZ002142,SZ002142|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-04-02,clustered_20d
robustness,SZ002493,SZ002493|2024-01-29,2024-01-29,pullback_drawdown,20,4,3,2023-12-29,2024-02-07,clustered_20d
robustness,SZ002736,SZ002736|2024-01-29,2024-01-29,pullback_drawdown,20,3,3,2024-01-26,2024-02-08,clustered_20d
robustness,SH600188,SH600188|2024-01-30,2024-01-30,volume_money,20,2,2,2024-01-04,2024-04-09,clustered_20d
robustness,SH600690,SH600690|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2024-01-08,2024-04-01,clustered_20d
robustness,SH600809,SH600809|2024-01-30,2024-01-30,range_breakout,20,3,3,2023-12-29,2024-02-05,clustered_20d
robustness,SH600886,SH600886|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2024-01-29,2024-04-11,clustered_20d
robustness,SH601006,SH601006|2024-01-30,2024-01-30,volume_money,20,1,1,2023-12-01,2024-04-01,isolated
robustness,SH601009,SH601009|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2023-12-29,2024-03-06,clustered_20d
robustness,SH601018,SH601018|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2024-01-17,2024-04-03,clustered_20d
robustness,SH601111,SH601111|2024-01-30,2024-01-30,pullback_drawdown,20,3,3,2024-01-26,2024-04-26,clustered_20d
robustness,SH601169,SH601169|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2024-01-08,2024-05-14,clustered_20d
robustness,SH601288,SH601288|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2023-12-29,2024-02-06,clustered_20d
robustness,SH601328,SH601328|2024-01-30,2024-01-30,pullback_drawdown,20,3,3,2024-01-04,2024-02-06,clustered_20d
robustness,SH601398,SH601398|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2023-10-17,2024-02-06,clustered_20d
robustness,SH601808,SH601808|2024-01-30,2024-01-30,pullback_drawdown,20,1,1,2023-12-01,2024-03-18,isolated
robustness,SH601899,SH601899|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2023-12-22,2024-02-07,clustered_20d
robustness,SH601916,SH601916|2024-01-30,2024-01-30,pullback_drawdown,20,1,1,2023-11-28,2024-03-14,isolated
robustness,SZ000333,SZ000333|2024-01-30,2024-01-30,pullback_drawdown,20,2,2,2024-01-17,2024-04-17,clustered_20d
robustness,SZ000877,SZ000877|2024-01-30,2024-01-30,volume_money,20,2,2,2024-01-29,2024-03-28,clustered_20d
robustness,SZ001965,SZ001965|2024-01-30,2024-01-30,pullback_drawdown,20,1,1,2023-11-23,2024-03-26,isolated
robustness,SH600027,SH600027|2024-02-01,2024-02-01,volume_money,20,2,2,2024-01-04,2024-04-17,clustered_20d
robustness,SH600795,SH600795|2024-02-01,2024-02-01,volume_money,20,1,1,2023-11-15,2024-04-09,isolated
robustness,SH603369,SH603369|2024-02-01,2024-02-01,pullback_drawdown,20,1,1,2024-01-02,2024-03-13,isolated
robustness,SZ003816,SZ003816|2024-02-01,2024-02-01,volume_money,20,2,2,2024-01-04,2024-05-27,clustered_20d
robustness,SH600377,SH600377|2024-02-05,2024-02-05,volume_money,20,1,1,2024-01-05,2024-03-27,isolated
robustness,SH600809,SH600809|2024-02-05,2024-02-05,volume_money,20,3,3,2024-01-30,2024-02-06,clustered_20d
robustness,SH600547,SH600547|2024-02-06,2024-02-06,range_breakout,20,3,3,2023-12-05,2024-02-19,clustered_20d
robustness,SH600660,SH600660|2024-02-06,2024-02-06,pullback_drawdown;volume_money,20,2,1,2023-12-14,2024-04-19,isolated
robustness,SH600809,SH600809|2024-02-06,2024-02-06,pullback_drawdown,20,3,3,2024-02-05,2024-04-30,clustered_20d
robustness,SH601288,SH601288|2024-02-06,2024-02-06,volume_money,20,2,2,2024-01-30,2024-04-17,clustered_20d
