variant,seed,feature,gain,split_count
core_plus_volatility,20260725,RESI10,49.38564974069595,17
core_plus_volatility,20260725,VSTD5,6.678401827812195,3
core_plus_volatility,20260725,RSQR60,16.30891215801239,6
core_plus_volatility,20260725,CORR60,20.407428324222565,11
core_plus_volatility,20260725,WVMA60,22.80893898010254,8
core_plus_volatility,20260725,STD5,47.37309640645981,16
core_plus_volatility,20260725,RSQR20,7.285049915313721,4
core_plus_volatility,20260725,CORD60,48.46056178212166,13
core_plus_volatility,20260725,CORD10,24.097935914993286,10
core_plus_volatility,20260725,CORR20,46.609015606343746,9
core_plus_volatility,20260725,KLOW,28.031112760305405,7
core_plus_volatility,20260725,close_momentum_20d,53.29922951152548,26
core_plus_volatility,20260725,volume_surprise_20d,54.90797761082649,14
core_plus_volatility,20260725,volatility_20d,37.28345653414726,13
core_plus_volatility,20260726,RESI5,63.05785953998566,13
core_plus_volatility,20260726,WVMA5,40.74430367350578,18
core_plus_volatility,20260726,RSQR5,28.80061686038971,14
core_plus_volatility,20260726,KLEN,74.60942032933235,15
core_plus_volatility,20260726,RSQR10,15.101416200399399,7
core_plus_volatility,20260726,CORR5,14.783134758472443,4
core_plus_volatility,20260726,CORD5,43.17892003059387,16
core_plus_volatility,20260726,CORR10,44.9614759683609,14
core_plus_volatility,20260726,ROC60,59.30464243888855,17
core_plus_volatility,20260726,RESI10,78.39955958724022,23
core_plus_volatility,20260726,VSTD5,4.851769924163818,2
core_plus_volatility,20260726,RSQR60,11.984610915184021,7
core_plus_volatility,20260726,CORR60,31.309103071689606,13
core_plus_volatility,20260726,WVMA60,30.17890977859497,7
core_plus_volatility,20260726,STD5,48.01707836985588,12
core_plus_volatility,20260726,RSQR20,21.12323784828186,7
core_plus_volatility,20260726,CORD60,42.593379974365234,14
core_plus_volatility,20260726,CORD10,11.181363105773926,9
core_plus_volatility,20260726,CORR20,35.510692693228975,13
core_plus_volatility,20260726,KLOW,23.636674031615257,10
core_plus_volatility,20260726,close_momentum_20d,47.56408290565014,23
core_plus_volatility,20260726,volume_surprise_20d,81.46587045490742,23
core_plus_volatility,20260726,volatility_20d,65.84711438789964,21
core_plus_volatility,20260727,RESI5,54.12689485773444,14
core_plus_volatility,20260727,WVMA5,17.469415932893753,6
core_plus_volatility,20260727,RSQR5,16.001689910888672,7
core_plus_volatility,20260727,KLEN,39.43535029888153,8
core_plus_volatility,20260727,RSQR10,9.845999956130981,4
core_plus_volatility,20260727,CORR5,24.994624257087708,6
core_plus_volatility,20260727,CORD5,19.61598026752472,8
core_plus_volatility,20260727,CORR10,28.681633412837982,11
core_plus_volatility,20260727,ROC60,42.21321380138397,14
core_plus_volatility,20260727,RESI10,42.04471058837953,15
core_plus_volatility,20260727,VSTD5,0.0,0
core_plus_volatility,20260727,RSQR60,11.868635386228561,6
core_plus_volatility,20260727,CORR60,24.54124265909195,11
core_plus_volatility,20260727,WVMA60,18.321799755096436,6
core_plus_volatility,20260727,STD5,31.44199001789093,9
core_plus_volatility,20260727,RSQR20,10.760079979896545,5
core_plus_volatility,20260727,CORD60,39.46102400124073,12
core_plus_volatility,20260727,CORD10,21.83017122745514,9
core_plus_volatility,20260727,CORR20,46.171020567417145,8
core_plus_volatility,20260727,KLOW,11.890370462089777,5
core_plus_volatility,20260727,close_momentum_20d,47.36815494298935,19
core_plus_volatility,20260727,volume_surprise_20d,55.936956852674484,11
core_plus_volatility,20260727,volatility_20d,46.810611307621,15
core_plus_intraday_range,20260723,RESI5,68.33705447148532,17
core_plus_intraday_range,20260723,WVMA5,22.51776385307312,16
core_plus_intraday_range,20260723,RSQR5,23.73258103430271,10
core_plus_intraday_range,20260723,KLEN,20.384819984436035,5
core_plus_intraday_range,20260723,RSQR10,25.128729820251465,9
core_plus_intraday_range,20260723,CORR5,53.01261052489281,16
core_plus_intraday_range,20260723,CORD5,10.97294071316719,6
core_plus_intraday_range,20260723,CORR10,32.124450355768204,14
core_plus_intraday_range,20260723,ROC60,39.04623755812645,15
core_plus_intraday_range,20260723,RESI10,50.04360692575574,19
core_plus_intraday_range,20260723,VSTD5,14.634239912033081,6
core_plus_intraday_range,20260723,RSQR60,10.79753940179944,7
core_plus_intraday_range,20260723,CORR60,33.515198945999146,11
core_plus_intraday_range,20260723,WVMA60,39.485649079084396,15
core_plus_intraday_range,20260723,STD5,62.0813809633255,17
core_plus_intraday_range,20260723,RSQR20,28.552310397848487,12
core_plus_intraday_range,20260723,CORD60,57.479843601584435,18
core_plus_intraday_range,20260723,CORD10,18.826085986569524,12
core_plus_intraday_range,20260723,CORR20,35.65609394013882,8
core_plus_intraday_range,20260723,KLOW,21.27236121892929,8
core_plus_intraday_range,20260723,close_momentum_20d,66.46215650439262,21
core_plus_intraday_range,20260723,volume_surprise_20d,78.2406290397048,24
core_plus_intraday_range,20260723,intraday_range_1d,61.922119438648224,14
core_plus_intraday_range,20260724,RESI5,104.51189755555242,32
core_plus_intraday_range,20260724,WVMA5,22.219064831733704,11
core_plus_intraday_range,20260724,RSQR5,40.604650527238846,23
core_plus_intraday_range,20260724,KLEN,44.717169761657715,13
core_plus_intraday_range,20260724,RSQR10,23.36147204041481,13
core_plus_intraday_range,20260724,CORR5,60.08418571949005,21
core_plus_intraday_range,20260724,CORD5,26.951526924967766,15
core_plus_intraday_range,20260724,CORR10,41.243768990039825,20
core_plus_intraday_range,20260724,ROC60,76.0961565040052,25
core_plus_intraday_range,20260724,RESI10,79.21206770837307,27
core_plus_intraday_range,20260724,VSTD5,5.7184898853302,2
core_plus_intraday_range,20260724,RSQR60,31.065498359501362,19
core_plus_intraday_range,20260724,CORR60,43.0569718554616,18
core_plus_intraday_range,20260724,WVMA60,51.19937698543072,17
core_plus_intraday_range,20260724,STD5,62.408487132168375,19
core_plus_intraday_range,20260724,RSQR20,34.11067786812782,16
core_plus_intraday_range,20260724,CORD60,68.14398911595345,23
core_plus_intraday_range,20260724,CORD10,17.524756580591202,11
core_plus_intraday_range,20260724,CORR20,49.85636465251446,16
core_plus_intraday_range,20260724,KLOW,25.479582220315933,9
core_plus_intraday_range,20260724,close_momentum_20d,65.85195932723582,33
core_plus_intraday_range,20260724,volume_surprise_20d,98.82161371409893,31
core_plus_intraday_range,20260724,intraday_range_1d,72.1478385925293,17
core_plus_intraday_range,20260725,RESI5,60.82923652976751,16
core_plus_intraday_range,20260725,WVMA5,32.733802795410156,16
core_plus_intraday_range,20260725,RSQR5,26.366055846214294,12
core_plus_intraday_range,20260725,KLEN,35.582002714276314,11
core_plus_intraday_range,20260725,RSQR10,45.539978086948395,14
core_plus_intraday_range,20260725,CORR5,45.44038328528404,14
core_plus_intraday_range,20260725,CORD5,22.763042356818914,17
core_plus_intraday_range,20260725,CORR10,29.813399504870176,19
core_plus_intraday_range,20260725,ROC60,42.00232309103012,16
core_plus_intraday_range,20260725,RESI10,62.84532022476196,20
core_plus_intraday_range,20260725,VSTD5,7.054384171962738,4
core_plus_intraday_range,20260725,RSQR60,35.24981105327606,15
core_plus_intraday_range,20260725,CORR60,36.68163502216339,13
core_plus_intraday_range,20260725,WVMA60,42.15004259347916,13
core_plus_intraday_range,20260725,STD5,63.10634011030197,16
core_plus_intraday_range,20260725,RSQR20,13.99506390094757,9
core_plus_intraday_range,20260725,CORD60,50.12605011463165,14
core_plus_intraday_range,20260725,CORD10,14.034678887575865,11
core_plus_intraday_range,20260725,CORR20,45.7878058552742,9
core_plus_intraday_range,20260725,KLOW,25.96008848398924,9
core_plus_intraday_range,20260725,close_momentum_20d,93.88432225584984,33
core_plus_intraday_range,20260725,volume_surprise_20d,96.4537798166275,25
core_plus_intraday_range,20260725,intraday_range_1d,46.478830590844154,11
core_plus_intraday_range,20260726,RESI5,55.50212204456329,13
core_plus_intraday_range,20260726,WVMA5,37.932503029704094,20
core_plus_intraday_range,20260726,RSQR5,24.29740876145661,10
core_plus_intraday_range,20260726,KLEN,43.82275013625622,13
core_plus_intraday_range,20260726,RSQR10,35.388286769390106,15
core_plus_intraday_range,20260726,CORR5,23.961079955101013,8
core_plus_intraday_range,20260726,CORD5,31.246936202049255,14
core_plus_intraday_range,20260726,CORR10,35.53445707261562,14
core_plus_intraday_range,20260726,ROC60,58.11571857333183,16
core_plus_intraday_range,20260726,RESI10,62.757467210292816,17
core_plus_intraday_range,20260726,VSTD5,9.446250200271606,2
core_plus_intraday_range,20260726,RSQR60,21.93183970451355,8
core_plus_intraday_range,20260726,CORR60,36.636372558772564,15
core_plus_intraday_range,20260726,WVMA60,26.160099983215332,6
core_plus_intraday_range,20260726,STD5,45.834769517183304,11
core_plus_intraday_range,20260726,RSQR20,19.053766191005707,7
core_plus_intraday_range,20260726,CORD60,48.36732017993927,13
core_plus_intraday_range,20260726,CORD10,26.49414426088333,11
core_plus_intraday_range,20260726,CORR20,42.48077756166458,9
core_plus_intraday_range,20260726,KLOW,27.89635682106018,7
core_plus_intraday_range,20260726,close_momentum_20d,70.25255705136806,24
core_plus_intraday_range,20260726,volume_surprise_20d,78.35579630732536,23
core_plus_intraday_range,20260726,intraday_range_1d,51.43576134741306,10
core_plus_intraday_range,20260727,RESI5,53.00932677090168,15
core_plus_intraday_range,20260727,WVMA5,11.812042117118835,9
core_plus_intraday_range,20260727,RSQR5,32.71523243188858,17
core_plus_intraday_range,20260727,KLEN,28.266306191682816,10
core_plus_intraday_range,20260727,RSQR10,20.927512049674988,10
