contrast,current_variant,reference_variant,seed,metric,current,reference,delta
reversal_given_core,core_plus_reversal,core,20260723,validation_paper_proxy_ic,0.006779929131757872,0.006751460700434784,2.8468431323087733e-05
reversal_given_core,core_plus_reversal,core,20260723,validation_executable_bridge_ic,0.009244529189812221,0.005201098151173368,0.0040434310386388535
reversal_given_core,core_plus_reversal,core,20260723,historical_test_paper_proxy_ic,0.006878052176193715,0.006330353856770903,0.0005476983194228121
reversal_given_core,core_plus_reversal,core,20260723,historical_test_executable_bridge_ic,0.00946857717181852,0.00752980925664798,0.0019387679151705401
reversal_given_core,core_plus_reversal,core,20260723,historical_test_paper_proxy_net_arr,0.15426806591060993,0.09335260460053574,0.06091546131007419
reversal_given_core,core_plus_reversal,core,20260723,historical_test_executable_bridge_net_arr,0.18333685565209468,0.09709197394575808,0.0862448817063366
reversal_given_core,core_plus_reversal,core,20260723,historical_test_paper_proxy_mdd,-0.196353305263109,-0.13945253410947123,-0.056900771153637786
reversal_given_core,core_plus_reversal,core,20260723,historical_test_executable_bridge_mdd,-0.21476162442591895,-0.20456984241831921,-0.010191782007599737
reversal_given_core,core_plus_reversal,core,20260724,validation_paper_proxy_ic,0.012973489946498646,0.007525169547780186,0.005448320398718461
reversal_given_core,core_plus_reversal,core,20260724,validation_executable_bridge_ic,0.013208357523112519,0.002978016047485473,0.010230341475627045
reversal_given_core,core_plus_reversal,core,20260724,historical_test_paper_proxy_ic,0.013126268723664932,0.007845196220506443,0.005281072503158488
reversal_given_core,core_plus_reversal,core,20260724,historical_test_executable_bridge_ic,0.01630375575111532,0.007991370392032853,0.008312385359082465
reversal_given_core,core_plus_reversal,core,20260724,historical_test_paper_proxy_net_arr,0.19839201975544585,0.17700542816145037,0.021386591593995474
reversal_given_core,core_plus_reversal,core,20260724,historical_test_executable_bridge_net_arr,0.2469703976974469,0.210330227981681,0.03664016971576589
