family,horizon,state_cell,train_event_count,train_date_count,train_min_state_date_cross_section_count,train_family_score_rankIC_net,train_family_score_rankIC_gross,train_top_minus_bottom_spread_net,train_top_minus_bottom_spread_gross,train_positive_spread_date_share,train_monotonicity,train_top1_signal_week_share,train_top5_signal_week_union_share,train_new_name_share,train_rank_turnover,train_style_explained_score_r2,train_style_explained_spread_share,train_neutralized_spread_retention,train_raw_and_neutralized_sign_agree,train_style_evaluable_date_count,train_gross_minus_net_drag,train_cost_survival_ratio,train_top_bucket_mean_net_return_absolute,train_top_bucket_median_net_return_absolute,validation_event_count,validation_date_count,validation_min_state_date_cross_section_count,validation_family_score_rankIC_net,validation_family_score_rankIC_gross,validation_top_minus_bottom_spread_net,validation_top_minus_bottom_spread_gross,validation_positive_spread_date_share,validation_monotonicity,validation_top1_signal_week_share,validation_top5_signal_week_union_share,validation_new_name_share,validation_rank_turnover,validation_style_explained_score_r2,validation_style_explained_spread_share,validation_neutralized_spread_retention,validation_raw_and_neutralized_sign_agree,validation_style_evaluable_date_count,validation_gross_minus_net_drag,validation_cost_survival_ratio,validation_top_bucket_mean_net_return_absolute,validation_top_bucket_median_net_return_absolute,robustness_event_count,robustness_date_count,robustness_min_state_date_cross_section_count,robustness_family_score_rankIC_net,robustness_family_score_rankIC_gross,robustness_top_minus_bottom_spread_net,robustness_top_minus_bottom_spread_gross,robustness_positive_spread_date_share,robustness_monotonicity,robustness_top1_signal_week_share,robustness_top5_signal_week_union_share,robustness_new_name_share,robustness_rank_turnover,robustness_style_explained_score_r2,robustness_style_explained_spread_share,robustness_neutralized_spread_retention,robustness_raw_and_neutralized_sign_agree,robustness_style_evaluable_date_count,robustness_gross_minus_net_drag,robustness_cost_survival_ratio,robustness_top_bucket_mean_net_return_absolute,robustness_top_bucket_median_net_return_absolute,validation_robustness_raw_and_neutralized_sign_agree,train_information_positive_pass,state_cell_sample_pass,validation_state_gates_pass_count,robustness_state_gates_pass_count,validation_gate_information_pass,validation_gate_monotonicity_pass,validation_gate_persistent_clean_pass,validation_gate_style_clean_pass,validation_gate_cost_survives_pass,robustness_gate_information_pass,robustness_gate_monotonicity_pass,robustness_gate_persistent_clean_pass,robustness_gate_style_clean_pass,robustness_gate_cost_survives_pass,non_deterioration_validation_pass,non_deterioration_robustness_pass,long_only_absolute_candidate_gate,Q3_stable_flag
close_location,H1,market_down|stock_down,5613,76,8,0.009831762971639381,0.009781704025032591,0.0012664656592560983,0.0012805091292680112,0.5394736842105263,0.05263157894736842,0.5,0.9078947368421053,0.5960942193499646,0.773355696631968,0.2249785074402399,0.34227610708288214,0.45835313344015743,True,6,1.4043470011912895e-05,0.9890329012961113,-0.00799534923614916,-0.007420266946948084,5096,50,24,0.007053464471252868,0.00703749386103938,0.000519586089152034,0.0005253476284470692,0.5,0.02,0.6,0.96,0.5602126559732503,0.7316783006278805,0.19638878706918317,-0.015121731634865932,1.015121731634866,True,1,5.761539295035239e-06,0.9890329012961068,-0.013149651664505432,-0.013196792561178672,2860,35,16,0.035795572785939554,0.035775421417756095,0.0016056494901579355,0.0016234540711979972,0.5428571428571428,0.02857142857142857,0.6,0.8857142857142857,0.5843461034515143,0.7675132876981963,,,,False,0,1.780458104006172e-05,0.9890329012961092,-0.011291054760930347,-0.011307500357261524,False,True,False,2,2,True,False,False,False,True,True,False,False,False,True,True,True,False,False
close_location,H1,market_down|stock_flat,3904,76,4,-0.01441878604222325,-0.014640993744757946,-0.0001330873561384356,-0.00013456312319238547,0.4473684210526316,-0.046052631578947366,0.5,0.8552631578947368,0.7502645988810124,0.8620410041430934,0.5183499777862062,-1.5990775188007214,-1.246825496697768,False,8,-1.4757670539498663e-06,,-0.010321778357734296,-0.010967098703888234,3863,50,25,0.012321939373239858,0.012294893427539469,-0.00010533123392714487,-0.00010649922140011826,0.5,0.04,0.42,0.88,0.7290203120984295,0.8445467777671122,,,,False,0,-1.1679874729733967e-06,,-0.011551443339278733,-0.010967098703888234,2874,35,40,0.019771163553018608,0.019713328876935523,0.001413677411028231,0.001429353269416651,0.6,0.12857142857142856,0.5142857142857142,0.9428571428571428,0.6844690526915835,0.8137569018462996,0.35897699990972676,-0.7591261366372557,1.7591261366372557,True,1,1.5675858388419957e-05,0.9890329012961102,-0.00940752070095599,-0.010517674337943372,False,False,False,0,2,False,False,False,False,False,True,False,False,False,True,True,True,False,False
close_location,H1,market_down|stock_up,2836,76,2,-0.008638779265834447,-0.00862405714251429,-0.0005204998545487008,-0.0005262715263229389,0.4594594594594595,-0.05405405405405406,0.32432432432432434,0.7162162162162162,0.7380172462889195,0.8494489412392372,0.3167339012546858,-0.049153933149933667,0.9508460668500663,True,1,-5.7716717742381345e-06,,-0.011460629435780072,-0.011796953832392931,2181,50,9,0.023565399189153152,0.02357307033386851,0.0018459213831496608,0.001866390269454746,0.6,0.18,0.4,0.72,0.7121486813028648,0.8497673096477775,,,,False,0,2.0468886305085145e-05,0.9890329012961127,-0.008552534385089605,-0.011745576109950528,1707,35,6,0.047243447385867006,0.04725936979226267,0.0027263201625490016,0.0027565515353192064,0.5714285714285714,0.15714285714285714,0.34285714285714286,0.8285714285714286,0.6917342162026645,0.8295207951005534,,,,False,0,3.0231372770204816e-05,0.9890329012961102,-0.008353436081501296,-0.00849894269299506,False,False,False,2,2,True,False,False,False,True,True,False,False,False,True,True,True,False,False
close_location,H1,market_flat|stock_down,4773,74,5,0.04492735615208726,0.045043092752770984,0.001890616505248046,0.0019115810027860848,0.5540540540540541,0.07432432432432433,0.40540540540540543,0.7567567567567568,0.7200256649933097,0.840094252520629,0.506350871329988,-2.1030177930747156,3.1030177930747156,True,2,2.0964497538038815e-05,0.9890329012961085,-0.009297967167817426,-0.009502554487764159,2210,30,19,-0.002051581525122957,-0.0020927645655324017,0.0011657247831295904,0.001178651166813496,0.5,-0.05,0.5,0.9,0.7095209860438189,0.8598001648764234,,,,False,0,1.292638368390552e-05,0.9890329012961042,-0.008068316790560855,-0.008528493464358688,2267,34,20,0.04634427686777874,0.04638853291762119,0.0018531178987661022,0.001873666585143556,0.5588235294117647,0.11764705882352941,0.4117647058823529,0.8529411764705882,0.7543048565270142,0.8584204402076385,,,,False,0,2.0548686377453796e-05,0.9890329012961079,-0.008472263956932265,-0.009134156607439436,False,True,False,1,2,False,False,False,False,True,True,False,False,False,True,False,True,False,False
close_location,H1,market_flat|stock_flat,4528,74,18,0.006846470364388562,0.007139891921958383,0.0002633034532779286,0.0002662231488283873,0.5,0.0,0.3918918918918919,0.8108108108108109,0.7639881660719251,0.8641982544655478,0.7650203003621401,0.950077520834201,0.049922479165799,True,1,2.9196955504586907e-06,0.9890329012961199,-0.008529567517894148,-0.009423619441096487,2549,30,39,-0.015847579496144036,-0.01587201129823646,-0.0008246671844544039,-0.0008338116794433097,0.43333333333333335,-0.08333333333333333,0.4666666666666667,0.9333333333333333,0.7595643686384098,0.8616157499507928,,,,False,0,-9.144494988905867e-06,,-0.011077695691933724,-0.011652514862963481,3316,34,60,0.021179436895770655,0.021197934443995564,0.0012284843179862716,0.001242106623931684,0.7058823529411765,0.22058823529411764,0.6176470588235294,0.9705882352941176,0.7279640997341184,0.8422402056099553,,,,False,0,1.3622305945412477e-05,0.9890329012961115,-0.008948670965001078,-0.010532581456241252,False,False,True,0,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False
close_location,H1,market_flat|stock_up,4196,74,9,0.008461261349946828,0.008567511749901464,-9.15482455446229e-05,-9.256339746093527e-05,0.47297297297297297,-0.04054054054054054,0.33783783783783783,0.7972972972972973,0.6834129816965168,0.8172400865494469,0.5643734172888679,-8.087319053767299,-8.561218413856544,True,2,-1.0151519163123778e-06,,-0.008674089706860585,-0.009379605325604112,1973,30,4,0.017294823161760422,0.017349505848146343,-0.00047119679734406193,-0.00047642176183073954,0.5,0.03333333333333333,0.36666666666666664,0.8,0.7564293292393859,0.8678073616185648,,,,False,0,-5.224964486677606e-06,,-0.010988996583033452,-0.013637730914103807,2189,34,24,-0.04306348360135219,-0.04305295282175044,-0.001426664156625605,-0.0014424840212656064,0.47058823529411764,-0.058823529411764705,0.4117647058823529,0.7647058823529411,0.7015667717063786,0.8223529663539882,,,,False,0,-1.581986464000134e-05,,-0.011302650257517187,-0.012411208037184318,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
close_location,H1,market_up|stock_down,2700,76,1,0.009168320539768326,0.009185477559055624,0.0009195353252698079,0.000929731785529857,0.5138888888888888,0.027777777777777776,0.3194444444444444,0.6944444444444444,0.7748334326368992,0.8873384218571693,,,,False,0,1.0196460260049117e-05,0.9890329012961108,-0.008530876930092371,-0.009013408751369245,753,18,12,0.029952418920037242,0.029793447111232267,0.0002986973962377164,0.0003020095649459934,0.5555555555555556,0.08333333333333333,0.3888888888888889,0.8333333333333334,0.7477690538802271,0.8667409116068316,,,,False,0,3.3121687082770016e-06,0.9890329012961252,-0.006906033345067878,-0.00711754957002303,1450,33,1,-0.03812432215700257,-0.03807440329133639,-0.0017950569302614037,-0.0018149617954155172,0.43333333333333335,-0.06666666666666667,0.3333333333333333,0.7666666666666667,0.7413955065715373,0.8533015488659726,,,,False,0,-1.9904865154113556e-05,,-0.006696058827367003,-0.007445020971019123,False,True,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
close_location,H1,market_up|stock_flat,4639,76,6,-0.0032563828897509556,-0.003316440730559643,-0.0007994639306858972,-0.0008083289541108398,0.5526315789473685,0.06578947368421052,0.5131578947368421,0.9210526315789473,0.7578085544149263,0.8669067895567867,0.7400961931586807,0.5189858110407525,0.48101418895924747,True,1,-8.865023424942586e-06,,-0.009027110831982505,-0.010967098703888234,1529,18,67,0.04337514340474561,0.04339773291120071,0.0013624952191536458,0.0013776035330757249,0.5555555555555556,0.1388888888888889,0.5555555555555556,1.0,0.7543441604679368,0.8587226275702816,,,,False,0,1.5108313922079092e-05,0.9890329012961028,-0.009467540864892005,-0.011199708188322666,3018,34,1,-0.014104265925912055,-0.014005806953507161,0.0006589952346686199,0.0006663026415046564,0.5454545454545454,0.06060606060606061,0.5454545454545454,0.9090909090909091,0.7223586714588254,0.8304134286024609,0.1707614996050002,7.316847655369802,-6.316847655369802,False,1,7.307406836036447e-06,0.9890329012961216,-0.007338270483386395,-0.01019650615575951,False,False,False,2,1,True,False,False,False,True,False,False,False,False,True,True,True,False,False
close_location,H1,market_up|stock_up,6027,76,19,-0.028806813897525495,-0.02882960435155954,-0.0020894652909052946,-0.00211263476489719,0.3684210526315789,-0.21052631578947367,0.5526315789473685,0.881578947368421,0.5615980586779754,0.7318345700162044,0.31873984597326205,-0.044162536956428015,0.5243554699519287,True,6,-2.316947399189518e-05,,-0.007645277953932946,-0.009826830479393367,1827,18,41,-0.05031875855127243,-0.050332663459245496,-0.003401449787006117,-0.0034391674761765517,0.2777777777777778,-0.3333333333333333,0.7222222222222222,0.9444444444444444,0.5810187864899804,0.7398881231766645,,,,False,0,-3.771768917043474e-05,,-0.013275653193015107,-0.015711820813682997,3525,34,34,-0.0005128875432062344,-0.0004779636236832288,0.00034054922211486024,0.0003443254735697596,0.5588235294117647,0.07352941176470588,0.6470588235294118,1.0,0.5588149022987613,0.730495414729231,0.0840224350464347,0.14110992530887925,0.8588900746911208,True,1,3.7762514548993686e-06,0.9890329012961212,-0.0026398094085741987,-0.00991201937967534,False,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False
composite_price_volume,H1,market_down|stock_down,5613,76,8,0.030253552654626318,0.030238650164903826,0.0012306846704163146,0.0012443313754310105,0.631578947368421,0.19078947368421054,0.39473684210526316,0.7368421052631579,0.6992597109945867,0.8435736816688039,0.23315918912396383,-0.8208575382072985,1.4755750789993654,True,6,1.36467050146959e-05,0.9890329012961125,-0.007101456973783276,-0.006714555793125521,5096,50,24,0.026689399823030365,0.02665399027977506,0.0011589275587452457,0.0011717785699813315,0.54,0.1,0.46,0.9,0.6882611896181141,0.8285142675544099,0.08376573571581203,0.015988151106420444,0.9840118488935795,True,1,1.2851011236085768e-05,0.9890329012961122,-0.01259417129480895,-0.012128342563351602,2860,35,16,0.04172766385986587,0.04170030122267662,0.0009156013662248695,0.0009257542039551879,0.6571428571428571,0.2,0.5142857142857142,0.8857142857142857,0.7127659571799057,0.8473891527990135,,,,False,0,1.0152837730318417e-05,0.9890329012961092,-0.01141227874020246,-0.010967098703888234,False,True,False,2,2,True,False,False,False,True,True,False,False,False,True,False,True,False,False
