fold_order,fold,decision_date,expected_row_n,observed_row_n,expected_row_key_sha256,observed_row_key_sha256,denominator_exact_match,status,reason
0,train,2018-03-07,313,313,5c327a97a957490b42cf2eb5a3959789945bed538fdc0f665fcfabe612983724,5c327a97a957490b42cf2eb5a3959789945bed538fdc0f665fcfabe612983724,True,pass,
0,train,2018-03-13,315,315,16573984f302d3040784fa76eddf32981ebc09d3e405bcab669e55c8af99aa3e,16573984f302d3040784fa76eddf32981ebc09d3e405bcab669e55c8af99aa3e,True,pass,
0,train,2018-03-14,316,316,fc21cf9e8b2e78e9e65632edeb70e94bc78f6426c07e94fbc00e4071ea3e69b3,fc21cf9e8b2e78e9e65632edeb70e94bc78f6426c07e94fbc00e4071ea3e69b3,True,pass,
0,train,2018-03-15,317,317,d47c791a1b9176eb6561cc6db45c46a6115e5978d875bea43476c6d84ac9e0a5,d47c791a1b9176eb6561cc6db45c46a6115e5978d875bea43476c6d84ac9e0a5,True,pass,
0,train,2018-03-16,319,319,66532011d18ad82125934e8590e790dd37279df72a6d7bcc69c48dc5b5b8f93e,66532011d18ad82125934e8590e790dd37279df72a6d7bcc69c48dc5b5b8f93e,True,pass,
0,train,2018-03-20,315,315,aa2e422cc76c4a4a7101e89d23fa948e8336b21818d12cc0cfe764751400a34f,aa2e422cc76c4a4a7101e89d23fa948e8336b21818d12cc0cfe764751400a34f,True,pass,
0,train,2018-03-21,316,316,c2b5805cf0826ab1a817b3698fb2c13edc598a197a608c7ae1c3a94bef8326df,c2b5805cf0826ab1a817b3698fb2c13edc598a197a608c7ae1c3a94bef8326df,True,pass,
0,train,2018-03-28,314,314,ca31065ddfc0ef7611a0f05da4335caaf1043fcbb0d915d54804f95cbc59bbce,ca31065ddfc0ef7611a0f05da4335caaf1043fcbb0d915d54804f95cbc59bbce,True,pass,
0,train,2018-03-30,315,315,56649a16d202292ba53c788a973b109fb43e26d7fee60e765b3866c4a1791d6e,56649a16d202292ba53c788a973b109fb43e26d7fee60e765b3866c4a1791d6e,True,pass,
0,train,2018-04-02,314,314,254176cc789a02311b3b0d2bc16e92556006525ac46b9eca40b8f90a2ea07d4c,254176cc789a02311b3b0d2bc16e92556006525ac46b9eca40b8f90a2ea07d4c,True,pass,
0,train,2018-04-03,317,317,e64da00cd081c27bdca67bc9d6b20f67a6265cef89b372b6ab9d90893541b706,e64da00cd081c27bdca67bc9d6b20f67a6265cef89b372b6ab9d90893541b706,True,pass,
0,train,2018-04-09,319,319,3a614f5cab76da105bec3b7fc655f4bf1c48d247b87ce159b749688c3ef949c3,3a614f5cab76da105bec3b7fc655f4bf1c48d247b87ce159b749688c3ef949c3,True,pass,
0,train,2018-04-10,319,319,9c57e4dc619994b8d7f639a99fd8d653a36b85299d5a3e98fa40589ae3d7809d,9c57e4dc619994b8d7f639a99fd8d653a36b85299d5a3e98fa40589ae3d7809d,True,pass,
0,train,2018-04-11,319,319,525cd6c6d20fe1d6b861f94ad57bec6ee36d48737b61a19ec374f740754ec1cc,525cd6c6d20fe1d6b861f94ad57bec6ee36d48737b61a19ec374f740754ec1cc,True,pass,
0,train,2018-04-16,322,322,79b151ca401b8412e62ad869d9af05467be2f03869ab67fba156972609b245ce,79b151ca401b8412e62ad869d9af05467be2f03869ab67fba156972609b245ce,True,pass,
0,train,2018-04-19,324,324,9db0e17a95d44a5d1d0e47b54d153c6cd74d721d82cc6c20c1d989ccf2a78365,9db0e17a95d44a5d1d0e47b54d153c6cd74d721d82cc6c20c1d989ccf2a78365,True,pass,
0,train,2018-04-20,323,323,747a907bd28f0c8e46f7cb9e268d0d7810e9e500a157e544536e5d4c1b7201fe,747a907bd28f0c8e46f7cb9e268d0d7810e9e500a157e544536e5d4c1b7201fe,True,pass,
0,train,2018-04-24,325,325,c5762774760fbc94b15fe769c89d299d4075171e3340ecd7697d2d29d4adc97b,c5762774760fbc94b15fe769c89d299d4075171e3340ecd7697d2d29d4adc97b,True,pass,
0,train,2018-04-26,321,321,cb27d908a7e63bae4f509aca3dbf362f53cc85b2aa1562e243172ee27e79376e,cb27d908a7e63bae4f509aca3dbf362f53cc85b2aa1562e243172ee27e79376e,True,pass,
0,train,2018-05-02,322,322,a2585dc58c01eaab6633a61a2ce1314f6ce5b1c632ef6b5607e72b8295e8bddb,a2585dc58c01eaab6633a61a2ce1314f6ce5b1c632ef6b5607e72b8295e8bddb,True,pass,
0,train,2018-05-14,324,324,39c4d5bff05ccf9a96035a9c7cbd20d3c5ea998c8822ee1827b0f3e545cf5c27,39c4d5bff05ccf9a96035a9c7cbd20d3c5ea998c8822ee1827b0f3e545cf5c27,True,pass,
0,train,2018-05-31,322,322,eeaf3002426d8cef0f927515798a34d0f26f3828b41e8e07de5e9ff24aa34901,eeaf3002426d8cef0f927515798a34d0f26f3828b41e8e07de5e9ff24aa34901,True,pass,
0,train,2018-06-04,320,320,ccace11208fcfde26ef1560683cd3509e25449bbf15e514beeaf9ffde5b42de6,ccace11208fcfde26ef1560683cd3509e25449bbf15e514beeaf9ffde5b42de6,True,pass,
0,train,2018-06-06,319,319,fa897e93690f32fdb0deb61ca5c334ad1869849b4e744a9fea3e5d83d1bd584d,fa897e93690f32fdb0deb61ca5c334ad1869849b4e744a9fea3e5d83d1bd584d,True,pass,
0,train,2018-06-07,324,324,e0aab4f5429dd7e8fcec44d54396bbe28fe3e2868d0f182eb1d51c09a638cb28,e0aab4f5429dd7e8fcec44d54396bbe28fe3e2868d0f182eb1d51c09a638cb28,True,pass,
0,train,2018-06-12,328,328,157817d7e68e3dafaaf069fe0a842286361a71f6587386daddd682dee566ecab,157817d7e68e3dafaaf069fe0a842286361a71f6587386daddd682dee566ecab,True,pass,
0,train,2018-06-13,329,329,ba2877b527969dba841caf70874257a55e37b9d84b39ac1fb3ba9a5ffbc9ca95,ba2877b527969dba841caf70874257a55e37b9d84b39ac1fb3ba9a5ffbc9ca95,True,pass,
0,train,2018-06-19,328,328,75976550c2c626f4dff7dc894b8dcde06d1e1d655419fe1e2201cbb013a66f8a,75976550c2c626f4dff7dc894b8dcde06d1e1d655419fe1e2201cbb013a66f8a,True,pass,
0,train,2018-06-20,329,329,4e1f468a742e971bb6b94f9d0a976715c9920569822aeb69bf47a3e4c28cdcdd,4e1f468a742e971bb6b94f9d0a976715c9920569822aeb69bf47a3e4c28cdcdd,True,pass,
0,train,2018-06-21,328,328,0a0402588d0cffcc9995953270ce0e2b3c7d399226cb74324d37fe028de5c686,0a0402588d0cffcc9995953270ce0e2b3c7d399226cb74324d37fe028de5c686,True,pass,
0,train,2018-06-22,327,327,884d2b652f9b0b3fe20df414bad505b2ec1c5634c156445f40ab3d34b2f1c111,884d2b652f9b0b3fe20df414bad505b2ec1c5634c156445f40ab3d34b2f1c111,True,pass,
0,train,2018-06-25,328,328,b1d275c56d2871016ebe2dd75a77d739827901367d0b1b0cb485aeec1e489cd8,b1d275c56d2871016ebe2dd75a77d739827901367d0b1b0cb485aeec1e489cd8,True,pass,
0,train,2018-06-26,326,326,44b7c569889a513e59d63f1aed27a2bf0a90adbb42359f50929efa319573e5ac,44b7c569889a513e59d63f1aed27a2bf0a90adbb42359f50929efa319573e5ac,True,pass,
0,train,2018-06-27,328,328,552c3dab1a4bbb27b040fb80492bcbbb5964ae742819ac85e3a8261fdda8b5ba,552c3dab1a4bbb27b040fb80492bcbbb5964ae742819ac85e3a8261fdda8b5ba,True,pass,
0,train,2018-06-28,326,326,95e912d6c652620d8c614fb0a173999e028dab26a37b8bbea8bd1e61e7027bea,95e912d6c652620d8c614fb0a173999e028dab26a37b8bbea8bd1e61e7027bea,True,pass,
0,train,2018-07-03,327,327,ff4d5403b412946a18c52a70afbea815da79559184d7c9ee10b98e5bd8ea0c24,ff4d5403b412946a18c52a70afbea815da79559184d7c9ee10b98e5bd8ea0c24,True,pass,
0,train,2018-07-04,327,327,4d1ef837b594578f11d8467bceba9d3f836ebd4bfca78110f8bc9eb23e20a060,4d1ef837b594578f11d8467bceba9d3f836ebd4bfca78110f8bc9eb23e20a060,True,pass,
0,train,2018-07-05,329,329,d4c600a047b0c6d1012fb4f50cdf3fe7ab8648af8e8a2a36dd1270339e0231f4,d4c600a047b0c6d1012fb4f50cdf3fe7ab8648af8e8a2a36dd1270339e0231f4,True,pass,
0,train,2018-07-10,329,329,4d31587ae1ca6c6b4198effc41c7c501603bc6964def821dfd3750c349fe890b,4d31587ae1ca6c6b4198effc41c7c501603bc6964def821dfd3750c349fe890b,True,pass,
0,train,2018-07-11,331,331,8f67ef53d3ac30a0af8ad94ef914746fef35fa2e4dfa89fa8a97b561a13e40f9,8f67ef53d3ac30a0af8ad94ef914746fef35fa2e4dfa89fa8a97b561a13e40f9,True,pass,
0,train,2018-07-12,331,331,379208d20d21936f30f3c803064736ab865da3caf3b103b192ac0a757370ce09,379208d20d21936f30f3c803064736ab865da3caf3b103b192ac0a757370ce09,True,pass,
0,train,2018-07-13,330,330,e28b34c6fbd577584100476ea00a294b55d108e9a07f40bc81435dac18640c2d,e28b34c6fbd577584100476ea00a294b55d108e9a07f40bc81435dac18640c2d,True,pass,
0,train,2018-07-17,330,330,4ebc46a786b15c13abd0f010da4b7a8fc26be64d49b1393601ca761454fa3d85,4ebc46a786b15c13abd0f010da4b7a8fc26be64d49b1393601ca761454fa3d85,True,pass,
0,train,2018-07-18,332,332,e6b93f914b3ed29dc76505f6ae6008eece04f7e033dccc7f175f7509934bc0a0,e6b93f914b3ed29dc76505f6ae6008eece04f7e033dccc7f175f7509934bc0a0,True,pass,
0,train,2018-07-19,334,334,ae9371ca458559fb9d4b30340efe9008de61de7acc33072b9b32ef1b9b616fae,ae9371ca458559fb9d4b30340efe9008de61de7acc33072b9b32ef1b9b616fae,True,pass,
0,train,2018-07-20,332,332,9f826a3655d5407791cf9b4d79f30a77291b075d9f06bc185b0b55872cc213c5,9f826a3655d5407791cf9b4d79f30a77291b075d9f06bc185b0b55872cc213c5,True,pass,
0,train,2018-07-23,334,334,aeccdd8e702846d32d39dc7669df2e7d020a7a9b88a410f9f77ed3e964c2ba3c,aeccdd8e702846d32d39dc7669df2e7d020a7a9b88a410f9f77ed3e964c2ba3c,True,pass,
0,train,2018-07-24,334,334,ee79d8f825323062bfc624f85ad8e25c972d4a32054131cae41fff80ccc949b2,ee79d8f825323062bfc624f85ad8e25c972d4a32054131cae41fff80ccc949b2,True,pass,
0,train,2018-07-25,332,332,6abb1ee85e08c746cc4b42dbdb9af4da209a76525df2ef6b19a3ae7513ca2a2a,6abb1ee85e08c746cc4b42dbdb9af4da209a76525df2ef6b19a3ae7513ca2a2a,True,pass,
0,train,2018-07-26,332,332,efd5097e932634a7ea2ecdc557c511446adf8ecb7e630d0cd98120a3281c638b,efd5097e932634a7ea2ecdc557c511446adf8ecb7e630d0cd98120a3281c638b,True,pass,
0,train,2018-07-27,332,332,73b0a8fc3b0d285139083c96bbb44277c139d817dbb6ec3bb695d0f99877ac75,73b0a8fc3b0d285139083c96bbb44277c139d817dbb6ec3bb695d0f99877ac75,True,pass,
0,train,2018-08-01,333,333,4fd87da1e1ceb734946a62cbf584ec5b0bbd43c6ffac1edcefdf5b7cd2651a2e,4fd87da1e1ceb734946a62cbf584ec5b0bbd43c6ffac1edcefdf5b7cd2651a2e,True,pass,
0,train,2018-08-06,333,333,9d768649796880a0a61019ab222d715a40f684fda87c3c1f852c77cd37d890d5,9d768649796880a0a61019ab222d715a40f684fda87c3c1f852c77cd37d890d5,True,pass,
0,train,2018-08-08,333,333,d5f08f030aba8d17fa87adc1561d1f3350c0236c7b4c3937d1d5839bc08a69dc,d5f08f030aba8d17fa87adc1561d1f3350c0236c7b4c3937d1d5839bc08a69dc,True,pass,
0,train,2018-08-13,330,330,800241735629ee4cc835d4335def259ac134e892834484e786f94216627b26f4,800241735629ee4cc835d4335def259ac134e892834484e786f94216627b26f4,True,pass,
0,train,2018-08-14,330,330,946c09b9d6d0bb5576cdd486dac3147084b10be266fcb22ee46044af66673a89,946c09b9d6d0bb5576cdd486dac3147084b10be266fcb22ee46044af66673a89,True,pass,
0,train,2018-08-16,332,332,7209128d59539be357d4fec17298bfaf156831870fbb17e58c671bdfb24e5dbf,7209128d59539be357d4fec17298bfaf156831870fbb17e58c671bdfb24e5dbf,True,pass,
0,train,2018-08-17,331,331,d18d875252465f0705c54f3dabcb1f263db79037150a89ca3e598fe4a9ef42ab,d18d875252465f0705c54f3dabcb1f263db79037150a89ca3e598fe4a9ef42ab,True,pass,
0,train,2018-08-21,331,331,a1d4d18accc2a696db0cd371855adb77a557362b7d4fd591cccce3051d9db09c,a1d4d18accc2a696db0cd371855adb77a557362b7d4fd591cccce3051d9db09c,True,pass,
0,train,2018-08-23,330,330,f6af884a9a7da27c08ca41d49d1a3b988223fd2d7328fa5608bcfe5a1650872b,f6af884a9a7da27c08ca41d49d1a3b988223fd2d7328fa5608bcfe5a1650872b,True,pass,
0,train,2018-08-28,338,338,e15e6268098db2e2ab80c2369fb06fd5cb37014c46e306df911646e64737ef75,e15e6268098db2e2ab80c2369fb06fd5cb37014c46e306df911646e64737ef75,True,pass,
0,train,2018-09-03,339,339,0fbe7ab5ecb8deabe24cd3e1104b706ddc08bad26a1f651ad9adacb081d8454a,0fbe7ab5ecb8deabe24cd3e1104b706ddc08bad26a1f651ad9adacb081d8454a,True,pass,
0,train,2018-09-04,339,339,ce8ba6e28ddfff19dc0520220f276bbf9faf43aef26b0bf26a1c31003c951fae,ce8ba6e28ddfff19dc0520220f276bbf9faf43aef26b0bf26a1c31003c951fae,True,pass,
0,train,2018-09-06,338,338,692b3f4cff6a2f09806fc2809dd0c0f175e01458db12e64edf6db5dddd466e51,692b3f4cff6a2f09806fc2809dd0c0f175e01458db12e64edf6db5dddd466e51,True,pass,
0,train,2018-09-10,341,341,92f2bee0fe92e4b23f5c23c55dea0b7b6a87e325019c2d4fd10df698b67f3a08,92f2bee0fe92e4b23f5c23c55dea0b7b6a87e325019c2d4fd10df698b67f3a08,True,pass,
0,train,2018-09-11,339,339,d748165666b3e4d2fb4e16198e15ce91baed98a2d3ee55665f4f071928285f8e,d748165666b3e4d2fb4e16198e15ce91baed98a2d3ee55665f4f071928285f8e,True,pass,
0,train,2018-09-12,340,340,bd047a99e3604b8295d507845b553da69e5b2423b377e50706368fa68ead70ef,bd047a99e3604b8295d507845b553da69e5b2423b377e50706368fa68ead70ef,True,pass,
0,train,2018-09-13,340,340,b4ef7f958f1221cf9567b8ae7d3100597f419a7fb46442f2a8bc295f8545ce90,b4ef7f958f1221cf9567b8ae7d3100597f419a7fb46442f2a8bc295f8545ce90,True,pass,
0,train,2018-09-17,342,342,7ca19b1e8685d04adef7a89eb94a8e94844f6c46e26a9f8f7c05f738510f3eea,7ca19b1e8685d04adef7a89eb94a8e94844f6c46e26a9f8f7c05f738510f3eea,True,pass,
0,train,2018-09-19,340,340,e4e06f78e04782bc04166977b636881798fb0cf96511646aceb03bd1e4a893eb,e4e06f78e04782bc04166977b636881798fb0cf96511646aceb03bd1e4a893eb,True,pass,
0,train,2018-09-20,341,341,0291a9334c799cd4351f861e80f132f85e96c2b045ed3eb8701aa8faebedfd22,0291a9334c799cd4351f861e80f132f85e96c2b045ed3eb8701aa8faebedfd22,True,pass,
0,train,2018-09-21,341,341,7f0e05e32e24d1b38d3d4235fc7d5967ee681c775e9b3992643057b439d82084,7f0e05e32e24d1b38d3d4235fc7d5967ee681c775e9b3992643057b439d82084,True,pass,
0,train,2018-09-25,340,340,ee43c3b1239e3e8e8b7a7da548fa59b573b64729f0767b9bf436b4bb00a84d46,ee43c3b1239e3e8e8b7a7da548fa59b573b64729f0767b9bf436b4bb00a84d46,True,pass,
0,train,2018-09-27,337,337,c069bea4ede29d9d31039e950532c2a134722b61bba0788326b11df8bffbe957,c069bea4ede29d9d31039e950532c2a134722b61bba0788326b11df8bffbe957,True,pass,
0,train,2018-10-09,337,337,0dfa81d0e27564bca9ec9c1f818a4f7129a598a140d67e83c92ff3c04ee61c3f,0dfa81d0e27564bca9ec9c1f818a4f7129a598a140d67e83c92ff3c04ee61c3f,True,pass,
0,train,2018-10-10,338,338,052724e55406bc3a6abd597f8c6177cbe0055401de952a71bc5e5cbfd6329bf5,052724e55406bc3a6abd597f8c6177cbe0055401de952a71bc5e5cbfd6329bf5,True,pass,
0,train,2018-10-11,338,338,9c5cfec7477be4398bfe245dfe04ce0e6e51a772d936fd27f3d9a7c6164794bf,9c5cfec7477be4398bfe245dfe04ce0e6e51a772d936fd27f3d9a7c6164794bf,True,pass,
0,train,2018-10-16,338,338,90b21f099c5bc1b3fa458d01a572bb079728c45749e9c434edb4c6ff72d199ee,90b21f099c5bc1b3fa458d01a572bb079728c45749e9c434edb4c6ff72d199ee,True,pass,
0,train,2018-10-17,341,341,1e295db9190370e959efbd42f72a4ff7a3bc3973832b9e26453790a4f6da41fe,1e295db9190370e959efbd42f72a4ff7a3bc3973832b9e26453790a4f6da41fe,True,pass,
0,train,2018-10-19,343,343,dc70dcac9c242bc2f679505ce3fc57a5009f6e367847544e3881e1315c9cc54e,dc70dcac9c242bc2f679505ce3fc57a5009f6e367847544e3881e1315c9cc54e,True,pass,
0,train,2018-10-25,346,346,f85247de9f221e4728c4d38d36e2237e2b160f7e45c6a149483bd1877ee8b3f0,f85247de9f221e4728c4d38d36e2237e2b160f7e45c6a149483bd1877ee8b3f0,True,pass,
0,train,2018-10-29,343,343,c7829c3a7614bcd39b55282a9f009eddd1a955768026a365d26b15f5614ad278,c7829c3a7614bcd39b55282a9f009eddd1a955768026a365d26b15f5614ad278,True,pass,
0,train,2018-10-31,342,342,a3863dd2a0db30660c0c556aa1e84524963dd605122db2352dfa4d028f360cab,a3863dd2a0db30660c0c556aa1e84524963dd605122db2352dfa4d028f360cab,True,pass,
0,train,2018-11-02,341,341,e5f84d8e29f6b5692e5b4513a04433165739f14420e20bb7ab2f2a92d77cacc6,e5f84d8e29f6b5692e5b4513a04433165739f14420e20bb7ab2f2a92d77cacc6,True,pass,
0,train,2018-11-07,344,344,66a497e5bb33473ad2bacd137a009ab3bd1991d2a99508c855c0904829452d86,66a497e5bb33473ad2bacd137a009ab3bd1991d2a99508c855c0904829452d86,True,pass,
0,train,2018-11-12,343,343,7050da959d74b69ede8e561126a8eb6f7045703fc3d97ede998613aeb94fb7b8,7050da959d74b69ede8e561126a8eb6f7045703fc3d97ede998613aeb94fb7b8,True,pass,
0,train,2018-11-13,342,342,338af94c024de05d0f59bfc06c366a311fd91f2090625beb9d3ee7c87426c7e5,338af94c024de05d0f59bfc06c366a311fd91f2090625beb9d3ee7c87426c7e5,True,pass,
0,train,2018-11-15,344,344,2630e807d9d6acce040b0a94c98cea34bc35de29a06992e0e91726718e0649f7,2630e807d9d6acce040b0a94c98cea34bc35de29a06992e0e91726718e0649f7,True,pass,
0,train,2018-11-16,342,342,a1cdb5f02be6816f5d9200b1c147d44dfdd3e0706fc2179e78b688f6a1809d08,a1cdb5f02be6816f5d9200b1c147d44dfdd3e0706fc2179e78b688f6a1809d08,True,pass,
0,train,2018-11-20,340,340,1ea7cfde8d1864db9ff6b07783fa4d187267d6a033e277924d5d2c5be47d4987,1ea7cfde8d1864db9ff6b07783fa4d187267d6a033e277924d5d2c5be47d4987,True,pass,
0,train,2018-11-22,342,342,dd11d2ff03db6a70ce10879203bf571ec98e1f24a7d13bc51c5ffb36a2cd0044,dd11d2ff03db6a70ce10879203bf571ec98e1f24a7d13bc51c5ffb36a2cd0044,True,pass,
0,train,2018-11-27,339,339,c72a3795c233e33fd83c8904ebff035310a07a5d5129edd7e280244f7320e377,c72a3795c233e33fd83c8904ebff035310a07a5d5129edd7e280244f7320e377,True,pass,
0,train,2018-11-28,338,338,03a8b6d3dbc84179ce9b64aade18301b64eb37c03617bdd505542ac7d04be25e,03a8b6d3dbc84179ce9b64aade18301b64eb37c03617bdd505542ac7d04be25e,True,pass,
0,train,2018-12-06,344,344,a83ce7b3fe9970d5070376642cc9b0bbbe60163307445b39f2d49062a09a511e,a83ce7b3fe9970d5070376642cc9b0bbbe60163307445b39f2d49062a09a511e,True,pass,
0,train,2018-12-11,345,345,9721c6a75b57151b7c94e8ec9be64b4f23d6dd39cef99e5b95e068df7625be93,9721c6a75b57151b7c94e8ec9be64b4f23d6dd39cef99e5b95e068df7625be93,True,pass,
0,train,2018-12-12,344,344,0c8859f273ab75b701f6d03577b237140b9d774bef46ea03fcab69828bf530fa,0c8859f273ab75b701f6d03577b237140b9d774bef46ea03fcab69828bf530fa,True,pass,
0,train,2018-12-13,343,343,6c8854224973158986f711885c13fcd187630286b149519298d637cc33fe7053,6c8854224973158986f711885c13fcd187630286b149519298d637cc33fe7053,True,pass,
0,train,2018-12-17,346,346,a04560dfbc95a8774237dc1507a1f8d74c5792bd2254036ffa9e3d4b5902d6b4,a04560dfbc95a8774237dc1507a1f8d74c5792bd2254036ffa9e3d4b5902d6b4,True,pass,
0,train,2018-12-18,346,346,0139dc382cc9633d3bda04210a32aec4b2a5234e3c8ba9a6eb6e03fa226dbe4a,0139dc382cc9633d3bda04210a32aec4b2a5234e3c8ba9a6eb6e03fa226dbe4a,True,pass,
0,train,2018-12-19,346,346,3f35900b0852fc4bc4e19c85feb63727397c67dfa83b38ba0960ac3c2e98f7ea,3f35900b0852fc4bc4e19c85feb63727397c67dfa83b38ba0960ac3c2e98f7ea,True,pass,
0,train,2018-12-20,346,346,61249f6017bc26b460322b64c93ae2a8337298b7808f92c664125222aff79643,61249f6017bc26b460322b64c93ae2a8337298b7808f92c664125222aff79643,True,pass,
0,train,2018-12-25,349,349,70907bd2bec9dcd8d272af6fd63d52ca1a75529e5e5ec56d01ff91363eb8ae3c,70907bd2bec9dcd8d272af6fd63d52ca1a75529e5e5ec56d01ff91363eb8ae3c,True,pass,
0,train,2018-12-26,350,350,767fcb72a95213a75fee58a077a0cac444521b3f9b2ea60daaf541144ae1a2b3,767fcb72a95213a75fee58a077a0cac444521b3f9b2ea60daaf541144ae1a2b3,True,pass,
0,train,2018-12-27,350,350,e1cdb080b0bbef5dbf59f8f497afe007836b9b7954d314889118c469b01f69b8,e1cdb080b0bbef5dbf59f8f497afe007836b9b7954d314889118c469b01f69b8,True,pass,
0,train,2018-12-28,350,350,6d20c0225d467296715d7010a6c5a1cff3ef69460b9a1f8131a0e331aa2ce180,6d20c0225d467296715d7010a6c5a1cff3ef69460b9a1f8131a0e331aa2ce180,True,pass,
0,train,2019-01-02,351,351,2d65dce251a16b7148a1f882f6089bfef94a84d29ff20f702f59333226c9ae8c,2d65dce251a16b7148a1f882f6089bfef94a84d29ff20f702f59333226c9ae8c,True,pass,
0,train,2019-01-03,347,347,847d179a6d9c6442340f6f25d2f5dc4e8b111e7c154c93e5e65385f5a3471b90,847d179a6d9c6442340f6f25d2f5dc4e8b111e7c154c93e5e65385f5a3471b90,True,pass,
0,train,2019-01-04,351,351,659183b68da5b1952f407fe7cd0fe3b3157a386d4dde88fe46259af073b78eeb,659183b68da5b1952f407fe7cd0fe3b3157a386d4dde88fe46259af073b78eeb,True,pass,
0,train,2019-01-07,353,353,269645360bc33cd73e0352f7e2d39a5a2527e3c4ac7a7a84f9761174a5651aea,269645360bc33cd73e0352f7e2d39a5a2527e3c4ac7a7a84f9761174a5651aea,True,pass,
0,train,2019-01-08,354,354,a45084e4f3e76c3d30387fd7f107da92d69f233bfc951869fc64136285b506cd,a45084e4f3e76c3d30387fd7f107da92d69f233bfc951869fc64136285b506cd,True,pass,
0,train,2019-01-09,355,355,cc0325ba1a13319f462075385de6fdc9832bf413765e737912fb4e16ac3f2630,cc0325ba1a13319f462075385de6fdc9832bf413765e737912fb4e16ac3f2630,True,pass,
