variant,seed,feature,gain,split_count
plus_core_reversal,20260727,CORR5,23.627757668495178,8
plus_core_reversal,20260727,CORD5,29.06466417014599,14
plus_core_reversal,20260727,CORR10,20.061375930905342,8
plus_core_reversal,20260727,ROC60,26.160594314336777,10
plus_core_reversal,20260727,RESI10,46.83279204368591,16
plus_core_reversal,20260727,VSTD5,1.056190013885498,1
plus_core_reversal,20260727,RSQR60,13.35419699549675,6
plus_core_reversal,20260727,CORR60,25.16490724682808,9
plus_core_reversal,20260727,WVMA60,17.23394040390849,7
plus_core_reversal,20260727,STD5,44.47297037392855,13
plus_core_reversal,20260727,RSQR20,10.483839988708496,3
plus_core_reversal,20260727,CORD60,50.45702999830246,15
plus_core_reversal,20260727,CORD10,17.39393311738968,8
plus_core_reversal,20260727,CORR20,35.78319954872131,5
plus_core_reversal,20260727,KLOW,10.854999542236328,1
plus_core_reversal,20260727,close_momentum_20d,46.08121120929718,17
plus_core_reversal,20260727,close_reversal_5d,35.393824441955076,10
plus_core_reversal,20260727,volume_surprise_20d,89.27269023656845,18
plus_core_close_location,20260723,RESI5,94.52642829157412,28
plus_core_close_location,20260723,WVMA5,31.022382080554962,23
plus_core_close_location,20260723,RSQR5,40.263018663972616,21
plus_core_close_location,20260723,KLEN,103.76576397940516,25
plus_core_close_location,20260723,RSQR10,20.815105453366414,13
plus_core_close_location,20260723,CORR5,77.06977666914463,22
plus_core_close_location,20260723,CORD5,8.878277897834778,6
plus_core_close_location,20260723,CORR10,39.400410730508156,21
plus_core_close_location,20260723,ROC60,66.78734285617247,29
plus_core_close_location,20260723,RESI10,95.7549543781206,30
plus_core_close_location,20260723,VSTD5,16.049202919006348,8
plus_core_close_location,20260723,RSQR60,31.36114178597927,14
plus_core_close_location,20260723,CORR60,54.665553361177444,19
plus_core_close_location,20260723,WVMA60,42.46100026369095,16
plus_core_close_location,20260723,STD5,64.23576420545578,23
plus_core_close_location,20260723,RSQR20,31.462369576096535,13
plus_core_close_location,20260723,CORD60,80.25335341691971,28
plus_core_close_location,20260723,CORD10,38.52128180861473,15
plus_core_close_location,20260723,CORR20,53.79706187546253,17
plus_core_close_location,20260723,KLOW,25.879754185676575,10
plus_core_close_location,20260723,close_momentum_20d,78.8348581045866,28
plus_core_close_location,20260723,daily_close_location_value,90.09840705990791,26
plus_core_close_location,20260723,volume_surprise_20d,94.363834656775,28
plus_core_close_location,20260724,RESI5,72.81302530188987,18
plus_core_close_location,20260724,WVMA5,22.67536973953247,9
plus_core_close_location,20260724,RSQR5,19.31682002544403,8
plus_core_close_location,20260724,KLEN,82.76929680258036,13
plus_core_close_location,20260724,RSQR10,15.908675864338875,11
plus_core_close_location,20260724,CORR5,27.362809777259827,9
plus_core_close_location,20260724,CORD5,18.05016404390335,9
plus_core_close_location,20260724,CORR10,37.226912915706635,15
plus_core_close_location,20260724,ROC60,51.37441384792328,17
plus_core_close_location,20260724,RESI10,86.79083317518234,26
plus_core_close_location,20260724,VSTD5,3.7198089957237244,3
plus_core_close_location,20260724,RSQR60,28.30240488052368,11
plus_core_close_location,20260724,CORR60,26.257750153541565,7
plus_core_close_location,20260724,WVMA60,27.31336241774261,11
plus_core_close_location,20260724,STD5,37.248857855796814,10
plus_core_close_location,20260724,RSQR20,20.072142412886024,8
plus_core_close_location,20260724,CORD60,41.88226521015167,13
plus_core_close_location,20260724,CORD10,28.98001980781555,10
plus_core_close_location,20260724,CORR20,39.60762660205364,10
plus_core_close_location,20260724,KLOW,2.692960023880005,1
plus_core_close_location,20260724,close_momentum_20d,48.92574040591717,15
plus_core_close_location,20260724,daily_close_location_value,80.4037493467331,16
plus_core_close_location,20260724,volume_surprise_20d,60.712278962135315,12
plus_core_close_location,20260725,RESI5,71.68224915117025,19
plus_core_close_location,20260725,WVMA5,10.856697142124176,7
plus_core_close_location,20260725,RSQR5,10.05880281329155,5
plus_core_close_location,20260725,KLEN,64.60098016262054,10
plus_core_close_location,20260725,RSQR10,11.055349826812744,5
plus_core_close_location,20260725,CORR5,26.221659660339355,8
plus_core_close_location,20260725,CORD5,14.754225850105286,8
plus_core_close_location,20260725,CORR10,26.886992126703262,10
plus_core_close_location,20260725,ROC60,30.099690079689026,12
plus_core_close_location,20260725,RESI10,35.92192029953003,9
plus_core_close_location,20260725,VSTD5,16.591191828250885,9
plus_core_close_location,20260725,RSQR60,17.229600310325623,7
plus_core_close_location,20260725,CORR60,23.950575351715088,6
plus_core_close_location,20260725,WVMA60,20.885253742337227,7
plus_core_close_location,20260725,STD5,49.66052804887295,11
plus_core_close_location,20260725,RSQR20,17.465849205851555,7
plus_core_close_location,20260725,CORD60,36.18096208572388,9
plus_core_close_location,20260725,CORD10,19.70194971561432,6
plus_core_close_location,20260725,CORR20,43.38142472971231,11
plus_core_close_location,20260725,KLOW,4.287829875946045,2
plus_core_close_location,20260725,close_momentum_20d,43.48390255118554,19
plus_core_close_location,20260725,daily_close_location_value,56.37959348037839,14
plus_core_close_location,20260725,volume_surprise_20d,49.997442066669464,10
plus_core_close_location,20260726,RESI5,36.82537180185318,11
plus_core_close_location,20260726,WVMA5,25.20877258013934,13
plus_core_close_location,20260726,RSQR5,25.06305992603302,9
plus_core_close_location,20260726,KLEN,89.13446974754333,19
plus_core_close_location,20260726,RSQR10,14.612088173627853,9
plus_core_close_location,20260726,CORR5,22.832152605056763,5
plus_core_close_location,20260726,CORD5,24.062059998512268,10
plus_core_close_location,20260726,CORR10,35.99379087239504,13
plus_core_close_location,20260726,ROC60,46.10328075289726,15
plus_core_close_location,20260726,RESI10,66.15420827269554,16
plus_core_close_location,20260726,VSTD5,9.385630130767822,4
plus_core_close_location,20260726,RSQR60,14.638594806194305,6
plus_core_close_location,20260726,CORR60,39.49279326200485,13
plus_core_close_location,20260726,WVMA60,31.05219006538391,6
plus_core_close_location,20260726,STD5,24.144791901111603,8
plus_core_close_location,20260726,RSQR20,10.809641897678375,5
plus_core_close_location,20260726,CORD60,42.42759037017822,9
plus_core_close_location,20260726,CORD10,37.0458262860775,12
plus_core_close_location,20260726,CORR20,44.55682826740667,16
plus_core_close_location,20260726,KLOW,19.90473961830139,5
plus_core_close_location,20260726,close_momentum_20d,38.10170316696167,15
plus_core_close_location,20260726,daily_close_location_value,83.69814018905163,22
plus_core_close_location,20260726,volume_surprise_20d,56.439456125721335,13
plus_core_close_location,20260727,RESI5,20.215309858322144,4
plus_core_close_location,20260727,WVMA5,0.9999360144138336,2
plus_core_close_location,20260727,RSQR5,12.426500141620636,7
plus_core_close_location,20260727,KLEN,68.61422944068909,10
plus_core_close_location,20260727,RSQR10,0.0,0
plus_core_close_location,20260727,CORR5,18.506620049476624,6
plus_core_close_location,20260727,CORD5,20.43736881017685,8
plus_core_close_location,20260727,CORR10,18.144011974334717,6
plus_core_close_location,20260727,ROC60,26.11750301718712,11
plus_core_close_location,20260727,RESI10,37.09448179602623,14
plus_core_close_location,20260727,VSTD5,11.308180223655654,5
plus_core_close_location,20260727,RSQR60,7.620901048183441,5
plus_core_close_location,20260727,CORR60,31.305570125579834,8
plus_core_close_location,20260727,WVMA60,13.541609942913055,5
plus_core_close_location,20260727,STD5,38.96396142244339,12
plus_core_close_location,20260727,RSQR20,12.188793627545238,3
plus_core_close_location,20260727,CORD60,29.451453983783722,7
plus_core_close_location,20260727,CORD10,30.525401413440704,10
plus_core_close_location,20260727,CORR20,36.99884653091431,6
plus_core_close_location,20260727,KLOW,9.925740242004395,1
plus_core_close_location,20260727,close_momentum_20d,20.950527906417847,10
plus_core_close_location,20260727,daily_close_location_value,56.56714916229248,11
plus_core_close_location,20260727,volume_surprise_20d,58.91974202543497,15
plus_all_four,20260723,RESI5,53.918397068977356,11
plus_all_four,20260723,WVMA5,4.657763957278803,3
plus_all_four,20260723,RSQR5,10.644330143928528,3
plus_all_four,20260723,KLEN,61.71869969367981,10
plus_all_four,20260723,RSQR10,14.911629915237427,6
plus_all_four,20260723,CORR5,21.648337721824646,5
plus_all_four,20260723,CORD5,14.905409932136536,4
plus_all_four,20260723,CORR10,14.266856849193573,6
plus_all_four,20260723,ROC60,16.6603402197361,6
plus_all_four,20260723,RESI10,43.166280400240794,15
plus_all_four,20260723,VSTD5,15.986498713493347,6
plus_all_four,20260723,RSQR60,13.776961266994476,6
plus_all_four,20260723,CORR60,25.557730436325073,5
plus_all_four,20260723,WVMA60,27.157009959220886,7
plus_all_four,20260723,STD5,35.060522377491,10
plus_all_four,20260723,RSQR20,14.609050512313843,2
plus_all_four,20260723,CORD60,29.413269996643066,7
plus_all_four,20260723,CORD10,14.588631123304367,5
plus_all_four,20260723,CORR20,42.186014488339424,10
plus_all_four,20260723,KLOW,12.086779952049255,4
plus_all_four,20260723,close_momentum_20d,15.942744940519333,7
plus_all_four,20260723,close_reversal_5d,17.621410012245178,7
plus_all_four,20260723,daily_close_location_value,52.50997546056169,14
plus_all_four,20260723,volume_surprise_20d,43.2521595954895,7
plus_all_four,20260724,RESI5,65.00310963392258,13
plus_all_four,20260724,WVMA5,22.172763764858246,12
plus_all_four,20260724,RSQR5,21.991549981758,11
plus_all_four,20260724,KLEN,45.71609205007553,10
plus_all_four,20260724,RSQR10,17.063886292278767,8
plus_all_four,20260724,CORR5,36.87512969970703,10
plus_all_four,20260724,CORD5,15.616050124168396,5
plus_all_four,20260724,CORR10,25.92973843589425,14
plus_all_four,20260724,ROC60,39.20618364587426,12
plus_all_four,20260724,RESI10,36.66923536360264,14
plus_all_four,20260724,VSTD5,7.904672980308533,5
plus_all_four,20260724,RSQR60,16.390175938606262,8
plus_all_four,20260724,CORR60,24.938989309594035,10
plus_all_four,20260724,WVMA60,34.6290300488472,8
plus_all_four,20260724,STD5,46.23493355512619,14
plus_all_four,20260724,RSQR20,20.323100123365293,12
plus_all_four,20260724,CORD60,53.021335899829865,12
plus_all_four,20260724,CORD10,17.816660434007645,8
plus_all_four,20260724,CORR20,31.808460235595703,7
plus_all_four,20260724,KLOW,29.432848878204823,10
plus_all_four,20260724,close_momentum_20d,59.93697262974456,18
plus_all_four,20260724,close_reversal_5d,29.32087428122759,11
plus_all_four,20260724,daily_close_location_value,42.12386233359575,9
plus_all_four,20260724,volume_surprise_20d,68.97724962234497,14
plus_all_four,20260725,RESI5,32.54061970114708,12
plus_all_four,20260725,WVMA5,17.486589193344116,8
plus_all_four,20260725,RSQR5,8.896660208702087,3
plus_all_four,20260725,KLEN,22.36812797933817,5
plus_all_four,20260725,RSQR10,18.49301016330719,5
plus_all_four,20260725,CORR5,19.45767992734909,5
plus_all_four,20260725,CORD5,4.417086958885193,2
plus_all_four,20260725,CORR10,2.2469720542430878,3
plus_all_four,20260725,ROC60,31.11539578437805,7
plus_all_four,20260725,RESI10,31.125439882278442,7
plus_all_four,20260725,VSTD5,3.9625799655914307,2
plus_all_four,20260725,RSQR60,0.7290670275688171,1
plus_all_four,20260725,CORR60,9.10018503665924,3
plus_all_four,20260725,WVMA60,24.668511509895325,6
plus_all_four,20260725,STD5,21.451212149113417,11
plus_all_four,20260725,RSQR20,13.80377984046936,2
plus_all_four,20260725,CORD60,29.6004319190979,8
plus_all_four,20260725,CORD10,9.290460109710693,3
plus_all_four,20260725,CORR20,31.45366608723998,5
plus_all_four,20260725,KLOW,15.088729858398438,4
plus_all_four,20260725,close_momentum_20d,30.712915927171707,12
plus_all_four,20260725,close_reversal_5d,6.240320205688477,1
plus_all_four,20260725,daily_close_location_value,33.1753533356823,8
plus_all_four,20260725,volume_surprise_20d,40.58180046081543,7
plus_all_four,20260726,RESI5,27.886612137779593,10
plus_all_four,20260726,WVMA5,11.385160088539124,5
plus_all_four,20260726,RSQR5,4.887270092964172,3
plus_all_four,20260726,KLEN,17.969118036329746,3
plus_all_four,20260726,RSQR10,12.19290018081665,4
plus_all_four,20260726,CORR5,18.155051946640015,4
plus_all_four,20260726,CORD5,7.019169926643372,3
plus_all_four,20260726,CORR10,1.3922100326584665,2
plus_all_four,20260726,ROC60,22.700560450553894,4
plus_all_four,20260726,RESI10,41.2955002784729,9
plus_all_four,20260726,VSTD5,1.0634599924087524,1
plus_all_four,20260726,RSQR60,16.915669918060303,5
plus_all_four,20260726,CORR60,20.9237003326416,5
plus_all_four,20260726,WVMA60,9.720979690551758,1
plus_all_four,20260726,STD5,26.05116122867912,11
plus_all_four,20260726,RSQR20,10.7878999710083,1
plus_all_four,20260726,CORD60,18.698266983032227,7
plus_all_four,20260726,CORD10,10.604989886283875,4
plus_all_four,20260726,CORR20,35.42173933982849,5
plus_all_four,20260726,KLOW,5.237790107727051,2
plus_all_four,20260726,close_momentum_20d,32.65510427206755,12
plus_all_four,20260726,close_reversal_5d,14.077199935913086,3
plus_all_four,20260726,daily_close_location_value,45.82406408712268,12
plus_all_four,20260726,volume_surprise_20d,52.859439969062805,10
plus_all_four,20260727,RESI5,38.12155877240002,9
plus_all_four,20260727,WVMA5,18.929782062768936,10
plus_all_four,20260727,RSQR5,21.19168972969055,6
plus_all_four,20260727,KLEN,55.126183331012726,9
plus_all_four,20260727,RSQR10,14.454069912433624,6
plus_all_four,20260727,CORR5,32.87821716454346,10
plus_all_four,20260727,CORD5,14.299198396630345,5
plus_all_four,20260727,CORR10,13.84102115035057,7
plus_all_four,20260727,ROC60,44.88769321143627,12
plus_all_four,20260727,RESI10,65.13923157867976,17
plus_all_four,20260727,VSTD5,7.684139728546143,2
plus_all_four,20260727,RSQR60,22.720014572143555,8
plus_all_four,20260727,CORR60,30.367354154586792,7
plus_all_four,20260727,WVMA60,24.98628878593445,7
plus_all_four,20260727,STD5,28.459349520504475,11
plus_all_four,20260727,RSQR20,19.994322413105692,5
plus_all_four,20260727,CORD60,56.4560120254755,16
plus_all_four,20260727,CORD10,6.5205899477005005,2
plus_all_four,20260727,CORR20,37.145450830459595,7
plus_all_four,20260727,KLOW,16.35880084661767,6
plus_all_four,20260727,close_momentum_20d,41.39231150667183,17
plus_all_four,20260727,close_reversal_5d,13.2018021941185,5
plus_all_four,20260727,daily_close_location_value,31.392459258437157,7
plus_all_four,20260727,volume_surprise_20d,75.2854420542717,17
