ablation_id,ablation_type,parent_ablation_id,split,parent_metric_denominator,parent_plus10_before_minus5_rate,lift_vs_parent,denominator_shrink_vs_parent,max_gain50_proxy_retention_vs_parent,matching_background_rate,matching_background_denominator,matching_background_status,lift_vs_matching_background,denominator_sufficiency_status,row_count,path_complete_denominator,metric_denominator,success_count,plus10_before_minus5_rate,wilson_lower,wilson_upper,race_ambiguous_count,race_ambiguous_rate,good_path_rate,bad_path_rate,early_failure_rate,first_minus5_hit_rate,first_plus10_hit_rate,max_gain_120d_p50,max_gain_120d_p75,max_gain_120d_p90,max_drawdown_120d_p50,max_drawdown_120d_p75,max_drawdown_120d_p90,close_return_t20_p50,close_return_t60_p50,close_return_t120_p50,max_gain50_proxy_rate
mask_B_market_constructive_no_default_rebound_penalty,rps_mask,mask_A_all_rps,robustness,2863.0,0.35766678309465594,-0.005518510137621391,0.5853999301432065,0.8205647087433449,0.375807348996403,31110.0,sufficient,-0.023659076039368454,sufficient,1742,1385,1187,418,0.35214827295703455,0.3254927803542124,0.3797576563012262,198,0.14296028880866427,0.2914911541701769,0.5501263689974726,0.43723673125526535,0.8281381634372368,0.7969671440606572,0.2162869188090792,0.3383029391328646,0.5299050808076627,-0.2578616516810568,-0.2070135978413815,-0.16181203327351942,-0.0125793555127071,0.0050204801845357,0.0244172372659079,0.11120471777590564
mask_B_market_constructive_no_default_rebound_penalty,rps_mask,mask_A_all_rps,all,12969.0,0.3582388773228468,0.01802447814928715,0.46595728275117587,1.3603406867087815,0.3606740103688908,154568.0,sufficient,0.015589345103243168,sufficient,9569,8094,6926,2606,0.37626335547213396,0.3649257496426608,0.38773814459140943,1168,0.1443044230294045,0.2731735489460006,0.6355760900952931,0.5157377995957263,0.8362691308114352,0.7581576667629223,0.2310558111096363,0.46804587957513066,0.7997098676904778,-0.2895957546962349,-0.2253868401585388,-0.1734950406883355,-0.0030348984011266,-0.0065979085170852995,0.01779051039024085,0.2285590528443546
mask_C_industry_leadership,rps_mask,mask_B_market_constructive_no_default_rebound_penalty,train,5048.0,0.4041204437400951,0.004638680347496149,0.8371632329635499,0.8292911528558112,,12158.0,insufficient_background_denominator,,sufficient,1205,994,822,336,0.40875912408759124,0.37565222918560676,0.44271484551393586,172,0.17303822937625754,0.2664233576642336,0.6849148418491484,0.5693430656934306,0.8600973236009732,0.7347931873479319,0.22023869917627245,0.47145403032061994,0.7816608348576284,-0.3323618059781328,-0.26044612182117527,-0.18899220376044346,-0.0123533303827969,-0.0383362098944929,-0.0196641498597892,0.23114355231143552
mask_C_industry_leadership,rps_mask,mask_B_market_constructive_no_default_rebound_penalty,validation,691.0,0.2141823444283647,-0.09839287074415418,0.8625180897250362,0.0,,1816.0,insufficient_background_denominator,,insufficient_rps_denominator,187,162,95,11,0.11578947368421053,0.06589857581116428,0.19554494322443078,67,0.41358024691358025,0.05263157894736842,0.7894736842105263,0.6210526315789474,0.9894736842105263,0.30526315789473685,0.0653907254640093,0.11743459705040635,0.17081439384245095,-0.2404179581301372,-0.2012257199047806,-0.16628648294046958,-0.0663034042447774,-0.1029295470273564,-0.1346881097363658,0.0
mask_C_industry_leadership,rps_mask,mask_B_market_constructive_no_default_rebound_penalty,robustness,1187.0,0.35214827295703455,0.035085769596156946,0.802021903959562,0.80357833655706,,4817.0,insufficient_background_denominator,,sufficient,405,290,235,91,0.3872340425531915,0.3272440493370547,0.45085142763041436,55,0.1896551724137931,0.30638297872340425,0.4595744680851064,0.3446808510638298,0.7957446808510639,0.7787234042553192,0.1955275081989194,0.3041955524332254,0.47923725263861117,-0.251582295791286,-0.1705351656177479,-0.13838166115071715,-0.00563681011075245,0.0379147706644793,0.0319159956014587,0.08936170212765958
mask_C_industry_leadership,rps_mask,mask_B_market_constructive_no_default_rebound_penalty,all,6926.0,0.37626335547213396,0.00394497786119935,0.8336702281259024,0.8013671737909736,0.3497183105155363,18791.0,sufficient,0.030490022817797002,sufficient,1797,1446,1152,438,0.3802083333333333,0.3526181589800079,0.40859476698511277,294,0.2033195020746888,0.2569444444444444,0.6475694444444444,0.5277777777777778,0.8576388888888888,0.7083333333333334,0.188618940959543,0.39071587765643573,0.6704669309117807,-0.3022374276471513,-0.2298136465070838,-0.16703441961848112,-0.0163933842446047,-0.0318627153071743,-0.0240770617830173,0.1831597222222222
background_all,background_mask,,train,,,,,,,,not_applicable,,sufficient,548377,531617,148212,52902,0.3569346611610396,0.3544993051441041,0.35937743311411807,383405,0.7212053038183505,0.2679405176368985,0.5607710576741425,0.4176719833751653,0.8060953229158233,0.6729954389658057,0.17537314063537668,0.3714835127289778,0.6701359691690588,-0.25168452226245575,-0.18634429310385647,-0.14220185894304238,-0.0035977746068350247,-0.008547000709448138,-0.004064992800216882,0.16376541710522766
background_all,background_mask,,validation,,,,,,,,not_applicable,,sufficient,256106,246581,80791,26733,0.3308908170464532,0.32765435238979934,0.3341433625803212,165790,0.6723551287406573,0.25259001621467736,0.5811785966258618,0.4512755133616368,0.8202275005879368,0.6083722196779344,0.13339299560797557,0.2411913235612112,0.39873795278561674,-0.23963139243769982,-0.17013234439649627,-0.12406814901571983,-0.008876128411898498,-0.0176182255670706,-0.036671399617238976,0.060142837692317215
background_all,background_mask,,robustness,,,,,,,,not_applicable,,sufficient,256693,243813,76873,30944,0.40253404966633277,0.3990722807320247,0.4060055591526073,166940,0.6847050813533323,0.3371404784514719,0.4291493762439348,0.32868497391802065,0.7114461514445904,0.7596685442222887,0.2041284034934665,0.33445624378864913,0.5377570838128076,-0.2055084392603892,-0.1519292165112921,-0.11612902167270989,0.005570170943256847,0.02163607993717065,0.05420692220710488,0.11827299572021385
background_all,background_mask,,all,,,,,,,,not_applicable,,sufficient,1101821,1062656,305876,110579,0.3615157776353817,0.35981492084503447,0.3632201127944568,756780,0.712158967718622,0.2812773803763617,0.5330820332422289,0.4041833945781951,0.7860407485386235,0.6777092678078699,0.16949150031021354,0.3217534695953261,0.5616883317944497,-0.23550728174398694,-0.17162212859207696,-0.12827985419997145,-0.002427124350106835,-0.003144651023059386,0.002785501569318116,0.12496240306529444
background_market_non_missing,background_mask,background_all,train,148212.0,0.3569346611610396,0.02534509763399817,0.23803065878606322,1.2293912026090268,,,not_applicable,,sufficient,393723,377520,112933,43172,0.3822797587950378,0.379449649230685,0.38511787668427566,264587,0.7008555838101292,0.2924654441128811,0.5277288303684485,0.40579812809364846,0.7765932012786342,0.7203651722702842,0.21013410423191203,0.43123663328685824,0.7559138069774843,-0.24882186163164965,-0.18443806905687588,-0.14070350253664188,0.001070688299621203,0.008103779742121509,0.018234949859196603,0.2013317630807647
background_market_non_missing,background_mask,background_all,validation,80791.0,0.3308908170464532,-0.06639165966226146,0.6988649725835798,1.1515736832226262,,,not_applicable,,sufficient,122154,113160,24329,6435,0.2644991573841917,0.25899435328424214,0.27007831916165936,88831,0.7850035348179569,0.1907599983558716,0.6785317933330594,0.5350404866620083,0.8796498006494308,0.5685807061531506,0.1210525914242393,0.2282452746867636,0.40151518617962156,-0.27062894408716964,-0.19929455012979724,-0.13918972681214992,-0.017334082757367253,-0.031107625837614117,-0.07204924760248815,0.06925890912080233
background_market_non_missing,background_mask,background_all,robustness,76873.0,0.40253404966633277,-0.004249735940842603,0.5223290362025679,1.0900338478990366,,,not_applicable,,sufficient,123425,117182,36720,14625,0.39828431372549017,0.3932880723805012,0.40330183479529663,80462,0.6866412930313529,0.3420751633986928,0.4589052287581699,0.35182461873638343,0.7275054466230937,0.847412854030501,0.243601767561211,0.3615388330312965,0.5494268838024118,-0.22839508737928094,-0.1729037265027017,-0.13446969885115667,0.011154353980468934,0.04140130999618741,0.06932349171129648,0.128921568627451
background_market_non_missing,background_mask,background_all,all,305876.0,0.3615157776353817,0.007671839474434283,0.4312008787874825,1.3410477887709398,,,not_applicable,,sufficient,639302,607862,173982,64232,0.36918761710981596,0.3669229120762912,0.37145809859477935,433880,0.7137804304266429,0.28871377498821715,0.5342909036567001,0.4124794518973227,0.7806439746640457,0.7259544090768011,0.20332568500851145,0.3828440307379444,0.6599952947705305,-0.24581973609651508,-0.18379160766583036,-0.13897162366744442,0.0006802876878633235,0.009230745755709036,0.015810261532458236,0.167580554310216
background_market_constructive_no_default_rebound_penalty,background_mask,background_all,train,148212.0,0.3569346611610396,0.023991545973233386,0.2757603972687771,1.2103822911792201,,,not_applicable,,sufficient,370233,354071,107341,40889,0.380926207134273,0.37802544512927216,0.38383549152499263,246730,0.69683763990838,0.289320949124752,0.5355828620937014,0.4088186247566168,0.7829999720516857,0.7087785655061906,0.20353984074693798,0.4228709476867101,0.7561982917407866,-0.2509534742952758,-0.18519844150084364,-0.14160003662109377,0.0012330738728960622,0.0005982800574627634,0.012746194115708098,0.1982187607717461
background_market_constructive_no_default_rebound_penalty,background_mask,background_all,validation,80791.0,0.3308908170464532,-0.0898409938783698,0.8005099577923284,0.7778631976556796,,,not_applicable,,sufficient,83567,77467,16117,3885,0.24104982316808338,0.2345086512152919,0.2477144063514179,61350,0.7919501206965547,0.16051374325246634,0.7140907116709065,0.5378792579264131,0.908978097660855,0.49711484767636654,0.09927589805483139,0.18453290734908268,0.3129909021115944,-0.27858626405616327,-0.20559610733824518,-0.14104885718175797,-0.0265277370271787,-0.07448135840632536,-0.09394900274327045,0.0467829000434324
background_market_constructive_no_default_rebound_penalty,background_mask,background_all,robustness,76873.0,0.40253404966633277,-0.022913348927020627,0.5953065445605089,1.1672867610113722,,,not_applicable,,sufficient,108055,101834,31110,11810,0.37962070073931214,0.37424323266215426,0.3850278939869595,70724,0.6945028183121551,0.3185792349726776,0.4628415300546448,0.3429765348762456,0.7507553841208615,0.8483445837351334,0.24790312570126216,0.36759063857571156,0.5631986351059239,-0.23347857993535792,-0.18298109263710371,-0.14508578010560935,0.00209639319377386,0.02930400115279319,0.06933627329820458,0.13805850208936032
background_market_constructive_no_default_rebound_penalty,background_mask,background_all,all,305876.0,0.3615157776353817,0.004562582697934414,0.4946710431678196,1.362968821362558,,,not_applicable,,sufficient,561855,533372,154568,56584,0.3660783603333161,0.3636801579309929,0.3684832192451189,378804,0.7102060100642703,0.28177889343201695,0.5395554060348843,0.4090238600486517,0.7896459810568811,0.71479866466539,0.19902020913558105,0.3822067754451082,0.6702483896460499,-0.24823672457874257,-0.18604654773239548,-0.1422222455342611,-0.0010367812336540827,-0.0009086986622302007,0.012903213236342914,0.17031985922053725
background_industry_leadership,background_mask,background_market_constructive_no_default_rebound_penalty,train,107341.0,0.380926207134273,-0.031855636316704294,0.8867347984460737,0.9174488208987889,,,not_applicable,,sufficient,24132,21483,12158,4244,0.3490705708175687,0.3406463816881556,0.3575901055719019,9325,0.4340641437415631,0.23951307780885014,0.6319295936831716,0.5078960355321599,0.8473433130449087,0.6603059713768712,0.17886057597683924,0.39023634274517516,0.6854444376083256,-0.2964646217387257,-0.21605552747357026,-0.14885413480896464,-0.010571946613719574,-0.02883506318339779,-0.02406747928283237,0.18185556835005756
background_industry_leadership,background_mask,background_market_constructive_no_default_rebound_penalty,validation,16117.0,0.24104982316808338,-0.08906744431345784,0.8873239436619719,0.16478779840848806,,,not_applicable,,sufficient,6684,6099,1816,276,0.15198237885462554,0.13620648306886218,0.16922751840777978,4283,0.7022462698803082,0.07378854625550661,0.6316079295154186,0.480726872246696,0.8986784140969163,0.3237885462555066,0.06424747521158569,0.1192467928462857,0.1854349350504444,-0.21521354732809084,-0.13519642831523143,-0.0880828817123247,-0.037811167963195225,-0.06970886675362409,-0.07783464063082401,0.007709251101321586
background_industry_leadership,background_mask,background_market_constructive_no_default_rebound_penalty,robustness,31110.0,0.37962070073931214,0.06131764262792888,0.8451623272259723,0.4841902816542982,,,not_applicable,,sufficient,9868,8681,4817,2124,0.440938343367241,0.42696992870142314,0.4550008838921127,3864,0.44511001036746917,0.3728461698152377,0.3836412705003114,0.2659331534149886,0.6755241851774964,0.8069337762092589,0.21011515931223768,0.2974452753225547,0.43625221423815086,-0.20359712240087724,-0.1481481990224054,-0.115805913392789,0.00265251737767902,0.040594692389281484,0.07279628497820556,0.0668465850114179
background_industry_leadership,background_mask,background_market_constructive_no_default_rebound_penalty,all,154568.0,0.3660783603333161,-0.012504841095383024,0.8784289115470214,0.79581800926559,,,not_applicable,,sufficient,40684,36263,18791,6644,0.35357351923793306,0.34676854418890324,0.3604383502104449,17472,0.48181341863607535,0.2576765472832739,0.5682507583417593,0.44324410622106325,0.8082592730562503,0.6653717205044969,0.17031468839148078,0.3237042551047905,0.5799748029576464,-0.26349210698287884,-0.17722345881039742,-0.12684987361799138,-0.009539847317916683,-0.016129016752173708,-0.005780341244511877,0.1355436113032835
