ablation_id,validation_lift_vs_parent,robustness_lift_vs_parent,oos_direction_consistent
mask_A_all_rps,,,False
mask_B_market_non_missing,-0.04695352396008251,0.01868505540570453,False
mask_B_market_constructive_no_default_rebound_penalty,-0.10148519104803261,-0.005518510137621391,True
mask_C_industry_leadership,-0.09839287074415418,0.035085769596156946,False
background_all,,,False
background_market_non_missing,-0.06639165966226146,-0.004249735940842603,True
background_market_constructive_no_default_rebound_penalty,-0.0898409938783698,-0.022913348927020627,True
background_industry_leadership,-0.08906744431345784,0.06131764262792888,False
