summary_id,denominator_scope,split,active_regime_dimensions,lift_vs_parent,matching_background_rate,matching_background_denominator,matching_background_status,lift_vs_matching_background,row_count,path_complete_denominator,metric_denominator,success_count,plus10_before_minus5_rate,wilson_lower,wilson_upper,race_ambiguous_count,race_ambiguous_rate,good_path_rate,bad_path_rate,early_failure_rate,first_minus5_hit_rate,first_plus10_hit_rate,max_gain_120d_p50,max_gain_120d_p75,max_gain_120d_p90,max_drawdown_120d_p50,max_drawdown_120d_p75,max_drawdown_120d_p90,close_return_t20_p50,close_return_t60_p50,close_return_t120_p50,max_gain50_proxy_rate,denominator_sufficiency_status,market_regime_bucket,industry_regime_bucket
full_background_component,background_action_time,train,none,0.0,,,not_applicable,,548377,531617,148212,52902,0.3569346611610396,0.3544993051441041,0.35937743311411807,383405,0.7212053038183505,0.2679405176368985,0.5607710576741425,0.4176719833751653,0.8060953229158233,0.6729954389658057,0.17537314063537668,0.3714835127289778,0.6701359691690588,-0.25168452226245575,-0.18634429310385647,-0.14220185894304238,-0.0035977746068350247,-0.008547000709448138,-0.004064992800216882,0.16376541710522766,sufficient,,
full_background_component,background_action_time,validation,none,0.0,,,not_applicable,,256106,246581,80791,26733,0.3308908170464532,0.32765435238979934,0.3341433625803212,165790,0.6723551287406573,0.25259001621467736,0.5811785966258618,0.4512755133616368,0.8202275005879368,0.6083722196779344,0.13339299560797557,0.2411913235612112,0.39873795278561674,-0.23963139243769982,-0.17013234439649627,-0.12406814901571983,-0.008876128411898498,-0.0176182255670706,-0.036671399617238976,0.060142837692317215,sufficient,,
full_background_component,background_action_time,robustness,none,0.0,,,not_applicable,,256693,243813,76873,30944,0.40253404966633277,0.3990722807320247,0.4060055591526073,166940,0.6847050813533323,0.3371404784514719,0.4291493762439348,0.32868497391802065,0.7114461514445904,0.7596685442222887,0.2041284034934665,0.33445624378864913,0.5377570838128076,-0.2055084392603892,-0.1519292165112921,-0.11612902167270989,0.005570170943256847,0.02163607993717065,0.05420692220710488,0.11827299572021385,sufficient,,
full_background_component,background_action_time,all,none,0.0,,,not_applicable,,1101821,1062656,305876,110579,0.3615157776353817,0.35981492084503447,0.3632201127944568,756780,0.712158967718622,0.2812773803763617,0.5330820332422289,0.4041833945781951,0.7860407485386235,0.6777092678078699,0.16949150031021354,0.3217534695953261,0.5616883317944497,-0.23550728174398694,-0.17162212859207696,-0.12827985419997145,-0.002427124350106835,-0.003144651023059386,0.002785501569318116,0.12496240306529444,sufficient,,
background_market_bucket,background_action_time,train,market_regime_bucket,0.05132714141406769,,,not_applicable,,23490,23449,5592,2283,0.4082618025751073,0.3954465914628023,0.4212029674015357,17857,0.761525011727579,0.35282546494992845,0.376967095851216,0.3478183118741059,0.6536123032904149,0.9427753934191703,0.3438384691444113,0.5120238345946255,0.751470566929621,-0.21391077938596637,-0.16512348279504574,-0.12167685203216005,0.0,0.12930600838341688,0.1092184571727588,0.26108726752503575,sufficient,downtrend_low_breadth,
background_market_bucket,background_action_time,train,market_regime_bucket,-0.08113319286545301,,,not_applicable,,154654,154097,35279,9730,0.2758014682955866,0.271162513567951,0.28048924275494397,118818,0.7710597870172683,0.1894328070523541,0.6665438362765385,0.4556818503925848,0.90053572947079,0.5213583151449871,0.10615293298186246,0.20429218507685531,0.35133364202457246,-0.26262622509480493,-0.19453020875918092,-0.1496519697191805,-0.0182291496894319,-0.0570618768083212,-0.07633952578013636,0.043510303580033445,sufficient,missing_market_regime,
background_market_bucket,background_action_time,train,market_regime_bucket,0.20595150492965048,,,not_applicable,,33537,33446,9549,5375,0.5628861660906901,0.5529139086531402,0.5728078470335981,23897,0.7144950068767566,0.5046601738401927,0.29992669389464865,0.23018117080322548,0.5722065137710755,0.8392501832652633,0.27252252760205153,0.46866671244303393,0.8101794980815317,-0.20449681938388964,-0.15657752877392372,-0.12168140589317977,0.04355400870535209,0.06769823974228295,0.08006984749983181,0.22724892658917165,sufficient,normal_range,
background_market_bucket,background_action_time,train,market_regime_bucket,0.006223879414876621,,,not_applicable,,336696,320625,97792,35514,0.36315854057591623,0.3601498523623934,0.36617797916130557,222833,0.6949957115009746,0.268293929973822,0.55859375,0.42626186191099474,0.8035831151832461,0.6960385307591623,0.19678920500320263,0.4152311908055073,0.7492716544701049,-0.2559471467800313,-0.1889596810394767,-0.1446540970095188,-0.0030303001841675004,-0.006168619029926936,0.006058305503087169,0.1953840804973822,sufficient,normal_uptrend,
background_market_bucket,background_action_time,validation,market_regime_bucket,-0.02036962854182578,,,not_applicable,,38587,35693,8212,2550,0.3105211885046274,0.30060413568713124,0.32061542951529937,27481,0.7699268764183453,0.25012177301509986,0.6087433024841695,0.5294690696541646,0.8220896249391135,0.7088407208962494,0.18387515360332873,0.3120178910300552,0.5394482145124136,-0.25795921815108397,-0.1899736242367146,-0.13482335263074186,0.0025002186545101113,0.031921376269816615,-0.031118052411850505,0.11337067705796396,sufficient,downtrend_low_breadth,
background_market_bucket,background_action_time,validation,market_regime_bucket,0.028607606672154007,,,not_applicable,,133952,133421,56462,20298,0.3594984237186072,0.35555008011860595,0.3634658843991508,76959,0.576813245291221,0.2792320498742517,0.5392299245510255,0.4151818922461124,0.7946229322376112,0.6255180475363962,0.13820226769779553,0.24679460221804794,0.3976268777972559,-0.22814449331606157,-0.16416979021784972,-0.1214004149197946,-0.005897990416092014,-0.012279350657727783,-0.02063434902380845,0.05621479933406539,sufficient,missing_market_regime,
background_market_bucket,background_action_time,validation,market_regime_bucket,-0.22040603688861776,,,not_applicable,,29126,25572,1774,196,0.1104847801578354,0.09672979102915505,0.12592305400195922,23798,0.930627248553105,0.048478015783540024,0.826381059751973,0.7531003382187148,0.9441939120631342,0.5992108229988726,0.137973275094319,0.2519400247441341,0.47181377464279556,-0.25504972223759187,-0.19074620218156524,-0.13579373927151966,-0.05163044939504202,-0.0036851902001207026,-0.056152404555741386,0.08850056369785794,sufficient,normal_range,
background_market_bucket,background_action_time,validation,market_regime_bucket,-0.07369218356670698,,,not_applicable,,54441,51895,14343,3689,0.2571986334797462,0.2501111337224721,0.26441615648342937,37552,0.7236149918103864,0.1743707731994701,0.7002021892212229,0.511259848009482,0.904622463919682,0.48448720630272607,0.09621733877262617,0.17623733306923128,0.2922398693514004,-0.28320455924437526,-0.20731967488737768,-0.14152042681186763,-0.023366434612094977,-0.08640743917603161,-0.0987951439547251,0.041623091403472076,sufficient,normal_uptrend,
background_market_bucket,background_action_time,robustness,market_regime_bucket,0.09924848152796317,,,not_applicable,,15370,15348,5610,2815,0.5017825311942959,0.4887019884199701,0.5148606344554185,9738,0.6344800625488664,0.47237076648841353,0.4370766488413547,0.40089126559714794,0.5985739750445633,0.8422459893048129,0.22525749205806,0.33468293481500777,0.4605608818546867,-0.1840411624001197,-0.1288515485480055,-0.0988889270358615,0.057631679303178696,0.09699205788234111,0.06896553778333558,0.07825311942959001,sufficient,downtrend_low_breadth,
background_market_bucket,background_action_time,robustness,market_regime_bucket,0.0038863921437437,,,not_applicable,,133268,126631,40153,16319,0.40642044181007647,0.40162546772531876,0.411233319793955,86478,0.6829133466528733,0.33262769905112943,0.401937588723134,0.30752372176425175,0.6967598934077155,0.6794261948048713,0.16512066147843063,0.2991735348292095,0.5208894516681204,-0.18249425994980228,-0.13658538854668179,-0.10660487417079789,0.0018838033123640407,0.007908451074899236,0.04128673557947937,0.10853485418275098,sufficient,missing_market_regime,
background_market_bucket,background_action_time,robustness,market_regime_bucket,0.24983887252109194,,,not_applicable,,11645,11603,4151,2708,0.6523729221874247,0.6377511213311421,0.6667129629275762,7452,0.6422476945617512,0.6003372681281619,0.2917369308600337,0.23464225487834256,0.4844615755239701,0.9014695254155625,0.311235746455953,0.4470297742160194,0.6261076631338895,-0.23517463287644358,-0.16940304883721113,-0.12777772553172972,0.1172699360538344,0.1320399998100108,0.11211003999682889,0.19127920982895688,sufficient,normal_range,
background_market_bucket,background_action_time,robustness,market_regime_bucket,-0.06491025056399219,,,not_applicable,,96410,90231,26959,9102,0.3376237991023406,0.3320022731163251,0.34329159331940745,63272,0.7012224180159812,0.2751956674950851,0.4891872843948218,0.35965725731666603,0.7917578545198264,0.8401646945361475,0.23821523736906003,0.35415279876948613,0.5537665772080097,-0.2330191735335142,-0.18410921543813474,-0.14738124634894323,-0.007338704280255015,0.015337225096762941,0.06244937225065739,0.12986386735413036,sufficient,normal_uptrend,
background_market_bucket,background_action_time,all,market_regime_bucket,0.03242673807493046,,,not_applicable,,77447,74490,19414,7648,0.39394251571031214,0.3870908670167551,0.4008361274057187,55076,0.739374412672842,0.343927062944267,0.4923766354177398,0.43999175852477596,0.7089729061502009,0.8147728443391367,0.23079121280494952,0.3861084384891276,0.5906035906330372,-0.22060602361505677,-0.16195507022167577,-0.11282048857632643,0.02047164841678195,0.08214574824090015,0.0344102070024368,0.14577109302565158,sufficient,downtrend_low_breadth,
background_market_bucket,background_action_time,all,market_regime_bucket,-0.010119959781650645,,,not_applicable,,462519,454794,131894,46347,0.35139581785373103,0.3488237177822287,0.3539765739705481,322900,0.7099917764966116,0.27146799702791635,0.5314874065537477,0.39324002608155034,0.7931596585136549,0.6140688734893172,0.13639772855873888,0.2510632943530751,0.4231505209504499,-0.2216995870222298,-0.15902968908932325,-0.11983469120263057,-0.006262992319437499,-0.016412590156045903,-0.011952923884809785,0.06874459793470514,sufficient,missing_market_regime,
background_market_bucket,background_action_time,all,market_regime_bucket,0.17351071842252186,,,not_applicable,,74308,70621,15474,8279,0.5350264960579035,0.5271601124996755,0.5428754931036003,55147,0.7808867050877217,0.47802765929947005,0.3580845288871656,0.2913273878764379,0.5913144629701435,0.8284218689414502,0.26856775154196944,0.44637241981382303,0.7306186752385814,-0.21814950124191468,-0.1621464289532979,-0.1241655349476447,0.04739412724836878,0.07763131472963758,0.07308586111426107,0.20169316272457025,sufficient,normal_range,
background_market_bucket,background_action_time,all,market_regime_bucket,-0.014232645365118424,,,not_applicable,,487547,462751,139094,48305,0.34728313227026325,0.34478531832990134,0.34978938136033655,323657,0.6994193421516107,0.25994651099256616,0.5597437703998734,0.4221174169985765,0.8117100665736839,0.7021582526924238,0.19160984937720338,0.3726017582372255,0.6632085613373925,-0.251592357370666,-0.1895765947080582,-0.14508578010560935,-0.005935175609475429,-0.00985220749181659,0.006081641479777744,0.16682962600831092,sufficient,normal_uptrend,
background_industry_bucket,background_action_time,train,industry_regime_bucket,0.01579485599763847,,,not_applicable,,53171,49091,28353,10568,0.3727295171586781,0.3671188693333081,0.3783746472672484,20738,0.4224399584445214,0.2895637145981025,0.4458787429901598,0.3212358480584065,0.7402743977709589,0.6434945155715445,0.152018969284212,0.30777479295039845,0.5457359312541179,-0.21062476644711503,-0.15499254186893163,-0.11552344239936196,0.0,0.001910219590798845,-0.005064193644590764,0.12051634747645752,sufficient,,industry_lagging
background_industry_bucket,background_action_time,train,industry_regime_bucket,-0.0374926537913256,,,not_applicable,,21446,19269,11398,3641,0.319442007369714,0.3109442911038301,0.3280613892623199,7871,0.4084799418755514,0.21030005264081417,0.6362519740305317,0.5121951219512195,0.8669064748201439,0.6409019126162485,0.16969693602625247,0.38405383643596447,0.6648351011349969,-0.2906458563167439,-0.2031455003259116,-0.13598550288107447,-0.016413707888395968,-0.03714979621455183,-0.014204531985004043,0.17274960519389368,sufficient,,industry_leading
background_industry_bucket,background_action_time,train,industry_regime_bucket,-0.03830235194399301,,,not_applicable,,21272,19155,10090,3215,0.3186323092170466,0.30961124601174717,0.32779142026436725,9065,0.4732445836596189,0.2377601585728444,0.554410307234886,0.4174430128840436,0.8237859266600595,0.6109018830525272,0.14637055182022152,0.32022277904547797,0.5415653883116638,-0.25306745147763127,-0.1830042462045377,-0.12595417485510152,-0.0072164635258401555,-0.025596340192347744,-0.023501782854931208,0.1159563924677899,sufficient,,industry_neutral
background_industry_bucket,background_action_time,train,industry_regime_bucket,-0.003076204543686567,,,not_applicable,,4965,4492,2501,885,0.35385845661735305,0.3353556034394548,0.37280955909974933,1991,0.4432324131789849,0.2842862854858057,0.5677728908436626,0.45741703318672533,0.8000799680127949,0.7157137145141943,0.18392207330886312,0.38515672279486335,0.6653751248947231,-0.27414299991329294,-0.19893611538404565,-0.14353317071732552,0.004516757904670987,0.01028276626589264,-0.012461047158154548,0.17033186725309876,sufficient,,industry_rebound_from_drawdown
background_industry_bucket,background_action_time,train,industry_regime_bucket,-0.004940934913829631,,,not_applicable,,284600,282978,16577,5835,0.35199372624721,0.34475848018523214,0.35929755266528585,266401,0.941419474305423,0.251010436146468,0.6182059480002413,0.45207214815708513,0.8429752066115702,0.6659226639319539,0.1779934775675649,0.38333707978362885,0.7640355544699137,-0.2740585604533142,-0.21291278726323593,-0.16136922755025873,-0.009667947744310679,-0.028409107842227943,-0.023980792039083765,0.17735416540990528,sufficient,,missing_industry
background_industry_bucket,background_action_time,train,industry_regime_bucket,0.005745524984017314,,,not_applicable,,162923,156632,79293,28758,0.3626801861450569,0.3593405634612707,0.36603311348008744,77339,0.4937624495633076,0.27535848057205553,0.5795845787143884,0.43015146355920447,0.8111182576015538,0.6961900798305021,0.18860599874963047,0.3978021685505053,0.7072504930183803,-0.25513199474472326,-0.1944443966135554,-0.15487109571120838,-0.00212633681196317,-0.002906973923522793,0.005653270721133308,0.18097436091458263,sufficient,,thin_industry
background_industry_bucket,background_action_time,validation,industry_regime_bucket,-0.0201853686128195,,,not_applicable,,53711,50583,21419,6655,0.3107054484336337,0.30454222888331545,0.3169365550778486,29164,0.5765573413992844,0.24665017040944956,0.600588262757365,0.47915402212988467,0.8101218544283113,0.62215789719408,0.13616015725359065,0.24747474990734197,0.398062073979085,-0.2422614004055289,-0.16882840014942557,-0.11387282608200322,-0.005797095840604838,-0.008763879744133729,-0.030618070228116023,0.05761240020542509,sufficient,,industry_lagging
