family_id,grid_cell_id,baseline_family,split,label_anchor_type,winner_capture_rate,candidate_per_winner,fast_fail_rate,false_repair_rate,MAE_20_p10,MFE_120_p90,matched_baseline_delta,diagnostic_only_flag,blocking_reason,forward_big_winner_20d_rate,sensitivity_tail_lift_20,forward_big_winner_30d_rate,sensitivity_tail_lift_30,forward_big_winner_60d_rate,sensitivity_tail_lift_60,forward_big_winner_120d_rate,sensitivity_tail_lift_120
EP07_topn_multichannel_recommended_union,EP07_identity_cell,calendar_time_random_same_budget,train,executable_next_open_anchored,0.1663408913213448,6.0117508813160985,0.30414386239249414,0.30414386239249414,-0.16666666666666663,0.6433431641036443,0.007036747458952303,True,,0.011532447224394058,0.8805970149253731,0.023651290070367474,0.952755905511811,0.0717357310398749,1.0515759312320916,0.1663408913213448,1.0441717791411043
EP07_topn_multichannel_recommended_union,EP07_identity_cell,instrument_matched_random_same_budget,train,executable_next_open_anchored,0.1663408913213448,6.0117508813160985,0.30414386239249414,0.30414386239249414,-0.16666666666666663,0.6433431641036443,0.01133698201720093,True,,0.011532447224394058,0.9516129032258064,0.023651290070367474,0.9453125,0.0717357310398749,0.9839142091152816,0.1663408913213448,1.0731399747793189
EP07_topn_multichannel_recommended_union,EP07_identity_cell,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,0.1663408913213448,6.0117508813160985,0.30414386239249414,0.30414386239249414,-0.16666666666666663,0.6433431641036443,0.0009773260359655922,True,,0.011532447224394058,0.7972972972972974,0.023651290070367474,0.8962962962962963,0.0717357310398749,0.9557291666666666,0.1663408913213448,1.0059101654846336
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__2fbec781d4f8,calendar_time_random_same_budget,train,executable_next_open_anchored,0.16948478217624827,5.900234741784038,0.44002387109608115,0.44002387109608115,-0.2228471539943603,0.6771358774599957,0.010940919037199126,True,,0.026854983091306944,1.5340909090909092,0.043166898746767456,1.2916666666666665,0.09031231350706187,1.1019417475728157,0.16948478217624827,1.06900878293601
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__2fbec781d4f8,instrument_matched_random_same_budget,train,executable_next_open_anchored,0.16948478217624827,5.900234741784038,0.44002387109608115,0.44002387109608115,-0.2228471539943603,0.6771358774599957,-0.010344141635170084,True,,0.026854983091306944,2.17741935483871,0.043166898746767456,1.7222222222222223,0.09031231350706187,1.137844611528822,0.16948478217624827,0.9424778761061947
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__2fbec781d4f8,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,0.16948478217624827,5.900234741784038,0.44002387109608115,0.44002387109608115,-0.2228471539943603,0.6771358774599957,-0.008354883628406584,True,,0.026854983091306944,1.1946902654867257,0.043166898746767456,1.0585365853658537,0.09031231350706187,0.9869565217391305,0.16948478217624827,0.953020134228188
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0db9446cc5e9,calendar_time_random_same_budget,train,executable_next_open_anchored,0.16095211107962595,6.213028169014085,0.4224992915840181,0.4224992915840181,-0.21740907302976548,0.6544096425512924,0.0025502975347123924,True,,0.02408614338339473,1.0,0.03967129498441485,1.0218978102189782,0.08557665060923775,1.0671378091872792,0.16095211107962595,1.0161001788908766
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0db9446cc5e9,instrument_matched_random_same_budget,train,executable_next_open_anchored,0.16095211107962595,6.213028169014085,0.4224992915840181,0.4224992915840181,-0.21740907302976548,0.6544096425512924,-0.009634457353357884,True,,0.02408614338339473,2.8333333333333335,0.03967129498441485,1.647058823529412,0.08557665060923775,1.1143911439114391,0.16095211107962595,0.9435215946843855
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__0db9446cc5e9,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,0.16095211107962595,6.213028169014085,0.4224992915840181,0.4224992915840181,-0.21740907302976548,0.6544096425512924,-0.017001983564749218,True,,0.02408614338339473,1.0365853658536586,0.03967129498441485,0.9150326797385622,0.08557665060923775,0.9179331306990881,0.16095211107962595,0.9044585987261147
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__df9bf4d825ee,calendar_time_random_same_budget,train,executable_next_open_anchored,0.17121848739495799,5.840490797546012,0.4493697478991597,0.4493697478991597,-0.22498922929631393,0.6820528211284521,0.016176470588235292,True,,0.02773109243697479,1.4666666666666668,0.04390756302521008,1.3397435897435896,0.09201680672268908,1.1967213114754098,0.17121848739495799,1.1043360433604337
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__df9bf4d825ee,instrument_matched_random_same_budget,train,executable_next_open_anchored,0.17121848739495799,5.840490797546012,0.4493697478991597,0.4493697478991597,-0.22498922929631393,0.6820528211284521,-0.006512605042016811,True,,0.02773109243697479,2.7499999999999996,0.04390756302521008,1.5954198473282442,0.09201680672268908,1.1317829457364341,0.17121848739495799,0.9633569739952719
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__df9bf4d825ee,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,0.17121848739495799,5.840490797546012,0.4493697478991597,0.4493697478991597,-0.22498922929631393,0.6820528211284521,-0.014915966386554624,True,,0.02773109243697479,1.2,0.04390756302521008,0.9720930232558139,0.09201680672268908,0.9260042283298099,0.17121848739495799,0.9198645598194131
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__c4a7c88c7377,calendar_time_random_same_budget,train,executable_next_open_anchored,0.16208133971291866,6.169741697416974,0.4321172248803828,0.4321172248803828,-0.22071406096475743,0.6608335083599062,-0.001196172248803834,True,,0.02452153110047847,1.3225806451612903,0.04007177033492823,1.0634920634920635,0.08642344497607655,1.078358208955224,0.16208133971291866,0.9926739926739926
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__c4a7c88c7377,instrument_matched_random_same_budget,train,executable_next_open_anchored,0.16208133971291866,6.169741697416974,0.4321172248803828,0.4321172248803828,-0.22071406096475743,0.6608335083599062,-0.010466507177033485,True,,0.02452153110047847,2.8275862068965516,0.04007177033492823,1.6962025316455698,0.08642344497607655,1.151394422310757,0.16208133971291866,0.9393414211438476
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__c4a7c88c7377,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,0.16208133971291866,6.169741697416974,0.4321172248803828,0.4321172248803828,-0.22071406096475743,0.6608335083599062,-0.015550239234449759,True,,0.02452153110047847,1.1549295774647887,0.04007177033492823,0.9710144927536232,0.08642344497607655,0.9088050314465409,0.16208133971291866,0.9124579124579125
B1_near_120d_high_plus_volume_expansion,B1-near-120d-high-plus-volume-expansion__bbfebb00d125,calendar_time_random_same_budget,train,executable_next_open_anchored,0.16564885496183207,6.0368663594470044,0.4361323155216285,0.4361323155216285,-0.2237456423237752,0.6725821402822121,0.004071246819338431,True,,0.029262086513994912,1.642857142857143,0.047582697201017814,1.47244094488189,0.09211195928753181,1.2229729729729732,0.16564885496183207,1.0251968503937008
