experiment_id,phase_id,run_id,contract_version,terminal_state,historical_sample_role,historical_support_claim_allowed,exact_replication_claim_allowed,tradability_assumption,daily_suspension_source_required,suspension_carry_allowed,optimistic_tradability_assumption,requirement_generation_authorized,implementation_authorized,historical_signal_execution_authorized,historical_outcome_execution_authorized,SRC_10D_scale_dependence_warning,SRC_10D_size_dependence_warning,SRC_10x10_break_even_cost_multiple_proxy,SRC_10x10_cost_feasibility_gate,SRC_10x10_materialization_gate,SRC_10x10_paired_attribution_support_gate,SRC_10x10_positive_exposure_design_gate,SRC_10x10_registered_row_completeness_gate,SRC_10x10_residualization_value,SRC_10x10_sample_support_gate,SRC_10x10_sort_morphology_gate,SRC_5D_scale_dependence_warning,SRC_5D_size_dependence_warning,SRC_5x5_break_even_cost_multiple_proxy,SRC_5x5_cost_feasibility_gate,SRC_5x5_materialization_gate,SRC_5x5_paired_attribution_support_gate,SRC_5x5_positive_exposure_design_gate,SRC_5x5_registered_row_completeness_gate,SRC_5x5_residualization_value,SRC_5x5_sample_support_gate,SRC_5x5_sort_morphology_gate,SRC_formula_integrity_gate,SRC_outcome_integrity_gate,frozen_cost_contract_gate,frozen_cost_source_integrity_gate,historical_manifest_hash_gate,historical_outcome_execution_authorization_gate,historical_signal_execution_authorization_gate,instrument_mapping_gate,outcome_access_scope_gate,outcome_firewall_gate,participation_meta_label_research_recommended,preoutcome_manifest_hash_gate,scale_dependence_warning,short_term_true_forward_freeze_recommended,signal_access_lineage_gate,signal_manifest_hash_gate,size_dependence_warning,stage_read_whitelist_gate,style_warning_evaluability,upstream_integrity_gate,stamp_tax_proxy_mode,historical_stamp_tax_schedule_replication,minimum_commission_included,next_requirement_generation_authorized,true_forward_execution_authorized,20C_requirement_generation_authorized,20C_execution_authorized,policy_training_authorized,policy_replay_authorized,portfolio_optimization_authorized,deployment_authorized,preoutcome_bundle_hash,signal_bundle_hash,historical_bundle_hash,blocking_reasons,interpretation_modifiers
20_ohlcv_positive_beta_exposure_research,20B_SRC,20B_SRC_short_term_residual_continuation_family_diagnostic_v0,20B_SRC_v0,20B_SRC_not_identified_design_only,design_contaminated_historical,False,False,all_registered_denominator_rows_tradable,False,False,True,True,True,True,True,False,False,2.23883358141,True,True,True,False,True,False,True,False,False,False,-0.209816920514,False,True,True,False,True,False,True,False,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,False,pass,False,False,pass,pass,False,pass,pass,pass,current_5bps_applied_uniformly_to_history,False,False,False,False,False,False,False,False,False,False,0f2741d10ea9c3283a304b7a5b838f0f00db48e053b4454a39557f3e146cead7,cd6d108a0c6990e5759ab25880dc62033dd1cd76a8c57b76b7e31e4f8d97958c,8ac871e63e4b1a01ed407627e3c5c74942bd78ebb88dc6b648aabff087261f90,[],"[""all_registered_denominator_rows_tradable_is_optimistic"",""historical_stamp_tax_schedule_replication_false"",""minimum_commission_not_included"",""outcome_contaminated_historical_design_only""]"
