scope_id,split,upper_barrier_pct,horizon_sessions,upper_first_n,pre_success_mae_p25,pre_success_mae_p50,pre_success_mae_p75,pre_success_mae_p90,pre_success_mae_p95,survivor_killed_by_lower_minus_06_rate,survivor_killed_by_lower_minus_08_rate,survivor_killed_by_lower_minus_10_rate,survivor_killed_by_lower_minus_12_rate,survivor_killed_by_lower_minus_15_rate,survivor_killed_by_lower_minus_20_rate
all_c0,train,0.15,60,6823,-0.08825923354504694,-0.044250997461008246,-0.018780534305664842,-0.007119744085907407,-0.0031799538333406995,0.39029752308368754,0.28198739557379454,0.21031804191704528,0.14583027993551223,0.08368752748058039,0.03033856075040305
all_c0,train,0.15,80,7616,-0.10229539277475297,-0.05081794665953082,-0.020839477651068306,-0.008024073113587105,-0.003726335903156741,0.4431460084033613,0.33587184873949577,0.25945378151260506,0.19012605042016806,0.11777836134453781,0.04543067226890756
all_c0,train,0.15,120,8676,-0.12318672742378087,-0.06090222509528803,-0.02389645661386275,-0.009189607043957937,-0.004351821840477554,0.5050714615029968,0.40525587828492393,0.3302213001383126,0.25783771323190413,0.17911479944674966,0.08656062701705855
all_c0,train,0.2,10,1361,-0.04016736401673637,-0.019346517626827264,-0.008148148148148127,-0.0018264840182647957,0.0,0.12858192505510654,0.06318883174136664,0.03159441587068332,0.018368846436443792,0.008082292432035268,0.0007347538574577516
all_c0,train,0.2,20,2580,-0.05190425987546532,-0.025490035490035534,-0.010712308062740566,-0.003966295303906455,-0.0004409571906331285,0.20426356589147288,0.12170542635658915,0.07131782945736434,0.047286821705426356,0.02054263565891473,0.003875968992248062
all_c0,train,0.2,40,4290,-0.07162451666840844,-0.03615739553960534,-0.0155797086637256,-0.005900546940241559,-0.002254102608154264,0.31491841491841494,0.21095571095571095,0.14662004662004663,0.09906759906759907,0.05268065268065268,0.014918414918414918
all_c0,train,0.2,60,5337,-0.08743169398907114,-0.04381161007667034,-0.01887197083422698,-0.007162010103186686,-0.003225466557777759,0.3872962338392355,0.2786209480981825,0.2076072700018737,0.1446505527449878,0.08394228967584785,0.02904253325838486
all_c0,train,0.2,80,6198,-0.10328512224503558,-0.05188059969611003,-0.021522404184207644,-0.008138908066087322,-0.003927349484731723,0.44901581155211356,0.33978702807357214,0.26347208777024844,0.19425621168118748,0.12052274927395934,0.046143917392707325
all_c0,train,0.2,120,7285,-0.12555309734513276,-0.06319862424763556,-0.025444596443228495,-0.009600877914952032,-0.004651828907817615,0.5190116678105696,0.4190803019903912,0.34152367879203843,0.2660260809883322,0.1817433081674674,0.08538091969800961
all_c0,train,0.25,10,796,-0.03881714721859775,-0.017404960766145505,-0.0071684894053314074,-0.0005866208615543655,0.0,0.1306532663316583,0.07035175879396985,0.03768844221105527,0.018844221105527637,0.007537688442211055,0.0
all_c0,train,0.25,20,1720,-0.049330904926605884,-0.02449925072289405,-0.010309278350515427,-0.003456562410863457,0.0,0.19767441860465115,0.11569767441860465,0.06802325581395349,0.047674418604651166,0.020348837209302327,0.002325581395348837
all_c0,train,0.25,40,3204,-0.07103406410946478,-0.035358187495452054,-0.015139860139860128,-0.005575699102099247,-0.0019177648226024204,0.30867665418227214,0.20692883895131087,0.1426342072409488,0.09425717852684144,0.048377028714107366,0.01435705368289638
all_c0,train,0.25,60,4228,-0.08639863648947951,-0.04342477773754927,-0.018707328333986223,-0.006948181492659497,-0.002986115240530397,0.38434247871333965,0.27625354777672656,0.20458845789971616,0.1435666982024598,0.08278145695364239,0.027909176915799434
all_c0,train,0.25,80,5073,-0.10307692307692307,-0.05200184077312464,-0.021857923497267895,-0.00816370968637865,-0.0038679978477910012,0.4496353242657205,0.34042972600039423,0.2627636506997832,0.19317957815888034,0.12044155332150601,0.04533806426177804
all_c0,train,0.25,120,6138,-0.12550313548361744,-0.06455989167803416,-0.026267852674268066,-0.00972390914524802,-0.004607234740323959,0.525089605734767,0.42424242424242425,0.3419680677745194,0.26523297491039427,0.18214402085369827,0.08341479309221245
all_c0,train,0.3,10,509,-0.03583617747440271,-0.01663201663201641,-0.006756756756756799,0.0,0.0,0.10609037328094302,0.05697445972495088,0.03536345776031434,0.015717092337917484,0.007858546168958742,0.0
all_c0,train,0.3,20,1176,-0.04802302817989795,-0.02356728098964911,-0.00994652561105036,-0.0031588930823029937,0.0,0.18962585034013604,0.1096938775510204,0.06547619047619048,0.045068027210884355,0.02040816326530612,0.002551020408163265
all_c0,train,0.3,40,2392,-0.0703013675585814,-0.03439328261810681,-0.014574508012003246,-0.005274311282339446,-0.0017107417798343798,0.3068561872909699,0.2035953177257525,0.1358695652173913,0.08821070234113712,0.04598662207357859,0.010869565217391304
all_c0,train,0.3,60,3310,-0.08427578260869559,-0.04267124178490567,-0.018159315931593145,-0.006750382230997459,-0.0026817120286011585,0.37824773413897284,0.2682779456193353,0.1930513595166163,0.13141993957703926,0.07643504531722055,0.02326283987915408
all_c0,train,0.3,80,4093,-0.100658837009453,-0.051603905160390484,-0.02161100196463661,-0.008130081300812964,-0.003637271349018019,0.44612753481553874,0.3347178108966528,0.2538480332274615,0.18421695577815783,0.11507451746884925,0.04104568775958954
all_c0,train,0.3,120,5123,-0.1237114966574217,-0.06461969528924172,-0.026270003026495736,-0.009923595439144336,-0.004622708166173722,0.5264493460862776,0.42338473550653916,0.3384735506539137,0.26039430021471793,0.1793870778840523,0.07983603357407769
all_c0,train,0.4,10,208,-0.03143901548449868,-0.015554880249923297,-0.005673053149227059,0.0,0.0,0.10576923076923077,0.057692307692307696,0.038461538461538464,0.02403846153846154,0.004807692307692308,0.0
all_c0,train,0.4,20,568,-0.049188981422165295,-0.02284184505111342,-0.008589583256703587,-0.002238655412865574,0.0,0.20598591549295775,0.11795774647887323,0.07042253521126761,0.051056338028169015,0.02112676056338028,0.0017605633802816902
all_c0,train,0.4,40,1377,-0.06905370843989767,-0.03256302521008392,-0.012665862484921409,-0.004517439849460245,-0.0007565452130318782,0.3021060275962237,0.19970951343500362,0.13870733478576616,0.09077705156136529,0.04793028322440087,0.012345679012345678
all_c0,train,0.4,60,2058,-0.08154868946774205,-0.0399600891116213,-0.015995430312262054,-0.00556638811513468,-0.002108566648884113,0.3595724003887269,0.25704567541302237,0.18318756073858114,0.119533527696793,0.06899902818270165,0.021865889212827987
all_c0,train,0.4,80,2682,-0.09952609613837482,-0.048976190476190506,-0.020048384409789816,-0.007079668300543947,-0.003044013795201594,0.4325130499627144,0.32811334824757643,0.24906785980611484,0.18008948545861297,0.11036539895600299,0.03877703206562267
all_c0,train,0.4,120,3637,-0.1208791208791209,-0.06268656716417909,-0.025396825396825418,-0.009249126006991902,-0.00430829943275717,0.5163596370635138,0.41600219961506735,0.33461644212262853,0.2521308770965081,0.16909540830354688,0.0764366235908716
all_c0,validation,0.1,10,1511,-0.036777715038584624,-0.01849267271458488,-0.008337678136948246,-0.0027932960893854997,-0.0006614880911359755,0.10919920582395765,0.050959629384513566,0.02514890800794176,0.011250827266710787,0.0026472534745201853,0.0
all_c0,validation,0.1,20,2220,-0.048596432867340944,-0.024622082613121432,-0.010925978953396809,-0.003870568570216825,-0.001539891150863155,0.1891891891891892,0.10315315315315315,0.05945945945945946,0.032432432432432434,0.013063063063063063,0.003153153153153153
all_c0,validation,0.1,40,2959,-0.06507015049086323,-0.031190926275992403,-0.013761001675318685,-0.005136637942393271,-0.002392344497607601,0.27914836093274753,0.17945251774248056,0.12031091584994931,0.07941872254139912,0.04156809733017911,0.01554579249746536
all_c0,validation,0.1,60,3406,-0.07745122304642729,-0.0376157533381804,-0.015606782843759381,-0.005756784485817956,-0.0026928096140869107,0.3402818555490311,0.24045801526717558,0.17263652378156194,0.12360540223135642,0.07486788021139167,0.03258954785672343
all_c0,validation,0.1,80,3685,-0.08725212464589227,-0.04166666666666674,-0.016901989075543633,-0.006349743961936993,-0.0029963259397906483,0.37829036635006785,0.27788331071913164,0.20515603799185889,0.15278154681139755,0.10013568521031208,0.050203527815468114
all_c0,validation,0.1,120,4057,-0.10049019607843146,-0.04738154613466339,-0.018395721925133723,-0.007190339370556663,-0.003360269360269436,0.42519102785309343,0.3288143948730589,0.25067784076904115,0.19719004190288392,0.13778654177964011,0.07739709144688194
all_c0,validation,0.15,10,744,-0.03841321065046299,-0.018353494873031728,-0.008368249534450728,-0.002586887435985705,-0.0004300039694980438,0.11693548387096774,0.06182795698924731,0.03225806451612903,0.01747311827956989,0.005376344086021506,0.0
all_c0,validation,0.15,20,1280,-0.04772085637774176,-0.02432624871625516,-0.010616977457550192,-0.003731824033564287,-0.0013107335372960775,0.18359375,0.1015625,0.06015625,0.03359375,0.0140625,0.003125
all_c0,validation,0.15,40,1911,-0.06397641173492591,-0.03259726603575186,-0.013834419307266532,-0.005056890012642201,-0.0024352253769460153,0.272108843537415,0.1794871794871795,0.11826268969126112,0.07953950811093669,0.043432757718472007,0.01726844583987441
all_c0,validation,0.15,60,2360,-0.0792432704810822,-0.0391959545818551,-0.016543399202558817,-0.005691264003327039,-0.002894073264510748,0.3444915254237288,0.2457627118644068,0.17796610169491525,0.13008474576271187,0.07966101694915254,0.036016949152542374
all_c0,validation,0.15,80,2665,-0.09023714197720978,-0.04476327116212342,-0.017850059500198356,-0.006485173537010018,-0.0032408547531934326,0.3943714821763602,0.2945590994371482,0.21913696060037524,0.16660412757973733,0.1099437148217636,0.05666041275797373
all_c0,validation,0.15,120,3090,-0.11052047563082668,-0.052591316218825956,-0.020245088965716862,-0.007760963526780885,-0.003741814780168329,0.45663430420711976,0.36148867313915856,0.27766990291262134,0.22071197411003235,0.15566343042071198,0.09061488673139159
all_c0,validation,0.2,10,356,-0.0388773385391247,-0.01744885960655501,-0.008069513786751276,-0.0025608572477834324,0.0,0.12078651685393259,0.06741573033707865,0.033707865168539325,0.019662921348314606,0.008426966292134831,0.0
all_c0,validation,0.2,20,721,-0.048754574430409536,-0.023578363384188616,-0.011308562197092087,-0.004073319755600879,-0.001311188811188857,0.1914008321775312,0.10957004160887657,0.06657420249653259,0.036061026352288486,0.018030513176144243,0.006934812760055479
all_c0,validation,0.2,40,1200,-0.06452666160669415,-0.03246597623837055,-0.013744129162827218,-0.005055685316310719,-0.0024640927824551187,0.26916666666666667,0.17583333333333334,0.12,0.07583333333333334,0.03833333333333333,0.014166666666666666
all_c0,validation,0.2,60,1596,-0.0797664679392037,-0.03969759925135202,-0.016543399202558817,-0.0061690338098064346,-0.0032607235136427326,0.34962406015037595,0.2487468671679198,0.18984962406015038,0.13345864661654136,0.08145363408521303,0.039473684210526314
all_c0,validation,0.2,80,1845,-0.0895471569628874,-0.04356846473029041,-0.01773049645390079,-0.007210977203100929,-0.003610017716023632,0.389159891598916,0.28888888888888886,0.221680216802168,0.16422764227642275,0.1073170731707317,0.05799457994579946
all_c0,validation,0.2,120,2276,-0.11250940883136429,-0.054843974162831544,-0.020941508091732036,-0.008748048714957601,-0.004257208374760846,0.46924428822495606,0.37214411247803164,0.29261862917398945,0.23110720562390158,0.16827768014059755,0.10017574692442882
all_c0,validation,0.25,10,183,-0.035964893347219085,-0.01690721649484539,-0.005636205355042168,-0.0010548555941741055,0.0,0.11475409836065574,0.07103825136612021,0.03825136612021858,0.01639344262295082,0.00546448087431694,0.0
all_c0,validation,0.25,20,442,-0.04913619256938784,-0.023766138600791187,-0.010907338508695713,-0.003840432724813977,-0.0009932301134582989,0.20135746606334842,0.12217194570135746,0.07239819004524888,0.04072398190045249,0.020361990950226245,0.00904977375565611
all_c0,validation,0.25,40,785,-0.064424546844289,-0.03214285714285714,-0.013245033112582738,-0.005050677111318236,-0.0024569078094858646,0.2713375796178344,0.17579617834394903,0.11719745222929936,0.07770700636942675,0.03949044585987261,0.014012738853503185
all_c0,validation,0.25,60,1114,-0.07730056812744143,-0.03799164772958291,-0.015847407825782034,-0.006174883041652656,-0.002810706434067407,0.3393177737881508,0.23518850987432674,0.1732495511669659,0.1229802513464991,0.07540394973070018,0.04039497307001795
all_c0,validation,0.25,80,1357,-0.08910891089108908,-0.04313099041533541,-0.017313432835820874,-0.0071170499970763705,-0.0032600900134253518,0.3883566691230656,0.2896094325718497,0.2210759027266028,0.16285924834193072,0.1105379513633014,0.06190125276344879
all_c0,validation,0.25,120,1713,-0.11364669515410497,-0.0530075187969925,-0.02069367531331978,-0.008444486996091528,-0.004085430055867812,0.4652656158785756,0.36894337419731466,0.29188558085230587,0.23117338003502627,0.16987740805604204,0.099241097489784
all_c0,validation,0.3,10,100,-0.04034332433580298,-0.014843741707920799,-0.005181597713427855,-0.0008186915675902186,0.0,0.13,0.09,0.03,0.01,0.0,0.0
all_c0,validation,0.3,20,274,-0.05072396751238645,-0.02252028614136231,-0.00940468195765623,-0.002803699639274516,-0.0005790964948584356,0.20802919708029197,0.13138686131386862,0.08029197080291971,0.051094890510948905,0.029197080291970802,0.014598540145985401
all_c0,validation,0.3,40,547,-0.06247699597130646,-0.03104212860310418,-0.012961168990068883,-0.004307503028823119,-0.0014240630688810583,0.263254113345521,0.17184643510054845,0.11151736745886655,0.07861060329067641,0.03656307129798903,0.012797074954296161
all_c0,validation,0.3,60,790,-0.07274778498946077,-0.035525514120002155,-0.014054110159907596,-0.005066395963151459,-0.0025333496118850897,0.31645569620253167,0.2189873417721519,0.15822784810126583,0.11265822784810127,0.06329113924050633,0.03291139240506329
all_c0,validation,0.3,80,1006,-0.0849496862930964,-0.0414749268072967,-0.01615113691625289,-0.005861051041773868,-0.002727747768360933,0.3797216699801193,0.2783300198807157,0.21073558648111332,0.15904572564612326,0.10238568588469185,0.05964214711729622
all_c0,validation,0.3,120,1316,-0.11309025823560137,-0.05035498741325195,-0.01988909974753944,-0.0075450999853111655,-0.0036293136206217713,0.4566869300911854,0.36322188449848025,0.2857142857142857,0.22872340425531915,0.16869300911854104,0.09954407294832827
all_c0,validation,0.4,10,35,-0.029244764729794426,-0.010309278350515427,-0.0033293278725712305,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0
all_c0,validation,0.4,20,102,-0.04863979445917077,-0.024152782573731435,-0.007765300655133561,-0.0020785463244632455,-4.945598417409617e-05,0.18627450980392157,0.10784313725490197,0.08823529411764706,0.058823529411764705,0.0196078431372549,0.00980392156862745
all_c0,validation,0.4,40,269,-0.064424546844289,-0.029268292682926744,-0.011781206171108005,-0.004539548031458054,-0.0013431464003511812,0.27137546468401486,0.15613382899628253,0.09665427509293681,0.07063197026022305,0.03717472118959108,0.01858736059479554
all_c0,validation,0.4,60,419,-0.06921984916661383,-0.03304597701149414,-0.012729959012486913,-0.005034764330180352,-0.0018829217599317279,0.29832935560859186,0.20047732696897375,0.1431980906921241,0.1026252983293556,0.059665871121718374,0.03341288782816229
all_c0,validation,0.4,80,573,-0.08382180539273143,-0.0403627311522049,-0.015373171336473979,-0.005665785819859384,-0.002742969887968831,0.3787085514834206,0.2705061082024433,0.2024432809773124,0.15008726003490402,0.09424083769633508,0.05759162303664921
all_c0,validation,0.4,120,817,-0.11126187245590236,-0.048909840895698165,-0.01925820256776034,-0.007198685496047586,-0.0036816392708188773,0.45165238678090575,0.35495716034271724,0.27539779681762544,0.22031823745410037,0.16034271725826194,0.10159118727050184
all_c0,robustness,0.1,10,1992,-0.03640812377677982,-0.017913557213930398,-0.007679228312717362,-0.0022276354172293673,0.0,0.10291164658634538,0.05120481927710843,0.025100401606425703,0.011546184738955823,0.004518072289156626,0.0015060240963855422
all_c0,robustness,0.1,20,2935,-0.04793576633756458,-0.024118738404452778,-0.009945303304550901,-0.003570208895201257,-0.0008522037731686194,0.175809199318569,0.10357751277683135,0.06064735945485519,0.03373083475298126,0.015672913117546847,0.00545144804088586
all_c0,robustness,0.1,40,3986,-0.06237071100486996,-0.031434308385329846,-0.012977075339363903,-0.004600242295210111,-0.0018669994528578426,0.26292022077270444,0.17636728549924738,0.11615654791771199,0.07852483692925238,0.04114400401404917,0.012794781736076268
all_c0,robustness,0.1,60,4564,-0.07385948626094463,-0.03628543408417201,-0.014772954079297407,-0.005321273762642677,-0.002214106962501276,0.31879929886064856,0.22677475898334795,0.16038562664329536,0.11503067484662577,0.06836108676599474,0.024101665205959685
all_c0,robustness,0.1,80,4958,-0.08472370061129175,-0.040517146174533114,-0.016359155038400353,-0.005927741216524094,-0.002613185650349783,0.3600242033077854,0.26845502218636547,0.20068576038725291,0.1526825332795482,0.09883017345703912,0.041145623235175476
all_c0,robustness,0.1,120,5583,-0.10449994836564436,-0.04765450483991074,-0.018732013683681548,-0.006716047768123444,-0.003061213890941174,0.4202041912950027,0.3320795271359484,0.26401576213505284,0.21243059287121618,0.15009851334408025,0.07684040838259
