state_id,fold_id,event_n,t1_reconstruction_status,purged_rows_n,embargoed_rows_n,effective_train_event_n,effective_test_event_n,train_mean_average_uniqueness,train_median_average_uniqueness,train_p10_average_uniqueness,train_mean_concurrency,train_p95_concurrency,test_mean_average_uniqueness,test_mean_concurrency,sample_uniqueness_gate_status
repair_range_participation_core_30,0,2091,exact_t1_reconstructed,84,85,3972,2091,0.3452651519457531,0.2626262626262626,0.13885817044907953,4.630244380474061,10.0,0.31865720432558875,5.081908282516627,pass_with_exact_t1
repair_range_participation_core_30,1,1656,exact_t1_reconstructed,299,642,3635,1656,0.33103925566604253,0.24415584415584415,0.12691197691197692,4.944366804187553,11.0,0.3400123331814801,4.651746043403224,pass_with_exact_t1
repair_range_participation_core_30,2,1195,exact_t1_reconstructed,171,167,4699,1195,0.331182900650063,0.25353535353535356,0.13279890143526504,4.833208221163802,11.0,0.34270841541348657,4.748904960782316,pass_with_exact_t1
repair_range_participation_core_30,3,504,exact_t1_reconstructed,115,362,5251,504,0.3323399035024696,0.25389610389610395,0.1304447236265418,4.859495708775872,11.0,0.4603948718424726,3.3164121446248567,pass_with_exact_t1
repair_range_participation_core_30,4,786,exact_t1_reconstructed,18,61,5367,786,0.331268318679908,0.2525252525252525,0.1303992303992304,4.857049737848945,11.0,0.34678271590902104,4.603817324781701,pass_with_exact_t1
