same_day_bundle_key,same_day_family_count,split,year,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,bundle_family_ids,is_review_composite_bundle,review_composite_signal_id_if_any,P_good_lower,P_good_upper,P_bad_lower,P_bad_upper,credible_interval_width_good,credible_interval_width_bad,split_stability_status,upstream_stability_status,r03a_gate_status,r03a_stability_status,descriptive_source,primary_gate_allowed,reason_if_not_allowed,fallback_grain_allowed,upstream_sample_sufficiency_status,used_by_candidate,fallback_level,context_bucket_id,entry_risk_pct_bucket,context_bucket_definition,context_source_fields,context_field_status
momentum_rps|oscillator|price_trend,3,train,2020,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend,False,,0.0011119352249856379,0.6583721538643488,0.13572088082974534,0.9663825297815459,0.6572602186393631,0.8306616489518006,missing_split,missing_split,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend,3,train,2021,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend,False,,0.07600954160477182,0.831750005184868,0.07600954160477182,0.831750005184868,0.7557404635800962,0.7557404635800962,missing_split,missing_split,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,robustness,2024,19,19,4,15,0,0,0.0,0.2105263157894736,0.7894736842105263,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.08969692265693566,0.3810312210543693,0.5901214833679121,0.8930859723873994,0.29133429839743363,0.30296448901948725,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,robustness,2025,33,10,2,8,0,23,0.696969696969697,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.05719932769588328,0.4351038830533013,0.5121722339474575,0.9171733002426874,0.377904555357418,0.4050010662952299,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,train,2017,8,8,2,5,1,0,0.0,0.25,0.625,0.125,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.07152999268253016,0.5137410622143799,0.3180668700717804,0.8199919514044604,0.44221106953184974,0.5019250813326799,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,train,2018,14,14,2,12,0,0,0.0,0.1428571428571428,0.8571428571428571,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.04085200384871032,0.33220236556272764,0.6259003559639162,0.9411020398054625,0.2913503617140173,0.31520168384154623,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,train,2019,34,34,19,15,0,0,0.0,0.5588235294117647,0.4411764705882353,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.4120165897319506,0.6833705645629016,0.3034498806041961,0.5739093101638623,0.271353974830951,0.2704594295596662,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,train,2020,36,36,13,23,0,0,0.0,0.3611111111111111,0.6388888888888888,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.23698847556766126,0.4916159901373,0.4944547695627863,0.751092745458134,0.2546275145696387,0.2566379758953477,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,train,2021,62,24,9,15,0,38,0.6129032258064516,0.375,0.625,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.22372549379589407,0.5329624982341585,0.44674234557050424,0.759135030912464,0.30923700443826446,0.3123926853419598,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,validation,2022,35,35,9,26,0,0,0.0,0.2571428571428571,0.7428571428571429,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.15023515135757154,0.38543383969262623,0.5993006247210829,0.8384931724392208,0.2351986883350547,0.23919254771813792,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown,4,validation,2023,34,24,8,16,0,10,0.2941176470588235,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown,False,,0.19030529820719527,0.4915090699456967,0.4876168184121943,0.7931311616614517,0.30120377173850144,0.3055143432492574,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,robustness,2024,73,72,21,50,1,1,0.0136986301369863,0.2916666666666667,0.6944444444444444,0.0138888888888888,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.20909270263663637,0.382403168087385,0.5958105051168664,0.7725120658479292,0.17331046545074863,0.1767015607310628,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,robustness,2025,106,43,17,25,1,63,0.5943396226415094,0.3953488372093023,0.5813953488372093,0.0232558139534883,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.27679632456443837,0.5152387635728906,0.45038667405521465,0.6919045874851942,0.2384424390084522,0.24151791342997958,stable_enough_for_requirement_input,stable_enough_for_requirement_input,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,train,2017,13,13,6,7,0,0,0.0,0.4615384615384615,0.5384615384615384,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.24418320109563424,0.6607603994564933,0.3064908572481244,0.7251940877136682,0.4165771983608591,0.4187032304655438,stable_enough_for_requirement_input,stable_enough_for_requirement_input,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,train,2018,49,49,7,42,0,0,0.0,0.1428571428571428,0.8571428571428571,0.0,1.0,,too_sparse_use_fallback,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.07560666549948783,0.2373425303863293,0.7507327851276433,0.9169567208747619,0.16173586488684147,0.16622393574711858,stable_enough_for_requirement_input,stable_enough_for_requirement_input,too_sparse_use_fallback,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,train,2019,79,79,33,45,1,0,0.0,0.4177215189873418,0.569620253164557,0.0126582278481012,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.32747132703391246,0.5072110548662329,0.4739018417192127,0.6546784670939232,0.1797397278323204,0.1807766253747105,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,train,2020,168,166,68,98,0,2,0.0119047619047619,0.4096385542168674,0.5903614457831325,0.0,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.3472568103117766,0.47189361288568205,0.5250723503042378,0.6498477285579172,0.12463680257390547,0.12477537825367935,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,train,2021,301,148,51,97,0,153,0.5083056478405316,0.3445945945945945,0.6554054054054054,0.0,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.2819462825435571,0.4093906519944915,0.587144329092078,0.7148808036284544,0.1274443694509344,0.12773647453637638,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,validation,2022,167,166,49,117,0,1,0.0059880239520958,0.2951807228915662,0.7048192771084337,0.0,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.2391060507131126,0.3547229741728094,0.6421431110947231,0.7580983354420152,0.11561692345969679,0.11595522434729211,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,validation,2023,101,72,25,45,2,29,0.2871287128712871,0.3472222222222222,0.625,0.0277777777777777,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,False,,0.25859153707839544,0.4400545151470479,0.5246009383214887,0.709784965731004,0.18146297806865247,0.18518402740951534,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,robustness,2024,518,518,172,336,10,0,0.0,0.332046332046332,0.6486486486486487,0.0193050193050193,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.29846324109876393,0.36637276268102875,0.612973827759385,0.681855237715664,0.06790952158226482,0.068881409956279,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,robustness,2025,616,171,55,110,6,445,0.7224025974025974,0.3216374269005848,0.6432748538011696,0.0350877192982456,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.26458227379191446,0.38125287117791523,0.5797207977030223,0.6995797988583627,0.11667059738600077,0.11985900115534043,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,train,2017,105,105,37,66,2,0,0.0,0.3523809523809524,0.6285714285714286,0.019047619047619,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.27790968283484335,0.42948869975624704,0.5462241653660331,0.6999325825883916,0.1515790169214037,0.1537084172223585,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,train,2018,219,219,50,163,6,0,0.0,0.228310502283105,0.7442922374429224,0.0273972602739726,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.18401071879483294,0.27683943722611404,0.6918778467648805,0.7886194334030454,0.0928287184312811,0.0967415866381649,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,train,2019,344,343,104,232,7,1,0.002906976744186,0.3032069970845481,0.6763848396501457,0.0204081632653061,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.26331027206116886,0.3446661219862008,0.632861422810402,0.7157647039273296,0.08135584992503192,0.08290328111692757,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,train,2020,676,675,218,449,8,1,0.0014792899408284,0.3229629629629629,0.6651851851851852,0.0118518518518518,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.29373310556011606,0.352834289285947,0.6343332157348143,0.6940123112335287,0.05910118372583095,0.05967909549871442,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,train,2021,754,356,78,276,2,398,0.5278514588859416,0.2191011235955056,0.7752808988764045,0.0056179775280898,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.18452614441753967,0.25642063026513956,0.7362030956587875,0.8089086182353303,0.07189448584759989,0.07270552257654284,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,validation,2022,468,467,109,351,7,1,0.0021367521367521,0.2334047109207709,0.7516059957173448,0.0149892933618843,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.20225366852539645,0.26648936359166053,0.7168058227834226,0.7825118134740179,0.06423569506626409,0.06570599069059524,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,6,validation,2023,421,297,70,222,5,124,0.2945368171021377,0.2356902356902357,0.7474747474747475,0.0168350168350168,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,False,,0.19683362813511662,0.2775410848945577,0.7030630845237809,0.785851770413736,0.08070745675944108,0.08278868588995514,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,robustness,2024,529,529,167,355,7,0,0.0,0.3156899810964083,0.6710775047258979,0.0132325141776937,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.2829725306161469,0.3492978125963187,0.6362118024819075,0.7033032947654987,0.06632528198017179,0.06709149228359124,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,robustness,2025,692,241,90,147,4,451,0.6517341040462428,0.3734439834024896,0.6099585062240664,0.0165975103734439,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.3228021084048448,0.4247813221958389,0.5562739945012789,0.6592035466952295,0.10197921379099412,0.10292955219395061,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,train,2017,108,108,36,71,1,0,0.0,0.3333333333333333,0.6574074074074074,0.0092592592592592,1.0,,thin_bucket_report_only,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.26130225170865196,0.4088417375827652,0.5768722146832983,0.7258722006750845,0.14753948587411325,0.1489999859917862,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,train,2018,242,242,61,180,1,0,0.0,0.2520661157024793,0.743801652892562,0.0041322314049586,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.20803507721401981,0.29941361247573484,0.6940902758932525,0.7861983036590425,0.09137853526171502,0.09210802776579008,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,train,2019,402,402,162,238,2,0,0.0,0.4029850746268656,0.5920398009950248,0.0049751243781094,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.3628846372270592,0.44311659485797444,0.5506076661016737,0.6310344909959137,0.08023195763091523,0.08042682489424002,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,train,2020,585,582,234,347,1,3,0.0051282051282051,0.4020618556701031,0.5962199312714777,0.0017182130584192,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.36871714011827234,0.43543593904391503,0.5619637944660228,0.6287517657015214,0.0667187989256427,0.06678797123549851,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,7,train,2021,692,320,100,217,3,372,0.5375722543352601,0.3125,0.678125,0.009375,1.0,,sufficient,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,False,,0.27080367838194236,0.35571834759919485,0.6330427873766509,0.7187393527641756,0.08491466921725249,0.08569656538752468,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,same_day_bundle_key,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,,,,,
