stage,model_id,seed,split,board_bucket,calendar_month,model_budget,random_denominator_n,random_selected_n,sample_weight_sum,random_rate,retention_rank_rule
stage_2,logistic_regression_l2,120615,train,chinext,2019-07,0.8181818181818182,4,3,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2019-09,0.5,11,5,11.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2019-10,0.75,5,3,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2019-11,0.8,4,3,4.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2019-12,0.696969696969697,33,23,33.0,0.30434782608695654,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-01,0.7,6,4,6.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-05,1.0,24,24,24.0,0.7083333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-06,0.8888888888888888,28,24,28.0,0.20833333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-07,0.3888888888888889,20,7,20.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-08,0.6,6,3,6.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-09,1.0,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-10,0.8571428571428571,4,3,4.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-11,1.0,9,9,9.0,0.4444444444444444,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2020-12,0.8823529411764706,13,11,13.0,0.18181818181818182,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-01,1.0,8,8,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-02,0.3333333333333333,7,2,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-03,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-04,1.0,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-05,0.8695652173913043,21,18,21.0,0.2777777777777778,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-06,0.4375,16,7,16.0,0.42857142857142855,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-07,0.5,4,2,4.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-08,0.3333333333333333,2,1,2.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-09,0.36363636363636365,3,1,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-10,0.75,5,3,5.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-11,0.6666666666666666,26,17,26.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,chinext,2021-12,0.625,16,10,16.0,0.1,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2018-01,0.0,3,0,3.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2018-05,0.5,12,6,12.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-02,0.5664556962025317,312,176,312.0,0.1875,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-03,0.2814814814814815,133,37,133.0,0.02702702702702703,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-04,0.13333333333333333,7,1,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-07,0.7735849056603774,49,37,49.0,0.05405405405405406,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-09,0.24107142857142858,94,22,94.0,0.13636363636363635,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-10,0.3291139240506329,73,24,73.0,0.041666666666666664,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-11,0.3617021276595745,46,16,46.0,0.0625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2019-12,0.3891625615763547,205,79,205.0,0.189873417721519,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-01,0.7142857142857143,22,15,22.0,0.13333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-02,0.5,12,6,12.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-03,0.25,12,3,12.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-05,0.75,108,81,108.0,0.5679012345679012,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-06,0.6404494382022472,171,109,171.0,0.25688073394495414,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-07,0.29098360655737704,209,60,209.0,0.03333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-08,0.16666666666666666,36,6,36.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-09,0.4375,31,13,31.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-10,0.5777777777777777,48,27,48.0,0.07407407407407407,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-11,0.44680851063829785,139,62,139.0,0.22580645161290322,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2020-12,0.6164383561643836,86,53,86.0,0.3018867924528302,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-01,0.5555555555555556,61,33,61.0,0.06060606060606061,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-02,0.23880597014925373,37,8,37.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-03,0.42857142857142855,3,1,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-04,0.3333333333333333,4,1,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-05,0.5436893203883495,99,53,99.0,0.11320754716981132,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-06,0.5416666666666666,86,46,86.0,0.21739130434782608,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-07,0.6,44,26,44.0,0.2692307692307692,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-08,0.4588235294117647,66,30,66.0,0.1,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-09,0.24358974358974358,56,13,56.0,0.23076923076923078,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-10,0.76,18,13,18.0,0.15384615384615385,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-11,0.6567164179104478,71,46,71.0,0.043478260869565216,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,train,main_board,2021-12,0.4968944099378882,132,65,132.0,0.03076923076923077,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2022-06,1.0,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2022-07,0.6,8,4,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2022-08,0.5384615384615384,9,4,9.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2022-11,0.5,6,3,6.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2022-12,0.3333333333333333,10,3,10.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-01,0.6,65,39,65.0,0.07692307692307693,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-02,0.75,23,17,23.0,0.23529411764705882,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-03,0.5,14,7,14.0,0.2857142857142857,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-04,0.45454545454545453,8,3,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-07,0.25,5,1,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-08,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,chinext,2023-11,0.3333333333333333,4,1,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2022-01,0.25,14,3,14.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2022-06,0.3,7,2,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2022-07,0.5,50,25,50.0,0.08,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2022-08,0.48,102,48,102.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2022-11,0.40963855421686746,74,30,74.0,0.06666666666666667,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2022-12,0.2839506172839506,79,22,79.0,0.09090909090909091,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-01,0.45787545787545786,275,125,275.0,0.048,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-02,0.4625,176,81,176.0,0.037037037037037035,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-03,0.26881720430107525,99,26,99.0,0.07692307692307693,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-04,0.1346153846153846,95,12,95.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-07,0.010416666666666666,73,1,73.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-08,0.25,39,9,39.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120615,validation,main_board,2023-11,0.4864864864864865,36,17,36.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-03,0.15789473684210525,18,2,18.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-04,0.5882352941176471,37,21,37.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-05,0.7222222222222222,21,15,21.0,0.06666666666666667,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-09,0.5483870967741935,35,19,35.0,0.21052631578947367,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-10,0.5555555555555556,6,3,6.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-11,0.25,5,1,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2024-12,0.6666666666666666,6,4,6.0,0.25,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-02,0.64,26,16,26.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-03,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-04,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-05,0.42105263157894735,25,10,25.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-06,0.6935483870967742,61,42,61.0,0.2619047619047619,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-07,0.3333333333333333,60,20,60.0,0.55,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-08,0.4642857142857143,53,24,53.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-09,0.16666666666666666,12,2,12.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-10,0.5,11,5,11.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,chinext,2025-11,0.5,3,1,3.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-03,0.3765432098765432,182,68,182.0,0.08823529411764706,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-04,0.4069767441860465,245,99,245.0,0.020202020202020204,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-05,0.4019607843137255,111,44,111.0,0.022727272727272728,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-09,0.32142857142857145,74,23,74.0,0.17391304347826086,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-10,0.3939393939393939,111,43,111.0,0.06976744186046512,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-11,0.10101010101010101,121,12,121.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2024-12,0.2857142857142857,119,34,119.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-02,0.5075757575757576,150,76,150.0,0.05263157894736842,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-03,0.26262626262626265,110,28,110.0,0.03571428571428571,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-04,0.16666666666666666,7,1,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-05,0.24074074074074073,109,26,109.0,0.15384615384615385,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-06,0.31275720164609055,256,80,256.0,0.125,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-07,0.21712538226299694,330,71,330.0,0.18309859154929578,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-08,0.17467248908296942,218,38,218.0,0.18421052631578946,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-09,0.25,113,28,113.0,0.07142857142857142,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-10,0.1702127659574468,135,22,135.0,0.045454545454545456,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,robustness,main_board,2025-11,0.16923076923076924,58,9,58.0,0.4444444444444444,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2018-05,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-02,0.8072289156626506,79,63,79.0,0.23809523809523808,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-03,0.36363636363636365,22,8,22.0,0.125,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-04,0.0,1,0,1.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-07,0.8181818181818182,8,6,8.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-09,0.5,13,6,13.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-10,0.75,4,3,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-11,0.8,4,3,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2019-12,0.696969696969697,30,20,30.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-01,0.7,4,2,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-05,1.0,23,23,23.0,0.5652173913043478,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-06,0.8888888888888888,30,26,30.0,0.23076923076923078,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-07,0.3888888888888889,19,7,19.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-08,0.6,6,3,6.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-09,1.0,2,2,2.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-10,0.8571428571428571,3,2,3.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-11,1.0,10,10,10.0,0.4,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2020-12,0.8823529411764706,9,7,9.0,0.2857142857142857,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-01,1.0,5,5,5.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-02,0.3333333333333333,6,2,6.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-04,1.0,1,1,1.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-05,0.8695652173913043,21,18,21.0,0.16666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-06,0.4375,18,7,18.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-07,0.5,4,2,4.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-09,0.36363636363636365,7,2,7.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-10,0.75,3,2,3.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-11,0.6666666666666666,21,14,21.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,chinext,2021-12,0.625,14,8,14.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2018-01,0.0,2,0,2.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2018-05,0.5,11,5,11.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-02,0.5664556962025317,312,176,312.0,0.24431818181818182,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-03,0.2814814814814815,134,37,134.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-04,0.13333333333333333,5,1,5.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-07,0.7735849056603774,53,41,53.0,0.04878048780487805,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-09,0.24107142857142858,109,26,109.0,0.038461538461538464,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-10,0.3291139240506329,72,23,72.0,0.08695652173913043,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-11,0.3617021276595745,38,13,38.0,0.23076923076923078,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2019-12,0.3891625615763547,201,78,201.0,0.14102564102564102,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2020-01,0.7142857142857143,20,14,20.0,0.14285714285714285,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2020-02,0.5,15,7,15.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2020-03,0.25,11,2,11.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_2,logistic_regression_l2,120616,train,main_board,2020-05,0.75,109,81,109.0,0.5432098765432098,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
