variant,validation_paper_proxy_ic_median,validation_paper_proxy_ic_min,validation_paper_proxy_ic_max,validation_paper_proxy_icir_median,validation_paper_proxy_icir_min,validation_paper_proxy_icir_max,validation_paper_proxy_rank_ic_median,validation_paper_proxy_rank_ic_min,validation_paper_proxy_rank_ic_max,validation_paper_proxy_rank_icir_median,validation_paper_proxy_rank_icir_min,validation_paper_proxy_rank_icir_max,historical_test_paper_proxy_ic_median,historical_test_paper_proxy_ic_min,historical_test_paper_proxy_ic_max,historical_test_paper_proxy_icir_median,historical_test_paper_proxy_icir_min,historical_test_paper_proxy_icir_max,historical_test_paper_proxy_rank_ic_median,historical_test_paper_proxy_rank_ic_min,historical_test_paper_proxy_rank_ic_max,historical_test_paper_proxy_rank_icir_median,historical_test_paper_proxy_rank_icir_min,historical_test_paper_proxy_rank_icir_max,historical_test_paper_proxy_gross_arr_median,historical_test_paper_proxy_gross_arr_min,historical_test_paper_proxy_gross_arr_max,historical_test_paper_proxy_net_arr_median,historical_test_paper_proxy_net_arr_min,historical_test_paper_proxy_net_arr_max,historical_test_paper_proxy_active_ir_vs_universe_equal_weight_median,historical_test_paper_proxy_active_ir_vs_universe_equal_weight_min,historical_test_paper_proxy_active_ir_vs_universe_equal_weight_max,historical_test_paper_proxy_mdd_median,historical_test_paper_proxy_mdd_min,historical_test_paper_proxy_mdd_max,historical_test_paper_proxy_mean_one_way_turnover_median,historical_test_paper_proxy_mean_one_way_turnover_min,historical_test_paper_proxy_mean_one_way_turnover_max,historical_test_executable_bridge_ic_median,historical_test_executable_bridge_ic_min,historical_test_executable_bridge_ic_max,historical_test_executable_bridge_rank_ic_median,historical_test_executable_bridge_rank_ic_min,historical_test_executable_bridge_rank_ic_max,historical_test_executable_bridge_gross_arr_median,historical_test_executable_bridge_gross_arr_min,historical_test_executable_bridge_gross_arr_max,historical_test_executable_bridge_net_arr_median,historical_test_executable_bridge_net_arr_min,historical_test_executable_bridge_net_arr_max,historical_test_executable_bridge_active_ir_vs_universe_equal_weight_median,historical_test_executable_bridge_active_ir_vs_universe_equal_weight_min,historical_test_executable_bridge_active_ir_vs_universe_equal_weight_max,historical_test_executable_bridge_mdd_median,historical_test_executable_bridge_mdd_min,historical_test_executable_bridge_mdd_max,historical_test_executable_bridge_mean_one_way_turnover_median,historical_test_executable_bridge_mean_one_way_turnover_min,historical_test_executable_bridge_mean_one_way_turnover_max
flattened_mlp,0.004530088430038735,-0.0010695429385200106,0.013455214711119766,0.04748388095173844,-0.012025681206343477,0.11804174265039123,0.004486478887629938,-0.003239151607971003,0.010481714646943793,0.04217179816712132,-0.0321164994369479,0.0969069476715848,0.005259711676092447,0.0008761736086787019,0.006771346774227081,0.04218717326588173,0.00687148365762061,0.059641831940234494,0.011853519950820958,0.005344351705135667,0.013158298237395227,0.08835555735770136,0.048157364664574875,0.10046186377899073,0.16742312742026,0.14105355267833475,0.24363444262988976,0.10727480722044302,0.08242693338473028,0.1800892642136116,-1.0370425070870772,-1.0803140368504065,-0.33704349996281036,-0.17253559560280018,-0.18900853903910075,-0.1538334288274228,0.1054325259515571,0.1045674740484429,0.10875432525951557,0.00473716906252403,-0.0014809782701841639,0.006686933037590675,0.010227663530049216,0.003830159729065489,0.01173608506197954,0.17955279781119882,0.1564830355121809,0.2511764441476947,0.11878119422104239,0.0968947219289531,0.18724678953183127,-0.9663149751269058,-1.285740264959887,-0.3952895229483431,-0.16923853797366684,-0.23991143798461845,-0.1647483609466558,0.1054325259515571,0.1045674740484429,0.10875432525951557
last_state_gru,0.023038484257725544,0.021184200419681595,0.027055999066250537,0.15069752213827559,0.13585146952692956,0.17475733506411936,0.019448841536868794,0.009882448799608092,0.04468425398633176,0.1456180980418537,0.07552098210695576,0.2935195438700604,0.015957124933078177,0.005935691656099824,0.01926356517445398,0.09577668417083227,0.028372591601024035,0.13375339473019676,0.028426314729002387,0.02106783806118608,0.03348742140264895,0.14460026959070937,0.13563366847476296,0.17488024998275759,0.35438605679074775,0.16670066080710044,0.3865263279946123,0.2809452393590721,0.10603266779078258,0.31284977836637284,0.7459197348257871,-0.7185730094496525,0.9605130172211029,-0.15582824577202703,-0.1729185925303005,-0.10439024226516957,0.11117647058823528,0.10643598615916955,0.11391003460207613,0.01722018576895485,0.006711221513700617,0.020236456163972634,0.02805671410932471,0.02281129340728741,0.03128234981795909,0.3639181803734415,0.14024538008769594,0.41556758271843663,0.2899653592852762,0.08094873909625289,0.34035823819409106,0.6537074821532144,-0.9652661156203131,1.0029523610644082,-0.16425691241394735,-0.17594775010456143,-0.13324397056014103,0.11117647058823528,0.10643598615916955,0.11391003460207613
