canonical_unit_id,horizon,split,signal_event_count,complete_event_count,complete_event_share,decision_observation_date_count,min_year_complete_event_count,min_year_decision_observation_date_count,sample_status,sample_gate_pass,median_active_overlap_share_H,p90_active_overlap_share_H,effective_independent_event_count_H,active_overlap_gate,top1_instrument_event_share,top5_instrument_event_share,top1_instrument_selected_week_share,top1_industry_event_share,top1_observation_date_event_share,top5_observation_date_event_share,top1_observation_date_profit_contribution_share,no_positive_observation_date_profit,concentration_gate,date_independence_gate,mean_net_return,median_net_return,p10_net_return,loss_rate,absolute_positive,mean_matched_delta_return,median_matched_delta_return,p10_matched_delta_return,matched_loss_rate_delta,fallback_comparator_share,relative_positive,industry_matched_delta_mean,liquidity_matched_delta_mean,beta_matched_delta_mean,multi_comparator_relative_status,baseline_comparable_observation_date_count,min_year_baseline_comparable_observation_date_count,mean_baseline_lift,median_baseline_lift,baseline_lift_evaluable,baseline_lift_gate,horizon_pass,robustness_confirmed,adjacent_horizon_evaluable,adjacent_horizon_clean
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H5,train,3962,3788,0.956082786471479,84,1413,34,pass,True,0.47887992406264834,0.6423272357723577,2026,True,0.013463569165786695,0.06388595564941922,0.013124684502776375,0.13912354804646251,0.01399155227032735,0.06890179514255544,0.0734752945384308,False,True,True,-0.004869353273463515,-0.010967098703888234,-0.08408154067071222,0.5625659978880676,False,0.004201788469648816,-0.0014369406493303597,-0.06653283074444305,-0.0794614572333685,0.002903907074973601,True,0.006641050481389202,0.0040028286668832925,0.003673555097800232,stable,84,34,0.004081340505551474,0.003951718552255599,True,True,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H10,train,3962,3699,0.9336193841494195,83,1407,34,pass,True,0.64,0.7946969696969697,1449,True,0.013787510137875101,0.06461205731278724,0.013124684502776375,0.13976750473100838,0.014057853473911868,0.06947823736144904,0.07164326851741507,False,True,True,0.0013173325082755153,-0.006877547237159609,-0.10638177338425414,0.534198432008651,False,0.007059304283218311,-0.0025769142000748833,-0.09440002156926626,-0.06028656393619891,0.003514463368477967,False,0.010293464904212058,0.006658562277997686,0.006505241015924272,unstable,83,34,0.006848283571095743,0.005983270092187208,True,True,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H20,train,3962,3540,0.8934881373043917,81,1395,34,blocked_insufficient_execution_completeness,False,0.8163265306122449,0.9302325581395349,798,False,0.01440677966101695,0.06638418079096045,0.013124684502776375,0.13983050847457626,0.014689265536723164,0.07062146892655367,0.08757377321078742,False,True,True,0.010529095063058895,-0.008019249645608906,-0.13898690166862523,0.5228813559322034,False,0.008468519769181697,-0.005370826518295881,-0.13838143440760825,0.021468926553672385,0.003672316384180791,False,0.011623475270506127,0.0082926826986765,0.0073539233979819894,unstable,81,34,0.008091762826091793,0.0071026011748859825,True,True,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H5,validation,4511,4356,0.9656395477721126,97,2139,48,pass,True,0.5333333333333333,0.6573643410852714,4249,True,0.015381083562901745,0.07392102846648302,0.01529594324983374,0.15426997245179064,0.011707988980716254,0.05670339761248852,0.1325051041467481,False,True,True,-0.012044159251463316,-0.016916899392397322,-0.07454262493900443,0.6340679522497704,False,0.00043223859596323665,-0.0036126735801122294,-0.05487293480203411,-0.08356290174471992,0.0,False,-2.6149932169981395e-05,0.0006027574919679087,0.0010396004194746864,unstable,97,48,0.00015403593782703525,-0.00206057360533832,True,False,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H10,validation,4511,4271,0.946796719131013,96,2079,47,pass,True,0.6988372093023256,0.813953488372093,2897,True,0.015453055490517443,0.07468976820416764,0.01529594324983374,0.15335986888316552,0.011706860220088973,0.05642706626082884,0.10221841126545779,False,True,True,-0.013210482806720514,-0.01851697141253217,-0.10107264619197376,0.6120346523062514,False,0.0013322115666113603,-0.004001265195170332,-0.0773155921671021,-0.09084523530789046,0.001638960430812456,False,0.0005099374268671146,0.001368761456072653,0.002452195554114706,unstable,96,47,0.0006144921794841091,-0.001027653908081027,True,False,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H20,validation,4511,4134,0.9164265129682997,94,1966,45,pass,True,0.8573158914728682,0.9371010638297872,1541,True,0.015481373971940009,0.0757135945815191,0.01529594324983374,0.15118529269472666,0.01185292694726657,0.057329462989840346,0.10531776774729561,False,True,True,-0.017501220650455906,-0.026746799566113144,-0.13480555945189374,0.6042573778422835,False,0.001798147555108887,-0.007471744704135251,-0.10786892001621558,-0.08006773101112719,0.0024189646831156266,False,0.0011270078456901299,0.002294158220044792,0.004832846007414439,unstable,94,45,0.0005302894901339152,-0.0017635805762174035,True,False,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H5,robustness,4764,4571,0.959487825356843,102,2155,51,pass,True,0.48303287380699894,0.6329539295392955,6776,True,0.017064099759352438,0.07613213738788012,0.016792611251049538,0.13935681470137826,0.011813607525705535,0.05884926711879239,0.19823864345925638,False,False,False,-0.006088688516409287,-0.010841814484918166,-0.06059681195188171,0.6145263618464231,False,0.0009426360410837445,-0.002686445752405349,-0.04528401786202941,-0.04200393786917522,0.011813607525705535,True,0.0014354769204168733,0.0010943454099029547,0.00020738344862229218,stable,102,51,0.0008829737742946315,0.0003066462948661955,True,True,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H10,robustness,4764,4484,0.9412258606213266,101,2126,50,pass,True,0.6739130434782609,0.7735849056603774,4531,True,0.017395182872435324,0.0767172167707404,0.016792611251049538,0.1409455842997324,0.012042818911685994,0.059545049063336304,0.17871625944113093,False,False,False,-0.002379755743408203,-0.010413893964467402,-0.07568901860815672,0.5796164139161463,False,-0.00017849330165910156,-0.005176962289488108,-0.06516026699970034,0.017395182872435244,0.011819803746654773,False,0.00043769191909583317,8.209695803642573e-05,-0.0003400052649768697,unstable,101,50,-0.00042216153927836686,-0.002644203682527999,True,False,False,False,True,False
r04_gtja191_train_direction_equal_weight_residual_composite_v0,H20,robustness,4764,4344,0.9118387909319899,99,2103,48,pass,True,0.8260869565217391,0.9094949494949495,2386,True,0.017495395948434623,0.07688766114180479,0.016792611251049538,0.13996316758747698,0.012661141804788214,0.061694290976058934,0.08512160920438565,False,True,True,0.0052470917383595364,-0.00705875306320225,-0.09653676803396102,0.5395948434622467,False,-0.0004172775427759988,-0.008429609089900507,-0.09359810172733525,0.06468692449355429,0.01220073664825046,False,0.001869034262740734,-0.001144710106838008,2.5017134830790797e-05,unstable,99,48,-0.0014745195624950083,-0.0035123571428098826,True,False,False,False,True,False
