run_id,record_type,instrument_id,decision_date,P5_date_scope,P4_value,P5_value,P5_minus_P4_value,pair_evaluable,input_snapshot_hash,return_semantics,weighting,bucket_count,series_role,bucket_id
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600027,2021-01,pre_snapshot_decision_retrospective,0.00161069128123,-0.117223157919,-0.1188338492,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600028,2021-01,pre_snapshot_decision_retrospective,-0.582433268414,-0.069270566082,0.513162702332,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600030,2021-01,pre_snapshot_decision_retrospective,-0.440139082549,-0.172652742292,0.267486340257,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600036,2021-01,pre_snapshot_decision_retrospective,-0.265635950361,0.834611803263,1.10024775362,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600038,2021-01,pre_snapshot_decision_retrospective,0.232940036212,-0.328524072564,-0.561464108776,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600048,2021-01,pre_snapshot_decision_retrospective,-0.400159888888,-0.111154258625,0.289005630262,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600066,2021-01,pre_snapshot_decision_retrospective,0.0409347794899,0.118969939937,0.078035160447,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600085,2021-01,pre_snapshot_decision_retrospective,-0.359554636511,-0.11610696113,0.243447675382,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600089,2021-01,pre_snapshot_decision_retrospective,0.355535021094,-0.0212619081721,-0.376796929266,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600104,2021-01,pre_snapshot_decision_retrospective,0.0545789999267,0.361912941358,0.307333941431,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600111,2021-01,pre_snapshot_decision_retrospective,0.1637088176,-0.156806927726,-0.320515745327,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600118,2021-01,pre_snapshot_decision_retrospective,-0.120076046842,-0.304963651842,-0.184887605001,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600132,2021-01,pre_snapshot_decision_retrospective,0.373066413615,0.366093392041,-0.00697302157347,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600153,2021-01,pre_snapshot_decision_retrospective,-0.171292701414,-0.534500207565,-0.363207506151,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600170,2021-01,pre_snapshot_decision_retrospective,-0.65471889126,-0.0216413339077,0.633077557352,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600176,2021-01,pre_snapshot_decision_retrospective,0.298051074,0.140649966419,-0.157401107581,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600177,2021-01,pre_snapshot_decision_retrospective,-0.0966140770964,0.23461985606,0.331233933156,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600196,2021-01,pre_snapshot_decision_retrospective,0.193366784109,-0.087285339689,-0.280652123798,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600201,2021-01,pre_snapshot_decision_retrospective,-0.210372857501,-0.0958152356225,0.114557621878,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600208,2021-01,pre_snapshot_decision_retrospective,-0.631519356134,0.387866784397,1.01938614053,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600219,2021-01,pre_snapshot_decision_retrospective,0.371610897988,0.573035442942,0.201424544954,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600236,2021-01,pre_snapshot_decision_retrospective,-0.0596735835315,0.248675791165,0.308349374697,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600271,2021-01,pre_snapshot_decision_retrospective,-0.951646704629,-0.227580486418,0.724066218211,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600276,2021-01,pre_snapshot_decision_retrospective,-0.0782068295649,-0.327530755407,-0.249323925842,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600298,2021-01,pre_snapshot_decision_retrospective,0.191638412429,0.139154270006,-0.0524841424229,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600299,2021-01,pre_snapshot_decision_retrospective,-0.0268868493358,0.273410088973,0.300296938309,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600315,2021-01,pre_snapshot_decision_retrospective,-0.00271775810165,-0.519681962911,-0.51696420481,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600340,2021-01,pre_snapshot_decision_retrospective,-0.891863751926,-0.350917453662,0.540946298264,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600350,2021-01,pre_snapshot_decision_retrospective,0.141667502743,0.09722146777,-0.0444460349733,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600352,2021-01,pre_snapshot_decision_retrospective,-0.608747922405,-0.560736113616,0.0480118087896,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600362,2021-01,pre_snapshot_decision_retrospective,0.121431827561,-0.304912941896,-0.426344769457,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600369,2021-01,pre_snapshot_decision_retrospective,-0.253030430791,-0.521092799749,-0.268062368958,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600372,2021-01,pre_snapshot_decision_retrospective,0.198033179136,-0.718766385773,-0.916799564909,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600377,2021-01,pre_snapshot_decision_retrospective,-0.451558462984,-0.0410347168083,0.410523746175,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600383,2021-01,pre_snapshot_decision_retrospective,-0.245137594325,-0.0386407446354,0.206496849689,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600390,2021-01,pre_snapshot_decision_retrospective,-0.586219451046,-0.545626219895,0.0405932311507,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600415,2021-01,pre_snapshot_decision_retrospective,0.158485881034,-0.404852688939,-0.563338569973,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600426,2021-01,pre_snapshot_decision_retrospective,0.300176391622,-0.0561253433142,-0.356301734936,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600436,2021-01,pre_snapshot_decision_retrospective,0.157443492926,0.120851595284,-0.0365918976414,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600486,2021-01,pre_snapshot_decision_retrospective,0.232403213573,0.219693366385,-0.0127098471882,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600489,2021-01,pre_snapshot_decision_retrospective,0.0340742957409,-0.0696144686881,-0.103688764429,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600511,2021-01,pre_snapshot_decision_retrospective,0.310193062543,-0.0158743686179,-0.326067431161,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600516,2021-01,pre_snapshot_decision_retrospective,-0.399078699045,-0.203469163979,0.195609535066,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600519,2021-01,pre_snapshot_decision_retrospective,0.0463555479475,-0.0881042158227,-0.13445976377,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600522,2021-01,pre_snapshot_decision_retrospective,0.159420519124,-0.130515833157,-0.289936352281,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600529,2021-01,pre_snapshot_decision_retrospective,-0.0516787987942,0.278039978664,0.329718777459,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600536,2021-01,pre_snapshot_decision_retrospective,-0.516031494053,-0.486372043288,0.0296594507645,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600547,2021-01,pre_snapshot_decision_retrospective,-0.316457443657,-0.273411330363,0.0430461132942,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600570,2021-01,pre_snapshot_decision_retrospective,-0.180244084436,0.021616343951,0.201860428387,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600584,2021-01,pre_snapshot_decision_retrospective,0.00198842906923,0.343494670482,0.341506241413,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600585,2021-01,pre_snapshot_decision_retrospective,-0.379912503982,-0.113009422278,0.266903081704,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600598,2021-01,pre_snapshot_decision_retrospective,0.336116908426,-0.0409222612678,-0.377039169693,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600600,2021-01,pre_snapshot_decision_retrospective,0.298403615077,0.367429416974,0.0690258018975,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600606,2021-01,pre_snapshot_decision_retrospective,-0.175401626624,0.124359646801,0.299761273425,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600612,2021-01,pre_snapshot_decision_retrospective,-0.173633210808,-0.1371436608,0.0364895500076,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600637,2021-01,pre_snapshot_decision_retrospective,-0.258340363578,0.134762642474,0.393103006051,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600642,2021-01,pre_snapshot_decision_retrospective,-0.203402946933,0.0428364229266,0.24623936986,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600660,2021-01,pre_snapshot_decision_retrospective,0.487760871419,-0.0357341117396,-0.523494983159,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600663,2021-01,pre_snapshot_decision_retrospective,-0.417023373146,0.121214165207,0.538237538353,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600688,2021-01,pre_snapshot_decision_retrospective,-0.0723443705896,0.209927107578,0.282271478168,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600699,2021-01,pre_snapshot_decision_retrospective,-0.031361963446,-0.436349453156,-0.40498748971,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600703,2021-01,pre_snapshot_decision_retrospective,-0.262841803343,-0.128889191321,0.133952612022,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600704,2021-01,pre_snapshot_decision_retrospective,-0.277005121143,0.160002988503,0.437008109646,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600739,2021-01,pre_snapshot_decision_retrospective,0.0900861277621,0.397765465999,0.307679338237,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600741,2021-01,pre_snapshot_decision_retrospective,-0.107488815345,0.0471907232573,0.154679538603,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600754,2021-01,pre_snapshot_decision_retrospective,0.33076807534,0.494251395696,0.163483320356,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600760,2021-01,pre_snapshot_decision_retrospective,0.316562183665,0.206544366131,-0.110017817535,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600763,2021-01,pre_snapshot_decision_retrospective,0.256166459765,0.219732545858,-0.0364339139072,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600779,2021-01,pre_snapshot_decision_retrospective,-0.0447745808909,-0.0650922740688,-0.0203176931779,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600801,2021-01,pre_snapshot_decision_retrospective,-0.494956876445,-0.340634758962,0.154322117483,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600809,2021-01,pre_snapshot_decision_retrospective,0.449660865252,0.646298329145,0.196637463893,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600862,2021-01,pre_snapshot_decision_retrospective,0.49783840844,0.371188568111,-0.126649840328,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600867,2021-01,pre_snapshot_decision_retrospective,-0.0506473995524,-0.24535998406,-0.194712584508,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600871,2021-01,pre_snapshot_decision_retrospective,-0.218574065391,0.2213071147,0.439881180091,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600872,2021-01,pre_snapshot_decision_retrospective,0.127419990255,-0.160177496554,-0.287597486809,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600886,2021-01,pre_snapshot_decision_retrospective,-0.0298272560117,0.278157436885,0.307984692897,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600893,2021-01,pre_snapshot_decision_retrospective,0.50233001189,0.540634150986,0.0383041390957,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600895,2021-01,pre_snapshot_decision_retrospective,-0.12377470184,0.133933672248,0.257708374088,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600900,2021-01,pre_snapshot_decision_retrospective,0.0222824094578,0.789039610126,0.766757200668,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600958,2021-01,pre_snapshot_decision_retrospective,-0.274070267636,-0.185461817656,0.0886084499792,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600977,2021-01,pre_snapshot_decision_retrospective,-0.28060209293,-0.216137072297,0.0644650206324,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600998,2021-01,pre_snapshot_decision_retrospective,0.15925443734,0.202441949542,0.0431875122024,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH600999,2021-01,pre_snapshot_decision_retrospective,0.106880256718,0.401213471319,0.294333214601,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601018,2021-01,pre_snapshot_decision_retrospective,0.0404638890449,0.52713728307,0.486673394025,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601021,2021-01,pre_snapshot_decision_retrospective,0.175050934635,0.036716670221,-0.138334264414,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601099,2021-01,pre_snapshot_decision_retrospective,-0.152942284075,-0.356567004939,-0.203624720864,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601100,2021-01,pre_snapshot_decision_retrospective,0.626279539342,-0.0423614543178,-0.668640993659,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601111,2021-01,pre_snapshot_decision_retrospective,-0.431409234513,-0.543347533217,-0.111938298705,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601117,2021-01,pre_snapshot_decision_retrospective,-0.301776380869,-0.0788339170294,0.22294246384,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601155,2021-01,pre_snapshot_decision_retrospective,-0.769545487422,-0.797585190449,-0.0280397030276,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601158,2021-01,pre_snapshot_decision_retrospective,-0.232071040927,-0.274527955848,-0.0424569149203,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
20B_trendpv_residual_momentum_design_and_replication_diagnostic,score_instrument_pair,SH601169,2021-01,pre_snapshot_decision_retrospective,-0.463611522863,-0.172663130344,0.290948392519,True,8f83cf98250ee1ec1b4941231f3f7cb758656fe6aa67229a6108478b56244997,,,,,
