raw_event_arm_id,cohort_arm_id,split_bucket,bucket_scheme,rank_bucket_id,rank_bucket_low,rank_bucket_high,event_n,winner_rate,fast_fail_rate,lower_first_rate,utility_mean_0bps,utility_mean_50bps,utility_mean_100bps,terminal_return_20d_mean,top_bottom_winner_delta,top_bottom_fast_fail_delta,top_bottom_lower_first_delta,top_bottom_utility_delta_50bps,bucket_monotonicity_status,readout_role
F4_board_relative_strength_rank_jump__ret60_jump3,C1,validation,quintile,Q2,0.2,0.4,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C1,validation,quintile,Q3,0.4,0.6,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C1,validation,quintile,Q4,0.6,0.8,58,0.08620689655172414,0.2413793103448276,0.2413793103448276,-0.00639593892546338,-0.011395938925463384,-0.016395938925463382,-0.011880255516777925,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C1,validation,quintile,Q5,0.8,1.0,495,0.06868686868686869,0.27474747474747474,0.27474747474747474,-0.017770502416437923,-0.022770502416437924,-0.027770502416437925,-0.02205276909587393,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,robustness,quintile,Q1,0.0,0.2,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,robustness,quintile,Q2,0.2,0.4,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,robustness,quintile,Q3,0.4,0.6,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,robustness,quintile,Q4,0.6,0.8,28,0.7142857142857143,0.0,0.0,0.12984187279568613,0.12484187279568612,0.11984187279568612,0.1368774498974319,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,robustness,quintile,Q5,0.8,1.0,504,0.20238095238095238,0.17261904761904762,0.17261904761904762,0.023843691895116505,0.0188436918951165,0.0138436918951165,0.02390451727935858,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,train,quintile,Q1,0.0,0.2,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,train,quintile,Q2,0.2,0.4,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,train,quintile,Q3,0.4,0.6,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,train,quintile,Q4,0.6,0.8,28,0.75,0.0,0.0,0.14595016365246521,0.1409501636524652,0.1359501636524652,0.22813263803731745,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,train,quintile,Q5,0.8,1.0,1033,0.14714424007744434,0.28654404646660214,0.28654404646660214,0.004240947196289286,-0.0007590528037107181,-0.0057590528037107175,0.01069218267200706,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,validation,quintile,Q1,0.0,0.2,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,validation,quintile,Q2,0.2,0.4,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,validation,quintile,Q3,0.4,0.6,0,,,,,,,,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,validation,quintile,Q4,0.6,0.8,59,0.0847457627118644,0.2711864406779661,0.2711864406779661,-0.008155456409295532,-0.013155456409295533,-0.018155456409295535,-0.014103773002089265,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C2,validation,quintile,Q5,0.8,1.0,494,0.06882591093117409,0.27125506072874495,0.27125506072874495,-0.01758338304790529,-0.022583383047905286,-0.02758338304790529,-0.02180779942369929,,,,,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,robustness,quintile,Q1,0.0,0.2,121,0.14049586776859505,0.2066115702479339,0.2066115702479339,0.008456413414039406,0.0034564134140393967,-0.001543586585960599,0.014178139775273314,0.21085548358275633,-0.05345841709478075,-0.05345841709478075,0.03991580018155149,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,robustness,quintile,Q2,0.2,0.4,113,0.168141592920354,0.168141592920354,0.168141592920354,0.020152522726207926,0.015152522726207925,0.010152522726207923,0.029118056130705193,0.21085548358275633,-0.05345841709478075,-0.05345841709478075,0.03991580018155149,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,robustness,quintile,Q3,0.4,0.6,81,0.12345679012345678,0.18518518518518517,0.18518518518518517,0.011981967051962673,0.0069819670519626715,0.00198196705196267,0.022386934075019627,0.21085548358275633,-0.05345841709478075,-0.05345841709478075,0.03991580018155149,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,robustness,quintile,Q4,0.6,0.8,108,0.3425925925925926,0.10185185185185185,0.10185185185185185,0.05568137581084622,0.050681375810846224,0.04568137581084621,0.052772629050695526,0.21085548358275633,-0.05345841709478075,-0.05345841709478075,0.03991580018155149,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,robustness,quintile,Q5,0.8,1.0,111,0.35135135135135137,0.15315315315315314,0.15315315315315314,0.04837221359559089,0.04337221359559089,0.03837221359559088,0.03029618034620399,0.21085548358275633,-0.05345841709478075,-0.05345841709478075,0.03991580018155149,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,train,quintile,Q1,0.0,0.2,220,0.17272727272727273,0.2727272727272727,0.2727272727272727,0.015892310501863977,0.010892310501863973,0.0058923105018639736,0.021705909248579403,0.004040404040404039,-0.015151515151515138,-0.015151515151515138,0.008177986128143015,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,train,quintile,Q2,0.2,0.4,215,0.18604651162790697,0.26046511627906976,0.26046511627906976,0.0131290712076224,0.008129071207622395,0.0031290712076223917,0.017385023205117412,0.004040404040404039,-0.015151515151515138,-0.015151515151515138,0.008177986128143015,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,train,quintile,Q3,0.4,0.6,194,0.17525773195876287,0.27835051546391754,0.27835051546391754,0.0007666541368920264,-0.004233345863107978,-0.009233345863107978,0.00517560458909725,0.004040404040404039,-0.015151515151515138,-0.015151515151515138,0.008177986128143015,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,train,quintile,Q4,0.6,0.8,177,0.14124293785310735,0.2598870056497175,0.2598870056497175,0.005329581647220427,0.0003295816472204204,-0.0046704183527795755,0.025988678595670292,0.004040404040404039,-0.015151515151515138,-0.015151515151515138,0.008177986128143015,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,train,quintile,Q5,0.8,1.0,198,0.17676767676767677,0.25757575757575757,0.25757575757575757,0.024070296630006986,0.019070296630006988,0.014070296630006984,0.031081571835816297,0.004040404040404039,-0.015151515151515138,-0.015151515151515138,0.008177986128143015,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,validation,quintile,Q1,0.0,0.2,68,0.16176470588235295,0.29411764705882354,0.29411764705882354,-0.0040503206512323385,-0.009050320651232343,-0.01405032065123234,-0.01284305071310041,-0.12229102167182664,-0.07043343653250775,-0.07043343653250775,-0.00449751625938764,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,validation,quintile,Q2,0.2,0.4,93,0.053763440860215055,0.25806451612903225,0.25806451612903225,-0.019048146608146826,-0.02404814660814683,-0.02904814660814682,-0.02970908911089201,-0.12229102167182664,-0.07043343653250775,-0.07043343653250775,-0.00449751625938764,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,validation,quintile,Q3,0.4,0.6,106,0.08490566037735849,0.2830188679245283,0.2830188679245283,-0.015609258389932537,-0.02060925838993254,-0.025609258389932534,-0.014095809497394146,-0.12229102167182664,-0.07043343653250775,-0.07043343653250775,-0.00449751625938764,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,validation,quintile,Q4,0.6,0.8,134,0.05970149253731343,0.31343283582089554,0.31343283582089554,-0.031094112800187368,-0.036094112800187365,-0.04109411280018737,-0.0394589459978715,-0.12229102167182664,-0.07043343653250775,-0.07043343653250775,-0.00449751625938764,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C3,validation,quintile,Q5,0.8,1.0,152,0.039473684210526314,0.2236842105263158,0.2236842105263158,-0.008547836910619978,-0.013547836910619983,-0.01854783691061998,-0.0078108435275550565,-0.12229102167182664,-0.07043343653250775,-0.07043343653250775,-0.00449751625938764,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,robustness,quintile,Q1,0.0,0.2,105,0.21904761904761905,0.13333333333333333,0.13333333333333333,0.02979044798569425,0.02479044798569425,0.019790447985694248,0.03183670381087371,0.000250626566416029,0.04210526315789473,0.04210526315789473,-0.00751819634416543,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,robustness,quintile,Q2,0.2,0.4,102,0.22549019607843138,0.19607843137254902,0.19607843137254902,0.03494699132533909,0.02994699132533909,0.024946991325339084,0.03197867578397582,0.000250626566416029,0.04210526315789473,0.04210526315789473,-0.00751819634416543,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,robustness,quintile,Q3,0.4,0.6,97,0.2268041237113402,0.18556701030927836,0.18556701030927836,0.02826015564913021,0.023260155649130206,0.018260155649130208,0.03812611799463913,0.000250626566416029,0.04210526315789473,0.04210526315789473,-0.00751819634416543,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,robustness,quintile,Q4,0.6,0.8,116,0.25,0.12931034482758622,0.12931034482758622,0.03173312741611052,0.026733127416110523,0.021733127416110522,0.021589294498584186,0.000250626566416029,0.04210526315789473,0.04210526315789473,-0.00751819634416543,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,robustness,quintile,Q5,0.8,1.0,114,0.21929824561403508,0.17543859649122806,0.17543859649122806,0.022272251641528823,0.01727225164152882,0.012272251641528816,0.026967424860833988,0.000250626566416029,0.04210526315789473,0.04210526315789473,-0.00751819634416543,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,train,quintile,Q1,0.0,0.2,230,0.20434782608695654,0.24347826086956523,0.24347826086956523,0.021110334558883607,0.0161103345588836,0.011110334558883604,0.034727634627429275,0.006992380098610473,0.014253697893321343,0.014253697893321343,-0.0062499340541556404,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,train,quintile,Q2,0.2,0.4,207,0.13043478260869565,0.26570048309178745,0.26570048309178745,0.009218585640012175,0.004218585640012171,-0.0007814143599878298,0.015626399441340304,0.006992380098610473,0.014253697893321343,0.014253697893321343,-0.0062499340541556404,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,train,quintile,Q3,0.4,0.6,171,0.15789473684210525,0.23391812865497075,0.23391812865497075,0.012610191844340582,0.00761019184434058,0.002610191844340577,0.018243347549036767,0.006992380098610473,0.014253697893321343,0.014253697893321343,-0.0062499340541556404,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,train,quintile,Q4,0.6,0.8,182,0.14835164835164835,0.2857142857142857,0.2857142857142857,0.004039278200375935,-0.0009607217996240692,-0.00596072179962407,0.01895193654356779,0.006992380098610473,0.014253697893321343,0.014253697893321343,-0.0062499340541556404,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,train,quintile,Q5,0.8,1.0,194,0.211340206185567,0.25773195876288657,0.25773195876288657,0.014860400504727964,0.00986040050472796,0.004860400504727957,0.009270270530259533,0.006992380098610473,0.014253697893321343,0.014253697893321343,-0.0062499340541556404,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,validation,quintile,Q1,0.0,0.2,78,0.0641025641025641,0.3076923076923077,0.3076923076923077,-0.008838197738109038,-0.013838197738109037,-0.018838197738109047,-0.014382936433915564,0.01282051282051283,-0.02097902097902099,-0.02097902097902099,-0.0020630960975618184,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,validation,quintile,Q2,0.2,0.4,101,0.09900990099009901,0.25742574257425743,0.25742574257425743,-0.013814052073649588,-0.018814052073649584,-0.023814052073649585,-0.024597868870453333,0.01282051282051283,-0.02097902097902099,-0.02097902097902099,-0.0020630960975618184,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,validation,quintile,Q3,0.4,0.6,112,0.07142857142857142,0.25,0.25,-0.016870984849828907,-0.02187098484982891,-0.02687098484982891,-0.02035771920527133,0.01282051282051283,-0.02097902097902099,-0.02097902097902099,-0.0020630960975618184,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,validation,quintile,Q4,0.6,0.8,119,0.04201680672268908,0.2605042016806723,0.2605042016806723,-0.030540581085048445,-0.03554058108504845,-0.04054058108504844,-0.03504902753638356,0.01282051282051283,-0.02097902097902099,-0.02097902097902099,-0.0020630960975618184,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C4,validation,quintile,Q5,0.8,1.0,143,0.07692307692307693,0.2867132867132867,0.2867132867132867,-0.010901293835670853,-0.015901293835670856,-0.02090129383567086,-0.010825334943003358,0.01282051282051283,-0.02097902097902099,-0.02097902097902099,-0.0020630960975618184,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,robustness,quintile,Q1,0.0,0.2,70,0.2571428571428571,0.15714285714285714,0.15714285714285714,0.041608189126670005,0.03660818912667001,0.031608189126669996,0.026022525932168004,0.11127819548872181,-0.01679197994987469,-0.01679197994987469,0.030548369406930745,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,robustness,quintile,Q2,0.2,0.4,65,0.2,0.2,0.2,0.013043547480605343,0.00804354748060534,0.0030435474806053383,0.01019184210630787,0.11127819548872181,-0.01679197994987469,-0.01679197994987469,0.030548369406930745,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,robustness,quintile,Q3,0.4,0.6,59,0.288135593220339,0.13559322033898305,0.13559322033898305,0.05168960218466988,0.04668960218466988,0.04168960218466989,0.07005724893430718,0.11127819548872181,-0.01679197994987469,-0.01679197994987469,0.030548369406930745,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,robustness,quintile,Q4,0.6,0.8,51,0.27450980392156865,0.058823529411764705,0.058823529411764705,0.05448667568153267,0.04948667568153266,0.04448667568153266,0.04496149346864442,0.11127819548872181,-0.01679197994987469,-0.01679197994987469,0.030548369406930745,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,robustness,quintile,Q5,0.8,1.0,57,0.3684210526315789,0.14035087719298245,0.14035087719298245,0.07215655853360076,0.06715655853360075,0.06215655853360075,0.057660214256540734,0.11127819548872181,-0.01679197994987469,-0.01679197994987469,0.030548369406930745,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,train,quintile,Q1,0.0,0.2,116,0.1724137931034483,0.28448275862068967,0.28448275862068967,0.025756011051626962,0.020756011051626964,0.015756011051626963,0.03691432137667946,-0.015388999715018531,0.02130236534625246,0.02130236534625246,-0.010062843172526837,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,train,quintile,Q2,0.2,0.4,104,0.28846153846153844,0.23076923076923078,0.23076923076923078,0.03916596099702199,0.03416596099702199,0.02916596099702199,0.03640491950959246,-0.015388999715018531,0.02130236534625246,0.02130236534625246,-0.010062843172526837,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,train,quintile,Q3,0.4,0.6,103,0.14563106796116504,0.24271844660194175,0.24271844660194175,-0.0024951787565741373,-0.007495178756574142,-0.012495178756574141,0.004296691501979854,-0.015388999715018531,0.02130236534625246,0.02130236534625246,-0.010062843172526837,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,train,quintile,Q4,0.6,0.8,97,0.14432989690721648,0.31958762886597936,0.31958762886597936,-0.007855347815633525,-0.012855347815633529,-0.017855347815633527,0.010492785680081149,-0.015388999715018531,0.02130236534625246,0.02130236534625246,-0.010062843172526837,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,train,quintile,Q5,0.8,1.0,121,0.15702479338842976,0.30578512396694213,0.30578512396694213,0.015693167879100127,0.010693167879100128,0.005693167879100122,0.02804417375221563,-0.015388999715018531,0.02130236534625246,0.02130236534625246,-0.010062843172526837,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,validation,quintile,Q1,0.0,0.2,80,0.05,0.2875,0.2875,-0.026166058271064864,-0.03116605827106487,-0.03616605827106486,-0.03836159499748694,0.028124999999999997,-0.06874999999999998,-0.06874999999999998,0.007896035914029546,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,validation,quintile,Q2,0.2,0.4,80,0.05,0.2625,0.2625,0.0010148329479323815,-0.003985167052067619,-0.00898516705206762,-0.0023662663187343433,0.028124999999999997,-0.06874999999999998,-0.06874999999999998,0.007896035914029546,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,validation,quintile,Q3,0.4,0.6,80,0.0375,0.2875,0.2875,-0.024980900319670575,-0.02998090031967058,-0.03498090031967058,-0.03315522316007024,0.028124999999999997,-0.06874999999999998,-0.06874999999999998,0.007896035914029546,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,validation,quintile,Q4,0.6,0.8,50,0.06,0.32,0.32,-0.036187550535793346,-0.04118755053579335,-0.04618755053579335,-0.03357994422488495,0.028124999999999997,-0.06874999999999998,-0.06874999999999998,0.007896035914029546,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C5,validation,quintile,Q5,0.8,1.0,64,0.078125,0.21875,0.21875,-0.018270022357035322,-0.023270022357035323,-0.028270022357035324,-0.025231082935848713,0.028124999999999997,-0.06874999999999998,-0.06874999999999998,0.007896035914029546,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,robustness,quintile,Q1,0.0,0.2,60,0.2833333333333333,0.11666666666666667,0.11666666666666667,0.05309068103171332,0.04809068103171332,0.04309068103171332,0.02843708059058238,0.09166666666666667,0.008333333333333331,0.008333333333333331,0.018613217339529822,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,robustness,quintile,Q2,0.2,0.4,51,0.3137254901960784,0.058823529411764705,0.058823529411764705,0.05060550733146142,0.045605507331461424,0.04060550733146142,0.047790746416036624,0.09166666666666667,0.008333333333333331,0.008333333333333331,0.018613217339529822,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,robustness,quintile,Q3,0.4,0.6,49,0.32653061224489793,0.12244897959183673,0.12244897959183673,0.06388181476622351,0.05888181476622351,0.05388181476622351,0.08516129677345224,0.09166666666666667,0.008333333333333331,0.008333333333333331,0.018613217339529822,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,robustness,quintile,Q4,0.6,0.8,58,0.27586206896551724,0.034482758620689655,0.034482758620689655,0.07087288110232091,0.06587288110232091,0.06087288110232091,0.0681584341276576,0.09166666666666667,0.008333333333333331,0.008333333333333331,0.018613217339529822,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,robustness,quintile,Q5,0.8,1.0,56,0.375,0.125,0.125,0.07170389837124315,0.06670389837124314,0.06170389837124314,0.05760124923367815,0.09166666666666667,0.008333333333333331,0.008333333333333331,0.018613217339529822,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,train,quintile,Q1,0.0,0.2,102,0.1568627450980392,0.2549019607843137,0.2549019607843137,0.030032159618470892,0.02503215961847089,0.0200321596184709,0.05362596158472902,-0.010073754272351132,0.0019787731606404346,0.0019787731606404346,-0.010968743105949962,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,train,quintile,Q2,0.2,0.4,100,0.26,0.2,0.2,0.040690331173342136,0.03569033117334214,0.03069033117334213,0.04733404330567849,-0.010073754272351132,0.0019787731606404346,0.0019787731606404346,-0.010968743105949962,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,train,quintile,Q3,0.4,0.6,93,0.1827956989247312,0.22580645161290322,0.22580645161290322,0.014945998942831608,0.009945998942831605,0.0049459989428316045,0.032424545894279753,-0.010073754272351132,0.0019787731606404346,0.0019787731606404346,-0.010968743105949962,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,train,quintile,Q4,0.6,0.8,99,0.09090909090909091,0.30303030303030304,0.30303030303030304,-0.018631614355547457,-0.023631614355547465,-0.028631614355547456,-0.007838219993471847,-0.010073754272351132,0.0019787731606404346,0.0019787731606404346,-0.010968743105949962,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,train,quintile,Q5,0.8,1.0,109,0.14678899082568808,0.25688073394495414,0.25688073394495414,0.01906341651252093,0.014063416512520929,0.009063416512520926,0.037688123145047076,-0.010073754272351132,0.0019787731606404346,0.0019787731606404346,-0.010968743105949962,fail_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,validation,quintile,Q1,0.0,0.2,81,0.06172839506172839,0.25925925925925924,0.25925925925925924,-0.011928080869714567,-0.01692808086971457,-0.021928080869714567,-0.023094259697641808,0.020463385760189412,-0.06747843734145104,-0.06747843734145104,0.004375101940169402,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,validation,quintile,Q2,0.2,0.4,78,0.05128205128205128,0.32051282051282054,0.32051282051282054,-0.013360242223626409,-0.01836024222362641,-0.023360242223626412,-0.01272491744355711,0.020463385760189412,-0.06747843734145104,-0.06747843734145104,0.004375101940169402,pass_expected_signs,diagnostic_secondary_not_for_selection
F4_board_relative_strength_rank_jump__ret60_jump3,C6,validation,quintile,Q3,0.4,0.6,78,0.07692307692307693,0.23076923076923078,0.23076923076923078,-0.01607726585749692,-0.02107726585749692,-0.02607726585749691,-0.019842168094809477,0.020463385760189412,-0.06747843734145104,-0.06747843734145104,0.004375101940169402,pass_expected_signs,diagnostic_secondary_not_for_selection
