raw_event_arm_id,cohort_arm_id,split_bucket,same_event_denominator_n,finite_rank_n,finite_rank_coverage,dropped_total_n,dropped_insufficient_cohort_n,dropped_insufficient_cohort_rate,dropped_degenerate_partial_cohort_n,dropped_nonfinite_rank_n,rank_ic_winner,rank_ic_fast_fail,rank_ic_lower_first,rank_ic_utility_0bps,rank_ic_utility_50bps,rank_ic_utility_100bps,rank_ic_terminal_return_20d,expected_sign_winner_status,expected_sign_fast_fail_status,expected_sign_lower_first_status,expected_sign_utility_50bps_status,rank_ic_status
F4_board_relative_strength_rank_jump__ret60_jump3,C3,train,1061,1004,0.946277097078228,57,57,0.05372290292177191,0,0,-0.008450394407911482,-0.012802591800039174,-0.012802591800039174,-0.006232176235698732,-0.006232176235698732,-0.006232176235698732,-0.016411202566416424,fail,pass,pass,fail,pass
F4_board_relative_strength_rank_jump__ret60_jump3,C3,validation,553,553,1.0,0,0,0.0,0,0,-0.11222463440994314,-0.0408670610877597,-0.0408670610877597,-0.0153968004316415,-0.0153968004316415,-0.0153968004316415,-0.00253568911740324,fail,pass,pass,fail,pass
F4_board_relative_strength_rank_jump__ret60_jump3,C3,robustness,534,534,1.0,0,0,0.0,0,0,0.20579942921201191,-0.07317612906447866,-0.07317612906447866,0.11930503509667023,0.11930503509667023,0.11930503509667023,0.07119881816218099,pass,pass,pass,pass,pass
