fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300500.SZ,启迪设计,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300986.SZ,志特新材,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603778.SH,国晟科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,605287.SH,德才股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300977.SZ,深圳瑞捷,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300948.SZ,冠中生态,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603466.SH,风语筑,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300437.SZ,清水源,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,002375.SZ,亚厦股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300935.SZ,盈建科,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,301248.SZ,杰创智能,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603797.SH,联泰环保,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,001267.SZ,汇绿生态,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300635.SZ,中达安,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,002339.SZ,积成电子,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,600736.SH,苏州高新,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,600510.SH,黑牡丹,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,301046.SZ,能辉科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,301259.SZ,艾布鲁,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,002108.SZ,沧州明珠,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,301024.SZ,霍普股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603316.SH,诚邦股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,301109.SZ,军信股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603137.SH,恒尚节能,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603803.SH,瑞斯康达,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300187.SZ,永清环保,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300605.SZ,恒锋信息,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,605303.SH,园林股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,000090.SZ,天健集团,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300732.SZ,设研院,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,300949.SZ,奥雅股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,688057.SH,金达莱,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,000926.SZ,福星股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK1080.DC,新型城镇化,概念板块,,603815.SH,交建股份,20260105
