fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,301535.SZ,浙江华远,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,001280.SZ,中国铀业,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,603049.SH,中策橡胶,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,301491.SZ,汉桑科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,301656.SZ,联合动力,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,001356.SZ,富岭股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,601026.SH,道生天合,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,920112.BJ,巴兰仕,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,603248.SH,锡华科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,301590.SZ,优优绿能,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,603334.SH,丰倍生物,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0501.DC,次新股,概念板块,,301560.SZ,众捷汽车,20260105
