fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688766.SH,普冉股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300007.SZ,汉威科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688793.SH,倍轻松,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300793.SZ,佳禾智能,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300976.SZ,达瑞电子,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300236.SZ,上海新阳,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,603341.SH,龙旗科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,603986.SH,兆易创新,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,002925.SZ,盈趣科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300223.SZ,北京君正,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688525.SH,佰维存储,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,002230.SZ,科大讯飞,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300562.SZ,乐心医疗,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300246.SZ,宝莱特,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300433.SZ,蓝思科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300136.SZ,信维通信,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,002861.SZ,瀛通通讯,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300328.SZ,宜安科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688135.SH,利扬芯片,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688173.SH,希荻微,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688018.SH,乐鑫科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,002156.SZ,通富微电,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,688049.SH,炬芯科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0641.DC,智能穿戴,概念板块,,300493.SZ,润欣科技,20260105
