fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002696.SZ,百洋股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600415.SH,小商品城,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,000929.SZ,*ST兰黄,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,001696.SZ,宗申动力,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,000721.SZ,西安饮食,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,603101.SH,汇嘉时代,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002723.SZ,小崧股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002695.SZ,煌上煌,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002768.SZ,国恩股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002330.SZ,得利斯,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600697.SH,欧亚集团,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600616.SH,金枫酒业,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002617.SZ,露笑科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,601127.SH,赛力斯,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600006.SH,东风股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002489.SZ,浙江永强,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002697.SZ,红旗连锁,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,601777.SH,千里科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600679.SH,上海凤凰,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,603277.SH,银都股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002494.SZ,华斯股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002344.SZ,海宁皮城,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,002702.SZ,海欣食品,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,000550.SZ,江铃汽车,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,000501.SZ,武商集团,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600828.SH,茂业商业,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,600166.SH,福田汽车,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,603766.SH,隆鑫通用,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,300808.SZ,久量股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0924.DC,地摊经济,概念板块,,000417.SZ,合百集团,20260105
