fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,000989.SZ,九芝堂,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,002856.SZ,美芝股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,688247.SH,宣泰医药,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,300135.SZ,宝利国际,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,688778.SH,厦钨新能,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,000988.SZ,华工科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,002672.SZ,东江环保,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600267.SH,海正药业,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,601688.SH,华泰证券,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,301217.SZ,铜冠铜箔,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600331.SH,宏达股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,688779.SH,五矿新能,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,002816.SZ,*ST和科,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,301551.SZ,无线传媒,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600459.SH,贵研铂业,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,300620.SZ,光库科技,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600678.SH,四川金顶,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,002580.SZ,圣阳股份,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,301584.SZ,建发致新,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600736.SH,苏州高新,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,002025.SZ,航天电器,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600809.SH,山西汾酒,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,600936.SH,广西广电,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,688276.SH,百克生物,20260105
2026-07-07T06:52:29Z,2026,2026-01-01,2026-12-31,20260105,dc_member,BK0683.DC,央国企改革,概念板块,,000400.SZ,许继电气,20260105
