cross_year_episode_id,instrument,name,industry_name,episode_start_year,episode_end_year,overlap_year,low_date,high_date,forward_gain_intraday,forward_gain_close_confirmed,close_confirmed_peak_date,overlap_start_date,overlap_end_date,overlap_trading_days,in_year_episode_linked,truncated_by_year_boundary,observed_reference_overlap
SH600000_2022-10-31_2025-07-07,SH600000,浦发银行,银行,2022,2025,2022,2022-10-31,2025-07-07,1.4175083364219376,1.3855218753860754,2025-07-07,2022-10-31,2022-12-31,45,False,True,False
SH600000_2022-10-31_2025-07-07,SH600000,浦发银行,银行,2022,2025,2023,2022-10-31,2025-07-07,1.4175083364219376,1.3855218753860754,2025-07-07,2023-01-01,2023-12-31,242,False,True,False
SH600000_2022-10-31_2025-07-07,SH600000,浦发银行,银行,2022,2025,2024,2022-10-31,2025-07-07,1.4175083364219376,1.3855218753860754,2025-07-07,2024-01-01,2024-12-31,242,True,True,False
SH600000_2022-10-31_2025-07-07,SH600000,浦发银行,银行,2022,2025,2025,2022-10-31,2025-07-07,1.4175083364219376,1.3855218753860754,2025-07-07,2025-01-01,2025-07-07,122,False,True,True
SH600009_2017-07-17_2019-08-27,SH600009,上海机场,交通运输,2017,2019,2017,2017-07-17,2019-08-27,1.5428487784796063,1.5029549812742782,2019-08-27,2017-07-17,2017-12-31,114,False,True,False
SH600009_2017-07-17_2019-08-27,SH600009,上海机场,交通运输,2017,2019,2018,2017-07-17,2019-08-27,1.5428487784796063,1.5029549812742782,2019-08-27,2018-01-01,2018-12-31,243,True,True,False
SH600009_2017-07-17_2019-08-27,SH600009,上海机场,交通运输,2017,2019,2019,2017-07-17,2019-08-27,1.5428487784796063,1.5029549812742782,2019-08-27,2019-01-01,2019-08-27,160,True,True,False
SH600010_2020-05-27_2021-09-01,SH600010,包钢股份,钢铁,2020,2021,2020,2020-05-27,2021-09-01,2.942307745211225,2.7788463566430295,2021-09-02,2020-05-27,2020-12-31,134,False,True,False
SH600010_2020-05-27_2021-09-01,SH600010,包钢股份,钢铁,2020,2021,2021,2020-05-27,2021-09-01,2.942307745211225,2.7788463566430295,2021-09-02,2021-01-01,2021-09-01,163,True,True,False
SH600011_2021-02-09_2023-05-31,SH600011,华能国际,公用事业,2021,2023,2021,2021-02-09,2023-05-31,1.9437868261465887,1.8698223316094778,2023-05-29,2021-02-09,2021-12-31,217,True,True,False
SH600011_2021-02-09_2023-05-31,SH600011,华能国际,公用事业,2021,2023,2022,2021-02-09,2023-05-31,1.9437868261465887,1.8698223316094778,2023-05-29,2022-01-01,2022-12-31,241,True,True,False
SH600011_2021-02-09_2023-05-31,SH600011,华能国际,公用事业,2021,2023,2023,2021-02-09,2023-05-31,1.9437868261465887,1.8698223316094778,2023-05-29,2023-01-01,2023-05-31,98,True,True,False
SH600015_2022-10-28_2025-07-10,SH600015,华夏银行,银行,2022,2025,2022,2022-10-28,2025-07-10,1.1887754481417705,1.155612154286985,2025-07-10,2022-10-28,2022-12-31,46,False,True,False
SH600015_2022-10-28_2025-07-10,SH600015,华夏银行,银行,2022,2025,2023,2022-10-28,2025-07-10,1.1887754481417705,1.155612154286985,2025-07-10,2023-01-01,2023-12-31,242,False,True,False
SH600015_2022-10-28_2025-07-10,SH600015,华夏银行,银行,2022,2025,2024,2022-10-28,2025-07-10,1.1887754481417705,1.155612154286985,2025-07-10,2024-01-01,2024-12-31,242,True,True,False
SH600015_2022-10-28_2025-07-10,SH600015,华夏银行,银行,2022,2025,2025,2022-10-28,2025-07-10,1.1887754481417705,1.155612154286985,2025-07-10,2025-01-01,2025-07-10,125,False,True,True
SH600016_2022-10-31_2025-07-10,SH600016,民生银行,银行,2022,2025,2022,2022-10-31,2025-07-10,1.0148148004246678,0.966666610741322,2025-07-10,2022-10-31,2022-12-31,45,False,True,False
SH600016_2022-10-31_2025-07-10,SH600016,民生银行,银行,2022,2025,2023,2022-10-31,2025-07-10,1.0148148004246678,0.966666610741322,2025-07-10,2023-01-01,2023-12-31,242,False,True,False
SH600016_2022-10-31_2025-07-10,SH600016,民生银行,银行,2022,2025,2024,2022-10-31,2025-07-10,1.0148148004246678,0.966666610741322,2025-07-10,2024-01-01,2024-12-31,242,False,True,False
SH600016_2022-10-31_2025-07-10,SH600016,民生银行,银行,2022,2025,2025,2022-10-31,2025-07-10,1.0148148004246678,0.966666610741322,2025-07-10,2025-01-01,2025-07-10,125,False,True,True
SH600018_2020-05-25_2024-10-08,SH600018,上港集团,交通运输,2020,2024,2020,2020-05-25,2024-10-08,1.1076922783484826,0.9784614856426532,2024-10-08,2020-05-25,2020-12-31,151,False,True,False
SH600018_2020-05-25_2024-10-08,SH600018,上港集团,交通运输,2020,2024,2021,2020-05-25,2024-10-08,1.1076922783484826,0.9784614856426532,2024-10-08,2021-01-01,2021-12-31,243,True,True,False
SH600018_2020-05-25_2024-10-08,SH600018,上港集团,交通运输,2020,2024,2022,2020-05-25,2024-10-08,1.1076922783484826,0.9784614856426532,2024-10-08,2022-01-01,2022-12-31,241,False,True,False
SH600018_2020-05-25_2024-10-08,SH600018,上港集团,交通运输,2020,2024,2023,2020-05-25,2024-10-08,1.1076922783484826,0.9784614856426532,2024-10-08,2023-01-01,2023-12-31,242,False,True,False
SH600018_2020-05-25_2024-10-08,SH600018,上港集团,交通运输,2020,2024,2024,2020-05-25,2024-10-08,1.1076922783484826,0.9784614856426532,2024-10-08,2024-01-01,2024-10-08,182,True,True,False
SH600019_2020-03-23_2021-09-13,SH600019,宝钢股份,钢铁,2020,2021,2020,2020-03-23,2021-09-13,1.9146342996966634,1.8567073071006504,2021-09-13,2020-03-23,2020-12-31,192,True,True,False
SH600019_2020-03-23_2021-09-13,SH600019,宝钢股份,钢铁,2020,2021,2021,2020-03-23,2021-09-13,1.9146342996966634,1.8567073071006504,2021-09-13,2021-01-01,2021-09-13,171,True,True,False
SH600023_2020-07-06_2024-07-10,SH600023,浙能电力,公用事业,2020,2024,2020,2020-07-06,2024-07-10,1.4557821937655326,1.438775488689147,2024-07-09,2020-07-06,2020-12-31,58,False,True,False
SH600023_2020-07-06_2024-07-10,SH600023,浙能电力,公用事业,2020,2024,2021,2020-07-06,2024-07-10,1.4557821937655326,1.438775488689147,2024-07-09,2021-01-01,2021-12-31,94,False,True,False
SH600023_2020-07-06_2024-07-10,SH600023,浙能电力,公用事业,2020,2024,2022,2020-07-06,2024-07-10,1.4557821937655326,1.438775488689147,2024-07-09,2022-01-01,2022-12-31,46,False,True,False
SH600023_2020-07-06_2024-07-10,SH600023,浙能电力,公用事业,2020,2024,2023,2020-07-06,2024-07-10,1.4557821937655326,1.438775488689147,2024-07-09,2023-01-01,2023-12-31,206,False,True,False
SH600023_2020-07-06_2024-07-10,SH600023,浙能电力,公用事业,2020,2024,2024,2020-07-06,2024-07-10,1.4557821937655326,1.438775488689147,2024-07-09,2024-01-01,2024-07-10,125,True,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2018,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2018-10-25,2018-12-31,47,False,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2019,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2019-01-01,2019-12-31,244,True,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2020,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2020-01-01,2020-12-31,243,False,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2021,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2021-01-01,2021-12-31,243,True,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2022,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2022-01-01,2022-12-31,241,False,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2023,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2023-01-01,2023-12-31,242,False,True,False
SH600025_2018-10-25_2024-10-08,SH600025,华能水电,公用事业,2018,2024,2024,2018-10-25,2024-10-08,4.889423292945835,4.774038783368286,2024-08-22,2024-01-01,2024-10-08,182,True,True,False
SH600026_2022-06-01_2026-03-25,SH600026,中远海能,交通运输,2022,2026,2022,2022-06-01,2026-03-25,1.9278018166057516,1.8092672893296893,2026-04-08,2022-06-01,2022-12-31,121,True,True,False
SH600026_2022-06-01_2026-03-25,SH600026,中远海能,交通运输,2022,2026,2023,2022-06-01,2026-03-25,1.9278018166057516,1.8092672893296893,2026-04-08,2023-01-01,2023-12-31,242,False,True,False
SH600026_2022-06-01_2026-03-25,SH600026,中远海能,交通运输,2022,2026,2024,2022-06-01,2026-03-25,1.9278018166057516,1.8092672893296893,2026-04-08,2024-01-01,2024-12-31,242,True,True,False
SH600026_2022-06-01_2026-03-25,SH600026,中远海能,交通运输,2022,2026,2025,2022-06-01,2026-03-25,1.9278018166057516,1.8092672893296893,2026-04-08,2025-01-01,2025-12-31,163,False,True,True
SH600026_2022-06-01_2026-03-25,SH600026,中远海能,交通运输,2022,2026,2026,2022-06-01,2026-03-25,1.9278018166057516,1.8092672893296893,2026-04-08,2026-01-01,2026-03-25,52,False,True,True
SH600027_2021-12-23_2024-04-16,SH600027,华电国际,公用事业,2021,2024,2021,2021-12-23,2024-04-16,0.7481480469810557,0.725925788129369,2024-04-15,2021-12-23,2021-12-31,5,False,True,False
SH600027_2021-12-23_2024-04-16,SH600027,华电国际,公用事业,2021,2024,2022,2021-12-23,2024-04-16,0.7481480469810557,0.725925788129369,2024-04-15,2022-01-01,2022-12-31,91,False,True,False
SH600027_2021-12-23_2024-04-16,SH600027,华电国际,公用事业,2021,2024,2023,2021-12-23,2024-04-16,0.7481480469810557,0.725925788129369,2024-04-15,2023-01-01,2023-12-31,232,False,True,False
SH600027_2021-12-23_2024-04-16,SH600027,华电国际,公用事业,2021,2024,2024,2021-12-23,2024-04-16,0.7481480469810557,0.725925788129369,2024-04-15,2024-01-01,2024-04-16,68,True,True,False
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2020,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2020-09-24,2020-12-31,65,False,True,False
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2021,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2021-01-01,2021-12-31,243,False,True,False
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2022,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2022-01-01,2022-12-31,241,False,True,False
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2023,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2023-01-01,2023-12-31,242,True,True,False
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2024,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2024-01-01,2024-12-31,242,True,True,False
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2025,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2025-01-01,2025-12-31,243,False,True,True
SH600028_2020-09-24_2026-03-04,SH600028,中国石化,基础化工,2020,2026,2026,2020-09-24,2026-03-04,1.9277977301518252,1.8231047745515623,2026-03-03,2026-01-01,2026-03-04,37,False,True,True
SH600029_2018-10-19_2019-04-04,SH600029,南方航空,交通运输,2018,2019,2018,2018-10-19,2019-04-04,0.7609488293691313,0.7500000217535199,2019-04-04,2018-10-19,2018-12-31,51,False,True,False
SH600029_2018-10-19_2019-04-04,SH600029,南方航空,交通运输,2018,2019,2019,2018-10-19,2019-04-04,0.7609488293691313,0.7500000217535199,2019-04-04,2019-01-01,2019-04-04,62,False,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2018,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2018-10-19,2018-12-31,47,False,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2019,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2019-01-01,2019-12-31,237,True,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2020,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2020-01-01,2020-12-31,243,True,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2021,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2021-01-01,2021-12-31,243,False,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2022,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2022-01-01,2022-12-31,235,False,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2023,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2023-01-01,2023-12-31,242,False,True,False
SH600030_2018-10-19_2024-11-08,SH600030,中信证券,非银金融,2018,2024,2024,2018-10-19,2024-11-08,1.9674185184108137,1.8362573104074387,2024-11-08,2024-01-01,2024-11-08,205,True,True,False
SH600031_2017-09-27_2021-02-18,SH600031,三一重工,机械设备,2017,2021,2017,2017-09-27,2021-02-18,6.335493964648205,5.990275613419697,2021-02-10,2017-09-27,2017-12-31,62,False,True,False
SH600031_2017-09-27_2021-02-18,SH600031,三一重工,机械设备,2017,2021,2018,2017-09-27,2021-02-18,6.335493964648205,5.990275613419697,2021-02-10,2018-01-01,2018-12-31,243,False,True,False
SH600031_2017-09-27_2021-02-18,SH600031,三一重工,机械设备,2017,2021,2019,2017-09-27,2021-02-18,6.335493964648205,5.990275613419697,2021-02-10,2019-01-01,2019-12-31,244,True,True,False
SH600031_2017-09-27_2021-02-18,SH600031,三一重工,机械设备,2017,2021,2020,2017-09-27,2021-02-18,6.335493964648205,5.990275613419697,2021-02-10,2020-01-01,2020-12-31,243,True,True,False
SH600031_2017-09-27_2021-02-18,SH600031,三一重工,机械设备,2017,2021,2021,2017-09-27,2021-02-18,6.335493964648205,5.990275613419697,2021-02-10,2021-01-01,2021-02-18,29,False,True,False
SH600036_2017-07-04_2021-06-04,SH600036,招商银行,银行,2017,2021,2017,2017-07-04,2021-06-04,1.822590359611889,1.8023326556333168,2021-05-26,2017-07-04,2017-12-31,123,False,True,False
SH600036_2017-07-04_2021-06-04,SH600036,招商银行,银行,2017,2021,2018,2017-07-04,2021-06-04,1.822590359611889,1.8023326556333168,2021-05-26,2018-01-01,2018-12-31,243,False,True,False
SH600036_2017-07-04_2021-06-04,SH600036,招商银行,银行,2017,2021,2019,2017-07-04,2021-06-04,1.822590359611889,1.8023326556333168,2021-05-26,2019-01-01,2019-12-31,244,True,True,False
SH600036_2017-07-04_2021-06-04,SH600036,招商银行,银行,2017,2021,2020,2017-07-04,2021-06-04,1.822590359611889,1.8023326556333168,2021-05-26,2020-01-01,2020-12-31,243,True,True,False
SH600036_2017-07-04_2021-06-04,SH600036,招商银行,银行,2017,2021,2021,2017-07-04,2021-06-04,1.822590359611889,1.8023326556333168,2021-05-26,2021-01-01,2021-06-04,101,False,True,False
SH600039_2024-09-19_2026-01-13,SH600039,四川路桥,建筑装饰,2024,2026,2024,2024-09-19,2026-01-13,0.9981237844230808,0.9849906332361766,2026-03-06,2024-09-19,2024-12-31,68,True,True,False
SH600039_2024-09-19_2026-01-13,SH600039,四川路桥,建筑装饰,2024,2026,2025,2024-09-19,2026-01-13,0.9981237844230808,0.9849906332361766,2026-03-06,2025-01-01,2025-12-31,243,False,True,True
SH600039_2024-09-19_2026-01-13,SH600039,四川路桥,建筑装饰,2024,2026,2026,2024-09-19,2026-01-13,0.9981237844230808,0.9849906332361766,2026-03-06,2026-01-01,2026-01-13,7,False,True,True
SH600048_2017-07-05_2022-04-15,SH600048,保利发展,房地产,2017,2022,2017,2017-07-05,2022-04-15,1.4512021927764231,1.405940568016233,2022-09-15,2017-07-05,2017-12-31,122,False,True,False
SH600048_2017-07-05_2022-04-15,SH600048,保利发展,房地产,2017,2022,2018,2017-07-05,2022-04-15,1.4512021927764231,1.405940568016233,2022-09-15,2018-01-01,2018-12-31,243,False,True,False
SH600048_2017-07-05_2022-04-15,SH600048,保利发展,房地产,2017,2022,2019,2017-07-05,2022-04-15,1.4512021927764231,1.405940568016233,2022-09-15,2019-01-01,2019-12-31,244,True,True,False
SH600048_2017-07-05_2022-04-15,SH600048,保利发展,房地产,2017,2022,2020,2017-07-05,2022-04-15,1.4512021927764231,1.405940568016233,2022-09-15,2020-01-01,2020-12-31,243,False,True,False
SH600048_2017-07-05_2022-04-15,SH600048,保利发展,房地产,2017,2022,2021,2017-07-05,2022-04-15,1.4512021927764231,1.405940568016233,2022-09-15,2021-01-01,2021-12-31,243,True,True,False
SH600048_2017-07-05_2022-04-15,SH600048,保利发展,房地产,2017,2022,2022,2017-07-05,2022-04-15,1.4512021927764231,1.405940568016233,2022-09-15,2022-01-01,2022-04-15,67,False,True,False
SH600050_2022-08-02_2025-02-24,SH600050,中国联通,通信,2022,2025,2022,2022-08-02,2025-02-24,1.2668918755648346,1.2331081244351654,2025-02-21,2022-08-02,2022-12-31,103,True,True,False
SH600050_2022-08-02_2025-02-24,SH600050,中国联通,通信,2022,2025,2023,2022-08-02,2025-02-24,1.2668918755648346,1.2331081244351654,2025-02-21,2023-01-01,2023-12-31,242,False,True,False
SH600050_2022-08-02_2025-02-24,SH600050,中国联通,通信,2022,2025,2024,2022-08-02,2025-02-24,1.2668918755648346,1.2331081244351654,2025-02-21,2024-01-01,2024-12-31,242,True,True,False
SH600050_2022-08-02_2025-02-24,SH600050,中国联通,通信,2022,2025,2025,2022-08-02,2025-02-24,1.2668918755648346,1.2331081244351654,2025-02-21,2025-01-01,2025-02-24,32,False,True,True
SH600061_2019-12-16_2020-07-10,SH600061,国投资本,非银金融,2019,2020,2019,2019-12-16,2020-07-10,0.5697674434722726,0.5697674434722726,2020-07-10,2019-12-16,2019-12-31,12,False,True,False
SH600061_2019-12-16_2020-07-10,SH600061,国投资本,非银金融,2019,2020,2020,2019-12-16,2020-07-10,0.5697674434722726,0.5697674434722726,2020-07-10,2020-01-01,2020-07-10,113,True,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2017,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2017-09-18,2017-12-31,68,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2018,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2018-01-01,2018-12-31,47,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2019,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2019-01-01,2019-12-31,0,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2020,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2020-01-01,2020-12-31,0,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2021,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2021-01-01,2021-12-31,0,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2022,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2022-01-01,2022-12-31,0,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2023,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2023-01-01,2023-12-31,0,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2024,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2024-01-01,2024-12-31,133,False,True,False
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2025,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2025-01-01,2025-12-31,243,False,True,True
SH600066_2017-09-18_2026-04-02,SH600066,宇通客车,汽车,2017,2026,2026,2017-09-18,2026-04-02,1.7480370714506943,1.730192674882833,2026-04-02,2026-01-01,2026-04-02,58,False,True,True
SH600085_2018-04-04_2023-05-08,SH600085,同仁堂,医药生物,2018,2023,2018,2018-04-04,2023-05-08,0.9666246421394207,0.9175063314545508,2023-05-04,2018-04-04,2018-12-31,44,False,True,False
SH600085_2018-04-04_2023-05-08,SH600085,同仁堂,医药生物,2018,2023,2019,2018-04-04,2023-05-08,0.9666246421394207,0.9175063314545508,2023-05-04,2019-01-01,2019-12-31,0,False,True,False
SH600085_2018-04-04_2023-05-08,SH600085,同仁堂,医药生物,2018,2023,2020,2018-04-04,2023-05-08,0.9666246421394207,0.9175063314545508,2023-05-04,2020-01-01,2020-12-31,0,False,True,False
SH600085_2018-04-04_2023-05-08,SH600085,同仁堂,医药生物,2018,2023,2021,2018-04-04,2023-05-08,0.9666246421394207,0.9175063314545508,2023-05-04,2021-01-01,2021-12-31,55,False,True,False
SH600085_2018-04-04_2023-05-08,SH600085,同仁堂,医药生物,2018,2023,2022,2018-04-04,2023-05-08,0.9666246421394207,0.9175063314545508,2023-05-04,2022-01-01,2022-12-31,237,True,True,False
SH600085_2018-04-04_2023-05-08,SH600085,同仁堂,医药生物,2018,2023,2023,2018-04-04,2023-05-08,0.9666246421394207,0.9175063314545508,2023-05-04,2023-01-01,2023-05-08,81,True,True,False
SH600089_2021-01-27_2026-03-05,SH600089,特变电工,电力设备,2021,2026,2021,2021-01-27,2026-03-05,2.851851557507939,2.79398118943713,2026-03-05,2021-01-27,2021-12-31,122,True,True,False
SH600089_2021-01-27_2026-03-05,SH600089,特变电工,电力设备,2021,2026,2022,2021-01-27,2026-03-05,2.851851557507939,2.79398118943713,2026-03-05,2022-01-01,2022-12-31,241,True,True,False
SH600089_2021-01-27_2026-03-05,SH600089,特变电工,电力设备,2021,2026,2023,2021-01-27,2026-03-05,2.851851557507939,2.79398118943713,2026-03-05,2023-01-01,2023-12-31,242,False,True,False
SH600089_2021-01-27_2026-03-05,SH600089,特变电工,电力设备,2021,2026,2024,2021-01-27,2026-03-05,2.851851557507939,2.79398118943713,2026-03-05,2024-01-01,2024-12-31,242,False,True,False
SH600089_2021-01-27_2026-03-05,SH600089,特变电工,电力设备,2021,2026,2025,2021-01-27,2026-03-05,2.851851557507939,2.79398118943713,2026-03-05,2025-01-01,2025-12-31,243,False,True,True
SH600089_2021-01-27_2026-03-05,SH600089,特变电工,电力设备,2021,2026,2026,2021-01-27,2026-03-05,2.851851557507939,2.79398118943713,2026-03-05,2026-01-01,2026-03-05,38,False,True,True
SH600096_2022-08-22_2026-02-27,SH600096,云天化,基础化工,2022,2026,2022,2022-08-22,2026-02-27,1.1081330969772227,1.0586876383356638,2026-02-26,2022-08-22,2022-12-31,3,False,True,False
SH600096_2022-08-22_2026-02-27,SH600096,云天化,基础化工,2022,2026,2023,2022-08-22,2026-02-27,1.1081330969772227,1.0586876383356638,2026-02-26,2023-01-01,2023-12-31,0,False,True,False
SH600096_2022-08-22_2026-02-27,SH600096,云天化,基础化工,2022,2026,2024,2022-08-22,2026-02-27,1.1081330969772227,1.0586876383356638,2026-02-26,2024-01-01,2024-12-31,0,False,True,False
SH600096_2022-08-22_2026-02-27,SH600096,云天化,基础化工,2022,2026,2025,2022-08-22,2026-02-27,1.1081330969772227,1.0586876383356638,2026-02-26,2025-01-01,2025-12-31,63,False,True,True
SH600096_2022-08-22_2026-02-27,SH600096,云天化,基础化工,2022,2026,2026,2022-08-22,2026-02-27,1.1081330969772227,1.0586876383356638,2026-02-26,2026-01-01,2026-02-27,34,False,True,True
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2020,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2020-08-05,2020-12-31,10,False,True,False
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2021,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2021-01-01,2021-12-31,240,True,True,False
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2022,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2022-01-01,2022-12-31,241,True,True,False
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2023,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2023-01-01,2023-12-31,242,False,True,False
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2024,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2024-01-01,2024-12-31,242,True,True,False
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2025,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2025-01-01,2025-12-31,243,False,True,True
SH600111_2020-08-05_2026-03-02,SH600111,北方稀土,有色金属,2020,2026,2026,2020-08-05,2026-03-02,4.093750162384455,4.000000305664856,2026-02-27,2026-01-01,2026-03-02,35,False,True,True
SH600115_2024-04-15_2026-01-20,SH600115,中国东航,交通运输,2024,2026,2024,2024-04-15,2026-01-20,0.9171597040449615,0.8905324408672568,2026-02-09,2024-04-15,2024-12-31,176,False,True,False
SH600115_2024-04-15_2026-01-20,SH600115,中国东航,交通运输,2024,2026,2025,2024-04-15,2026-01-20,0.9171597040449615,0.8905324408672568,2026-02-09,2025-01-01,2025-12-31,243,False,True,True
SH600115_2024-04-15_2026-01-20,SH600115,中国东航,交通运输,2024,2026,2026,2024-04-15,2026-01-20,0.9171597040449615,0.8905324408672568,2026-02-09,2026-01-01,2026-01-20,12,False,True,True
SH600118_2025-12-04_2026-01-13,SH600118,中国卫星,国防军工,2025,2026,2025,2025-12-04,2026-01-13,2.120146380038672,1.9675212302570788,2026-01-13,2025-12-04,2025-12-31,20,False,True,True
SH600118_2025-12-04_2026-01-13,SH600118,中国卫星,国防军工,2025,2026,2026,2025-12-04,2026-01-13,2.120146380038672,1.9675212302570788,2026-01-13,2026-01-01,2026-01-13,7,False,True,True
SH600132_2020-11-19_2021-07-22,SH600132,重庆啤酒,食品饮料,2020,2021,2020,2020-11-19,2021-07-22,1.2498868320881629,1.193778159822867,2021-07-21,2020-11-19,2020-12-31,31,False,True,False
SH600132_2020-11-19_2021-07-22,SH600132,重庆啤酒,食品饮料,2020,2021,2021,2020-11-19,2021-07-22,1.2498868320881629,1.193778159822867,2021-07-21,2021-01-01,2021-07-22,120,True,True,False
SH600150_2021-02-04_2024-10-08,SH600150,中国船舶,国防军工,2021,2024,2021,2021-02-04,2024-10-08,2.3343088205316103,2.141916643981729,2024-10-08,2021-02-04,2021-12-31,220,True,True,False
SH600150_2021-02-04_2024-10-08,SH600150,中国船舶,国防军工,2021,2024,2022,2021-02-04,2024-10-08,2.3343088205316103,2.141916643981729,2024-10-08,2022-01-01,2022-12-31,241,True,True,False
SH600150_2021-02-04_2024-10-08,SH600150,中国船舶,国防军工,2021,2024,2023,2021-02-04,2024-10-08,2.3343088205316103,2.141916643981729,2024-10-08,2023-01-01,2023-12-31,242,True,True,False
SH600150_2021-02-04_2024-10-08,SH600150,中国船舶,国防军工,2021,2024,2024,2021-02-04,2024-10-08,2.3343088205316103,2.141916643981729,2024-10-08,2024-01-01,2024-10-08,172,True,True,False
