year,benchmark_return,benchmark_max_drawdown,benchmark_volatility,close_gt_ema60_mean,close_gt_ema60_p25,close_gt_ema60_p75,ema20_gt_ema60_mean,trend_day_ratio,width_ok_day_ratio,industry_sync_ratio,top5_industry_pnl,top5_industry_exposure,money_ratio_median,weak_money_pullback_ratio,atr_close_median,gap_abs_median,breakout_signal_count,pullback_signal_count,breakdown_repair_signal_count,trade_count
2017,0.20603856613936955,-0.060675495922406064,0.10126858587044853,0.6576720478842508,0.5846606223964714,0.7526285876669508,0.7160324013854568,0.975609756097561,0.8048780487804879,0.3224306644320701,"{""医药生物"": 43724.30769739151, ""商贸零售"": 43682.995394778256, ""电子"": 81596.13355715273, ""社会服务"": 42291.48063955307, ""食品饮料"": 150582.25944232944}","{""汽车"": 0.06942902157236937, ""电子"": 0.08602904351338633, ""银行"": 0.09381494901004604, ""非银金融"": 0.09646949211817021, ""食品饮料"": 0.09918216109477707}",0.8813146754859511,0.5476190476190477,0.025585559694597176,0.0024814605712890625,162,42,1230,1180
2018,-0.2634308567507393,-0.31877361351559685,0.21412623719694673,0.35942001939546336,0.2378900791802515,0.4509208512319163,0.3483024138061739,0.1111111111111111,0.102880658436214,0.09953112944388391,"{""医药生物"": 23375.99723262788, ""社会服务"": 142593.22388534548, ""通信"": 43367.93176460266, ""非银金融"": 41076.492964625366, ""食品饮料"": 156074.8667333603}","{""房地产"": 0.07599133643158038, ""有色金属"": 0.06548988349829804, ""煤炭"": 0.06764959788059449, ""银行"": 0.11768565853657612, ""食品饮料"": 0.0907254668581669}",0.8826956911605892,0.25,0.031426438161766546,0.004032254219055176,75,8,589,428
2019,0.37953642106898,-0.13491456284677228,0.19835618236848337,0.6125869921805039,0.4319192610331851,0.8023952095808383,0.6143488599296704,0.5901639344262295,0.5122950819672131,0.28386674306294507,"{""传媒"": 44886.93405334949, ""农林牧渔"": 133048.8050101757, ""房地产"": 114538.4068430662, ""电子"": 67693.72344402077, ""食品饮料"": 99670.75420808786}","{""房地产"": 0.07465273885674424, ""电子"": 0.0799656870390127, ""银行"": 0.0995959707829519, ""非银金融"": 0.07175207395545266, ""食品饮料"": 0.10591211771912054}",0.9104944291081516,0.45652173913043476,0.027323539155365503,0.003606855869293213,208,46,2701,1615
2020,0.2550544997293991,-0.16079474743904698,0.22782183332461836,0.5738230461210444,0.4282376649836124,0.7125902718776551,0.6059607579086108,0.720164609053498,0.4773662551440329,0.3438804110868888,"{""医药生物"": 382385.0007536411, ""国防军工"": 124462.60236396789, ""电力设备"": 331145.0582727909, ""电子"": 162871.2342590809, ""食品饮料"": 543923.0763303756}","{""医药生物"": 0.0736126436048123, ""基础化工"": 0.07504977986306549, ""电力设备"": 0.07154621397232287, ""电子"": 0.09290124845660983, ""食品饮料"": 0.11622591784624176}",0.9093240597743886,0.6,0.03451575390900039,0.004434704780578613,382,65,3269,1938
2021,-0.06214167003355775,-0.1818968999378775,0.1859064751160402,0.5119864891333354,0.43762550200803213,0.5655517713693408,0.526748106698927,0.26337448559670784,0.3168724279835391,0.36879863607974206,"{""基础化工"": 720138.5560435295, ""有色金属"": 311278.38300901646, ""汽车"": 610330.3562713623, ""电力设备"": 326642.39750070573, ""食品饮料"": 426624.1347477913}","{""医药生物"": 0.06094986008196493, ""基础化工"": 0.09454576375736672, ""汽车"": 0.06467731116596717, ""电力设备"": 0.06349480493978353, ""食品饮料"": 0.09690959986634062}",0.9019657512614758,0.5,0.040397249374417285,0.004163682460784912,164,26,1830,1114
2022,-0.2127249748986597,-0.2865248367993487,0.20444488218530527,0.40526153554866395,0.26126126126126126,0.5147679324894515,0.38833556611608494,0.11618257261410789,0.15352697095435686,0.2098622400028964,"{""农林牧渔"": 1313.8352292060874, ""房地产"": 908.0082143783562, ""煤炭"": 70.50053110122326, ""石油石化"": -1128.5989708900452, ""轻工制造"": 948.2022045135491}","{""交通运输"": 0.06167886029807878, ""公用事业"": 0.048917011626302194, ""国防军工"": 0.05555736953078441, ""汽车"": 0.05861268300233515, ""电力设备"": 0.11301821834002616}",0.883235230783485,0.5333333333333333,0.035399985313415525,0.004132211208343506,78,30,782,837
2023,-0.1174900059137336,-0.2151317732773672,0.1352072456710922,0.4649052460804394,0.32265297266020543,0.578371270174642,0.4847865868735794,0.22727272727272727,0.29338842975206614,0.20410785411427837,"{""医药生物"": 242.2941190719671, ""国防军工"": -62.81399817466881, ""石油石化"": 81390.38999676706, ""计算机"": 63552.47652111052, ""通信"": 170114.72903931144}","{""建筑装饰"": 0.07826679132757511, ""石油石化"": 0.06836566277415347, ""计算机"": 0.07542834586409038, ""通信"": 0.0724021843418908, ""非银金融"": 0.06770313788334281}",0.8851651419453184,0.5681818181818182,0.02568532956708502,0.0026290416717529297,163,44,1966,1215
2024,0.16199103566368556,-0.14405871877911092,0.21384526139574597,0.6114371017867868,0.4335111699735119,0.7954281183932346,0.6186023131528223,0.5041322314049587,0.5909090909090909,0.2960359041528623,"{""国防军工"": 317333.0861759186, ""有色金属"": 207200.67910832167, ""汽车"": 201390.36281995775, ""石油石化"": 106974.88779480458, ""计算机"": 101865.20052514075}","{""公用事业"": 0.07044172640569979, ""有色金属"": 0.11328791650092428, ""计算机"": 0.06771050442995452, ""银行"": 0.09015110417039708, ""非银金融"": 0.07082988800801725}",0.9086549496852575,0.5106382978723404,0.028111219744696037,0.0027855634689331055,274,141,2704,1922
