year,instrument,episode_rank,low_date,high_date,industry_name,primary_profile_anchor_date,primary_profile_anchor_type,benchmark_ret_during_episode,industry_target_ret_during_episode,avg_daily_amplitude,avg_turnover_money,forward_gain_intraday,forward_gain_close_confirmed
2017,SZ002466,1,2017-07-05,2017-09-12,有色金属,2017-07-05,first_ema60_reclaim,0.048707707874418915,0.312946051513056,0.056075844913721085,2221615104.0,0.6452944596718584,0.5432031259103076
2017,SZ002475,1,2017-07-04,2017-11-22,电子,2017-07-04,first_ema60_reclaim,0.1678412068163504,0.19441504646276853,0.03736928477883339,425851552.0,0.5177914680430158,0.49693256199994984
2017,SZ002594,1,2017-08-16,2017-11-22,汽车,2017-08-28,first_ema60_reclaim,0.1421470139830363,0.06373399074488617,0.03596700355410576,1134601344.0,0.5506866673398729,0.5291039384628704
2018,SH600009,1,2018-02-09,2018-07-23,交通运输,2018-02-22,first_ema60_reclaim,-0.08199189684607511,-0.10945369580536302,0.033947233110666275,320302880.0,0.5551627751811428,0.506690214227848
2018,SH600276,1,2018-02-09,2018-06-07,医药生物,2018-02-12,first_ema60_reclaim,-0.002509963996484288,0.257164558441179,0.03750601038336754,1144478592.0,0.6394984742539152,0.6220829390416407
2018,SH600332,1,2018-04-23,2018-05-29,医药生物,2018-04-23,first_ema60_reclaim,0.010005401285396065,0.10977097895271215,0.06126070022583008,934189312.0,0.6659886448350001,0.5834010695585528
2018,SH600340,1,2018-01-02,2018-02-02,房地产,2018-01-02,first_ema60_reclaim,0.044975129918736645,0.08570397068946023,0.06329497694969177,2102902400.0,0.5498138559113512,0.5162942452946295
2018,SH600398,1,2018-01-26,2018-05-31,纺织服饰,2018-01-26,first_ema60_reclaim,-0.13213515460116,-0.051804627918666024,0.06120665371417999,307340864.0,0.5866850929065281,0.557558874177555
2018,SH600436,1,2018-03-23,2018-05-28,医药生物,2018-03-23,first_ema60_reclaim,-0.018355130321614843,0.16394887233327915,0.040567148476839066,575644864.0,0.6509383771635271,0.6238434399109076
2018,SH600600,1,2018-03-08,2018-05-28,食品饮料,2018-03-09,first_ema60_reclaim,-0.05992255101229771,0.04588133764453972,0.04150646552443504,322633664.0,0.5568991964177568,0.5407751512157826
2018,SH601155,1,2018-01-03,2018-01-29,房地产,2018-01-03,first_ema60_reclaim,0.04636521567814311,0.11590790317014243,0.07813636213541031,985725696.0,0.7454944652515454,0.7081318949605082
2018,SH601186,1,2018-07-06,2018-12-13,建筑装饰,2018-07-23,first_ema60_reclaim,-0.04321693827092843,0.03817801442001212,0.037900738418102264,687488960.0,0.5676100719701704,0.5408805007869688
2018,SH601888,1,2018-01-03,2018-07-18,社会服务,2018-01-03,first_ema60_reclaim,-0.1654110620671706,0.11631995787560334,0.03998172655701637,645418240.0,0.797915685881887,0.754448306440235
2018,SH603288,1,2018-02-09,2018-06-08,食品饮料,2018-02-12,first_ema60_reclaim,-0.015892298723079068,0.1493136583917043,0.03734474629163742,203043072.0,0.783470303209425,0.7216045438592917
2018,SH603799,1,2018-01-03,2018-03-15,有色金属,2018-01-03,first_ema60_reclaim,-0.0037042924021484236,-0.03356716866685461,0.060640040785074234,2246603008.0,0.6684374809265137,0.6228125095367432
2018,SH603993,1,2018-02-09,2018-03-19,有色金属,2018-02-22,first_ema60_reclaim,0.06082174522054529,0.10898532618760037,0.05471155419945717,2523918336.0,0.5811807332453325,0.5627306545760002
2018,SZ000063,1,2018-07-11,2018-11-16,通信,2018-07-16,first_close_gain_20pct,-0.043977958578028,0.020365197177929062,0.052594780921936035,2883330048.0,0.8455211433701195,0.8382085358038904
2018,SZ000938,1,2018-02-07,2018-04-03,计算机,2018-03-01,first_ema60_reclaim,-0.04641840019047527,0.2684517361697034,0.043495289981365204,452075168.0,0.532309406310435,0.5148305960151565
2018,SZ000963,1,2018-02-09,2018-05-29,医药生物,2018-02-13,first_ema60_reclaim,-0.009540930373631573,0.26513561224787896,0.040405333042144775,394906304.0,0.6119105153149724,0.5495603416639185
2018,SZ002120,1,2018-02-13,2018-06-07,交通运输,2018-02-28,first_ema60_reclaim,-0.026582665596512567,0.012381021844571682,0.04552747309207916,66552220.0,0.5766032658248206,0.5671020873234938
2018,SZ002304,1,2018-03-29,2018-06-13,食品饮料,2018-04-24,first_ema60_reclaim,-0.02714672524218864,0.18123951160233776,0.04027588292956352,506218912.0,0.509654046446276,0.5066735700643787
2018,SZ002594,1,2018-08-07,2018-11-29,汽车,2018-08-20,first_close_gain_20pct,-0.06863290489584117,-0.1117949326162232,0.04055901989340782,452763552.0,0.6144066889099074,0.5949152025947699
2019,SH600009,1,2019-01-24,2019-08-27,交通运输,2019-02-11,first_ema60_reclaim,0.20836014087329935,0.13475248615081137,0.031070483848452568,547561664.0,0.9393735659957689,0.9089474642149664
2019,SH600018,1,2019-01-03,2019-04-15,交通运输,2019-01-28,first_ema60_reclaim,0.3408890814117891,0.3215533152076844,0.033950913697481155,293444512.0,0.8206387063584182,0.766584706134176
2019,SH600025,1,2019-01-02,2019-08-23,公用事业,2019-01-02,first_ema60_reclaim,0.28668744904295296,0.08330606881385938,0.02605019323527813,156062064.0,0.6600789947669476,0.6245059999967959
2019,SH600030,1,2019-01-11,2019-03-07,非银金融,2019-01-11,first_ema60_reclaim,0.23073430593507482,0.36997629843363544,0.04047840088605881,4827892224.0,0.6656870424806913,0.5988244509768295
2019,SH600031,1,2019-01-04,2019-12-31,机械设备,2019-01-14,first_ema60_reclaim,0.34939130051539347,0.22012611337717458,0.030305320397019386,1113866496.0,1.2778603091024245,1.2377415121746163
2019,SH600036,1,2019-01-03,2019-11-08,银行,2019-01-21,first_ema60_reclaim,0.34004124536682756,0.23995563583768154,0.023189576342701912,1777143552.0,0.6238175525967062,0.6071229974563377
2019,SH600048,1,2019-01-15,2019-12-31,房地产,2019-01-25,first_ema60_reclaim,0.3096530283468899,0.19847381529423602,0.028509488329291344,1153414144.0,0.5256870528512185,0.5077658372890308
2019,SH600115,1,2019-01-04,2019-04-04,交通运输,2019-02-12,first_ema60_reclaim,0.33807620678341044,0.3510443851469567,0.034260645508766174,404178528.0,0.7833696526027534,0.7833696526027534
2019,SH600183,1,2019-08-12,2019-09-23,电子,2019-08-12,first_ema60_reclaim,0.0517846656246308,0.23725165562913908,0.06614856421947479,2124598400.0,0.5308788867608034,0.5308788867608034
2019,SH600196,1,2019-01-04,2019-04-10,医药生物,2019-02-12,first_ema60_reclaim,0.34585521843610056,0.4271061592029535,0.03563255816698074,930369280.0,0.5651490786039206,0.540554662154771
2019,SH600276,1,2019-01-04,2019-11-20,医药生物,2019-01-18,first_ema60_reclaim,0.28722864363841705,0.44079599727882113,0.02899167686700821,1328558592.0,1.3327410133059439,1.312477959206063
2019,SH600309,1,2019-01-04,2019-12-31,基础化工,2019-01-15,first_ema60_reclaim,0.34939130051539347,0.2393292473285875,0.029700756072998047,962670464.0,1.2291296510890266,1.1891651081234587
2019,SH600346,1,2019-01-31,2019-09-16,基础化工,2019-02-12,first_ema60_reclaim,0.23615519842045618,0.21256268531058975,0.033367838710546494,244882624.0,0.9464525261358794,0.90763057566758
2019,SH600352,1,2019-03-27,2019-04-10,基础化工,2019-03-27,first_ema60_reclaim,0.09148376238229994,0.11417525404833717,0.09522025287151337,7658931200.0,0.9529880363648551,0.8446214555136775
2019,SH600383,1,2019-02-12,2019-12-31,房地产,2019-02-12,first_ema60_reclaim,0.23008097713164188,0.14483580847522726,0.03942998871207237,359513120.0,0.5603985242394209,0.5367373054721074
2019,SH600436,1,2019-01-07,2019-04-10,医药生物,2019-01-15,first_ema60_reclaim,0.3377346648318782,0.417581424920916,0.030882997438311577,535599872.0,0.5018477971302511,0.4831145080027457
2019,SH600519,1,2019-01-04,2019-11-19,食品饮料,2019-01-04,first_ema60_reclaim,0.30013270313152973,0.7644503359344534,0.024878505617380142,3794983168.0,1.1648587919470836,1.1511542247754631
2019,SH600547,1,2019-04-29,2019-09-04,有色金属,2019-05-08,first_ema60_reclaim,-0.003674736668058065,0.04250291383574489,0.03479742631316185,1503634816.0,1.0142347937989857,0.9971529597875932
2019,SH600585,1,2019-01-04,2019-12-31,建筑材料,2019-01-21,first_ema60_reclaim,0.34939130051539347,0.5171538612996021,0.024327334016561508,978991552.0,1.1191816839889053,1.0992328653255714
2019,SH600588,1,2019-02-11,2019-09-05,计算机,2019-02-11,first_ema60_reclaim,0.18716335913878002,0.3509740269227062,0.04875451326370239,758346624.0,0.9690869655001628,0.92810927311505
2019,SH600600,1,2019-01-29,2019-11-14,食品饮料,2019-01-29,first_ema60_reclaim,0.22288476240445365,0.5832089292716292,0.03358630836009979,346612128.0,0.5798318280140293,0.5459071434092233
2019,SH600663,1,2019-02-22,2019-04-04,房地产,2019-02-22,first_ema60_reclaim,0.15400411838443384,0.24682609828494373,0.0651199072599411,243658048.0,0.5494845390218468,0.4742268527753939
2019,SH600690,1,2019-01-04,2019-12-26,家用电器,2019-01-15,first_ema60_reclaim,0.32613796468041945,0.5391877246590571,0.026186009868979454,602514688.0,0.555454600941051,0.5490909923206677
2019,SH600703,1,2019-07-01,2019-12-18,电子,2019-07-01,first_ema60_reclaim,0.02463812038157509,0.3458654482008823,0.05409962683916092,2222001664.0,0.7753107783998023,0.7246891369044342
2019,SH600741,1,2019-01-04,2019-11-28,汽车,2019-01-09,first_ema60_reclaim,0.27222103841526235,0.06279343936792903,0.03539795055985451,310666816.0,0.6507177692112711,0.6403508578467814
2019,SH600745,1,2019-11-04,2019-12-18,电子,2019-11-04,first_ema60_reclaim,0.01374040451654368,0.15476690398874182,0.057482264935970306,1721657344.0,0.5111233447551105,0.44203394569140575
2019,SH600809,1,2019-03-18,2019-11-15,食品饮料,2019-03-18,first_ema60_reclaim,0.006579168901474697,0.2729085387335428,0.03719344362616539,428748288.0,0.8266702684290561,0.8084987870713225
2019,SH600837,1,2019-01-02,2019-09-16,非银金融,2019-01-04,first_ema60_reclaim,0.33277263954397185,0.492415394550626,0.040411271154880524,1433592576.0,1.1105048332943448,1.0968622163079091
2019,SH600887,1,2019-01-04,2019-07-02,食品饮料,2019-01-11,first_ema60_reclaim,0.2968815472288524,0.6991526563249353,0.027802584692835808,1523316736.0,0.6112385046430924,0.6026376093485453
2019,SH600958,1,2019-01-02,2019-03-07,非银金融,2019-01-04,first_ema60_reclaim,0.2826416645055543,0.46132813036727627,0.04700447991490364,677493056.0,0.7946429756172291,0.7217261988179688
2019,SH600999,1,2019-01-02,2019-02-26,非银金融,2019-01-04,first_ema60_reclaim,0.24083168837898628,0.3768806936066724,0.03477327525615692,339595776.0,0.5376227114676579,0.4830970848765974
2019,SH601009,1,2019-01-04,2019-10-16,银行,2019-01-25,first_ema60_reclaim,0.2921106972123777,0.2052238568841156,0.021327991038560867,497270048.0,0.5550458720613134,0.5068807271722693
2019,SH601012,1,2019-01-04,2019-09-02,电力设备,2019-01-04,first_ema60_reclaim,0.2676150832473587,0.15018573271766145,0.0445009283721447,928771456.0,1.1664167382279844,1.127436194613613
2019,SH601018,1,2019-02-25,2019-04-17,交通运输,2019-02-25,first_ema60_reclaim,0.09592661782004042,0.1395640200962771,0.051130011677742004,270702656.0,0.5143768683103787,0.4568689380364608
2019,SH601066,1,2019-01-02,2019-12-27,非银金融,2019-01-04,first_ema60_reclaim,0.3544300348946854,0.4246554638013713,0.05165281891822815,1274353536.0,2.7044027005658107,2.62264150038045
2019,SH601111,1,2019-01-04,2019-04-04,交通运输,2019-01-11,first_ema60_reclaim,0.33807620678341044,0.3510443851469567,0.037190936505794525,639747008.0,0.6837725768504754,0.6199722945046799
2019,SH601138,1,2019-01-04,2019-04-18,电子,2019-02-12,first_ema60_reclaim,0.34131889724939524,0.4489392277918811,0.03616940975189209,884267776.0,0.7569001170933869,0.7484075562591912
2019,SH601155,1,2019-01-02,2019-04-10,房地产,2019-01-15,first_ema60_reclaim,0.3759213436526585,0.4189344200872709,0.04560850188136101,552247872.0,1.2764093656557405,1.2671043859412854
2019,SH601318,1,2019-01-02,2019-09-12,非银金融,2019-01-21,first_ema60_reclaim,0.33771095430318665,0.5126272688550269,0.022504359483718872,5557229568.0,0.7225320744986421,0.7196216908333555
2019,SH601336,1,2019-01-08,2019-04-19,非银金融,2019-02-13,first_ema60_reclaim,0.3520369681630775,0.45850798500933676,0.03474600985646248,1039154496.0,0.665805660200383,0.6512754447364968
2019,SH601360,1,2019-08-06,2019-09-16,计算机,2019-08-27,first_ema60_reclaim,0.08838213177031373,0.24092896062717406,0.04649016261100769,345495872.0,0.6164298463883431,0.5670166771066216
2019,SH601601,1,2019-01-02,2019-08-23,非银金融,2019-01-29,first_ema60_reclaim,0.28668744904295296,0.423975322551835,0.029415730386972427,871134784.0,0.5333332723469673,0.5189448199934044
2019,SH601628,1,2019-01-02,2019-11-11,非银金融,2019-01-18,first_ema60_reclaim,0.3143397554492786,0.3848500254194205,0.029621321707963943,432343392.0,0.8465036532394674,0.820920892634815
2019,SH601633,1,2019-01-04,2019-04-18,汽车,2019-01-09,first_ema60_reclaim,0.34131889724939524,0.3618925491146219,0.04682581499218941,221610016.0,1.0227272010763122,0.919421419209207
2019,SH601688,1,2019-01-02,2019-02-26,非银金融,2019-01-03,first_ema60_reclaim,0.24083168837898628,0.3768806936066724,0.03858193755149841,1288266752.0,0.6397889584209511,0.5455915238407072
2019,SH601727,1,2019-01-02,2019-04-17,电力设备,2019-01-07,first_ema60_reclaim,0.3763903732681675,0.398474346763366,0.02878771536052227,195390368.0,0.5084032527505289,0.4789915175081372
2019,SH601808,1,2019-04-01,2019-12-26,石油石化,2019-04-01,first_ema60_reclaim,0.013100363167123374,-0.14584607118374004,0.04165761172771454,171455360.0,0.9316239943244149,0.9081197933175753
2019,SH601881,1,2019-01-02,2019-04-04,非银金融,2019-01-04,first_ema60_reclaim,0.36796855050014066,0.5200744720317676,0.05570646747946739,812232384.0,1.2199312191095353,1.123711218576985
2019,SH601888,1,2019-01-24,2019-10-08,社会服务,2019-02-13,first_ema60_reclaim,0.2149238106577609,0.309674212411545,0.031182674691081047,738959360.0,0.8554144354328834,0.8334341175475997
2019,SH601899,1,2019-01-29,2019-12-31,有色金属,2019-02-13,first_ema60_reclaim,0.282598883683872,0.23654561587743483,0.025778567418456078,656029120.0,0.6274510482236646,0.6078431299217659
2019,SH601901,1,2019-01-04,2019-12-31,非银金融,2019-01-04,first_ema60_reclaim,0.34939130051539347,0.3882806926519229,0.033038947731256485,335808928.0,0.5424027875597732,0.4823322560969445
2019,SH601919,1,2019-01-31,2019-04-04,交通运输,2019-02-01,first_ema60_reclaim,0.2687996322876598,0.34712056682292647,0.041996125131845474,185343632.0,0.5683059116145868,0.5027322051965739
2019,SH601989,1,2019-01-02,2019-04-08,国防军工,2019-01-02,first_ema60_reclaim,0.3662840108349612,0.45633815420064217,0.034986913204193115,967980288.0,0.6849641638102908,0.6014319681413605
2019,SH603160,1,2019-05-24,2019-09-24,电子,2019-05-24,first_ema60_reclaim,0.08546723949062884,0.39853289303124195,0.046166472136974335,548377472.0,1.1919809127479861,1.1275417719365306
2019,SH603259,1,2019-01-04,2019-11-20,医药生物,2019-02-11,first_ema60_reclaim,0.28722864363841705,0.44079599727882113,0.031642332673072815,520686368.0,1.0086673116338276,0.9754423874300975
2019,SH603288,1,2019-01-03,2019-11-08,食品饮料,2019-01-09,first_ema60_reclaim,0.34004124536682756,0.7783290296888712,0.029290972277522087,344013248.0,0.8462633581431194,0.8323843764935099
2019,SH603501,1,2019-08-30,2019-12-25,电子,2019-08-30,first_ema60_reclaim,0.05034253334369576,0.25887291061272144,0.0622539259493351,620803072.0,0.9636904284089489,0.9636904284089489
2019,SZ000001,1,2019-01-02,2019-10-14,银行,2019-01-10,first_ema60_reclaim,0.3312659054768603,0.24421157325463838,0.02806272730231285,1440745216.0,0.9428571317355763,0.9020407787250437
2019,SZ000063,1,2019-01-04,2019-04-22,通信,2019-01-07,first_ema60_reclaim,0.32601378298263417,0.44009349154980204,0.046738144010305405,3648104192.0,1.1111110481498434,1.024955554696764
2019,SZ000069,1,2019-01-04,2019-04-09,房地产,2019-01-04,first_ema60_reclaim,0.34242394966247125,0.39765775951535187,0.03732554614543915,348554400.0,0.6680497252102313,0.6369293745825819
2019,SZ000166,1,2019-01-02,2019-03-07,非银金融,2019-01-04,first_ema60_reclaim,0.2826416645055543,0.46132813036727627,0.03560192883014679,534159456.0,0.5900276836339906,0.5290859117268725
2019,SZ000333,1,2019-01-04,2019-11-08,家用电器,2019-01-11,first_ema60_reclaim,0.30868757041011685,0.5244043853048777,0.03697817027568817,1556785408.0,1.3052109996182462,1.2575683642511555
2019,SZ000338,1,2019-01-04,2019-12-31,汽车,2019-01-09,first_ema60_reclaim,0.34939130051539347,0.15640152108331407,0.030452214181423187,742145088.0,1.2212836907195568,1.2212836907195568
2019,SZ000568,1,2019-01-04,2019-08-30,食品饮料,2019-01-15,first_ema60_reclaim,0.25156254009347756,0.7211755240711937,0.04009084403514862,956171584.0,1.6673033806525015,1.6561604810720696
2019,SZ000617,1,2019-01-04,2019-03-19,非银金融,2019-02-13,first_ema60_reclaim,0.26288590162549874,0.3358324145534728,0.04306624457240105,67340048.0,0.6230900910564696,0.5738541032081266
2019,SZ000651,1,2019-01-04,2019-12-18,家用电器,2019-01-09,first_ema60_reclaim,0.3283761009720396,0.5265858609244427,0.02651987038552761,2509425920.0,0.9384749491490771,0.9233102052160036
2019,SZ000661,1,2019-05-10,2019-11-15,医药生物,2019-05-10,first_ema60_reclaim,0.039308353924899064,0.11676263995236735,0.03301188722252846,609783936.0,0.8122004851893299,0.8018559153427953
2019,SZ000708,1,2019-10-23,2019-12-13,钢铁,2019-10-23,first_ema60_reclaim,0.025092785360837366,0.03472030182119856,0.04261287301778793,123476752.0,0.5667106192514588,0.550858587172476
2019,SZ000723,1,2019-04-04,2019-04-19,煤炭,2019-04-04,first_ema60_reclaim,0.014370650373419114,0.06526633207344523,0.12262940406799316,4751622656.0,0.8396551250702717,0.7267241403407347
2019,SZ000725,1,2019-01-04,2019-12-26,电子,2019-02-12,first_ema60_reclaim,0.32613796468041945,0.7809356426471987,0.03289315477013588,3061175296.0,0.9380531561608996,0.9159291778662739
2019,SZ000776,1,2019-01-02,2019-03-07,非银金融,2019-01-04,first_ema60_reclaim,0.2826416645055543,0.46132813036727627,0.04037728160619736,1030107264.0,0.5377822101641845,0.4896958714697788
2019,SZ000858,1,2019-01-04,2019-08-30,食品饮料,2019-01-18,first_ema60_reclaim,0.25156254009347756,0.7211755240711937,0.03807440400123596,3691841024.0,2.0330330261528244,2.007257280334624
2019,SZ000876,1,2019-03-14,2019-10-31,农林牧渔,2019-03-14,first_ema60_reclaim,0.05090356166839971,0.12407869700652685,0.05571728199720383,1254338688.0,1.0692983282423296,1.0201755664281866
2019,SZ000895,1,2019-08-07,2019-11-11,食品饮料,2019-09-10,first_ema60_reclaim,0.07774476443151901,0.14390514246880648,0.03411136940121651,515848640.0,0.6628532742508764,0.581426685258396
2019,SZ000938,1,2019-02-13,2019-08-19,计算机,2019-02-13,first_ema60_reclaim,0.11600347315400095,0.19088000497002455,0.044554080814123154,445292800.0,0.5587878371729995,0.5509091001568418
2019,SZ002027,1,2019-01-03,2019-04-09,传媒,2019-02-11,first_ema60_reclaim,0.374585884354516,0.3557016753738065,0.043512973934412,1448317568.0,0.5092838424423776,0.4641909837808329
2019,SZ002032,1,2019-02-27,2019-11-05,家用电器,2019-02-27,first_ema60_reclaim,0.08819633447994857,0.2400751090344697,0.043280910700559616,129828376.0,0.5558640492354501,0.5271801374544065
2019,SZ002120,1,2019-01-02,2019-08-28,交通运输,2019-01-14,first_ema60_reclaim,0.28053180576772396,0.17101160960836137,0.03813311085104942,115645520.0,0.8566131241615564,0.8034610478864739
2019,SZ002142,1,2019-01-02,2019-11-06,银行,2019-01-18,first_ema60_reclaim,0.34192093961637715,0.26963582886475823,0.028608113527297974,436228928.0,0.8643677829966376,0.8551723165231124
2019,SZ002230,1,2019-01-02,2019-03-08,计算机,2019-01-03,first_ema60_reclaim,0.2317007984380588,0.4667092027032602,0.04778023809194565,1820545280.0,0.6563274909673082,0.6029775778471163
2019,SZ002241,1,2019-09-18,2019-12-17,电子,2019-09-18,first_ema60_reclaim,0.03368620983740067,0.14854700963565381,0.056023743003606796,1647103360.0,0.5112994243740301,0.5070621739087096
2019,SZ002304,1,2019-01-04,2019-07-03,食品饮料,2019-01-18,first_ema60_reclaim,0.2825084215448854,0.6590444580899917,0.03551913797855377,872170688.0,0.6239007793816089,0.5662389682005924
2019,SZ002352,1,2019-06-06,2019-10-22,交通运输,2019-06-24,first_ema60_reclaim,0.09291249268026425,0.0293854505971769,0.030947832390666008,336845632.0,0.5310344253038073,0.5222221824350439
2019,SZ002475,1,2019-01-04,2019-12-17,电子,2019-01-10,first_ema60_reclaim,0.3313462504917446,0.8060516841667793,0.04280325397849083,1345741952.0,2.8448980402122297,2.835374272085362
2019,SZ002493,1,2019-01-02,2019-04-08,基础化工,2019-01-10,first_ema60_reclaim,0.3662840108349612,0.4823478740106426,0.028197048231959343,102618232.0,0.5379645185396829,0.45557352917500005
