fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,002778.SZ,中晟高科,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,603408.SH,建霖家居,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,000651.SZ,格力电器,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,600539.SH,狮头股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,002543.SZ,万和电气,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,000333.SZ,美的集团,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,002035.SZ,华帝股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,001358.SZ,兴欣新材,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,300272.SZ,开能健康,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,600690.SH,海尔智家,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,000521.SZ,长虹美菱,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,603956.SH,威派格,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,600336.SH,澳柯玛,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,300334.SZ,津膜科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,688057.SH,金达莱,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,300801.SZ,泰和科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,000920.SZ,沃顿科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,300070.SZ,碧水源,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1068.DC,净水概念,概念板块,,002242.SZ,九阳股份,20250102
