fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,000533.SZ,顺钠股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600778.SH,友好集团,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600857.SH,宁波中百,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002702.SZ,海欣食品,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002214.SZ,大立科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,000573.SZ,粤宏远Ａ,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600165.SH,*ST宁科,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600405.SH,动力源,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002199.SZ,东晶电子,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002021.SZ,中捷资源,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002486.SZ,嘉麟杰,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600078.SH,澄星股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600493.SH,凤竹纺织,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600769.SH,祥龙电业,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002122.SZ,汇洲智能,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600355.SH,精伦电子,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,002580.SZ,圣阳股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,600288.SH,大恒科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0820.DC,壳资源,概念板块,,000995.SZ,皇台酒业,20250102
