fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,603118.SH,共进股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,833575.BJ,康乐卫士,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,600645.SH,中源协和,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,600682.SH,南京新百,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,688217.SH,睿昂基因,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,002131.SZ,利欧股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,600538.SH,国发股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300272.SZ,开能健康,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,600329.SH,达仁堂,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,002044.SZ,美年健康,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,002584.SZ,西陇科学,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300146.SZ,汤臣倍健,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,000710.SZ,贝瑞基因,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300289.SZ,利德曼,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300016.SZ,北陆药业,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300642.SZ,透景生命,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,600594.SH,益佰制药,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,002086.SZ,东方海洋,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300558.SZ,贝达药业,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,300254.SZ,仟源医药,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK0693.DC,基因测序,概念板块,,000516.SZ,国际医学,20250102
